,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,7,2015,Royals,CF,2086,1458,13068.0,4356,1611,88,47,40,323,139,102,139,57,75,35,5,62,0.985,,3,-7,3,7,44,35,2209,1869,0.846,503,,39,4.2,-8.1,32.5,8.1,36.8,4.7,,,42.8,0.0,2.3,0.055999999999999994,1.79,0.377,1.14,0.561,1.23,0.775,2.09,0.982,27.82,-8,-2,-14,-10.7
1,14,2015,Blue Jays,C,2119,1458,12969.0,4323,1592,88,44,42,355,146,109,146,40,60,41,25,62,0.985,,5,7,1,-4,-18,25,2236,1857,0.831,517,,21,-8.0,-1.2,15.4,3.5,9.7,-0.4,,,31.6,0.0,2.46,0.11699999999999999,1.96,0.35,1.23,0.52,1.0,0.858,2.12,0.98,27.87,2,0,22,6.9
2,8,2015,Twins,P,2128,1458,12987.0,4329,1637,86,45,40,376,152,121,152,37,93,22,3,54,0.986,,-3,-7,15,6,-30,-38,2340,1932,0.826,472,,-16,19.4,-1.2,5.3,6.5,30.0,6.4,,,23.0,0.0,2.93,0.023,1.76,0.163,1.41,0.5,1.14,0.772,2.06,0.982,29.03,-16,4,-2,-13.7
3,13,2015,Rangers,1B,2168,1458,12984.0,4328,1695,119,65,52,409,169,127,169,45,82,25,11,51,0.981,,-2,-2,5,2,-25,-12,2326,1896,0.815,526,,12,11.9,0.5,17.1,-9.0,20.5,4.2,,,18.5,0.0,2.99,0.011000000000000001,1.85,0.23600000000000002,1.23,0.511,0.9,0.779,2.17,0.973,28.61,-4,2,11,-5.1
4,1,2015,Angels,CF,2224,1458,12966.0,4322,1491,93,51,39,267,108,89,108,45,93,43,13,61,0.984,,2,-2,6,7,-6,-1,2153,1784,0.829,485,,6,9.3,-2.9,4.1,1.5,12.0,2.6,,,16.0,0.0,2.79,0.042,1.92,0.276,1.23,0.607,0.89,0.7190000000000001,2.1,0.9790000000000001,27.61,9,0,-21,3.8
5,28,2015,Cardinals,CF,2278,1458,13182.0,4394,1617,96,51,42,369,164,108,161,41,54,29,5,48,0.984,,0,0,-9,-3,22,2,2148,1753,0.816,500,,15,-3.1,1.1,10.5,3.6,12.1,1.0,,,15.1,0.0,2.14,0.043,1.85,0.225,1.11,0.39399999999999996,0.99,0.7709999999999999,2.01,0.977,27.17,-3,5,-14,6.3
6,12,2015,Rays,P,2273,1458,13080.0,4360,1408,95,51,39,252,118,72,118,32,88,44,8,81,0.984,,2,-2,8,6,4,14,2016,1633,0.81,609,,17,10.6,-0.4,12.5,-7.7,15.0,3.9,,,15.0,0.0,2.33,0.040999999999999995,1.7,0.36200000000000004,1.41,0.49,1.04,0.792,1.97,0.977,26.58,2,-6,14,3.6
7,30,2015,Giants,P,2168,1458,12999.0,4333,1674,78,43,35,374,147,122,146,28,82,32,10,40,0.987,,-5,5,-3,5,18,30,2229,1853,0.831,514,,39,-5.2,3.8,15.6,7.7,21.8,2.1,,,14.8,0.0,1.98,0.028999999999999998,1.72,0.308,1.2,0.46,1.13,0.7929999999999999,1.64,0.983,28.21,8,1,-2,9.8
8,15,2015,Diamondbacks,1B,2202,1458,13200.0,4400,1697,86,45,40,351,149,111,149,37,73,28,11,51,0.986,,-3,4,-2,8,68,60,2185,1798,0.823,594,,12,-4.7,-0.7,19.7,2.8,17.1,1.3,,,13.1,0.0,2.35,0.033,1.83,0.259,1.35,0.467,0.92,0.799,1.84,0.9840000000000001,28.22,-12,-4,-1,-14.5
9,5,2015,Indians,P,2074,1449,12894.0,4298,1528,79,34,43,334,139,108,139,33,71,39,10,48,0.987,,2,-1,0,2,-5,15,2005,1680,0.838,495,,-7,-0.4,2.3,5.7,3.4,10.9,1.8,,,12.9,0.0,2.62,0.051,1.75,0.408,1.2,0.461,0.89,0.836,1.89,0.9790000000000001,25.33,-3,0,16,0.0
10,6,2015,Tigers,P,2156,1449,13023.0,4341,1621,86,52,33,394,165,130,165,36,72,43,5,60,0.986,,0,9,4,1,-17,-4,2217,1790,0.807,541,,13,11.2,6.7,-10.1,-0.3,7.5,3.4,,,12.5,0.0,3.44,0.051,1.97,0.331,1.36,0.541,1.11,0.778,2.03,0.98,28.23,-15,-1,7,-24.1
