,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1904,Browns,P,982,156,1410.0,3384,2118,213,,,175,,,,,,,19,,0.963,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1904,Americans,C,960,157,1406.0,3406,1955,202,,,190,,,,,,,19,,0.964,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1904,White Sox,2B,972,156,1380.0,3302,2118,213,,,225,,,,,,,20,,0.962,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1904,Naps,1B,955,154,1356.2,3218,1913,221,,,196,,,,,,,18,,0.959,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1904,Tigers,1B,1013,162,1430.0,3349,2111,238,,,218,,,,,,,17,,0.958,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1904,Senators,2B,972,157,1359.2,3245,2000,247,,,226,,,,,,,13,,0.955,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1904,Highlanders,P,987,155,1380.2,3398,2048,232,,,217,,,,,,,17,,0.959,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1904,Athletics,1B,964,155,1361.1,3355,1787,213,,,148,,,,,,,21,,0.96,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1904,Beaneaters,C,966,155,1348.1,3280,2030,298,,,205,,,,,,,27,,0.947,-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1904,Cubs,1B,974,156,1383.2,3392,1993,245,,,209,,,,,,,25,,0.956,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1904,Reds,P,983,157,1392.2,3218,1958,245,,,206,,,,,,,27,,0.955,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1904,Superbas,P,956,154,1337.1,3106,1861,287,,,202,,,,,,,13,,0.945,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1904,Phillies,P,984,155,1339.1,3101,1906,352,,,218,,,,,,,18,,0.934,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1904,Pirates,P,978,156,1348.1,3245,2020,247,,,222,,,,,,,19,,0.955,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1904,Cardinals,P,947,154,1368.0,3246,1985,280,,,216,,,,,,,20,,0.949,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1904,Giants,C,998,157,1396.2,3435,2107,242,,,228,,,,,,,14,,0.958,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
