,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1909,Browns,P,1000,154,1354.2,3256,1920,210,,,247,,,,,,,17,,0.961,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1909,Red Sox,C,1041,152,1360.1,3250,1983,246,,,205,,,,,,,21,,0.955,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1909,White Sox,C,1046,159,1430.1,3571,2223,200,,,235,,,,,,,25,,0.967,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1909,Naps,SS,997,155,1361.0,3240,1996,225,,,259,,,,,,,24,,0.959,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1909,Tigers,1B,1034,158,1420.1,3432,2157,242,,,206,,,,,,,6,,0.958,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1909,Senators,P,1060,156,1374.2,3312,2008,243,,,239,,,,,,,21,,0.956,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1909,Highlanders,2B,1034,153,1350.1,3228,1937,280,,,217,,,,,,,15,,0.949,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1909,Athletics,3B,1005,153,1378.0,3288,1869,211,,,212,,,,,,,14,,0.961,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1909,Doves,P,1026,155,1370.2,3192,2000,296,,,243,,,,,,,22,,0.946,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1909,Cubs,C,1008,155,1399.1,3386,1905,212,,,213,,,,,,,7,,0.961,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1909,Reds,P,1060,157,1407.0,3240,1872,270,,,272,,,,,,,21,,0.95,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1909,Superbas,2B,983,155,1384.1,3253,1858,237,,,206,,,,,,,7,,0.956,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1909,Phillies,P,1041,154,1391.0,3271,1912,214,,,230,,,,,,,21,,0.96,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1909,Pirates,C,1020,154,1401.2,3176,1873,195,,,230,,,,,,,10,,0.963,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1909,Cardinals,P,1054,154,1379.2,3211,1916,272,,,209,,,,,,,9,,0.95,-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1909,Giants,C,1077,157,1440.2,3504,1984,259,,,251,,,,,,,13,,0.955,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
