,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1950,Browns,P,1206,154,1365.1,2883,1608,165,,,408,,,,,,,9,,0.965,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1950,Red Sox,SS,1134,154,1362.1,3049,1694,83,,,490,,,,,,,11,,0.983,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1950,White Sox,SS,1182,156,1365.2,2981,1690,113,,,494,,,,,,,9,,0.976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1950,Indians,3B,1167,155,1378.2,3078,1595,107,,,431,,,,,,,6,,0.978,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1950,Tigers,P,1159,157,1407.1,3158,1843,103,,,525,,,,,,,11,,0.98,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1950,Senators,P,1125,155,1364.2,2968,1711,143,,,478,,,,,,,10,,0.97,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1950,Yankees,C,1214,155,1372.2,3017,1532,92,,,495,,,,,,,7,,0.98,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1950,Athletics,P,1115,154,1346.1,2865,1693,132,,,560,,,,,,,9,,0.972,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1950,Braves,C,1140,156,1385.1,3094,1640,157,,,383,,,,,,,9,,0.968,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1950,Cubs,1B,1189,154,1371.1,3143,1905,170,,,433,,,,,,,12,,0.967,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1950,Reds,C,1149,153,1357.2,3061,1559,119,,,352,,,,,,,17,,0.975,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1950,Dodgers,3B,1186,155,1389.2,3138,1646,105,,,495,,,,,,,8,,0.979,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1950,Phillies,C,1168,157,1406.0,3135,1702,130,,,413,,,,,,,6,,0.974,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1950,Pirates,P,1271,154,1368.2,3031,1704,114,,,446,,,,,,,9,,0.976,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1950,Cardinals,1B,1164,153,1356.0,3077,1768,103,,,460,,,,,,,11,,0.979,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1950,Giants,P,1209,154,1375.0,3053,1738,117,,,480,,,,,,,12,,0.976,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
