,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1934,Browns,P,1118,154,1350.0,3041,1697,141,,,413,,,,,,,10,,0.971,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1934,Red Sox,SS,1100,153,1361.0,3114,1746,143,,,367,,,,,,,7,,0.971,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1934,White Sox,P,1071,153,1355.0,3079,1754,181,,,318,,,,,,,16,,0.964,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1934,Indians,C,1108,154,1367.0,3124,1801,141,,,436,,,,,,,9,,0.972,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1934,Tigers,P,1091,154,1370.2,3101,1731,110,,,380,,,,,,,6,,0.978,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1934,Senators,P,1148,155,1381.1,3053,1886,135,,,428,,,,,,,8,,0.973,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1934,Yankees,P,1076,154,1382.2,3050,1554,131,,,391,,,,,,,9,,0.972,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1934,Athletics,SS,1115,153,1337.0,2990,1767,168,,,438,,,,,,,12,,0.966,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1934,Braves,P,1109,152,1359.2,2944,1789,138,,,321,,,,,,,6,,0.972,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1934,Cubs,2B,1099,152,1361.1,3141,1759,103,,,323,,,,,,,13,,0.979,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1934,Reds,2B,1136,152,1347.2,2933,1790,145,,,359,,,,,,,15,,0.97,-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1934,Dodgers,P,1181,153,1354.1,3036,1812,156,,,363,,,,,,,16,,0.969,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1934,Phillies,1B,1120,149,1297.0,2830,1637,170,,,363,,,,,,,11,,0.963,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1934,Pirates,P,1102,151,1329.2,2880,1551,128,,,294,,,,,,,4,,0.972,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1934,Cardinals,P,1140,154,1386.2,3081,1646,134,,,360,,,,,,,8,,0.972,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1934,Giants,2B,1137,153,1370.0,3208,2004,141,,,361,,,,,,,12,,0.974,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
