,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1995,Angels,CF,1844,1305,11559.0,3853,1416,95,,,330,,,,,88,46,13,42,0.982,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1995,Orioles,P,1814,1296,11403.0,3801,1441,72,,,386,,,,,98,43,8,30,0.986,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1995,Red Sox,LF,1836,1296,11634.0,3873,1581,120,,,411,,,,,80,41,29,57,0.978,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1995,White Sox,P,1885,1305,11562.0,3856,1415,108,,,337,,,,,106,59,12,45,0.98,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1995,Indians,P,1785,1296,11709.0,3902,1597,101,,,389,,,,,117,38,11,48,0.982,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1995,Tigers,P,1843,1296,11475.0,3825,1594,106,,,399,,,,,102,38,3,67,0.981,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1995,Royals,P,1848,1296,11592.0,3860,1660,90,,,443,,,,,78,29,11,45,0.984,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1995,Twins,1B,1841,1296,11454.0,3820,1487,100,,,381,,,,,102,25,11,52,0.982,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1995,Yankees,1B,1789,1305,11562.0,3853,1417,74,,,327,,,,,117,40,20,50,0.986,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1995,Athletics,P,1870,1296,11457.0,3818,1486,102,,,385,,,,,92,51,4,56,0.981,-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1995,Mariners,C,1828,1305,11604.0,3870,1356,104,,,282,,,,,87,46,13,50,0.98,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,1995,Rangers,P,1823,1296,11565.0,3853,1590,98,,,417,,,,,55,44,10,60,0.982,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,1995,Blue Jays,LF,1713,1296,11634.0,3878,1399,97,,,338,,,,,98,50,31,73,0.982,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,1995,Braves,P,1837,1296,11625.0,3875,1569,100,,,313,,,,,132,37,8,38,0.982,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,1995,Cubs,P,1897,1296,11709.0,3901,1562,115,,,302,,,,,123,56,19,38,0.979,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,1995,Reds,LF,1937,1296,11604.0,3868,1507,79,,,377,,,,,92,30,11,58,0.986,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,19,1995,Rockies,C,1947,1296,11595.0,3865,1665,107,,,392,,,,,100,43,10,62,0.981,-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,1995,Marlins,CF,1874,1287,11574.0,3857,1466,115,,,373,,,,,82,53,8,36,0.979,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,21,1995,Astros,C,1894,1296,11883.0,3958,1639,121,,,312,,,,,120,49,14,53,0.979,-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
