,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1945,Browns,P,1099,154,1382.2,2978,1634,120,,,308,,,,,,,6,,0.975,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1945,Red Sox,P,1141,157,1390.2,3147,1912,142,,,506,,,,,,,18,,0.973,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1945,White Sox,2B,1057,150,1330.2,2933,1774,154,,,355,,,,,,,9,,0.968,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1945,Indians,1B,1063,147,1302.1,2883,1527,103,,,365,,,,,,,18,,0.977,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1945,Tigers,C,1118,155,1393.2,3203,1831,140,,,431,,,,,,,11,,0.973,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1945,Senators,2B,1087,156,1412.2,3065,1713,149,,,315,,,,,,,40,,0.97,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1945,Yankees,1B,1045,152,1355.0,2981,1693,153,,,447,,,,,,,8,,0.968,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1945,Athletics,P,1078,153,1381.0,3176,1867,141,,,404,,,,,,,9,,0.973,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1945,Braves,P,1150,154,1391.2,2978,1760,162,,,391,,,,,,,4,,0.967,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1945,Cubs,P,1152,155,1366.1,3059,1740,112,,,315,,,,,,,5,,0.977,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1945,Reds,P,1101,154,1365.2,2975,1797,117,,,317,,,,,,,11,,0.976,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1945,Dodgers,P,1197,155,1392.1,3058,1642,215,,,379,,,,,,,9,,0.956,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1945,Phillies,P,1264,154,1352.2,2987,1770,203,,,356,,,,,,,12,,0.959,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1945,Pirates,P,1178,155,1387.1,3076,1797,147,,,367,,,,,,,7,,0.971,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1945,Cardinals,P,1167,155,1408.2,3056,1600,109,,,371,,,,,,,12,,0.977,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1945,Giants,P,1142,154,1374.2,3136,1810,131,,,282,,,,,,,12,,0.974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
