,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1981,Angels,CF,1261,990,8742.0,2918,1285,101,,,330,,,,,73,49,6,18,0.977,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1981,Orioles,P,1318,945,8460.0,2820,1212,69,,,311,,,,,50,41,11,29,0.983,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1981,Red Sox,2B,1203,972,8886.0,2961,1245,91,,,295,,,,,93,35,9,18,0.979,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1981,White Sox,C,1285,954,8466.0,2823,1217,87,,,303,,,,,74,37,2,24,0.979,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1981,Indians,2B,1203,927,8379.0,2793,1156,87,,,240,,,,,48,46,8,30,0.978,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1981,Tigers,P,1297,981,8724.0,2908,1264,67,,,296,,,,,58,40,8,24,0.984,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1981,Royals,P,1160,927,8301.0,2767,1100,72,,,260,,,,,72,26,7,13,0.982,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1981,Twins,3B,1274,990,8817.0,2939,1267,96,,,280,,,,,65,53,3,19,0.978,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1981,Yankees,2B,1249,963,8532.0,2845,1157,72,,,273,,,,,70,35,5,25,0.982,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1981,Athletics,P,1226,981,8937.0,2980,1081,81,,,198,,,,,50,45,2,30,0.98,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1981,Mariners,LF,1403,990,8975.0,2993,1285,91,,,330,,,,,85,35,9,40,0.979,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,1981,Rangers,CF,1204,945,8463.0,2820,1342,69,,,276,,,,,50,38,10,18,0.984,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,1981,Blue Jays,1B,1273,954,8580.0,2865,1167,105,,,271,,,,,55,36,4,41,0.975,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,1981,Braves,P,1307,963,8712.0,2901,1283,100,,,245,,,,,98,58,10,25,0.977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,1981,Cubs,2B,1347,954,8610.0,2873,1286,112,,,279,,,,,109,55,6,42,0.974,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,1981,Reds,1B,1298,972,8691.0,2892,1132,80,,,266,,,,,107,35,3,27,0.981,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,21,1981,Astros,1B,1289,990,8910.0,2970,1206,87,,,220,,,,,86,52,8,36,0.98,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,22,1981,Dodgers,2B,1323,990,8973.0,2993,1244,87,,,272,,,,,80,45,13,19,0.98,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,1981,Brewers,LF,1302,981,8874.0,2956,1356,79,,,374,,,,,70,40,9,31,0.982,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,24,1981,Expos,P,1287,972,8775.0,2927,1122,79,,,226,,,,,65,48,5,28,0.981,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,25,1981,Mets,3B,1346,944,8326.0,2783,1196,130,,,237,,,,,68,39,5,26,0.968,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,26,1981,Phillies,P,1378,963,8643.0,2880,1285,86,,,240,,,,,124,41,2,32,0.98,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,27,1981,Pirates,P,1279,927,8478.0,2823,1172,86,,,288,,,,,65,34,7,32,0.979,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,28,1981,Cardinals,P,1307,927,8487.0,2832,1348,82,,,290,,,,,94,40,5,22,0.981,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,29,1981,Padres,C,1373,990,9018.0,3007,1374,103,,,310,,,,,95,53,5,30,0.977,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,30,1981,Giants,2B,1340,999,9084.0,3025,1313,103,,,276,,,,,117,43,7,36,0.977,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
