,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1977,Angels,P,1882,1458,12939.0,4314,1694,147,,,350,,,,,129,78,5,56,0.976,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1977,Orioles,P,2006,1449,13059.0,4349,1875,106,,,504,,,,,77,72,7,29,0.983,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1977,Red Sox,CF,1752,1449,12852.0,4283,1764,132,,,439,,,,,69,54,4,15,0.979,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1977,White Sox,LF,1829,1458,13002.0,4332,1622,159,,,330,,,,,130,77,7,47,0.974,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1977,Indians,SS,1849,1449,13071.0,4360,1705,129,,,385,,,,,158,64,8,47,0.979,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1977,Tigers,P,1775,1458,13113.0,4368,1933,142,,,416,,,,,90,69,6,37,0.978,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1977,Royals,CF,1916,1457,13146.0,4384,1788,137,,,385,,,,,84,51,13,52,0.978,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1977,Twins,2B,1891,1449,12978.0,4326,1932,144,,,498,,,,,107,67,10,48,0.978,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1977,Yankees,P,1759,1458,13044.0,4350,1735,132,,,409,,,,,89,60,13,40,0.979,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1977,Athletics,RF,2083,1449,12930.0,4303,1760,190,,,365,,,,,123,91,12,55,0.97,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1977,Mariners,P,1877,1458,12897.0,4299,1802,147,,,431,,,,,146,60,13,52,0.976,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,1977,Rangers,P,1870,1458,13251.0,4416,1870,117,,,409,,,,,69,60,5,44,0.982,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,1977,Blue Jays,P,1778,1449,12855.0,4289,1799,164,,,348,,,,,85,75,7,63,0.974,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,1977,Braves,RF,1963,1458,13008.0,4332,1704,175,,,327,,,,,205,83,34,64,0.972,-139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,1977,Cubs,P,1979,1458,13212.0,4400,2104,153,,,398,,,,,134,85,8,55,0.977,-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,1977,Reds,P,1952,1458,12936.0,4304,1660,95,,,411,,,,,87,54,7,54,0.984,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,21,1977,Astros,P,1889,1458,13191.0,4405,1850,142,,,345,,,,,143,80,24,46,0.978,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,22,1977,Dodgers,LF,1982,1458,13278.0,4428,1879,125,,,428,,,,,108,59,13,35,0.981,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,1977,Brewers,1B,1856,1458,12878.0,4291,1887,140,,,451,,,,,105,59,18,44,0.978,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,24,1977,Expos,2B,1943,1458,13328.2,4451,1846,129,,,334,,,,,135,63,12,50,0.98,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,25,1977,Mets,2B,1971,1458,12903.0,4307,1612,134,,,347,,,,,127,70,11,25,0.978,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,26,1977,Phillies,1B,2009,1457,13093.0,4363,1951,120,,,452,,,,,119,62,4,44,0.981,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,27,1977,Pirates,2B,1997,1458,13335.0,4449,1779,145,,,362,,,,,102,63,13,44,0.977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,28,1977,Cardinals,2B,2066,1458,13010.0,4340,1849,139,,,471,,,,,117,62,10,43,0.978,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,29,1977,Padres,1B,2079,1458,13197.0,4399,1846,189,,,384,,,,,120,87,21,46,0.971,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,30,1977,Giants,P,2054,1458,13131.0,4378,1749,179,,,370,,,,,158,75,9,34,0.972,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
