,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1885,Beaneaters,P,687,113,981.0,2419,1369,376,,,187,,,,,,,113,,0.91,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1885,White Stockings,P,700,113,1015.2,2493,1536,405,,,198,,,,,,,104,,0.909,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1885,Red Stockings,C,690,112,999.1,2340,1245,341,,,193,,,,,,,99,,0.913,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1885,Grays,2B,689,112,991.2,2472,1374,355,,,131,,,,,,,132,,0.915,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1885,Quakers,2B,671,111,976.0,2299,1300,380,,,149,,,,,,,104,,0.904,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1885,Alleghenys,C,677,111,1011.0,2526,1321,325,,,175,,,,,,,141,,0.922,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1885,Browns,C,682,112,1002.0,2391,1308,304,,,154,,,,,,,123,,0.924,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1885,Giants,1B,690,112,994.0,2501,1318,291,,,193,,,,,,,91,,0.929,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1006,1885,Orioles,1B,682,110,971.0,2300,1242,331,,,166,,,,,,,163,,0.915,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1015,1885,Bisons,C,690,112,956.0,2278,1317,367,,,164,,,,,,,93,,0.907,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1031,1885,Wolverines,C,655,108,954.1,2343,1286,370,,,136,,,,,,,74,,0.907,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1044,1885,Colonels,P,695,112,1002.0,2435,1323,392,,,181,,,,,,,179,,0.906,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1055,1885,Metropolitans,P,661,108,937.0,2254,1265,357,,,149,,,,,,,99,,0.908,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1060,1885,Athletics,C,692,113,1003.1,2469,1328,386,,,181,,,,,,,144,,0.908,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1064,1885,Grays,3B,676,110,960.2,2261,1345,353,,,148,,,,,,,80,,0.911,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1072,1885,Maroons,C,675,111,965.1,2354,1371,318,,,159,,,,,,,107,,0.921,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
