,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1889,Beaneaters,1B,826,133,1166.0,2807,1623,328,,,255,,,,,,,46,,0.931,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1889,White Stockings,SS,831,136,1237.0,2983,1756,369,,,219,,,,,,,92,,0.928,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1889,Red Stockings,SS,883,141,1243.0,3013,1701,352,,,294,,,,,,,112,,0.931,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1889,Bridegrooms,C,864,138,1212.2,2885,1679,358,,,210,,,,,,,87,,0.927,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1889,Quakers,2B,812,130,1153.1,2712,1521,405,,,208,,,,,,,59,,0.913,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1889,Alleghenys,P,819,134,1130.2,2706,1604,306,,,228,,,,,,,77,,0.934,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1889,Browns,P,888,140,1237.2,2901,1578,359,,,220,,,,,,,110,,0.926,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1889,Giants,1B,816,131,1151.0,2788,1513,345,,,220,,,,,,,51,,0.926,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1006,1889,Orioles,C,853,139,1192.0,2787,1565,457,,,217,,,,,,,95,,0.905,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1025,1889,Solons,C,883,139,1199.0,2923,1698,385,,,205,,,,,,,131,,0.923,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1026,1889,Spiders,P,829,136,1191.2,2837,1712,317,,,247,,,,,,,84,,0.935,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1037,1889,Hoosiers,C,859,135,1174.1,2816,1675,344,,,239,,,,,,,73,,0.929,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1038,1889,Cowboys,2B,856,139,1204.1,2828,1768,499,,,251,,,,,,,110,,0.902,-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1044,1889,Colonels,P,876,140,1226.1,2883,1891,482,,,280,,,,,,,151,,0.908,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1060,1889,Athletics,1B,849,138,1199.1,2821,1698,379,,,285,,,,,,,75,,0.923,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1087,1889,Nationals,C,792,127,1103.0,2589,1524,425,,,208,,,,,,,54,,0.906,-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
