,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1928,Browns,P,1095,154,1374.1,3008,1719,162,,,367,,,,,,,8,,0.967,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1928,Red Sox,P,1168,154,1352.0,3017,1893,141,,,346,,,,,,,7,,0.972,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1928,White Sox,P,1083,155,1378.0,2989,1797,151,,,372,,,,,,,10,,0.969,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1928,Indians,C,1097,155,1378.0,3105,1992,186,,,468,,,,,,,16,,0.965,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1928,Tigers,P,1118,154,1372.0,3101,1805,174,,,369,,,,,,,12,,0.966,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1928,Senators,1B,1088,155,1384.0,3132,1884,155,,,370,,,,,,,13,,0.97,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1928,Yankees,C,1152,154,1375.1,3053,1704,174,,,332,,,,,,,9,,0.965,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1928,Athletics,C,1085,153,1367.2,3105,1685,156,,,297,,,,,,,10,,0.968,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1928,Braves,1B,1133,153,1360.0,2889,1866,156,,,378,,,,,,,13,,0.968,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1928,Cubs,2B,1084,154,1380.2,3163,1923,129,,,478,,,,,,,8,,0.975,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1928,Reds,2B,1097,153,1371.2,2983,1892,122,,,483,,,,,,,10,,0.976,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1928,Robins,P,1138,155,1396.0,3188,1825,182,,,297,,,,,,,8,,0.965,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1928,Phillies,2B,1161,152,1355.2,2965,1883,153,,,433,,,,,,,7,,0.969,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1928,Pirates,2B,1078,152,1354.0,2931,1758,170,,,329,,,,,,,10,,0.965,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1928,Cardinals,P,1089,154,1415.1,3023,1778,134,,,348,,,,,,,9,,0.973,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1928,Giants,P,1109,155,1394.0,3138,1984,140,,,449,,,,,,,4,,0.973,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
