,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1898,Beaneaters,C,964,152,1340.0,3160,1829,252,,,256,,,,,,,46,,0.952,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1898,Orphans,2B,965,152,1342.2,3141,1939,335,,,356,,,,,,,24,,0.938,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1898,Reds,2B,986,157,1385.1,3127,1948,257,,,318,,,,,,,20,,0.952,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1898,Bridegrooms,C,922,149,1298.2,3022,1980,286,,,279,,,,,,,25,,0.946,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1898,Phillies,P,935,150,1288.1,2924,1745,322,,,237,,,,,,,27,,0.935,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1898,Pirates,P,944,152,1323.2,3041,1902,272,,,241,,,,,,,24,,0.948,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1898,Browns,P,967,154,1324.1,3062,1994,313,,,223,,,,,,,26,,0.942,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1898,Giants,P,984,156,1353.2,3375,2032,371,,,258,,,,,,,56,,0.936,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1006,1898,Orioles,C,951,153,1323.0,3090,1774,271,,,216,,,,,,,35,,0.947,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1026,1898,Spiders,C,965,156,1334.0,3123,1912,245,,,217,,,,,,,20,,0.954,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1044,1898,Colonels,P,960,154,1334.0,3047,1842,321,,,259,,,,,,,30,,0.938,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1082,1898,Senators,1B,979,155,1307.0,2976,1792,373,,,271,,,,,,,16,,0.927,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
