,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1966,Angels,P,1999,1458,13116.0,4366,1858,136,,,501,,,,,72,41,16,49,0.979,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1966,Orioles,C,1887,1440,13197.0,4401,1655,115,,,377,,,,,82,52,23,53,0.981,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1966,Red Sox,P,1895,1458,13173.0,4383,1706,155,,,398,,,,,116,50,13,52,0.975,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1966,White Sox,3B,2072,1467,13278.0,4422,1968,160,,,402,,,,,80,41,24,68,0.976,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1966,Indians,CF,1925,1458,13206.0,4385,1594,138,,,348,,,,,49,42,16,50,0.977,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1966,Tigers,P,1896,1458,13089.0,4356,1622,120,,,374,,,,,57,31,7,56,0.98,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,8,1966,Twins,P,1790,1458,12948.0,4318,1590,139,,,312,,,,,65,40,5,52,0.977,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9,1966,Yankees,1B,1839,1440,12735.0,4244,1835,142,,,378,,,,,51,39,9,37,0.977,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,1966,Athletics,P,1939,1440,12921.0,4325,1646,138,,,400,,,,,89,48,20,51,0.977,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,13,1966,Senators,LF,1952,1431,12771.0,4255,1687,142,,,362,,,,,55,50,14,43,0.977,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,16,1966,Braves,1B,2013,1467,13224.0,4405,1735,154,,,382,,,,,65,56,27,70,0.976,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,17,1966,Cubs,P,1863,1458,13122.0,4369,1883,167,,,362,,,,,75,52,18,39,0.974,-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,18,1966,Reds,P,2010,1440,12921.0,4307,1533,122,,,345,,,,,101,57,11,55,0.98,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,21,1966,Astros,P,1839,1467,12993.0,4331,1663,174,,,327,,,,,72,44,25,60,0.972,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,22,1966,Dodgers,P,1944,1458,13122.0,4375,1774,133,,,343,,,,,54,42,11,42,0.979,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,25,1966,Mets,P,2009,1449,12843.0,4278,1993,159,,,453,,,,,85,51,16,76,0.975,-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,26,1966,Phillies,SS,1908,1458,13137.0,4377,1825,113,,,391,,,,,67,52,17,43,0.982,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,27,1966,Pirates,P,1919,1458,13170.0,4392,1917,141,,,589,,,,,63,33,16,37,0.978,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,28,1966,Cardinals,1B,1852,1458,13137.0,4382,1835,145,,,458,,,,,55,48,11,42,0.977,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,30,1966,Giants,1B,1996,1449,13287.0,4425,1814,168,,,345,,,,,84,43,23,44,0.974,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
