,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1883,Beaneaters,3B,607,98,860.0,2141,1079,328,,,129,,,,,,,168,,0.908,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1883,White Stockings,P,634,98,862.0,2062,1281,421,,,178,,,,,,,107,,0.888,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1883,Red Stockings,P,599,98,866.2,2052,1034,308,,,137,,,,,,,90,,0.909,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,1883,Quakers,3B,615,99,864.2,2078,1184,512,,,147,,,,,,,125,,0.864,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,27,1883,Alleghenys,2B,634,98,867.2,2121,1195,390,,,123,,,,,,,159,,0.895,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28,1883,Browns,C,604,98,879.1,2218,1146,314,,,139,,,,,,,76,,0.915,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,1883,Gothams,C,610,98,866.0,2007,1121,362,,,110,,,,,,,100,,0.896,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1006,1883,Orioles,C,602,96,844.2,2058,1094,517,,,108,,,,,,,213,,0.859,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1015,1883,Bisons,P,621,98,859.1,2083,1154,334,,,129,,,,,,,128,,0.906,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1017,1883,Buckeyes,P,597,97,840.1,2069,1134,428,,,154,,,,,,,26,,0.882,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1018,1883,Blues,C,611,100,879.0,2161,1166,299,,,163,,,,,,,85,,0.918,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1031,1883,Wolverines,2B,632,101,894.1,2098,1187,367,,,185,,,,,,,98,,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1044,1883,Eclipse,P,610,98,873.2,2037,1048,387,,,153,,,,,,,131,,0.889,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1055,1883,Metropolitans,1B,583,97,874.0,2269,1056,332,,,101,,,,,,,79,,0.909,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1060,1883,Athletics,C,616,98,873.0,2155,1071,472,,,93,,,,,,,122,,0.872,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1064,1883,Grays,1B,606,98,871.0,2111,1244,333,,,170,,,,,,,97,,0.91,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
