,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,16,1893,Beaneaters,P,814,131,1163.2,2678,1616,282,,,276,,,,,,,32,,0.938,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,1893,Colts,2B,811,128,1117.1,2594,1544,330,,,216,,,,,,,38,,0.926,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,1893,Reds,3B,837,131,1172.0,2725,1732,236,,,326,,,,,,,43,,0.95,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,1893,Grooms,1B,814,130,1154.0,2680,1601,312,,,202,,,,,,,31,,0.932,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,1893,Phillies,P,843,133,1189.0,2687,1708,248,,,278,,,,,,,28,,0.947,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,1893,Pirates,C,831,131,1167.0,2729,1727,260,,,257,,,,,,,45,,0.945,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1893,Browns,C,853,135,1207.0,2805,1606,331,,,247,,,,,,,56,,0.93,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,1893,Giants,P,860,136,1211.1,2874,1781,355,,,212,,,,,,,77,,0.929,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1006,1893,Orioles,P,813,130,1123.2,2569,1563,312,,,225,,,,,,,44,,0.93,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1026,1893,Spiders,3B,811,129,1140.1,2644,1719,301,,,222,,,,,,,50,,0.935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1044,1893,Colonels,C,781,126,1080.0,2433,1588,244,,,266,,,,,,,40,,0.943,-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1082,1893,Senators,P,814,130,1139.0,2648,1682,412,,,217,,,,,,,46,,0.913,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
