,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1986,Angels,P,1920,1458,13104.0,4367,1718,107,,,420,,,,,61,56,12,44,0.983,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1986,Orioles,CF,1947,1458,12930.0,4312,1651,134,,,437,,,,,123,56,7,52,0.978,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1986,Red Sox,1B,1905,1449,12867.0,4289,1600,129,,,395,,,,,79,62,16,55,0.979,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1986,White Sox,2B,1940,1458,12981.0,4325,1667,117,,,381,,,,,116,56,14,55,0.981,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1986,Indians,P,1996,1467,13029.0,4345,1704,157,,,404,,,,,113,41,20,63,0.975,-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1986,Tigers,2B,1869,1458,12993.0,4330,1707,108,,,433,,,,,87,49,12,50,0.982,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1986,Royals,1B,1945,1458,12966.0,4324,1756,123,,,399,,,,,85,66,16,43,0.98,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1986,Twins,P,1919,1458,12894.0,4296,1624,118,,,449,,,,,111,44,12,58,0.98,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1986,Yankees,2B,1938,1458,12990.0,4331,1673,127,,,411,,,,,95,45,17,40,0.979,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1986,Athletics,1B,1961,1458,12897.0,4300,1597,135,,,322,,,,,139,53,16,62,0.978,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1986,Mariners,SS,1849,1458,12957.0,4317,1838,156,,,524,,,,,106,62,17,46,0.975,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,1986,Rangers,CF,2101,1458,13053.0,4358,1655,122,,,423,,,,,165,51,25,94,0.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,1986,Blue Jays,P,2009,1467,13284.0,4430,1685,100,,,393,,,,,95,46,9,38,0.984,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,1986,Braves,P,1964,1449,12822.0,4271,2025,141,,,490,,,,,177,80,11,44,0.978,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,1986,Cubs,1B,2136,1440,13005.0,4334,1783,124,,,386,,,,,132,102,17,55,0.98,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,1986,Reds,1B,2021,1458,13212.0,4405,1810,140,,,430,,,,,135,69,13,39,0.978,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,21,1986,Astros,P,2071,1458,13107.0,4369,1564,130,,,293,,,,,176,62,9,50,0.979,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,22,1986,Dodgers,1B,2137,1458,13089.0,4362,1803,181,,,305,,,,,123,73,11,51,0.971,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,1986,Brewers,SS,1793,1449,12885.0,4294,1524,145,,,388,,,,,95,75,15,57,0.976,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,24,1986,Expos,SS,2068,1449,13197.0,4395,1785,133,,,358,,,,,200,54,21,49,0.979,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,25,1986,Mets,C,2008,1458,13356.0,4451,1782,138,,,379,,,,,159,55,8,40,0.978,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,26,1986,Phillies,C,1953,1449,13065.0,4350,1760,137,,,404,,,,,216,70,23,45,0.978,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,27,1986,Pirates,P,2139,1458,13056.0,4349,1918,143,,,365,,,,,137,80,9,59,0.978,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,28,1986,Cardinals,P,1980,1449,13197.0,4400,1804,123,,,473,,,,,91,60,9,38,0.981,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,29,1986,Padres,C,2189,1458,12990.0,4321,1631,137,,,349,,,,,159,65,14,38,0.978,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,30,1986,Giants,P,2110,1457,13143.0,4379,1794,143,,,403,,,,,137,88,12,58,0.977,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
