,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1910,Browns,C,1055,158,1391.0,3437,2174,340,,,274,,,,,,,14,,0.943,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1910,Red Sox,2B,1052,158,1430.0,3384,2003,253,,,195,,,,,,,20,,0.955,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1910,White Sox,2B,1031,156,1421.0,3571,2145,272,,,244,,,,,,,17,,0.955,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1910,Naps,3B,1092,161,1467.0,3522,2196,207,,,252,,,,,,,19,,0.965,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1910,Tigers,1B,1034,155,1380.1,3307,2109,246,,,185,,,,,,,18,,0.957,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1910,Senators,P,1013,157,1373.1,3374,2032,218,,,221,,,,,,,30,,0.961,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1910,Highlanders,C,1023,156,1399.0,3397,2006,243,,,238,,,,,,,19,,0.957,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1910,Athletics,3B,1025,155,1421.2,3459,1955,207,,,274,,,,,,,10,,0.963,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1910,Doves,P,1084,157,1390.1,3190,2148,266,,,333,,,,,,,17,,0.953,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1910,Cubs,P,1040,154,1378.2,3204,1890,201,,,270,,,,,,,15,,0.962,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1910,Reds,SS,1066,156,1386.2,3131,1926,239,,,235,,,,,,,23,,0.955,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1910,Superbas,P,1040,156,1420.1,3267,1916,191,,,294,,,,,,,19,,0.964,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1910,Phillies,C,1073,157,1411.1,3310,1913,222,,,318,,,,,,,19,,0.959,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1910,Pirates,C,1044,154,1376.0,3065,1858,196,,,244,,,,,,,8,,0.962,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1910,Cardinals,P,1050,153,1337.1,3113,1958,213,,,248,,,,,,,22,,0.96,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1910,Giants,C,1084,155,1391.2,3328,1888,241,,,287,,,,,,,22,,0.956,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
