,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,1,1987,Angels,P,1973,1457,13116.0,4368,1641,117,,,426,,,,,72,58,11,54,0.981,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1987,Orioles,CF,1900,1458,12957.0,4319,1748,111,,,465,,,,,145,57,5,52,0.982,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1987,Red Sox,SS,1824,1458,12924.0,4308,1684,110,,,432,,,,,109,60,30,37,0.982,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1987,White Sox,CF,1887,1458,13029.0,4345,1782,116,,,464,,,,,98,51,11,35,0.981,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1987,Indians,LF,1921,1458,12804.0,4268,1628,153,,,351,,,,,111,51,16,74,0.975,-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,1987,Tigers,2B,2011,1458,13104.0,4371,1702,122,,,412,,,,,118,43,13,72,0.98,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1987,Royals,P,1853,1458,12815.0,4273,1850,131,,,406,,,,,124,66,17,54,0.979,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1987,Twins,RF,2000,1458,12846.0,4282,1609,98,,,384,,,,,168,46,21,62,0.984,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1987,Yankees,2B,1956,1458,13017.0,4341,1683,102,,,410,,,,,114,63,22,61,0.983,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1987,Athletics,P,2020,1458,13011.0,4336,1649,142,,,323,,,,,117,54,18,52,0.977,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1987,Mariners,P,1857,1458,12876.0,4291,1755,122,,,411,,,,,111,50,4,47,0.98,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,1987,Rangers,P,2090,1458,12999.0,4334,1685,151,,,396,,,,,205,56,73,61,0.976,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,1987,Blue Jays,CF,2076,1458,13086.0,4363,1699,111,,,395,,,,,123,59,13,56,0.982,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,1987,Braves,2B,1896,1449,12849.0,4287,1920,116,,,479,,,,,185,57,11,42,0.982,-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,1987,Cubs,3B,2072,1449,12912.0,4303,1785,130,,,418,,,,,169,69,13,58,0.979,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18,1987,Reds,1B,2034,1458,13071.0,4358,1645,130,,,369,,,,,139,75,13,33,0.979,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,21,1987,Astros,P,1997,1458,12972.0,4322,1617,116,,,290,,,,,199,54,11,39,0.981,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,22,1987,Dodgers,2B,2073,1458,13095.0,4364,1788,155,,,381,,,,,120,65,8,54,0.975,-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,1987,Brewers,P,1969,1458,13176.0,4393,1606,145,,,428,,,,,119,58,13,45,0.976,-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,24,1987,Expos,SS,2055,1458,13053.0,4354,1680,147,,,329,,,,,202,46,8,47,0.976,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,25,1987,Mets,LF,2020,1458,13086.0,4366,1797,137,,,367,,,,,161,57,9,42,0.978,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,26,1987,Phillies,C,2117,1458,13035.0,4342,1711,121,,,361,,,,,184,63,17,35,0.98,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,27,1987,Pirates,P,2013,1458,13005.0,4336,1831,123,,,394,,,,,134,84,9,61,0.98,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,28,1987,Cardinals,1B,2088,1458,13194.0,4399,1869,116,,,469,,,,,100,49,16,46,0.982,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,29,1987,Padres,1B,2091,1458,12900.0,4295,1798,147,,,371,,,,,126,51,22,55,0.976,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,30,1987,Giants,P,2136,1458,13239.0,4414,1861,129,,,490,,,,,132,87,15,59,0.98,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
