,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,12,2020,Rays,P,889,540,4749.0,1583,541,33,20,13,119,52,34,52,6,27,13,7,30,0.985,,1,0,11,1,11,24,653,525,0.804,253,,,11.0,1.6,5.3,-3.1,14.8,10.6,,,15.3,,,,,,,,,,,,,-4,1,-2,-2.9
1,29,2020,Padres,P,834,540,4683.0,1561,502,33,14,18,113,47,35,48,2,23,12,9,19,0.984,,1,-2,-2,-4,16,3,615,510,0.829,225,,,-0.8,-1.2,1.6,14.6,14.2,3.6,,,14.2,,,,,,,,,,,,,2,-3,-4,-0.4
2,5,2020,Indians,P,797,540,4824.0,1608,500,30,15,14,120,46,38,46,6,17,14,0,20,0.986,,3,2,-3,-1,21,26,616,514,0.834,216,,,0.9,2.9,-0.4,4.7,8.1,3.0,,,14.1,,,,,,,,,,,,,3,0,-1,1.9
3,4,2020,White Sox,CF,814,540,4743.0,1581,517,39,25,14,118,49,34,49,2,16,10,6,24,0.982,,2,1,1,-7,22,27,667,534,0.801,251,,,0.6,-0.4,5.1,-3.0,2.2,1.2,,,12.3,,,,,,,,,,,,,10,1,-5,6.3
4,23,2020,Brewers,C,847,540,4656.0,1552,494,35,13,21,101,45,30,45,6,26,14,2,21,0.983,,2,-3,-2,2,-16,-9,553,438,0.792,239,,,-2.9,-1.0,0.6,-3.1,-6.4,-4.5,,,10.4,,,,,,,,,,,,,2,1,4,5.8
5,17,2020,Cubs,1B,860,540,4665.0,1555,559,30,15,14,114,46,35,46,4,22,11,1,22,0.986,,2,2,4,4,4,25,646,533,0.825,244,,,2.3,-0.8,4.1,5.3,10.8,5.6,,,10.3,,,,,,,,,,,,,2,-1,5,2.5
6,28,2020,Cardinals,1B,793,522,4257.0,1419,489,33,14,18,113,47,34,47,5,8,7,6,21,0.983,,1,1,4,3,18,34,639,536,0.839,188,,,0.3,1.5,8.2,3.2,13.1,4.4,,,10.3,,,,,,,,,,,,,-1,-1,9,0.1
7,7,2020,Royals,P,875,540,4653.0,1551,503,31,15,16,153,64,46,64,1,17,3,2,28,0.985,,-2,2,-1,2,-15,-2,680,534,0.785,235,,,0.5,1.0,-0.1,2.7,4.0,1.4,,,8.2,,,,,,,,,,,,,2,3,6,-0.9
8,8,2020,Twins,P,810,540,4620.0,1540,459,20,12,8,95,39,29,39,1,33,10,7,20,0.99,,1,0,7,2,4,17,595,481,0.808,249,,,0.0,-0.6,4.2,1.4,4.9,2.4,,,7.6,,,,,,,,,,,,,0,1,2,-2.0
9,27,2020,Pirates,P,803,540,4617.0,1539,511,47,22,23,107,53,28,54,6,27,13,3,28,0.978,,1,0,3,2,-1,24,642,521,0.812,213,,,-0.4,0.7,2.3,-8.9,-6.2,-3.1,,,5.9,,,,,,,,,,,,,2,1,12,3.1
10,15,2020,Diamondbacks,2B,791,540,4665.0,1555,474,35,17,18,142,54,43,55,3,40,8,4,23,0.983,,-3,2,-2,-1,5,-2,622,506,0.814,286,,,1.3,-0.2,9.0,-3.7,6.5,2.9,,,4.4,,,,,,,,,,,,,4,-2,1,4.6
11,22,2020,Dodgers,P,871,540,4848.0,1616,544,40,15,24,112,47,33,47,4,36,10,1,24,0.982,,0,1,-3,-1,25,27,649,525,0.809,330,,,-3.8,-2.2,9.4,-9.8,-6.4,-4.7,,,4.1,,,,,,,,,,,,,3,1,4,-1.4
12,3,2020,Red Sox,P,840,540,4716.0,1572,522,45,26,19,143,59,48,59,0,33,13,5,28,0.979,,2,-1,6,1,-2,1,708,539,0.761,230,,,4.7,0.3,-1.6,-6.0,-2.5,0.9,,,3.3,,,,,,,,,,,,,-1,2,-4,1.6
13,19,2020,Rockies,1B,830,540,4737.0,1579,633,43,20,22,190,80,66,79,2,29,6,5,29,0.981,,-1,2,-5,4,21,16,805,639,0.794,257,,,0.5,2.3,7.7,6.1,16.6,4.1,,,3.2,,,,,,,,,,,,,-1,1,-2,-2.3
14,16,2020,Braves,P,848,540,4719.0,1573,533,34,14,19,124,53,37,53,2,42,5,6,23,0.984,,-2,1,-2,0,0,-12,695,570,0.82,217,,,-2.4,0.6,-7.2,1.0,-8.1,-4.5,,,3.1,,,,,,,,,,,,,0,-2,-2,5.5
15,10,2020,Athletics,P,790,540,4638.0,1546,489,26,16,10,84,33,27,33,1,23,10,4,16,0.987,,0,-3,2,1,-18,-23,700,568,0.811,223,,,1.6,-0.8,3.2,11.6,15.6,5.3,,,-2.4,,,,,,,,,,,,,2,0,-8,1.6
16,9,2020,Yankees,3B,815,540,4506.0,1502,472,48,29,17,85,37,28,37,2,22,10,6,22,0.976,,3,-3,4,-3,-7,-2,647,521,0.805,213,,,4.3,-1.1,-8.6,0.6,-4.8,0.9,,,-2.7,,,,,,,,,,,,,0,-2,9,0.4
17,11,2020,Mariners,2B,786,540,4650.0,1550,502,23,17,6,116,49,34,49,8,44,5,9,23,0.989,,-1,2,5,1,4,14,660,530,0.803,270,,,2.7,0.2,0.2,1.9,5.0,2.7,,,-2.9,,,,,,,,,,,,,-2,-3,11,-2.6
