,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1958,Orioles,P,1980,1386,12327.0,4113,1523,115,,,431,,,,,30,30,14,32,0.98,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1958,Red Sox,1B,1739,1395,12432.0,4115,1799,145,,,474,,,,,34,37,9,28,0.976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1958,White Sox,LF,1815,1395,12507.0,4160,1668,113,,,426,,,,,37,41,11,28,0.981,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1958,Indians,3B,1863,1377,12360.0,4093,1571,152,,,459,,,,,48,35,35,32,0.974,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1958,Tigers,LF,1751,1386,12216.0,4072,1557,106,,,384,,,,,40,37,16,27,0.982,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1958,Senators,P,1779,1404,12390.0,4124,1648,118,,,441,,,,,80,41,15,43,0.98,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1958,Yankees,P,1703,1395,12411.0,4134,1679,128,,,487,,,,,42,48,9,24,0.978,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1958,Athletics,3B,1818,1404,12585.0,4159,1729,125,,,460,,,,,39,39,34,28,0.979,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1958,Braves,SS,1717,1386,12384.0,4122,1799,120,,,407,,,,,39,33,6,21,0.98,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1958,Cubs,P,1818,1386,12249.0,4063,1679,150,,,434,,,,,55,26,12,35,0.975,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1958,Redlegs,P,1848,1386,12468.0,4159,1646,100,,,399,,,,,37,28,8,17,0.983,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1958,Dodgers,LF,1867,1386,12315.0,4110,1693,146,,,537,,,,,34,30,6,69,0.975,-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1958,Phillies,P,1733,1386,12573.0,4192,1498,129,,,350,,,,,55,26,21,37,0.978,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1958,Pirates,P,1731,1386,12303.0,4072,1725,133,,,468,,,,,44,34,14,26,0.978,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1958,Cardinals,P,1846,1386,12435.0,4143,1689,151,,,427,,,,,74,26,13,34,0.975,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1958,Giants,LF,1886,1386,12504.0,4166,1707,153,,,416,,,,,41,38,8,34,0.975,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
