,teamIDfg,Season,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM
0,2,1915,Browns,1B,1146,159,1403.0,3258,2000,274,,,348,,,,,,,30,,0.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1915,Red Sox,C,1140,155,1397.0,3251,1889,193,,,215,,,,,,,22,,0.964,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,1915,White Sox,P,1052,155,1401.0,3301,1939,182,,,231,,,,,,,19,,0.966,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1915,Indians,P,1094,154,1372.0,3211,1989,223,,,194,,,,,,,19,,0.959,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1915,Tigers,C,1116,156,1413.1,3371,2120,226,,,250,,,,,,,26,,0.96,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,1915,Senators,P,1078,155,1393.2,3296,1861,191,,,243,,,,,,,14,,0.964,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,1915,Yankees,P,1031,154,1382.2,3289,1956,185,,,278,,,,,,,18,,0.966,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,1915,Athletics,P,1071,154,1348.1,3155,1944,298,,,275,,,,,,,17,,0.945,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,1915,Braves,P,1089,158,1405.2,3268,1882,181,,,285,,,,,,,7,,0.966,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,1915,Cubs,P,1096,156,1399.0,3239,1928,223,,,221,,,,,,,18,,0.959,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,1915,Reds,P,1136,160,1432.1,3359,2058,183,,,365,,,,,,,12,,0.967,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1915,Robins,C,1050,154,1389.2,3172,1908,193,,,219,,,,,,,18,,0.963,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,1915,Phillies,2B,1042,153,1374.1,3226,1900,175,,,236,,,,,,,13,,0.967,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,1915,Pirates,P,1075,158,1380.0,3159,1842,176,,,225,,,,,,,16,,0.966,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,1915,Cardinals,P,1114,158,1400.2,3238,1985,186,,,270,,,,,,,14,,0.966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,1915,Giants,3B,1100,156,1385.0,3271,1916,208,,,285,,,,,,,24,,0.961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1004,1915,Blues,1B,1072,153,1360.0,3247,2009,193,,,277,,,,,,,20,,0.965,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1007,1915,Terrapins,C,1072,154,1360.1,3236,1962,222,,,318,,,,,,,7,,0.959,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1014,1915,Tip-Tops,C,1091,153,1355.2,3159,1995,248,,,235,,,,,,,22,,0.954,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1021,1915,Whales,P,1099,155,1397.2,3239,1899,204,,,237,,,,,,,15,,0.962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1040,1915,Packers,2B,1038,153,1359.0,3243,2105,220,,,224,,,,,,,17,,0.96,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1051,1915,Pepper,P,1027,155,1406.2,3352,2005,205,,,298,,,,,,,6,,0.963,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1059,1915,Rebels,3B,1050,156,1382.1,3142,1895,142,,,237,,,,,,,17,,0.973,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1071,1915,Terriers,1B,1079,159,1426.0,3357,1958,179,,,265,,,,,,,23,,0.967,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
