Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
L,121578.0,Babe Ruth,NYY,1931,36.0,36 - 36,1931,1931,145.0,534.0,663.0,199.0,119.0,31.0,3.0,46.0,149.0,163.0,128.0,,51.0,1.0,,0.0,,5.0,4.0,0.372659176,,,,,,,,,,,0.19306184,0.076923076,2.509803921,0.494720965,0.700374531,1.195095496,0.327715355,0.350114416,,,,,,,,,0.33936652,0.525903931390466,99.2182575858434,181.86475038745004,95.32911535569032,-2.0,20.81288405880332,-6.179012298583984,4.074063368607312,,-8.179012298583984,94.15411337588479,110.86204850471144,10.686561512919264,10.686561512919264,,-1.1750019798055291,3.8319732394264436,204.98984650692532,-1.1750019798055291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0228155089045,217.39633639282542,108.25985673158867,139.92908309864598,171.05813456135058,266.8127980895448,116.40949616148006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.27741935,155.0,663.0,Babe Ruth,Babe Ruth,OF,OF,1011327,NYY,NYY,9,,0.0,
L,114680.0,Lou Gehrig,NYY,1931,28.0,28 - 28,1931,1931,155.0,619.0,738.0,211.0,119.0,31.0,15.0,46.0,163.0,184.0,117.0,,56.0,0.0,,2.0,,17.0,12.0,0.340872374,,,,,,,,,,,0.158536585,0.075880758,2.089285714,0.445652173,0.662358642,1.108010815,0.321486268,0.319148936,,,,,,,,,0.29674797,0.48848616323717264,88.3663881171797,180.36203168819887,84.03729767094595,-8.0,23.167282707989216,-6.697530746459961,4.534930265508592,,-14.697530746459961,81.77214884267417,94.77683106971202,9.113751419252536,9.113751419252536,,-2.2651488282717764,6.470627528243633,183.14784220483173,-2.2651488282717764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.93222722277552,178.51934262736623,106.7929211484516,126.05024723140478,161.77320661466123,261.74132338854037,106.11378778596894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.76129032,155.0,738.0,Lou Gehrig,Lou Gehrig,1B,1B,1004598,NYY,NYY,9,,0.0,
R,122240.0,Al Simmons,PHA,1931,29.0,29 - 29,1931,1931,128.0,513.0,563.0,200.0,128.0,37.0,13.0,22.0,105.0,128.0,47.0,,45.0,3.0,,0.0,,3.0,3.0,0.389863547,,,,,,,,,,,0.083481349,0.079928952,1.044444444,0.444049733,0.641325536,1.085375269,0.251461989,0.399103139,,,,,,,,,0.20248668,0.48449828347346713,65.61744204352831,135.79840048591828,57.66207795034384,9.0,17.673685859888792,-5.438271522521973,3.4595741727389395,,3.5617284774780273,56.64436752002908,81.33935603013484,7.877782697202724,7.877782697202724,,-1.0177104303147644,5.155209285164808,174.78545846176615,-1.0177104303147644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0255142227549,94.00376288618641,112.49026094882146,125.59700595847714,156.63612107379487,204.7303425811474,132.69775023332699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.67973856,153.0,563.0,Al Simmons,Al Simmons,OF,OF,1011978,PHA,PHA,10,,0.0,
R,112854.0,Joe Cronin,WAS,1931,24.0,24 - 24,1931,1931,156.0,611.0,700.0,187.0,118.0,44.0,13.0,12.0,103.0,126.0,81.0,,52.0,4.0,,4.0,,10.0,9.0,0.306055646,,,,,,,,,,,0.115714285,0.074285714,1.557692307,0.390804597,0.479541734,0.870346331,0.173486088,0.319926873,,,,,,,,,0.20714286,0.39895605064671613,33.71534361355602,120.97408412807286,27.092079956462975,11.0,21.974387392401695,9.567901611328125,4.30142437107861,,20.567901611328125,24.799209892546195,71.64292326735463,6.9495563674421446,6.9495563674421446,,-2.29287006391678,5.684892807275197,128.2604826686481,-2.29287006391678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7844812583297,130.29950210417175,104.5480910675461,110.53691433704624,117.12235501372821,141.24546763727017,106.3724439568573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.48717949,156.0,700.0,Joe Cronin,Joe Cronin,SS,SS,1002796,WAS,WAS,8,,0.0,
L,123203.0,Bill Terry,NYG,1931,32.0,32 - 32,1931,1931,153.0,611.0,662.0,213.0,141.0,43.0,20.0,9.0,121.0,112.0,47.0,,36.0,2.0,,2.0,,8.0,,0.348608837,,,,,,,,,,,0.070996978,0.054380664,1.305555555,0.396969696,0.528641571,0.925611267,0.180032734,0.360424028,,,,,,,,,0.13897281,0.41877263341889237,42.37244019574822,124.89427765376271,41.02212870783509,8.0,20.781492076814175,-6.611111164093018,0.6330415110569447,,1.3888888359069824,42.300528633281225,65.10395105705933,6.308190610127511,6.308190610127511,,1.2783999254461378,6.312914978331047,147.55341568940293,1.2783999254461378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.29648627766166,92.49636366803051,74.94173561840421,115.453636200779,131.3991692634933,153.52628260318792,119.94162840236288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.32679739,153.0,662.0,Bill Terry,Bill Terry,1B,1B,1012927,NYG,NYG,30,,0.0,
L,111020.0,Max Bishop,PHA,1931,31.0,31 - 31,1931,1931,130.0,497.0,614.0,146.0,107.0,30.0,4.0,5.0,115.0,37.0,112.0,,51.0,2.0,,3.0,,3.0,1.0,0.293762575,,,,,,,,,,,0.182410423,0.083061889,2.196078431,0.425531914,0.400402414,0.825934328,0.106639839,0.319727891,,,,,,,,,0.27361564,0.3944537166487761,27.363207689479335,103.90158865506982,18.6871978258643,18.0,19.2746769413352,4.012345790863037,3.7729636626318097,,22.012345790863037,18.47431883273401,63.53430522756406,6.192194022485989,6.192194022485989,,-0.21287899313028902,4.543782860275776,122.22342943032709,-0.21287899313028902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.49536185483792,205.40236061184115,116.89948804173041,120.35934348412316,97.79351901176088,86.82191236174627,106.30628445782881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.0130719,153.0,614.0,Max Bishop,Max Bishop,2B,2B,1000994,PHA,PHA,10,,0.0,
R,110904.0,Wally Berger,BSN,1931,25.0,25 - 25,1931,1931,156.0,617.0,678.0,199.0,128.0,44.0,8.0,19.0,94.0,84.0,55.0,,70.0,2.0,,4.0,,13.0,,0.322528363,,,,,,,,,,,0.081120943,0.103244837,0.785714285,0.379821958,0.512155591,0.891977549,0.189627228,0.34090909,,,,,,,,,0.21238938,0.4044411881033674,35.62872977111253,120.14505272660169,35.46625352952394,6.0,21.2837637886405,-1.9565935134887695,0.6483416080009192,,4.0434064865112305,37.753116630355336,63.728628513507985,6.168446379409232,6.168446379409232,,2.286863100831397,5.133621988129727,140.14275123197393,2.286863100831397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.14711887176334,105.68607926976235,142.28122110497284,110.46643258129095,127.30141343926478,161.70816688917887,113.44746247541435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.34615385,156.0,678.0,Wally Berger,Wally Berger,OF,OF,1000875,BSN,BSN,16,,0.0,
R,112205.0,Ben Chapman,NYY,1931,22.0,22 - 22,1931,1931,149.0,600.0,686.0,189.0,133.0,28.0,11.0,17.0,120.0,122.0,75.0,,77.0,5.0,,6.0,,61.0,23.0,0.315,,,,,,,,,,,0.109329446,0.112244897,0.974025974,0.395588235,0.483333333,0.878921568,0.168333333,0.339920948,,,,,,,,,0.24635569,0.4032522108624963,35.397083617589004,120.9106493218155,31.373023934504516,10.0,21.53489964455366,-5.634248733520508,4.215395883657038,,4.365751266479492,33.119925380177364,63.235972174867555,6.13508919481964,6.13508919481964,,1.7469014456728473,8.002382113876065,133.3939299237683,1.7469014456728473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.90521506789604,123.10988551780736,157.9710159805872,111.88993983338,118.04840789434714,137.05029960976077,113.02027132585329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.42580645,155.0,686.0,Ben Chapman,Ben Chapman,OF,OF,1002141,NYY,NYY,9,,0.0,
L,110396.0,Earl Averill,CLE,1931,29.0,29 - 29,1931,1931,155.0,627.0,701.0,209.0,131.0,36.0,10.0,32.0,140.0,143.0,68.0,,38.0,6.0,,0.0,,9.0,9.0,0.333333333,,,,,,,,,,,0.097004279,0.054208273,1.789473684,0.403708987,0.575757575,0.979466562,0.242424242,0.317773788,,,,,,,,,0.19686163,0.4395283434258378,56.50018114003242,143.88357699814142,43.9323367789656,-3.0,22.00577937439084,-1.913580298423767,4.307569263037294,,-4.913580298423767,41.43608144787495,62.83584978687932,6.050460920707588,6.050460920707588,,-2.4962553310906515,5.592644807990107,145.76163708352303,-2.4962553310906515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.30181477036065,109.23119177268532,76.29153920790746,114.18684952959937,140.6219278111741,197.3721687003557,105.65656500818001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.52258065,155.0,701.0,Earl Averill,Earl Averill Sr.,OF,OF,1000378,CLE,CLE,5,,0.0,
L,120117.0,Mel Ott,NYG,1931,22.0,22 - 22,1931,1931,138.0,497.0,580.0,145.0,85.0,23.0,8.0,29.0,104.0,115.0,80.0,,44.0,2.0,,1.0,,10.0,,0.291750503,,,,,,,,,,,0.137931034,0.075862068,1.818181818,0.392055267,0.545271629,0.937326896,0.253521126,0.273584905,,,,,,,,,0.2637931,0.42191682197475266,38.58175053156981,110.88184981502661,37.398698170558305,6.0,18.207349553704262,-3.7283949851989746,0.5546285142190754,,2.2716050148010254,39.11602864019176,60.14961172291612,5.823217961506444,5.823217961506444,,1.7173304696334526,5.668172813732723,149.4823144699501,1.7173304696334526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.349847736764,179.69946667267277,104.54515677707433,114.02433642395029,135.53273712095512,216.19488396012702,91.04337242467572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.79084967,153.0,580.0,Mel Ott,Mel Ott,OF,OF,1009904,NYG,NYG,30,,0.0,
