Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
ABC,,1921.0,28.963306199123352,1921.0,1921.0,51.0,51.0,3.8877159990616104,156.0,105.0,10.543272885220977,2.0534259963079595,3.0,920.9000000000001,3991.0,945.0,527.0,399.0,34.0,285.0,36.0,0.5572809208383104,,373.0,3.636860396293577,2.7776306020355346,1.3541574350928438,9.209879011030822,0.3317662076337887,0.2562242766307125,1.3319455125629285,0.277908262687566,0.6100392064274079,3.8502292535402756,0.17319208011401885,14.491925076184192,7.892835843376815,2.3657602567631426,0.5108198191481513,0.4007037329170049,0.9115235051497182,23.168422195678144,101.36882237030822,103.66970800792083,0.09353642284830055,0.07115408851232488,0.022382336183081768,3.738482411601551,0.03748674552133493,86.64538266473981,100.43748633788053,89.90429091392892,101.48974913533883,108.08820266286395,100.5830870693179,101.24396702040491,98.63724733105093,101.23552325944188,86.48784546647909,99.85658317121504,0.0,0.0,0.0,0.0,1.3978764762732108,106.0,148.17504762368267,1148.0,1015672.9195352372
BOS,117850.26976401183,1921.0000000000002,27.136725663716813,1921.0000000000002,1921.0000000000002,75.0,77.0,3.941405782183899,234.0,152.0,14.835176991150442,1.8255899705014753,5.0,1355.9999999999998,5885.0,1506.0,685.0,595.0,53.0,447.0,41.0,2.326106194690266,0.12684365781710916,444.0,2.942173520015544,2.9612169156873973,1.042972619045723,9.978291134770707,0.35103949961502495,0.27850175195975607,1.437723116717567,0.2960818077847637,0.6832027203473452,4.067266476408357,0.16034196892772865,26.806055066127964,13.707129960879683,3.6695916021061423,0.9670921754811762,0.1357626717288328,1.102854833202739,33.68746312684366,94.55798686723789,99.45255509320307,0.07572164792699115,0.075755211570059,-3.356301696165215e-05,4.007473204695771,-0.1258606942244583,99.90371937267913,91.95652358997818,114.04440134444397,97.68820325103353,90.11076918469342,98.83060205666185,96.31433630036312,99.18617133917562,104.99953552529821,102.14022675048415,93.45192022172319,0.0,0.0,0.0,0.0,1.3696247374631267,154.00000000000003,210.9224225204252,3.000000000000001,1007685.0242625371
BRO,117742.37430706195,1921.0,28.344661364184145,1921.0,1921.0,73.0,66.0,3.602891222367776,225.0,140.0,14.82774965855226,1.2826383867598619,10.0,1244.7,5353.0,1410.0,613.0,499.0,43.0,318.0,28.0,3.48019603117217,0.0,431.0,3.1120932568543114,2.2963571340159015,1.3704011116293084,10.181260302474392,0.31048339905126954,0.2809871868077978,1.3864019373878103,0.30102659811615406,0.6752613564650116,3.7261134914564695,0.14846111657909536,26.380866404031092,14.722470130771399,2.7136615838541545,0.523249489711745,-0.4237705798382843,0.0994789053936546,34.14750542299349,95.8209052876446,95.22686264003907,0.08097721675182774,0.05944888211376235,0.021528336679521167,3.7487304199001485,-0.12322226908869413,113.16077805814601,97.23234169624469,117.68462435793133,101.46307669034292,82.36559717479136,100.60007145244899,100.65703597370974,102.23409379206213,102.08261055830029,113.33673410730735,96.89012586261487,0.0,0.0,0.0,0.0,1.3648586430465173,152.0,207.4587913617998,22.0,1007580.7416244879
BSN,119489.5859572928,1921.0000000000002,26.548606587043064,1921.0000000000002,1921.0000000000002,79.0,74.0,3.8837310340293385,277.0,153.0,13.883387622149838,2.0558089033659064,12.0,1381.5,5927.0,1488.0,696.0,600.0,54.0,420.0,38.0,1.4393051031487514,0.5583785740137531,382.0,2.4817010370031305,2.715770174487285,0.9607433384777416,9.663382402947919,0.35083449195888977,0.271734934906941,1.3754613974928005,0.2847556009062517,0.6730375707274701,4.079175299014972,0.14319150928628302,18.86689756489991,9.033371303230524,2.9036504546650246,0.18513739054191386,0.9039141096080339,1.089051560418754,42.87651103872602,105.52056705709201,106.87596002330535,0.06439281188997466,0.06965540218675353,-0.0052625924408251906,4.070221568581137,-0.19544426498563333,90.23869051367853,114.99112645097354,82.50483596530258,96.30207662995572,93.07000801977448,97.28754602060809,99.8627191972497,96.70816795940304,101.74642989531597,90.12499004227887,113.52477524096278,0.0,0.0,0.0,0.0,1.5787731451321028,153.0,241.5521606528237,16.0,1009290.4079623597
CAG,,1920.9999999999998,25.962261041529334,1920.9999999999998,1920.9999999999998,47.0,24.0,3.355124429367768,104.0,69.0,11.025049439683588,2.7710942649967043,2.0,606.8,2542.0,539.0,293.0,227.0,19.0,178.0,26.0,0.5591628213579433,,311.0,4.599417172755033,2.630469462544819,2.0117709768688203,7.968583565294599,0.280699669119854,0.22984683796446595,1.1776725586488241,0.25803287181586415,0.6340620528757417,3.52471399144612,0.19999918705833883,18.67837807824915,7.642635136842728,3.0178428639006425,0.15775230652410177,0.9175574117896977,1.0753096867065408,22.893375082399473,87.48195917421828,95.1821799091576,0.12334956196275546,0.06931043311305207,0.054039125730059326,3.3586009519932105,-0.1695895620783519,109.57755248848055,95.11622622279037,132.54886224732138,87.81109350482278,91.45091339958286,90.22839217108026,89.51735680181905,91.58292722464452,105.22209554782522,114.05436903738456,97.26923059196065,0.0,0.0,0.0,0.0,1.6220952883981543,84.00000000000001,136.25631488398963,1151.0,1015767.2073170732
CHC,116565.97001972387,1921.0,27.582564102564103,1921.0,1921.0,61.0,83.0,4.3696221373499275,254.0,140.0,9.711084812623275,1.0059960552268243,7.0,1267.5,5510.0,1482.0,715.0,616.0,60.0,390.0,36.0,1.7800394477317554,0.32433925049309664,408.0,2.893994054334574,2.7662789952870406,1.2213872171739644,10.513229765587939,0.42564355534945586,0.29094123371317365,1.4755009734305533,0.3076354026015804,0.6572909188930965,4.115271018307861,0.15502820766627218,15.083331668788023,9.916764204390347,1.2747342420729424,0.30983817397372493,-0.5224522472001039,-0.21261405764129265,31.445838264299802,115.04874286141214,104.5194363705523,0.07400195089546352,0.07016035154950691,0.003841600459960555,3.9609712520944083,0.25435111904206764,105.2303359363886,117.12977067574516,104.67622156032378,104.77137469020408,112.91549154346308,104.16385612639854,107.1258994643906,104.4785636888909,99.36593025186241,103.57406451169764,114.34774179364386,0.0,0.0,0.0,0.0,1.1134800930966469,151.0,168.13579401200576,17.0,1006434.4039447731
CHW,117875.20714817573,1921.0000000000002,27.706105733432615,1921.0000000000002,1921.0000000000002,62.0,89.0,4.916608669133778,257.0,152.0,16.29597915115414,1.6719285182427401,9.0,1342.9999999999998,6020.0,1584.0,843.0,737.0,51.0,533.0,36.0,3.3297840655249447,0.7199553239017126,390.0,2.604208429626721,3.5558698147921413,0.840281147775875,10.575941043487099,0.3406719797201764,0.28886540946343076,1.5702012064754711,0.3039466351731614,0.6406684794020852,4.31509208763352,0.16127357024050634,26.023168605699173,11.264601744711399,3.090093307754639,0.06800460088928732,0.5502508269725555,0.6182554483116893,33.62807148175727,115.72863414119192,103.40963100535629,0.06562191441846613,0.08723126471407298,-0.021609349312732694,4.266382630663485,0.6015165815002576,88.4278600060335,110.42265251646403,91.8809935234854,103.53923976290719,87.44945843964351,102.5083042735772,105.18916006928428,101.82085572838243,98.46256538653925,88.51679066782458,107.60882299439702,0.0,0.0,0.0,0.0,1.375729769918094,154.0,211.8620830726553,4.0,1007709.555323902
CIN,117735.36189286501,1921.0000000000002,29.81989859651701,1921.0000000000002,1921.0000000000002,70.0,83.0,3.459055601880196,248.0,153.0,14.913733558674407,1.502241163935631,9.0,1360.8999999999999,5730.0,1500.0,648.0,524.0,37.0,305.0,15.0,3.0138878683224344,0.283047982952458,408.0,2.6945899684434185,2.013604683875637,1.4415621831868617,9.903963931764835,0.2441305778837796,0.27690831932031906,1.324174290626719,0.2942481838982994,0.665036423950327,3.5944264892705036,0.13082867560805347,27.266644493445078,15.54801670089364,3.154564490840326,0.13757734057510684,0.33505111356373357,0.4726284697508973,32.04923212579911,95.55191114774475,95.2704935701676,0.07130542369755309,0.05306924619589978,0.018236176617679477,3.7882363153568877,-0.13537088739030811,97.97967869540832,85.26003893887302,123.79565546531364,98.6996326675612,64.76340086931356,99.13974023469095,96.13911782192747,99.93202135312701,100.53685652248916,99.79996927180696,86.4925589466074,0.0,0.0,0.0,0.0,1.3902192416783012,153.00000000000003,212.703556847052,18.0,1007571.4571974431
CLE,115969.54822458765,1921.0000000000005,28.164134232550584,1921.0000000000005,1921.0000000000005,82.0,56.0,3.978926468805556,246.0,138.0,14.0165759323962,1.5077598114893966,14.0,1230.6999999999998,5368.0,1388.0,649.0,545.0,43.0,373.0,20.0,2.634679450719103,0.2943853091736411,414.0,3.0239368875115105,2.7234493607246018,1.101774075206793,10.135353612180873,0.31377348422924506,0.278215150946213,1.4287558858783864,0.2970274296151737,0.6601110196855449,3.8740293836661555,0.1543565543146177,33.13612109890533,17.090770542621613,3.5117423532504484,0.19766272739801252,0.14284588441923488,0.34050861456906456,37.754042414885845,91.56984109055614,90.95444706778441,0.07718753308848622,0.06927559028601608,0.007911943996912326,3.9121271126334096,0.10489708513940156,102.68005614062037,84.57297878411163,121.39116373691864,99.22585644326101,80.54469666423935,98.72889730787946,95.71361361830756,99.50295071037324,101.45063581370754,104.11754578941573,85.45863287403056,0.0,0.0,0.0,0.0,1.3921836272040304,154.0,214.39666002868228,5.000000000000001,1005840.774112294
COB,,1920.9999999999995,26.272841312983484,1920.9999999999995,1920.9999999999995,31.0,31.0,3.9203848514532633,87.0,57.0,14.57539398280802,0.1432664756446991,3.0,558.4000000000001,2404.0,517.0,326.0,244.0,9.0,209.0,34.0,1.7650429799426932,,265.0,4.26554753710193,3.352314071877947,1.3638910074391115,8.316547610821079,0.1449767392169156,0.23770121820852036,1.2965401869665587,0.26736668355432186,0.5915395266332377,3.697830767490221,0.20006999301396844,17.412163692294353,5.701685648411512,1.723240879959397,-0.594956092154156,0.5651643115071109,-0.0297917369806494,23.874999999999996,102.22063435861462,99.6960496785468,0.1103009206375358,0.08606755640222061,0.02423336423531518,3.716270094116367,0.2225540839630423,101.62336695780083,121.21770207592873,87.69767975526027,91.64553949985739,47.232885114014884,93.3116980246543,98.55273409592277,94.895752428488,98.16551536471628,101.9890294827672,120.78592601007325,0.0,0.0,0.0,0.0,1.7835347582378223,89.99999999999999,160.5178882027082,1155.9999999999995,1015672.7868911173
