Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BOS,117432.67566313509,1911.0000000000002,25.10706804251688,1911.0000000000002,1911.0000000000002,77.0,73.0,2.6750139934702597,225.0,147.0,13.058077488206635,1.5447374526332072,8.0,1293.1,1237.0,595.0,385.0,18.0,452.0,47.0,4.1544350784935435,0.1454643879050344,687.0,4.773369268266676,3.13609433906189,1.6843877407300285,8.593180576245931,0.12500519187157833,0.2519119324240426,1.3032527683675357,0.2905220018536689,0.6666811927770474,3.041320819188642,24.71728640992038,15.503290496766567,2.950498062527546,-0.09955813750819408,0.36963685922478495,0.27007873693083384,30.767844714252575,79.63120584799984,94.88468487599955,3.0696219197744377,-0.36630682571838236,113.9095145341899,104.85601480469307,120.2189182872241,92.9420441045747,76.7311186465879,94.34221828334215,95.85404270605996,96.8286492284074,103.60513889355487,0.0,0.0,0.0,0.0,1.2038194710385894,153.0,184.1843134392793,3.0,,1007273.9220477924
BRO,117665.16157789169,1911.0000000000002,26.570982839313576,1911.0000000000002,1911.0000000000002,64.0,86.0,3.397716068647867,240.0,152.0,13.003863011663325,2.150954609612956,10.0,1346.1,1286.0,649.0,509.0,27.0,561.0,41.0,2.151623207785454,0.06923705519649358,524.0,3.497700659606128,3.7434300057744556,1.009737984465493,8.582929943885457,0.180287336584203,0.251916050598446,1.3695955499622126,0.2763075731885918,0.6762966933006462,3.589636475971488,17.463551809913994,10.00231720507145,2.663732017996575,0.577123238525144,0.34893476283463476,0.9260580057532745,32.548399078820296,103.42393154435152,104.88579131435569,3.67575864327928,-0.1919204073236214,90.06747418547056,107.87609071478244,90.22742399608653,99.38086210361591,70.40123200631683,99.22278272094692,101.81586710337643,98.50716523166629,102.5374395317201,0.0,0.0,0.0,0.0,1.2673227769110769,154.0,195.16752106095217,22.000000000000004,,1007500.3874897853
BSN,117684.14253214638,1910.9999999999995,26.944510385756672,1910.9999999999995,1910.9999999999995,36.0,76.0,5.0603679038440506,206.0,113.0,8.5837784371909,0.2950544015825915,6.0,1011.0000000000001,1172.0,752.0,570.0,56.0,505.0,38.0,2.8236399604352123,0.3404549950544015,348.0,3.0918880633910635,4.484675797282309,0.7531926852660731,10.408816437844067,0.4980820226694737,0.28920974770551305,1.6548324705695974,0.3057151534508273,0.5914442700276953,4.407332272950539,6.288729275142521,3.11963973287493,-1.1090510115513812,-0.9916504937764827,-0.7334559076599237,-1.7251064104900236,27.751632047477738,141.10233515628306,118.88087533145233,4.013308104120672,0.6530356308935116,79.61760465951319,129.236901020653,67.30323799164213,120.52261382002453,194.49834192737006,113.91174118994789,123.02040767182315,108.99134174020625,89.67244934779711,0.0,0.0,0.0,0.0,0.9721102710187932,156.0,151.64947377293564,16.0,,1007520.0041543024
CHC,117436.91227138194,1911.0,28.51794793959171,1911.0,1911.0,86.0,56.0,2.9464635412848703,235.0,146.0,13.620626849814068,1.5524019124231614,16.0,1317.7,1201.0,574.0,432.0,25.0,491.0,38.0,4.503832435303939,0.33558473097063063,546.0,3.7239592642433337,3.348506279028586,1.3067337986537146,8.191994921928256,0.17062901995386476,0.2436316996597947,1.282277911217427,0.270223950600566,0.6829101363967518,3.388948942470664,21.962724271652558,13.495935320854187,3.478474880801708,0.5789305012461954,0.699626576238559,1.2785571165687624,33.587614783334594,88.67868961839524,97.66526351984923,3.4901730320091016,-0.44248540118579405,95.89374207275654,96.4953976856247,116.76615756469184,94.8542657358708,66.62971148376842,95.9598054266572,95.3246653011619,96.33827637867522,103.54014322953459,0.0,0.0,0.0,0.0,1.2881845738787279,157.0,202.24492381821722,17.0,,1007278.6007437201
CHW,120860.3463456951,1911.0,28.070122171618596,1911.0,1911.0,77.0,74.0,2.965647487805961,257.0,154.0,15.34952649461433,2.7333188751536186,11.0,1383.3,1349.0,620.0,457.0,22.0,384.0,35.0,5.039976866912455,0.6440396154124196,752.0,4.8828867520381,2.493544195777566,2.19216926981855,8.757033166604561,0.14264985542023062,0.25595381693806624,1.2500641513757917,0.295332287497591,0.6630900691693776,2.795413834309672,29.492840874482074,17.288145326077938,4.170621034660903,0.5482768532442683,0.43066901511954425,0.9789459177774333,35.94115520855924,92.18199069464082,91.431719583663,2.8284728715996486,0.17023365349628952,116.5229899869153,83.37220722346676,156.46054154380576,94.7142394569984,87.56182697126019,95.85592328107207,91.94202802375922,98.43187878875712,103.04706291689266,0.0,0.0,0.0,0.0,1.3781415564230464,154.0,212.2339684538716,4.0,,1010624.721318586
CIN,116979.28773949653,1911.0000000000002,27.521092877394963,1911.0000000000002,1911.0000000000002,55.0,66.0,3.2031319492082106,202.0,131.0,11.61190823953948,0.8373571612681502,10.0,1163.8999999999999,1133.0,552.0,415.0,31.0,400.0,53.0,3.2229572987370054,0.21754446258269614,469.0,3.620345022055283,3.086213437893639,1.1958413072257068,8.744705750336486,0.23948785368858486,0.2552671952650579,1.314546576470014,0.27997763837113987,0.6736740553380876,3.4740388692173165,20.368217818668818,10.494245092384517,2.763824609444103,0.6349876972475647,0.10320528097395043,0.7381929297895404,34.209983675573504,96.81010694957027,100.64886390217976,3.4457845295587943,-0.27090692000910527,93.22562550369307,88.93678799331984,106.85710783865585,101.25404750973296,93.51871445696555,100.54270615707493,97.72352103127243,99.81559016253668,102.13980484062108,0.0,0.0,0.0,0.0,1.30111324082825,159.00000000000003,206.8770567891688,18.000000000000004,,1006839.2223558727
CLE,116391.05766074893,1911.000000000001,24.32067730866777,1911.000000000001,1911.000000000001,77.0,69.0,3.3372646490555296,223.0,149.0,11.160525137997913,1.0763837087871104,6.0,1340.5999999999997,1328.0,681.0,499.0,15.0,539.0,65.0,7.0096971505296155,0.8457407131135314,655.0,4.38656903023275,3.608731342864117,1.2842887134327914,8.883225696164171,0.10044799684174978,0.25739632075480234,1.3879952265586986,0.29256312305538607,0.6598399775675072,3.285855349429621,15.881804771371234,13.382355554029346,2.6487180462147917,0.22095832308357233,0.7549501699418404,0.975908485357528,26.025361778308227,97.5897529017923,100.35862831162505,3.3664691367696973,0.051409299625909254,104.67908946964153,120.6587386101117,91.66286129822979,96.07911146730136,61.657336372032645,96.39614782956231,102.08683760481702,97.50893852702407,102.54198443443299,0.0,0.0,0.0,0.0,1.041584254065344,156.00000000000006,162.48684741909005,5.000000000000001,,1006257.9900044757
DET,119851.19897480328,1911.0000000000002,27.090823767237023,1911.0000000000002,1911.0000000000002,89.0,65.0,3.728271854938825,221.0,154.0,14.310302505234278,1.1550068587105624,3.0,1385.1,1514.0,777.0,575.0,28.0,460.0,69.0,4.689986282578876,0.06006786513609126,538.0,3.4895263438577966,2.9831196980655075,1.1937944682181791,9.81851531319857,0.18154719299615343,0.2785376328554827,1.422403890140453,0.3051172207089048,0.6333749551801313,3.39780352557859,16.779888478283176,13.228954400867224,1.4960612879392172,-0.08659479375002092,-0.17324693667639912,-0.2598417226213573,27.526676774240126,107.322599924944,102.01523545350783,3.4594935220347915,0.3304683293602346,83.27247054310683,99.7412735096791,85.20406326259149,106.19500837714354,111.43792507477518,104.3136698850133,104.6175895728756,101.69311841810169,98.42920595938476,0.0,0.0,0.0,0.0,1.156842953577359,154.0,178.1540434019857,6.000000000000001,,1009642.5508627536
NYG,117054.80035141663,1910.9999999999995,26.957097884178925,1910.9999999999995,1910.9999999999995,99.0,54.0,2.6901065028497686,234.0,154.0,16.27271396149059,3.186177611831027,13.0,1365.9,1267.0,542.0,409.0,33.0,369.0,29.0,4.4629182224174535,0.2579983893403616,771.0,5.072156885683463,2.4261717269348875,2.3588638721224098,8.335239622638161,0.21704885646992703,0.24669807572523908,1.195712372174783,0.2850568360397861,0.6932610784281426,2.826112911320835,38.625723536052604,23.00658872909844,4.676107656394893,0.899894283901843,-0.22796918952981315,0.6719250653460823,36.33984918368841,81.12266430999166,80.88477882340504,2.734988332579295,-0.13600640847106685,130.61047923334755,69.91607186477137,211.40070371374253,96.5128813766132,84.75640713627354,97.16756636669862,88.88937466434497,101.62638875272994,105.1095123478648,0.0,0.0,0.0,0.0,1.430765390584962,153.99999999999997,220.33785655608642,29.999999999999996,,1006902.7368035727
NYH,116986.47443642256,1911.0000000000002,25.42743480182703,1911.0000000000002,1911.0000000000002,76.0,76.0,3.5380754961912677,232.0,153.0,14.776484455576842,0.8013113304847503,3.0,1357.3999999999999,1404.0,726.0,535.0,26.0,406.0,53.0,4.255783114778253,0.29482834831295124,667.0,4.412822714271376,2.685599504080698,1.705931000587152,9.283956481496677,0.17208974794870754,0.26709419291599695,1.3299506650641528,0.30203736998849195,0.626487348090467,3.0475741350115153,27.673132580765504,18.641865480691195,2.5865594251277577,-0.4783964939256278,0.09028528559076407,-0.38811121224101214,32.72056873434508,101.3203571238885,91.45757856060479,3.0614660949598984,0.4905013611797525,105.30559545220925,89.79361936018746,121.75651389484922,100.4133318405343,105.63272348943087,100.0280471346547,97.81766894360486,100.66662891582665,97.35884207668958,0.0,0.0,0.0,0.0,1.3254853403565643,153.0,202.79933518549822,9.000000000000002,,1006836.8958302637
PHA,116095.89498215713,1911.0000000000002,28.455247250746485,1911.0000000000002,1911.0000000000002,101.0,50.0,3.007994244695026,229.0,152.0,17.63586046172893,2.1651736945597553,13.0,1373.1000000000001,1343.0,596.0,460.0,17.0,487.0,81.0,5.9503313669798255,0.572136042531498,739.0,4.835271097623881,3.1849703879694333,1.6101443025548028,8.785573496537268,0.1111285788238645,0.2561204667434807,1.3300604316118554,0.2956438596786241,0.70359166874736,3.091702222256954,22.8556656000715,12.66108230035752,4.456339787461222,1.7347831420145163,0.32099617935576563,2.0557792806853694,34.98674532080693,93.29252125902904,100.41986534322986,3.0814954895015485,-0.08370797756192833,115.38671165315863,106.49019641843158,114.91998037488503,95.0229256971895,68.2133280953699,95.91833442677688,97.82574225647751,98.53572329359356,109.34118658330236,0.0,0.0,0.0,0.0,1.5361158393416352,151.99999999999997,233.4896574692007,9.999999999999998,,1005965.7817347605
PHI,114612.10169036762,1911.0000000000002,26.129237098649494,1911.0000000000002,1911.0000000000002,66.0,57.0,3.2150687338927546,179.0,123.0,18.570610857705038,4.23405777658528,8.0,1118.1,993.0,535.0,401.0,34.0,527.0,40.0,4.831589303282354,0.7564618549324748,607.0,4.876344749948082,4.23139604609756,1.2248247058277437,7.966793070678838,0.2718900095182731,0.23789870158545495,1.3553543463084885,0.2717685117392681,0.6840105700527682,3.5941592843140624,34.62729395885217,12.275762987323105,5.199891865949129,0.7091220294848962,0.9364721327307091,1.6455941292633953,36.151417583400416,91.9795266765319,98.70821097589959,3.3941402692460496,-0.3790905504213077,125.56822256335155,121.93802555807541,109.44698518373059,92.24667668751307,106.17158144857093,93.70173564143118,100.7571746312523,96.8889320756752,103.7069868073668,0.0,0.0,0.0,0.0,1.658042500670781,153.0,253.68077048363193,26.0,25.999999999999996,1004516.7806099635
PIT,114067.74158156806,1911.0000000000002,26.97603173263566,1911.0000000000002,1911.0000000000002,72.0,58.0,2.8306615683679093,200.0,136.0,18.026837707823443,2.4180943539539204,8.0,1184.9,1063.0,477.0,376.0,28.0,338.0,34.0,4.4900835513545445,0.2683770782344501,542.0,4.111131908413634,2.5579215744910013,1.8370025567600639,8.042084261648258,0.21238601073108382,0.23995549793586493,1.1777784262376954,0.2684168978741277,0.6897807020735928,3.099357717729564,36.6484366552655,17.20219693146646,5.494878778527614,1.0055267273693085,0.7302458308623307,1.7357725765820506,34.9479280951979,83.94032146354593,87.64117189345747,3.096986263004528,-0.26869614936165587,105.86362386877501,73.71276593536926,164.14952312404054,93.11846563560759,82.9355910385403,94.51185098300294,87.55616336979891,95.69403909103458,104.5818313222052,0.0,0.0,0.0,0.0,1.5429014676344,155.0,239.1500323978554,27.0,,1003984.1346105157
SLB,117534.22153962836,1911.0,27.287978763746686,1911.0,1911.0,45.0,104.0,3.8029593058996283,229.0,149.0,11.115737580583998,0.9683731513083048,1.0,1318.5,1446.0,790.0,559.0,28.0,456.0,53.0,2.730223739097459,0.345164960182025,381.0,2.5943280816059624,3.099408280690293,0.997603786273796,9.84370008543302,0.1907226953789008,0.2790198863026932,1.4381231517914792,0.29716356349308387,0.6113383148357981,3.619820360974453,7.765480373517824,4.765486024552956,0.5472568590090859,-0.4783673294060918,0.21612701395390205,-0.26224029823044787,25.04467197572999,116.55314023977415,115.41785339726508,3.75341056948026,0.18313894492517568,61.90986611548308,103.62940824766946,71.20144912294937,106.46740160698538,117.07006363983514,104.49427609745761,105.77373887420616,99.04222836598912,95.00461619594383,0.0,0.0,0.0,0.0,1.0077093401592718,152.0,153.17190695145294,2.0,,1007377.7919605611
STL,118571.91901077447,1911.0000000000002,24.47414852845469,1911.0000000000002,1911.0000000000002,75.0,73.0,3.6704124927403914,257.0,156.0,16.59563236676549,1.0191626292573577,10.0,1382.9,1283.0,736.0,567.0,39.0,697.0,52.0,3.847639019451876,0.10716610022416659,556.0,3.6037936144636262,4.516705604753792,0.8658573393499167,8.314671368485191,0.25232204782595113,0.24522939233004673,1.4257085525821092,0.2684793888724251,0.6616122084988068,3.9486609587935146,15.072029434039438,6.21053646504879,2.2666351734396906,-0.04636024519713861,0.8242109720507296,0.7778506898236018,35.97353387808229,109.1659477966656,113.1619106279161,3.8898427938250877,-0.2782484660531236,92.79941879789605,130.159918256461,77.35154373389634,96.27472367952694,98.5303980072233,96.58909249391102,105.98731320487438,95.71631792698442,100.31103550413161,0.0,0.0,0.0,0.0,1.442548814809458,158.0,227.92265286829388,27.999999999999996,,1008394.4734977222
WAS,116939.26039970391,1911.0,25.673797187268693,1911.0,1911.0,64.0,90.0,3.5168881478460885,216.0,154.0,18.34922279792746,2.4637305699481864,3.0,1351.0,1471.0,765.0,529.0,39.0,410.0,48.0,8.758401184307921,0.0385640266469282,628.0,4.176995620122071,2.7262890404249123,1.7202436235677274,9.781818372032898,0.2593399915778591,0.27725662651597516,1.389789712495312,0.3087269777431629,0.6267839972183568,3.228987713586456,23.668545382857584,12.849905896931887,2.1463975748255417,-0.11357513557179247,-0.28119738388952725,-0.3947724838661847,30.98697261287935,105.59184361461884,101.3342809104822,3.1398373575088057,0.28790043425963335,99.67792487010266,91.15408309757022,122.77804116100931,105.79810193556925,159.18896939904002,103.83392691078717,102.21882177226222,102.89622143763133,97.40494255326165,0.0,0.0,0.0,0.0,1.3584586928201332,154.0,209.20286499096852,8.0,,1006796.1720947446
