Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,118198.06291262136,1898.0,25.39883495145631,1898.0,1898.0,95.0,49.0,2.779625033043239,164.0,149.0,29.0941359223301,2.405669902912621,0.0,1287.5,1174.0,579.0,398.0,17.0,384.0,60.0,6.707417475728156,0.09250485436893204,417.0,2.9132133021674718,2.6820415203139407,1.0684057009887378,8.199195453483025,0.11875071434177052,0.24367459271066277,1.2090263304218847,0.26439606858117437,0.6562454302695144,3.3243115182459935,39.04945015020277,16.705707632005215,6.336068849873774,0.7556619554377225,1.8459935053754777,2.6016555032764823,34.7766213592233,76.8337263105095,91.8898154435316,3.3796567641326423,-0.5446864852027546,121.60046365719519,93.37322052163485,128.0979975514403,85.72720697185873,70.40609925083747,89.0294817729325,87.49313802885385,91.11816404521772,107.0160039721338,0.0,0.0,0.0,0.0,1.8138301467961164,153.0,277.51612456979103,1006.0,1008027.5211650486
BRO,118326.83166255397,1898.0,25.657621336641338,1898.0,1898.0,54.0,91.0,4.011847037818188,166.0,149.0,27.347162245527457,0.0,0.0,1296.8,1446.0,811.0,579.0,34.0,476.0,57.0,4.6923195558297355,0.0,294.0,2.0372202149693477,3.2979910636717404,0.673941930980105,10.021134940774271,0.23557145594331425,0.28254189726902296,1.47990288938289,0.2948040303837083,0.6070415413433066,3.8848670220963224,24.20961332026545,9.703839482739568,2.1781490400733308,-0.0059355615456068486,-0.07848413630442111,-0.08441972055166208,32.632788402220854,110.27434816278675,106.78402243707222,3.830618604947856,0.12698001572186524,85.03562802207828,114.81703192669316,80.80321160780186,104.77661058753534,139.6679371550969,103.23012511554936,107.09555657476443,101.59758481222254,98.99217200051064,0.0,0.0,0.0,0.0,1.7508154457125231,149.0,260.87142917272996,22.000000000000004,1008150.2175354721
BSN,119792.53595161652,1898.0,25.600612260135893,1898.0,1898.0,102.0,47.0,2.9750672349955583,178.0,152.0,30.228402897035767,1.9391473157619652,8.0,1339.3,1186.0,614.0,443.0,37.0,470.0,66.0,9.879638617188084,0.23221085641753156,432.0,2.9020578474577934,3.156673828104699,0.9990679380721275,7.96524315181974,0.24844168833668187,0.23811138292499698,1.2357685533249376,0.25501557767458616,0.6677352743134474,3.6804236178428287,42.57775116073608,16.10684472322464,7.949602933493596,1.021332096144082,2.8485011711493016,3.86983323878725,40.84454565817965,77.97939755686149,96.46746899432723,3.5226707854060817,-0.7053563828472708,121.13482371795884,109.89718064916164,119.78464934900471,83.28110387552246,147.29856796259554,86.99689528657676,89.42838206844291,87.88538863430512,108.8896893445857,0.0,0.0,0.0,0.0,2.0625482714851047,152.0,313.5076526000129,16.0,1009589.0433062048
CHI,117590.93287197231,1898.0,25.07901602683563,1898.0,1898.0,85.0,64.0,2.828747191488984,167.0,152.0,22.58911666045471,2.214088706671636,0.0,1341.5,1357.0,679.0,422.0,17.0,364.0,82.0,3.8155050316809542,0.46902720834886324,323.0,2.1649403496105313,2.4401470518220774,0.9835994151181512,9.09603329539229,0.11397013557464185,0.2634022649872367,1.2817978163571522,0.2786075685599571,0.6361369016168468,3.4465643885948007,28.56422714491389,15.100005841813982,4.414170497592206,0.8175327758579346,0.8662241997572855,1.68375697125956,26.459783824077526,78.95578765275711,96.20025305291259,3.531215063273805,-0.6178171971058167,90.36679535513012,84.95184994314707,117.9300292466898,95.10415178671747,67.57174237963407,96.23722723310483,92.75936383658905,96.0158381798759,103.73684330811858,0.0,0.0,0.0,0.0,1.4410898814759598,152.0,219.04593600494576,17.0,1007595.389042117
CIN,113954.66801502455,1898.0,26.380959260329384,1898.0,1898.0,92.0,60.0,3.4951753025922296,184.0,157.0,26.615573533660793,2.1027159780410285,2.0,1384.4,1484.0,740.0,538.0,16.0,449.0,74.0,4.7061542906674365,0.0,294.0,1.9099550156854375,2.916867072169005,0.6737467285264375,9.640751637272686,0.1039564440459132,0.27485719691547,1.3952909677157435,0.2884955810767464,0.6389913741505344,3.624768880755497,31.286020947005127,14.52634612750262,3.9374264544885134,0.7589987039591805,0.2441476592899006,1.0031463766620703,36.45680439179428,95.08950859868014,98.61521936541686,3.7645982733227545,-0.12959357816326766,79.7234501500238,101.54849218368985,80.77980734615097,100.79948888420198,61.634725802118254,100.42242619853725,100.97247856146178,99.42351950971141,104.20233098493193,0.0,0.0,0.0,0.0,1.774824771742271,156.99999999999997,278.64736665352615,17.999999999999996,1003869.6106616585
CLE,121209.2174957384,1897.9999999999995,26.952124286620165,1897.9999999999995,1897.9999999999995,79.0,65.0,3.127266253130738,165.0,150.0,28.835657833565776,2.1783666511699984,0.0,1290.6000000000001,1380.0,649.0,449.0,24.0,297.0,51.0,5.130714396404772,0.0,320.0,2.2290538265359356,2.0694522954786674,1.4088204809693163,9.61206396177601,0.16721139162934429,0.2742253214346016,1.2979462508060755,0.2892933356321537,0.6386032188749418,3.3207993029314546,38.682381974455545,16.564275100827217,5.126606863303787,1.0149418890739474,0.39661354258195824,1.4115554405442414,33.94777622811095,86.8116763486495,92.18407375216871,3.3961552976881633,-0.19353304980071734,93.04295659433755,72.04639603122726,168.91250461812814,100.49954307747038,99.13794540253325,100.19156279180724,93.92797130909673,99.69844769165259,104.13903372654407,0.0,0.0,0.0,0.0,1.7440228606849522,155.99999999999997,272.06749873262544,1025.9999999999998,1010973.8342631334
LOU,114476.46032026895,1898.0,29.92,1898.0,1898.0,63.0,64.0,4.050352617366058,147.0,128.0,29.36822082632929,0.7832433867114924,0.0,1130.3000000000002,1227.0,676.0,509.0,29.0,370.0,71.0,3.4020171635848886,0.7657259134742987,213.0,1.6945712562709603,2.9437480672855,0.5841988924612934,9.764428899665287,0.23077076744921002,0.2766822736191448,1.4120196629945319,0.2858669014416588,0.6149331690002653,3.8927873024665542,20.060340075522177,7.258991252630949,3.0295943154385787,0.2550856711882295,0.9236706387861384,1.1787563573355158,34.777492701052815,113.19927037982755,108.79563069394864,3.8403159148894934,0.1575653148995044,70.73311463647116,102.48433343217273,70.04334435603963,102.09260432839345,136.82165742986106,101.08924021191679,102.18307754366838,98.51760414002544,100.2790841229273,0.0,0.0,0.0,0.0,1.7968633557462619,153.99999999999997,276.71680067113505,1044.0,1004382.7140582146
NYG,118901.28133086878,1898.0,26.869333333333337,1898.0,1898.0,77.0,72.0,3.437192616099109,171.0,156.0,29.97537892791128,2.177301293900185,1.0,1352.5,1359.0,800.0,517.0,21.0,587.0,88.0,13.567319778188539,0.2633641404805915,558.0,3.7097609502214226,3.9022684293975374,0.9247584296428838,9.035644882713516,0.13970639197443946,0.26198676858579506,1.437545923567895,0.2906650465754089,0.6170634158617375,3.639486247225162,26.00793591221688,11.148923143744469,2.1542946470698237,-0.4219874023261881,0.16545182236020978,-0.2565355690437853,35.05589648798521,97.44948404333091,103.18480335816363,3.5115221853143535,-0.20229363112605328,154.84916647491988,135.8544854108372,110.875206601118,94.47275691611267,82.8305088845172,95.72005837413627,104.03032651046831,100.17117704584028,100.62647030968735,0.0,0.0,0.0,0.0,1.7995077715341963,156.00000000000003,280.7235057447225,30.0,1008714.086284658
PHI,117578.23023147427,1898.0,24.733882243281027,1898.0,1898.0,77.0,71.0,3.7228525097199783,172.0,150.0,23.66979959608513,2.1068044119931644,0.0,1287.4,1440.0,784.0,533.0,23.0,399.0,82.0,3.5177877893428615,0.27963336958210344,325.0,2.270607465203637,2.7868831577802498,0.8452922684255085,10.059075826099882,0.16069160803842486,0.28279486279742844,1.4273287759866815,0.2988064659155573,0.6065276255701413,3.6138534644786646,24.51373731924016,11.11551477946341,2.0858787131018754,-0.0013027344988761572,-0.22033633621438764,-0.22163903095604784,28.48943607270467,105.30905978143312,102.22577868161325,3.604429686410117,0.10899904524131294,94.77744741410574,97.02320179927183,101.34749994105472,105.17330391524749,95.27243155581114,103.3225491538942,103.29094616688857,102.97693428337202,98.90836571295014,0.0,0.0,0.0,0.0,1.4880980915022526,150.0,223.21444905417218,26.0,1007420.2877893428
PIT,119004.70294540227,1898.0,25.968749999999996,1898.0,1898.0,59.0,65.0,3.398464973745049,147.0,126.0,22.45716594827586,2.2315912356321834,3.0,1113.6000000000001,1173.0,581.0,421.0,11.0,290.0,54.0,3.262931034482758,0.12311422413793101,271.0,2.187109392693104,2.340253591576115,1.0297486747162357,9.468387538805192,0.08881979086185608,0.2713990791504548,1.3120712367090344,0.2876051128375406,0.6243878175422053,3.3339999210850646,28.21758079376799,12.490522861480713,3.03358903623938,0.24827619908034973,0.10053927068338973,0.3488154585644517,28.39331896551724,96.80490632868907,94.96862255749122,3.494208268874858,0.06446505265998485,91.29215358951393,81.4741356640916,123.46315896770845,98.99732514415311,52.66035699676473,99.15896073377851,94.95014866799012,99.11663963992959,101.82088348436294,0.0,0.0,0.0,0.0,1.442769991918103,151.99999999999997,219.30100204684263,26.999999999999993,1008819.3406968389
