Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BAL,116411.96599004214,1965.0000000000005,25.94094216775182,1965.0000000000005,1965.0000000000005,88.0,59.0,2.961315788020155,343.0,146.0,4.266258138644199,1.2938337801608581,40.0,1305.4999999999998,5391.0,1105.0,505.0,431.0,99.0,470.0,43.0,24.0,3.8348525469168897,0.010877058598238225,836.0,5.7460452628859935,3.2283571230808152,2.1927943555067024,7.596607153699285,0.6805333775018141,0.22525081528427388,1.2027738085311224,0.2539757973006073,0.7531894184174647,3.354263249465174,0.25971133167368826,18.318045459748777,15.038477685302496,2.8938128509417846,0.19663955645342532,0.6759323395342806,0.8725718745346135,35.59211030256607,87.38007840278182,95.47599944273801,0.15540930440980472,0.08591648445882805,0.0694928173925699,3.5688396813103984,-0.39294746144501946,96.35280884847866,98.29157451541033,120.76984333057824,93.26780556700928,80.24737633497206,95.08022254431631,94.71148121079925,95.95622750269767,102.48773082266203,98.66409815592768,99.03712509486276,0.0,0.0,0.0,0.0,1.013544344695519,162.00000000000006,164.1941302775789,2.0,,1006274.8790501723
BOS,118788.00460600908,1965.0000000000002,26.526573129251705,1965.0000000000002,1965.0000000000002,62.0,97.0,4.1693527875966545,416.0,162.0,4.8213577097505675,0.890093537414966,25.0,1411.1999999999998,6123.0,1409.0,767.0,655.0,153.0,529.0,51.0,28.0,4.520549886621316,1.000141723356009,976.0,6.212717496676221,3.3671057096999446,1.9608518301643993,8.968624956752947,0.9738761203866534,0.2525956469323566,1.370636740716988,0.28279160016217714,0.6854890710267858,3.7251133491467128,0.26996124608630956,18.72724741730256,16.362018577754498,0.8003324120212559,-0.7976107452774333,-0.4717586390555852,-1.2693693768721426,37.77062074829932,111.29600687770942,96.27229915356541,0.15908142514455786,0.08583283468679138,0.07324859185445012,3.5237704058429555,0.44423943844994124,104.17822241208471,102.51595754388005,107.9954294557709,110.11283744777063,114.83787000014117,106.62270098220942,107.92971628953552,106.84331109273344,93.27563239436755,100.99540314366601,98.94069819660734,0.0,0.0,0.0,0.0,1.014056480300454,162.00000000000003,164.2771487117084,3.0,,1008595.8798185942
CAL,116309.7793696275,1965.0,24.606017191977077,1965.0,1965.0,74.0,84.0,3.107807823226034,379.0,157.0,6.029226361031518,1.6843123209169055,32.0,1396.0,5831.0,1203.0,542.0,483.0,85.0,548.0,56.0,26.0,5.6311604584527215,1.1876074498567335,822.0,5.29025864937683,3.526456058538057,1.5732254203510025,7.742216580923633,0.5464013465289932,0.2284452690105817,1.2520747377179657,0.25668179898078763,0.7484788964577365,3.362177564522309,0.2488186343674785,20.335133831753772,13.856740614399314,2.9839275716475737,0.2355390696180584,0.48529398496393494,0.7208330513559211,37.54670487106017,94.71366131213229,98.8521088515655,0.1410434030737822,0.09322474531518624,0.04781865775859599,3.828929599297038,-0.25436974129627427,88.70993128000534,107.36758829281372,86.6297560502157,95.05553415061398,64.43074790219342,96.42862774685265,98.59364425362199,96.97859938067133,101.84676205755572,89.5436747335506,107.4614566444649,0.0,0.0,0.0,0.0,1.1002021103151864,162.0,178.2329532120494,1.0,,1006176.8689111748
CHC,114760.15724904377,1964.9999999999995,29.67770801760843,1964.9999999999995,1964.9999999999995,68.0,84.0,3.727295215944944,431.0,151.0,4.532943638594212,1.0752688172043008,35.0,1385.7000000000003,5897.0,1385.0,667.0,576.0,142.0,452.0,77.0,25.0,5.834957061413004,0.16107382550335567,812.0,5.258905056292598,2.9234036107902495,1.9863658487226672,8.968793033226307,0.9200344463951554,0.2549136620517148,1.3213551826685062,0.2773694078922779,0.7210718887609149,3.7060275676172285,0.2380564060041856,13.442062723143678,10.222317023202777,1.4701692058022007,0.18098340091607587,-0.22377576954550424,-0.04279238339139854,42.07981525582736,101.93160001730726,104.56978599371614,0.1383125386959659,0.0756705018611532,0.06264203590964854,3.6510490584425717,0.021267648327716156,88.67487005468114,100.5576631427979,97.37289106081329,105.78676197816392,113.57329194440997,104.3493919906361,104.45154075726141,101.15445903674524,99.57904060753899,88.2998509221184,98.54763147578282,0.0,0.0,0.0,0.0,1.0273434314786751,163.99999999999991,168.48429411999408,17.0,,1004662.6529551848
CHW,117182.27076880724,1965.0000000000002,27.738660609814854,1965.0000000000002,1965.0000000000002,94.0,67.0,2.9749803996991657,415.0,161.0,2.686420262922431,1.0271870052997456,51.0,1452.8999999999999,5949.0,1238.0,543.0,481.0,118.0,453.0,68.0,27.0,7.089476219973846,0.0,932.0,5.7649450765993615,2.8018261056535234,2.22542958291486,7.658522610036463,0.7295771231187899,0.22556394766041904,1.1622609684099985,0.2521492277064431,0.7578068905375458,3.2795106465156345,0.25236550459701296,16.552617433090997,14.406937599182129,2.3493339468814964,0.12389348188355045,0.38434995347679474,0.5082434177536115,41.92773074540574,91.31930573694719,97.02730662123174,0.1569666104542639,0.07561331696606788,0.08135329490673823,3.4265139584318014,-0.3045302468164697,96.66973119327083,85.30527724896041,122.56725354420047,94.02797634146302,86.03053413665035,95.2123982968087,91.52132935621752,95.26611951055828,103.11603800389669,99.65277991074562,87.16051880770704,0.0,0.0,0.0,0.0,1.0056461841833575,162.0,162.91437716276977,4.0,,1007042.249088031
CIN,117331.04250623,1965.0000000000007,27.245140619437528,1965.0000000000007,1965.0000000000007,87.0,72.0,3.91225579714299,381.0,162.0,6.784336062655751,1.498967604129584,34.0,1404.4999999999995,6015.0,1319.0,683.0,612.0,133.0,556.0,42.0,41.0,9.207618369526523,0.4767532929868282,1074.0,6.8661205580010405,3.554836201092723,2.0637234150580284,8.43111607019149,0.8500719155559099,0.2419880076727296,1.3317724745871347,0.28026633582432714,0.7203330624435744,3.4916672486668823,0.2940960673549307,20.86125049193842,16.7637409735471,2.309430622513416,-0.2188264222417111,0.08386436426828411,-0.13496206688335585,36.105802776788906,104.67771094899777,96.57451287435397,0.17998967204556787,0.09207824414880744,0.08791142791812036,3.347816372065769,0.42058854847610816,115.77549732182148,122.2773413557753,101.16500711315881,99.44487130246338,104.9367947226933,99.05825080709853,105.27501517632066,102.21094605188385,99.47700986712834,114.90687207819646,119.91585448564136,0.0,0.0,0.0,0.0,1.043375941616234,162.00000000000009,169.02677606954066,18.000000000000004,,1007178.0611605556
CLE,120061.32390924956,1965.0000000000002,26.55385689354276,1965.0000000000002,1965.0000000000002,87.0,70.0,3.2695795525065248,429.0,162.0,5.745968586387436,1.3918324607329844,37.0,1432.4999999999998,5946.0,1230.0,596.0,522.0,126.0,490.0,49.0,27.0,5.194136125654452,0.13137870855148343,1143.0,7.167138442156809,3.0697329031411673,2.5712908831979053,7.705737054382028,0.7889961275305543,0.22502589324890823,1.1972744397247996,0.26430548298740925,0.7353746943078535,3.143888299299283,0.2970641740970333,27.561026614423305,21.91842876607552,2.785448693545701,-0.5667325004248068,0.13115631112123452,-0.4355761747111617,38.128376963350796,94.643811406525,87.57305315163167,0.19389525005724256,0.08205367912390928,0.11184157116369982,3.060654650533772,0.12569125320724148,120.18247137177485,93.46205171488819,141.61583206395912,94.6076545485995,93.03712538715448,94.98528110248097,94.27843772275774,99.85895240927981,100.06365194489427,123.09752033698057,94.58441391652579,0.0,0.0,0.0,0.0,0.9821795385689355,162.00000000000006,159.11314013642584,5.000000000000001,,1009851.0427225133
DET,118403.74390418817,1964.9999999999998,26.762406769936888,1964.9999999999998,1964.9999999999998,85.0,67.0,3.384669734333274,372.0,162.0,6.639916810097533,1.8728485370051633,27.0,1394.4,5856.0,1229.0,584.0,526.0,132.0,489.0,36.0,46.0,4.339716006884681,0.8352696500286861,1014.0,6.530658337546097,3.1474115818553896,2.21837630331397,7.91243446177831,0.8497016118073013,0.23041187788023423,1.2288717826259667,0.2623976315838289,0.7515522609086345,3.441284207040862,0.27929379197791165,23.18369722488639,17.031960051041096,2.5925948248505035,-0.1153693817288176,0.10130720972278204,-0.01406215066790187,33.98666092943202,96.71234787344105,94.94187438096642,0.17373762353198507,0.08302303149526677,0.09071459201663797,3.3141784030208052,-0.056614472707588154,109.5096271720384,95.82708115432372,122.17878884914305,97.14539451779795,100.19541622695951,97.25874953241963,96.76654573381414,99.13813481457564,102.26496024328854,110.30012672155597,95.70180054187908,0.0,0.0,0.0,0.0,1.055480659781985,161.99999999999997,170.98784774788066,5.999999999999999,,1008227.1575588066
HOU,115447.90611875155,1965.0,27.76826154986412,1965.0,1965.0,53.0,82.0,3.8422193899805133,330.0,140.0,3.7931318455077,0.8108375195585935,19.0,1214.3,5140.0,1218.0,594.0,520.0,107.0,324.0,54.0,30.0,4.776332043152434,0.3709132833731368,800.0,5.914262326343902,2.3926921498044504,2.881641211689862,9.004048837025367,0.7913644108095423,0.25411741353064815,1.2663045540922018,0.28630856334656696,0.6899660872749731,3.217612769854454,0.2389083966350984,16.35874268767847,13.795224075205624,0.8261662502748947,-0.6465033781537185,-0.3913751135717414,-1.0378784971926944,31.68261549864119,111.6628920438328,96.93221241050054,0.15582215147162973,0.06225182753520547,0.09357032393642427,3.279909632877419,0.6246066201260602,99.72540626690146,82.30253609744067,141.3762730257836,106.20260358706525,97.68966978947822,104.02344614537228,100.09985466265795,104.41449928810263,95.24808381677461,99.47813026145931,81.0721501200973,0.0,0.0,0.0,0.0,0.9197191962447501,162.0,148.9942592573963,21.000000000000004,,1005334.5767108622
KCA,119464.79412008279,1965.0,25.774989648033127,1965.0,1965.0,49.0,89.0,4.205503646443502,496.0,128.0,1.9203312629399587,0.6660041407867495,32.0,1207.5,5252.0,1177.0,639.0,566.0,135.0,505.0,57.0,30.0,5.441987577639752,0.5609937888198757,753.0,5.594311827024535,3.753029522908646,1.554266956100207,8.74719870459977,1.0031287737005834,0.24886802553629275,1.3889142475009348,0.2717248528203396,0.7051021077937888,4.048177877971084,0.2645602602260869,5.285164271213006,4.7204061057418585,0.1663616510258513,-0.25876626610632514,-0.1523655371810647,-0.4111318258184546,39.9239751552795,119.11248986308519,111.2981166002217,0.14300777397515524,0.09587860257556935,0.04712917227080745,3.8372034369714507,0.15732576847241808,93.8084601577517,114.26591512201654,82.26764602119852,107.39426319278925,118.28729475561272,105.04924131924922,109.36896424128646,102.66211218742458,95.94441097288782,90.79078800262316,110.52059646947914,0.0,0.0,0.0,0.0,0.7633810650103519,162.00000000000003,123.6676710293456,10.0,,1009267.8519254656
