Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
AB3,,1938.0,23.356595744680853,1938.0,1938.0,7.0,11.0,5.016422200984765,30.0,19.0,1.6032689450222881,0.0,2.0,134.6,614.0,162.0,106.0,76.0,5.0,42.0,5.0,0.8647845468053492,,102.0,6.766150788712221,2.782896035698433,2.7178883921099555,10.691671891419093,0.3280188181385723,0.2786567156752483,1.4971742141241693,0.3369301654648267,0.5183914402005945,3.0563980183559294,0.2501421231203566,4.2690544793102765,1.8813240323215723,0.12583486558689583,-0.14998446727463183,-0.20409405131355196,-0.35407852536595996,6.254829123328381,123.78377516915936,93.33919604072614,0.17249636291233286,0.07018616883358099,0.10231019609955423,3.0380136867552263,1.9600241826288365,118.49624321520645,93.27934358185888,142.00577807083403,114.61448290480897,100.36679892947186,108.47807433490159,109.44454079537496,113.32946455564358,90.59607447486678,119.43574506982556,93.01039897823094,0.0,0.0,0.0,0.0,1.5622753640416047,19.0,29.68325492921237,1128.0,1015176.5430906389
BBB,,1938.0,25.199639206253764,1938.0,1938.0,5.0,16.0,4.726536676091002,43.0,21.0,3.0515695067264583,0.0,0.0,178.39999999999998,826.0,190.0,131.0,94.0,3.0,93.0,1.0,0.7298206278026906,,84.0,4.219756621358462,4.666351051442802,0.9221445384417042,9.543577826445391,0.1510213545889851,0.25840342712040626,1.5788809864320212,0.2890549417644729,0.5459808616367714,3.9019975392596096,0.21806816167600898,1.2302177139461845,0.48392029851675034,-0.21403880411500092,-0.3675980758456506,0.02187315558997973,-0.34572489168745524,10.469170403587444,116.63064427216281,114.20496386986585,0.10167194550448432,0.11273871904147985,-0.011066773654708522,4.398537278761599,0.8245391368313912,73.90099962709199,156.41050093768925,47.542224012680414,102.30694027542367,46.20933035520483,100.5936860614862,115.41736619588205,97.2262063034253,95.41770774818255,70.397219782725,149.40084639602185,0.0,0.0,0.0,0.0,1.8440870459641259,27.0,49.79035403054926,1115.0000000000002,1015022.5969730944
BCA,,1938.0,21.940711462450594,1938.0,1938.0,9.0,11.0,3.6617695643000805,48.0,24.0,4.414833759590793,0.31815856777493606,3.0,195.5,860.0,192.0,121.0,80.0,7.0,63.0,3.0,0.8358056265984655,,123.0,5.627755706809276,2.8839008525123635,2.2461064429360613,8.788090869263803,0.3202699862327694,0.23770554186254186,1.2968879690862407,0.2730312395505402,0.5883621087314578,3.2684347928696975,0.22782604880818413,8.196139440352045,2.0714884977787733,1.4904243027157797,0.03142323549503409,0.5521460337760744,0.5835692706620296,16.628644501278774,90.35676071675375,98.57135381621273,0.14834943739130438,0.07109751619437342,0.07725191602046035,3.338712997722701,0.3933347714303824,98.55942171764107,96.66490412388062,117.35584646233102,94.2081370369713,97.99582076961688,92.53622105427439,94.80346836104293,91.83649122819955,102.82441677065412,102.71651648265919,94.21811565034588,0.0,0.0,0.0,0.0,1.6232770434782609,45.0,73.04759400409202,1116.0,1015352.2976982098
BEG,,1938.0,26.58345375722544,1938.0,1938.0,21.0,13.0,4.048117731672747,58.0,37.0,5.006752411575563,0.0,4.0,311.0,1355.0,322.0,171.0,141.0,14.0,99.0,3.0,0.28681672025723476,,146.0,4.188037578296747,2.8333003086799375,1.585985031125402,9.245242775621314,0.40137256479640554,0.2566376778487755,1.3420603427001387,0.28186666982982633,0.628450827762058,3.6717434737034678,0.18965980766559487,10.548134860175981,4.820633543655276,1.370632982599007,0.13286126638340412,0.1801976409755719,0.3130589083459983,10.014147909967848,85.84037028938609,90.68299818667523,0.10760790216077169,0.07188552487138263,0.03572237198070739,3.8370675417951143,0.3763742579692787,94.19717706561332,80.38994237682762,127.36183289752748,96.87152790034966,71.0927918028702,97.66520429699743,92.42652257022104,98.28194512548578,105.2892005467039,96.86720547610635,81.63113583038908,0.0,0.0,0.0,0.0,1.6494915144694533,36.99999999999999,61.03118568708658,1132.0000000000002,1015372.4321543409
BOS,117381.87835703003,1938.0,28.086555250685965,1938.0,1938.0,79.0,59.0,4.4574546317893935,267.0,137.0,7.7585432776253445,1.0844765943294254,13.0,1202.6999999999998,5380.0,1346.0,692.0,598.0,93.0,488.0,19.0,2.5710484742662345,0.17294420886339074,443.0,3.3042912899964447,3.6396071502012006,0.967792369062942,10.036743478468987,0.692860424643108,0.2757103462321108,1.5195945142966876,0.28866097589811074,0.6771059732726366,4.576149351775799,0.1903826622599152,23.415060398613736,15.754778139293194,2.537402796894721,0.25156229496692306,0.14433223203659667,0.3958945219751367,29.50253596075497,90.28039522709317,94.02486958126703,0.08285418890662677,0.0904234980003326,-0.007569311224744324,4.356567745559324,-0.1186947199864063,92.71342993743991,88.24708012288939,112.3692494409932,100.4085432857738,95.740550118937,99.7515088857097,96.85634319669225,99.2399219596028,102.55431876931407,93.98254600021001,88.63302281154269,0.0,0.0,0.0,0.0,0.960994976303318,150.00000000000003,144.14929497239004,3.0,1007220.7528061863
BRO,117406.74503342433,1938.0000000000002,32.028057621692874,1938.0000000000002,1938.0000000000002,52.0,67.0,3.8851844954138532,229.0,123.0,7.3405517371245645,1.891818096224461,10.0,1062.1,4619.0,1139.0,538.0,460.0,68.0,354.0,25.0,4.112230486771491,0.44750965069202525,364.0,3.0761260404422424,2.989803075864741,1.0540797256576595,9.62594199040863,0.5745077721653155,0.2679361704580208,1.4017494518081524,0.2808579127063346,0.6902981586300726,4.2624972893809945,0.1691872127549195,20.32878413408358,10.773628074675798,2.0968648699597066,0.09907140039211276,0.00510492426549413,0.10417631763265849,33.13454476979569,99.32972325069963,100.95922252629035,0.07855775661425479,0.07605039261557292,0.0025073650805008943,4.235647641072892,-0.3773127939671424,91.26712950705408,97.85190213510405,95.56504846594332,102.78571736215949,114.01699456256588,101.8846364114234,101.57200270053124,100.59131093411354,100.73131090548414,90.47693305400779,96.61991740549009,0.0,0.0,0.0,0.0,1.1293067592505415,151.00000000000003,170.52571724009107,22.000000000000004,1007252.7351473497
BSN,118369.75355761513,1938.0,30.476465007662558,1938.0,1938.0,77.0,75.0,3.3649162418612018,257.0,153.0,12.652265927169237,2.311902503101511,12.0,1370.2999999999997,5873.0,1364.0,610.0,514.0,65.0,463.0,30.0,1.7761803984528937,0.08917755236079693,409.0,2.6796059941967085,3.0287245400155602,0.9917247958125961,8.9363950910042,0.42578532699699806,0.25322565704258654,1.3294577367799734,0.26449298564387325,0.7046616552156464,4.143944020167175,0.15829454571407728,14.597309529122903,7.945595573633909,2.5888918830151284,0.27445163687571883,0.9182010591051872,1.1926526604412615,30.85703860468511,95.71831634056782,108.95852991177904,0.06958084574691674,0.07762186366197184,-0.008041018009924834,4.36222821749827,-0.7790277783059744,79.5025769701784,99.12574499511892,89.97534676189059,95.4227421041787,84.50149095470837,96.29085895243072,96.33368121262444,94.73009288726657,102.8272948572702,80.13800197393945,98.61642918607407,0.0,0.0,0.0,0.0,1.2268152280522513,153.00000000000003,187.70288274936814,16.0,1008196.2070349561
CAG,,1938.0,31.445845272206306,1938.0,1938.0,22.0,15.0,3.319579469479518,74.0,38.0,3.99377962085308,0.4623815165876777,4.0,337.6,1464.0,341.0,172.0,125.0,11.0,112.0,10.0,1.8986966824644549,,191.0,5.08244993242257,2.961337216904951,1.9508516003939573,9.04882521223348,0.2919601986674948,0.25292338774002177,1.3344624921264925,0.28816422279232173,0.6560468310485781,3.411320401535941,0.21536258337677722,7.260122458622635,2.9764373917132616,2.012271243562454,0.8576602646922566,0.3519758092856335,1.2096360664885333,16.010663507109005,81.91297746540252,102.09715753635784,0.1323580447363744,0.07552554900473935,0.0568324985456161,3.583746035924335,-0.09174093205642231,89.00942975231543,99.26047835563354,101.9896239356496,97.00320334638347,89.33362641008586,98.46036543498342,97.55019374607186,96.92660503725732,114.65325743731768,91.64414535193812,100.08611963429387,0.0,0.0,0.0,0.0,2.046361208530806,37.99999999999999,77.76174185403855,1117.0,1015541.2120853079
CHC,115859.4275159601,1938.0,29.818520909547374,1938.0,1938.0,89.0,63.0,3.370351487020727,302.0,154.0,10.681514955885516,2.9458431963273797,18.0,1394.1000000000001,5935.0,1414.0,598.0,523.0,71.0,454.0,17.0,3.74184061401621,0.6911268919015852,583.0,3.7569514071814805,2.9248465401757535,1.4539341521447526,9.112298906498546,0.45771901523866765,0.25780116364659533,1.3374606051860334,0.2782041797000233,0.7259018070145614,3.8869885329194718,0.18586231874542716,26.273181698947543,17.432441629003733,3.7588353083702715,0.9637783095930015,0.21302484718460238,1.1768031782443187,37.7402625349688,88.13412881327262,93.44412737269329,0.09812914215694715,0.07578881191306218,0.022340327085574915,3.997652047928472,-0.5166370458987453,111.46687948509611,95.72596928535081,131.83345894347482,97.30104137923591,90.83906084499947,98.03072791432045,96.91357612202056,99.64085709287498,105.92675027877772,113.01778940506897,96.28758823953467,0.0,0.0,0.0,0.0,1.275805021877914,153.99999999999997,196.47409231017494,17.0,1005732.843841905
CHW,119657.42540834847,1938.0,29.304355716878405,1938.0,1938.0,59.0,64.0,4.074329039949175,188.0,123.0,12.662431941923774,0.882486388384755,9.0,1102.0,4909.0,1202.0,594.0,500.0,81.0,449.0,18.0,2.3856624319419235,0.3450998185117967,375.0,3.0568348903846116,3.6561945040205295,0.9141587708557167,9.794397420115816,0.6607380864116492,0.2699913568698541,1.494510213792927,0.2801791625046312,0.6957366043012704,4.592063592515662,0.1837868688221415,27.42327462527123,13.37766058370471,3.6053449456635756,0.5883659996149788,0.5293405202301912,1.117706508823618,27.681669691470052,84.67635211086684,96.81184713052541,0.07681703089382941,0.09038817408529945,-0.013571141556261341,4.428589703107777,-0.5177345525664876,85.77017658763988,88.64926241375562,105.97238178793404,97.98409010108377,91.30183457969893,97.68238878926556,95.25751298535415,96.32392509987507,105.37610982306914,87.1345236783377,88.59839607565067,0.0,0.0,0.0,0.0,1.205776105263158,149.0,179.6606338360781,4.0,1009455.5539927405
CIN,116662.54184893554,1938.0,28.384076990376197,1938.0,1938.0,63.0,56.0,3.555149275593506,215.0,110.0,13.365898707106055,2.1003207932341788,12.0,1028.7,4355.0,1009.0,466.0,407.0,62.0,331.0,10.0,2.1048896665694565,0.2218333819383688,400.0,3.4955120403889377,2.890096707319932,1.4537609374861475,8.814133228910178,0.5415959583624153,0.2502899589031864,1.3004699929144565,0.2650337466618618,0.7039935437153689,4.047326421542478,0.1822716826402255,23.029586001398457,9.140561654232442,3.4238157393114754,0.45897695400788435,0.6998358874784459,1.1588128222634977,31.06542237775834,96.87209498977813,101.73867424022121,0.09233030531155828,0.07570272270924466,0.016627584058520464,4.066204996254597,-0.4921771459489735,103.71010351636276,94.58865784458456,131.9164538905514,94.11723109924127,107.48530556336178,95.17453883396675,94.23320370261537,94.92377039194278,102.72980117300541,106.33912421541667,96.17821263873465,0.0,0.0,0.0,0.0,1.2579125410712548,151.0,189.9449420032295,17.999999999999996,1006526.5099640323
CLE,115942.17012417282,1938.0,27.644285820507093,1938.0,1938.0,85.0,65.0,4.571873817083683,295.0,153.0,10.565618261580788,0.8538924827124695,17.0,1344.8999999999999,6017.0,1406.0,774.0,685.0,100.0,676.0,30.0,3.5570674399583613,0.2827719533050784,717.0,4.789925042363074,4.511538344094793,1.1220149345676258,9.390466540088907,0.6685665408116023,0.2633762342787597,1.5446672093537448,0.2890958608462668,0.6800890907197562,4.521229437105221,0.24746067723102091,27.177764215702652,15.414662975817919,2.9997577787256384,0.18501434670138686,0.3457582496858386,0.5307725863211996,33.229385084392895,96.45313897827782,96.78095620169407,0.11946665462413564,0.11135325881775598,0.008113398379061639,4.168375244205281,0.05064437997845977,134.39807233859085,109.38820298416327,129.84257447256283,93.94312688042874,92.38358279936176,95.28904929750023,98.45443369679933,99.38943281115496,103.00614116010733,135.51252995191336,109.14835334620668,0.0,0.0,0.0,0.0,1.1947001784519298,153.0,182.78914981201615,5.000000000000001,1005815.9825265821
