Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,119347.78100688547,1887.0000000000002,21.52854428661902,1887.0000000000002,1887.0000000000002,72.0,51.0,3.658388586401128,136.0,127.0,58.501296610927305,3.5998390414021286,0.0,1118.3,1176.0,756.0,455.0,16.0,358.0,39.0,0.0,0.0,430.0,3.458799875144123,2.8793233999588552,1.2523419389752304,9.457840797633398,0.12871145191632088,0.27075059295771814,1.3707960219546949,0.29763894990768364,0.5342363564446037,3.7581883224564225,83.6279236899432,13.405778201296926,9.6962561847491,1.5312954029440615,1.5070152168427748,3.038310712838088,61.89573459715641,86.8873148317886,93.33330097208307,3.9559386373524803,-0.09979973605529378,118.67609790834132,91.50299664682579,135.21220504649705,94.0501686657451,60.89691500972862,95.40775935424998,93.44308454826471,97.68408814996863,105.31639000332851,0.0,0.0,0.0,0.0,3.7345356773674325,141.00000000000003,526.5696542215062,1006.0000000000001,1009166.6948046142
BRO,120314.18017561633,1886.9999999999998,25.02579271178419,1886.9999999999998,1886.9999999999998,60.0,74.0,4.472467700242432,144.0,138.0,28.764775413711583,0.7186761229314421,3.0,1184.4,1348.0,918.0,589.0,27.0,454.0,42.0,0.0,0.0,332.0,2.5211345247405395,3.446844959414573,0.801421376168524,10.234784557740786,0.20499881492025018,0.28667677852786894,1.5201810574617065,0.3042028870032547,0.5117307807868963,4.267812453699617,32.464256430771336,10.472493186593056,2.249884675832183,-0.22954877463195503,-0.07268908931265122,-0.3022378615680195,31.43752110773387,103.99625920715076,103.2278353541489,4.422412976553272,0.20465524654281586,86.50353258317398,109.5384571138994,86.52744800672724,101.77621240505,96.99055696621032,101.01986776630937,103.6262177639727,99.83834991595555,100.87976461443873,0.0,0.0,0.0,0.0,1.8753601958797699,138.0,258.79962641578476,22.0,1010098.7240797026
BSN,118552.51572441374,1886.9999999999998,25.362115978912925,1886.9999999999998,1886.9999999999998,61.0,60.0,4.407107705670314,131.0,127.0,35.60798036720596,1.2615888020359933,1.0,1100.2,1226.0,792.0,539.0,55.0,396.0,43.0,15.43346664242865,0.0,254.0,2.0767620694460818,3.238017116398285,0.6602850272050534,10.02474128580424,0.44976838873112684,0.28279796044786876,1.4736398224669471,0.2907682694683419,0.5511709389465552,4.661423689679162,21.576678799967446,5.390871465206146,2.3064712833445884,0.45934747400370396,0.22641477587371603,0.6857621976176277,37.01790583530267,111.57276339701237,113.36244706268477,4.504171636451044,-0.25431598400884714,72.1043772343418,116.86693573500239,63.51756010686281,102.75224980707472,115.79328152945203,101.8473084724994,105.87411763008163,98.91415775179328,103.06582082723727,0.0,0.0,0.0,0.0,2.4865065069987273,126.99999999999999,315.78605815788285,16.0,1008370.4800945283
CHI,114261.62312272283,1887.0000000000002,23.70070203501289,1887.0000000000002,1887.0000000000002,71.0,50.0,3.4595175279597927,139.0,127.0,39.18741668888296,1.3694126010841554,3.0,1125.3,1156.0,716.0,433.0,55.0,338.0,53.0,25.31129476584022,0.0,510.0,4.077412742782939,2.699540016597464,1.8255564874415713,9.236257295276625,0.4397427253412137,0.26611501245292474,1.3261997013193432,0.291308659453323,0.5680395395210166,4.046842391851773,80.44182980566916,17.44110236794222,8.238280977697103,0.981291870044068,0.6857912205864798,1.6670831464476652,43.103972274060254,79.69808297009158,88.99828311747441,3.6879828382771707,-0.5873248638919806,141.56619618161142,97.43215007605828,175.61339296906124,94.67039495878045,113.21216535385143,95.83908497618833,95.28123564373381,99.0979887465564,106.22015341303349,0.0,0.0,0.0,0.0,2.8989963840753576,127.00000000000001,368.1725473027224,17.0,1004156.4403270239
CIN,121005.3263888889,1887.0000000000002,24.00100633994163,1887.0000000000002,1887.0000000000002,81.0,53.0,3.5818765404199304,141.0,135.0,38.80657181571816,3.5671578590785913,1.0,1180.8,1202.0,745.0,471.0,28.0,396.0,59.0,0.007621951219512196,0.0,330.0,2.5126179477008943,3.012065811182687,0.9146777483096205,9.14325409319686,0.21320438745376882,0.2633027542920411,1.3505911004866162,0.27904660179122587,0.5722636971290651,4.180072633445591,52.793361238595146,12.050179231911898,9.545940568194718,2.3949660631668848,2.931568339125059,5.326534485918922,40.68377371273712,82.50622341822483,100.23817448760279,4.286346518238035,-0.5981960930256601,86.21131731571543,95.72146283554201,98.75545310637725,90.92187191754222,100.87283819091996,92.78327166112363,92.0657751931205,91.58214291435256,112.8128889313343,0.0,0.0,0.0,0.0,2.596476588753388,135.0,350.5244532019142,18.000000000000004,1010779.1836043361
CLE,115934.86567847012,1886.9999999999998,21.405158854985846,1886.9999999999998,1886.9999999999998,39.0,86.0,4.843934669033772,134.0,128.0,30.23213468752859,0.45484490804282185,1.0,1092.9,1410.0,1059.0,589.0,33.0,505.0,59.0,0.1701894043370848,0.0,326.0,2.6797482190011213,4.1483404582280015,0.628240329696221,11.592017146904311,0.27152434556271127,0.3124772570108617,1.7489286227924794,0.3318725620268898,0.479492770537103,4.617856036244338,19.675370637703406,5.896347898989916,-1.129673563451821,-0.5618372456069979,-2.0790877060814554,-2.640924910936081,31.815079147222978,113.43470311479508,112.15912493866084,4.573882413545382,0.22607863278943305,91.945782782425,131.8315209206971,67.82952621792353,115.27273414407276,128.46560852685045,110.111503782465,119.21925840975274,108.91944288086516,94.52454343204816,0.0,0.0,0.0,0.0,2.001611973648092,133.0,266.21429586938444,1025.9999999999998,1005813.201116296
DET,114403.43103818102,1886.9999999999995,23.62459123610202,1886.9999999999995,1886.9999999999995,66.0,38.0,3.673969832024115,111.0,106.0,25.882668382668378,1.0117975117975118,1.0,932.4000000000001,956.0,578.0,381.0,43.0,284.0,25.0,11.199377949377947,0.0,281.0,2.709782013578967,2.738530115997402,1.0005385513577862,9.218535086714034,0.4145945394598984,0.265779744859091,1.3285628003012706,0.27886352118299723,0.5702832622533248,4.266592102507646,30.087871069255577,9.101639835163951,3.7935064292242338,0.6309288129312752,0.836417571904001,1.4673463477565718,27.32389532389532,90.58383146230763,100.66792451984448,4.15918052907844,-0.592622270483532,94.0825852920389,98.839385824689,96.24910215029115,94.48874470473001,106.73774198246831,95.71834117027143,95.45101323508939,94.86437559349564,106.63971654817327,0.0,0.0,0.0,0.0,1.8336127305877303,126.99999999999997,232.86872746145605,1030.9999999999998,1004316.4411196909
IND,114537.15642643638,1886.9999999999998,23.18022805269567,1886.9999999999998,1886.9999999999998,31.0,74.0,5.252432040510452,115.0,105.0,29.81645079154212,1.1325141149119893,1.0,903.3000000000001,1078.0,801.0,528.0,52.0,323.0,38.0,21.09919185209786,0.07195837484778035,216.0,2.151007859583354,3.2143573950889404,0.8105357642090116,10.728426289809335,0.5170694444302024,0.295229238595759,1.5491981872109197,0.3034885757996767,0.4819416024045167,4.743036018115231,28.27023457646779,5.319004321470857,1.212850764812814,-0.6467264420144094,-0.33138611420476,-0.9781125493262688,30.88331672755452,129.43731129629106,112.35901034474999,4.437028012642884,0.5093960223952216,74.68216240235941,116.0130059902323,77.95105864037546,109.9649264493551,133.1199996471432,106.32432880967053,111.30263216591176,103.24137815108026,90.01296604416686,0.0,0.0,0.0,0.0,2.0470428307317605,126.99999999999999,259.9742798363926,1037.0,1004440.0911103729
LOU,117416.98523066715,1887.0000000000007,23.348157982077666,1887.0000000000007,1887.0000000000007,74.0,60.0,3.8212769690574313,141.0,137.0,45.08181214736144,0.729505476269499,1.0,1205.1999999999998,1274.0,854.0,512.0,31.0,357.0,42.0,0.0,0.0,544.0,4.061578470605164,2.6650099965756766,1.5493627069805842,9.509260118657911,0.23127329005777672,0.27194384562237667,1.3526966794703987,0.30301664812440493,0.5030702198083306,3.701024764276206,83.01123608180427,17.91782407835126,6.830906167099673,-0.13278126466365264,0.15471791960311382,0.021936665422944895,47.7073514769333,87.4178422077711,88.59269704093853,3.698167429440123,0.12025220478122498,139.3582461083745,84.6922581825668,167.28079000321907,94.56149000414653,109.421731158973,95.82824066080924,92.20930624504466,99.44903036203146,99.1724702382255,0.0,0.0,0.0,0.0,2.9878427414537017,137.00000000000003,409.3348209645082,1044.0,1007260.5806505146
NYG,119403.23163512858,1886.9999999999998,27.72091080008356,1886.9999999999998,1886.9999999999998,64.0,51.0,3.5749042535804083,126.0,119.0,39.57244056283358,1.6511402231926249,1.0,1030.5,1018.0,667.0,410.0,24.0,334.0,37.0,24.968364871421638,0.0,377.0,3.2899120954960757,2.904927595620511,1.343778185802038,8.878660276049116,0.20902734407995482,0.25753567537922767,1.3092875412966254,0.2800983590688484,0.5401860847782629,3.923414050950066,58.23325017775684,11.033751677721739,6.555673120624518,-0.07307637285283904,2.0212859362551794,1.9482096129571966,41.52634643377001,91.47495129845277,95.69406955117668,3.995630107146629,-0.348509797369658,114.22447775384494,104.84502534373233,129.26767740791968,91.00507361009265,53.81428020917019,92.749308840425,94.06617617511381,95.2844453269033,101.01171585082467,0.0,0.0,0.0,0.0,2.7257028180494904,128.99999999999997,351.6157287919712,30.0,1009203.6587093642
