Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BBB,110530.0,1942.0000000000002,30.79061583577713,1942.0000000000002,1942.0000000000002,13.0,8.0,3.3129110169506997,40.0,20.0,1.6797720797720799,0.423931623931624,3.0,175.5,0.0,171.0,83.0,65.0,0.0,52.0,7.0,0.845014245014245,,85.0,4.3258092211501715,2.6458441033193747,2.4482029371509975,8.713711012107558,,0.25351881473899884,1.2621727906029923,,,,,8.232079139462225,3.0518414974212646,0.8187977982976838,,,,10.344159544159545,85.62576460425942,,,,,2.9578561301613377,,93.89769155537324,97.48457597585265,144.2325711139657,93.0169900350618,,,94.02059623373711,,,,,0.0,0.0,0.0,0.0,1.4891851168091172,31.0,46.16467918113427,1115.0,1013861.3088319087
BEG,,1942.0,29.19995561473591,1942.0,1942.0,31.0,21.0,3.7056420628914215,96.0,52.0,3.994007989347537,0.49733688415446076,3.0,450.59999999999997,0.0,409.0,233.0,186.0,0.0,166.0,12.0,1.0106524633821572,,218.0,4.342520584662839,3.306094095931686,1.5369519411784291,8.142657439048342,,0.2417206463498713,1.27208350388667,,,,,11.044218813055524,6.2981822937726974,1.1811495325232526,,,,13.018641810918776,96.2273661252627,,,,,3.1699126935087727,,96.1621590968945,101.2533127012361,111.12930390742203,94.5052001776227,,,96.35968993150755,,,,,0.0,0.0,0.0,0.0,1.3105513049267645,52.00000000000001,68.14868099129683,1132.0000000000002,1014991.3604083445
BOS,117282.97906839625,1942.0000000000005,28.903080778301895,1942.0000000000005,1942.0000000000005,93.0,59.0,3.4445835602265342,260.0,152.0,11.882222877358492,1.697376179245283,17.0,1356.7999999999997,5766.0,1260.0,594.0,520.0,65.0,553.0,16.0,2.2500737028301896,0.4004274764150944,500.0,3.311928773738676,3.6629744833466655,0.9811800809021226,8.346589674506882,0.43045580964036223,0.24205434486852428,1.3343960175392833,0.2575463912931117,0.7144123561497642,3.61320965287238,0.19348355728920996,19.796475543139753,14.00411069393158,3.095296896178109,0.35218285229705054,0.5850971967601306,0.9372800596771105,28.501474056603783,92.49015100621513,99.1470629320381,0.08688666426886794,0.09534192166494694,-0.008455258022553069,3.632973586074056,-0.16862609264584555,97.21546294731912,103.08646574562626,102.33762861069121,94.03271271339233,98.118557268471,95.73087535797966,96.62095522870113,95.41602685891563,103.16068794040406,98.94247905429995,104.09429508680977,0.0,0.0,0.0,0.0,1.1321889946933963,152.00000000000003,172.09295183813802,3.000000000000001,1007130.4408166273
BRO,116346.05062626564,1942.0000000000002,31.199879996999922,1942.0000000000002,1942.0000000000002,101.0,48.0,2.7734233203338157,305.0,148.0,8.89747243681092,1.7995949898747468,24.0,1333.3,5540.0,1141.0,480.0,412.0,70.0,467.0,31.0,1.4646366159153976,0.16282907072676817,585.0,3.939094322300321,3.1421470419650293,1.3121280302392562,7.683891717835636,0.4709863377741708,0.22613653784278673,1.2028931955334077,0.24403696116318954,0.7523473475699393,3.393102237681928,0.20204051367284181,18.345255203375775,15.328219441697001,3.1377997214467324,0.34342236076966054,0.7804657091212479,1.1238880997023115,32.695942398559964,82.15757593368525,95.02173150445485,0.10553549265581638,0.08398243277881946,0.02155306124878122,3.2728737862679735,-0.6196789173481134,114.95067299098137,94.55678109735446,127.24045223222878,90.56909512249956,107.1699759816956,92.66023955704613,91.69141142588035,93.72922539969895,106.06109651494393,117.72678704546672,96.60870163719981,0.0,0.0,0.0,0.0,1.0456273471836797,155.0,162.07221011948997,22.000000000000004,1006212.7755193879
BSN,119659.3839370079,1942.0000000000005,26.517716535433074,1942.0000000000005,1942.0000000000005,56.0,84.0,3.695857827656264,291.0,146.0,12.152362204724412,1.472125984251969,7.0,1269.9999999999998,5485.0,1250.0,611.0,524.0,74.0,498.0,29.0,3.217165354330709,0.24905511811023623,399.0,2.8193992531595513,3.511704552534063,0.811262178574016,8.822963709851763,0.5214656246253008,0.25145918586331867,1.3705186958206474,0.26163376370548047,0.6985833237905513,3.8363388163233667,0.17641497083543312,10.76206527912242,5.617272797971964,0.9624302730398386,-0.25092539268098485,0.051850064167180854,-0.19907533692672677,33.09000000000001,113.58475912302588,112.20368229024186,0.07270222520472443,0.09029589454488189,-0.01759367045669291,3.742634537947363,-0.1404809886671029,82.27572509401102,105.67789292409631,78.67019382378766,103.99519785593873,118.65621990328182,103.03628340287744,104.46878748002851,100.48776994122623,98.4817894263872,81.10067136238895,103.87135488434794,0.0,0.0,0.0,0.0,1.1891501842519685,150.00000000000003,178.3724812764164,16.0,1009458.0725984252
CAG,116167.0,1942.0000000000007,28.132653061224495,1942.0000000000007,1942.0000000000007,2.0,19.0,4.754400363085873,41.0,20.0,1.2984913793103452,0.0,1.0,185.59999999999997,0.0,225.0,138.0,104.0,0.0,64.0,3.0,0.17241379310344832,,76.0,3.588924032678071,2.9432634819624184,1.3463606971443967,10.497094939126217,,0.2883119077943216,1.4933731578987375,,,,,-1.1732798198816081,-1.1506957150995731,-0.08967943155560003,,,,4.799568965517243,122.88261418464006,,,,,3.3267987136476806,,77.90257605176366,108.44281874519956,79.31902298532087,112.05422970684916,,,111.24295797726671,,,,,0.0,0.0,0.0,0.0,0.9080225700431036,30.000000000000007,27.24068123571061,1117.0,1015740.0937500002
CCB,,1941.9999999999998,29.642487046632123,1941.9999999999998,1941.9999999999998,10.0,12.0,3.8671920973310945,37.0,22.0,3.2947421638018195,0.2639029322548028,2.0,197.8,0.0,199.0,117.0,86.0,0.0,61.0,8.0,0.7856420626895855,,87.0,3.94019992574693,2.7558010471016883,1.4906432274924164,8.963332067730212,,0.25887862801839073,1.302125901647989,,,,,6.654888004697368,1.579850122332573,0.692277842893428,,,,7.495449949443883,99.95175798905323,,,,,3.145805058773254,,85.52750673454769,101.53587515359773,89.21748538329294,95.68164109029323,,,96.99674605237539,,,,,0.0,0.0,0.0,0.0,1.3764217391304345,32.99999999999999,45.421964786652964,1118.0,1015251.5662285136
CHC,117610.96557132773,1942.0000000000002,28.59916869265156,1942.0000000000002,1942.0000000000002,62.0,78.0,3.690851266378695,277.0,143.0,10.601521449298096,1.1683789506705358,12.0,1275.1,5545.0,1311.0,622.0,524.0,67.0,496.0,17.0,2.928397772723708,0.4136930436828484,470.0,3.3091333755337518,3.4938668270385294,1.0127312012234335,9.235621562063677,0.4716626755035248,0.25989315205935287,1.414387598789134,0.2759701528684529,0.6955476886197162,3.6215235549645888,0.18595689322484513,15.475782641199803,9.380139842629433,0.9843505619260453,0.09052096099700332,-0.8043422071588876,-0.7138212805434345,29.94886675554859,113.35312444584825,105.52936671440594,0.0848864654458474,0.0890374533236609,-0.004150987306093639,3.581322338339223,0.0693277114141063,96.5671490476997,105.14110139829265,98.28424607808996,108.85914566291727,107.32387237400484,106.49213063391565,107.81272661429377,105.99406146718682,98.05384506339962,94.69241831695149,102.42371449563869,0.0,0.0,0.0,0.0,1.081791331660262,155.0,167.67750368943993,17.0,1007446.1321464983
CHW,118403.87207524087,1942.0000000000002,29.84561859611562,1942.0000000000002,1942.0000000000002,66.0,82.0,3.5786262108288387,219.0,148.0,10.864122954580212,1.0464138247438446,8.0,1307.8,5621.0,1302.0,607.0,521.0,74.0,470.0,26.0,2.970867105061936,0.47117296222664024,430.0,2.9546625573534198,3.2293457372843415,1.0641273112662488,8.944337714048743,0.5089067803663014,0.25308866295414717,1.3526314945925648,0.26453596806310303,0.7090993797469032,3.685667935383157,0.17267895366263955,12.151773889543522,10.77137890458107,2.055839378409524,0.5220323666191863,0.21710661750176866,0.7391389800088362,23.252943875210278,99.27540419861273,104.44461854221377,0.07677400706912371,0.08270684198424837,-0.005932837446857319,3.602704522790392,-0.10704172455431876,86.72858264459968,90.88292595016705,110.9890711361041,100.76694452173314,116.00075537463974,100.09487440079302,97.94134976584031,98.00553176896086,102.39349761408974,87.42665644477393,90.29931725286755,0.0,0.0,0.0,0.0,1.0385256866493346,148.0,153.70180131755012,4.0,1008230.3726104909
CIN,120676.21702574882,1942.0000000000002,31.35177539223782,1942.0000000000002,1942.0000000000002,75.0,73.0,2.8321126950361775,231.0,154.0,14.30155393739209,2.217175887696119,8.0,1332.1,5599.0,1153.0,517.0,420.0,44.0,498.0,20.0,1.7150364086780272,0.1324224908039937,584.0,3.9396058661512403,3.3581526091166056,1.2133336306395917,7.774976072768157,0.29663412085113927,0.22659588626031976,1.237014297987196,0.24899592654144873,0.7190802882666466,3.1884430654271143,0.20073059174761657,26.975138552231293,16.6733161136508,3.5250172140845115,-0.1548412118959191,0.6762900957358791,0.5214488738498282,32.87688611966069,88.11944880636584,93.43725385140304,0.10426366509796564,0.0886234979911418,0.015640167866526538,3.343828486319947,-0.3563303703909375,114.96560086655795,101.05704695257305,117.66010363197815,91.6426953122194,67.49722668645822,92.84845918229905,94.2923173541973,95.63385485202745,101.37131994965638,116.30804012023472,101.94752275337555,0.0,0.0,0.0,0.0,1.3979256677426621,153.99999999999997,215.28017653428114,17.999999999999996,1010450.99061632
