Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,115444.25582028592,1961.0,26.82498298162015,1961.0,1961.0,95.0,67.0,3.217914780962346,331.0,163.0,7.184615384615385,2.710959836623553,33.0,1469.0,6152.0,1226.0,588.0,526.0,109.0,617.0,30.0,32.0,5.885296119809394,0.4575221238938053,926.0,5.664686503440276,3.7750561247072834,1.6250904418801906,7.499507872679984,0.6668618275576036,0.22224979151889168,1.25272933304303,0.24983168131854505,0.7489905887835263,3.601906851958886,0.2673297285568414,22.258279135488504,19.210777640342712,3.304821373082043,0.07714216220477904,0.9682086143072077,1.0453507763932732,33.42028590878149,84.23238372532299,92.43559358097153,0.15020236156364875,0.09946976993533016,0.050732591628318585,3.972189591021452,-0.38399207099654087,109.00699377821617,102.52922643187846,114.72349929070737,85.6410449415776,69.68414489140038,88.80016656922113,90.63999685522134,92.35759738494208,105.02105248847333,112.34703647629219,105.00785660099383,0.0,0.0,0.0,0.0,1.0678112409802587,163.0,174.05323721494213,2.0,1005329.32437032
BOS,117202.82227010498,1961.0000000000005,27.521651490929315,1961.0000000000005,1961.0000000000005,76.0,86.0,4.291524979113211,394.0,163.0,4.694585389587822,0.7971780079238202,30.0,1438.7,6364.0,1472.0,792.0,688.0,167.0,679.0,21.0,16.0,2.8356154862028218,0.3241815527907138,831.0,5.18376227815116,4.233444153411635,1.3146972034621531,9.18336733525156,1.0421327986407904,0.25867074481222263,1.4907568320736886,0.27858619686277747,0.7139398904358101,4.371674257530362,0.26325418994230904,14.980563922607272,12.302547566592693,1.4698423901485431,0.35275053691584773,-0.4039734499005309,-0.051222926157327237,32.34767498436087,102.19222708515358,102.41946982373015,0.13067467249252793,0.10634506749843607,0.02432960434628484,4.289025420975782,-0.08014927841715255,99.75244738768848,114.97888769150676,93.21416211329293,104.86997120682325,108.89832036501218,103.35220145282956,107.86224207174172,102.9875461393083,100.10635654693154,97.74088709159409,112.26594210281517,0.0,0.0,0.0,0.0,0.9055124258010703,163.0,147.59834920949865,3.0,1007053.458956002
CHC,113659.48270217991,1961.0000000000002,25.151923219998512,1961.0000000000002,1961.0000000000002,64.0,86.0,4.431144855710226,383.0,156.0,5.424968380328844,1.0117550777471915,25.0,1344.1,5851.0,1449.0,771.0,663.0,158.0,447.0,45.0,34.0,4.868387768767206,0.4584480321404658,732.0,4.891035463238352,2.987773708375358,1.7024245073982593,9.683549335711998,1.0557528640802654,0.2684373618914731,1.407924782676373,0.2866021671968825,0.6812439757912359,4.083599269329335,0.22895640122907523,17.657558418244413,12.031436927616596,1.30808292020224,-0.3550846608469692,-0.16953160499641295,-0.5246162568968373,39.62711107804479,107.39802919231697,101.21346932659276,0.12549386061156165,0.07649352145376088,0.04900033924707984,3.992976621898128,0.3475455863808909,90.49266379183742,91.62894112106905,102.70592160350452,107.57222928815057,108.15157102593244,104.70006934676627,103.33278442568474,102.59442900547968,95.7570874847082,89.57404020318285,90.50169621833561,0.0,0.0,0.0,0.0,1.0851913280261885,156.00000000000003,169.2900112445276,17.0,1003580.8860947847
CHW,118233.83079748166,1961.0000000000002,31.489069604756907,1961.0000000000002,1961.0000000000002,67.0,61.0,4.054411895080102,347.0,130.0,4.712661769849598,0.4909059111577475,31.0,1143.6,4949.0,1183.0,571.0,517.0,124.0,408.0,15.0,10.0,2.6691150752011197,0.02107380202868136,672.0,5.272905054407262,3.1967961370349935,1.791409453873732,9.2775223537754,0.9734154988362418,0.25961257045128455,1.3860353878678215,0.2816903956613719,0.7276739442409934,3.899948457567256,0.24343529305089195,16.741177047298258,11.585544024361297,1.4455492830354475,0.3663678889522142,-0.6282591192327355,-0.2618912417472879,39.00874431619448,102.99238370334375,97.27503931483062,0.1363921558927947,0.08196766353357818,0.054424495668940184,3.927886761829392,0.15446343751284525,101.46784435640342,86.82388398027594,126.92554954549823,105.94517964846648,101.71766302604887,103.72850899875031,100.28522513510073,104.1351041324751,102.03210106039262,102.01740079949398,86.53130014794093,0.0,0.0,0.0,0.0,0.8989918660370759,163.0,146.5359142433726,4.0,1008055.4617873383
CIN,117814.63214897928,1961.0000000000002,26.120383356708743,1961.0000000000002,1961.0000000000002,87.0,59.0,3.8167629500456806,348.0,143.0,7.847514414835592,1.551425899953249,39.0,1283.4,5491.0,1229.0,620.0,546.0,136.0,478.0,36.0,30.0,5.43548387096774,0.5410628019323671,787.0,5.503491746283353,3.341613629881226,1.8027836937673367,8.594924355658739,0.9508455959510659,0.24615344056519428,1.3262819983933294,0.26906018598247866,0.7250986423842918,3.9080883955139347,0.2545196814858968,24.663183399156665,14.220187865197659,3.1808145449589547,-0.04915882162175037,0.6190628693258374,0.5699040500253545,34.413744740532955,92.91598204218276,97.38805076440009,0.14340244772868943,0.08651553897381953,0.05688691238818763,3.8983377497631206,-0.09132544546825475,101.82417036654014,102.48049163945646,108.76051179486261,95.47895523095933,97.40484587250766,96.00855155006498,97.34071984095927,96.31495957955491,101.92139161103383,102.35669447280533,102.35903266552822,0.0,0.0,0.0,0.0,1.1683015264142123,153.99999999999997,179.91843962405576,17.999999999999996,1007649.9417173131
CLE,115819.95392953932,1961.0000000000002,24.835933494470083,1961.0000000000002,1961.0000000000002,78.0,78.0,4.058821889350035,357.0,154.0,5.594594594594595,1.3897311946092437,22.0,1365.2999999999997,5912.0,1334.0,698.0,617.0,168.0,559.0,31.0,29.0,4.705852193657072,0.16706950853292318,765.0,5.03118878121538,3.6762430672945947,1.4032574040379404,8.774494086724449,1.105223026965136,0.2500082991492453,1.3834152393354493,0.26457691116023885,0.7257746193386071,4.3412868894900525,0.252617932808174,10.352105741910183,7.424194639548659,1.3501672841740042,-0.09935437302636042,0.43199134154681423,0.3326369640279265,36.810664322859445,103.40786210855447,108.80545173316982,0.1298343878407676,0.09434315433677583,0.035491236128323445,4.1550858576942336,-0.28246500014001724,96.81643703281739,99.84549776581065,99.42406901584255,100.20082053093952,115.49097334064744,99.89111106209313,100.0956468690937,97.80860341380202,101.76578394780817,97.11238072350282,99.59581071896247,0.0,0.0,0.0,0.0,1.0886712883615326,161.00000000000003,175.2760139660705,5.000000000000001,1005698.7156668867
DET,115915.68339408984,1961.0000000000007,29.255022105018238,1961.0000000000007,1961.0000000000007,90.0,53.0,3.4521766092566013,305.0,151.0,10.778406887458313,1.8711704025440166,24.0,1289.2999999999997,5421.0,1219.0,577.0,496.0,148.0,394.0,20.0,29.0,2.3117195377336546,0.3724501667571551,744.0,5.182598825257563,2.741227704374459,2.11885143051656,8.486474896792366,1.0297703036110943,0.24315410116736405,1.2475225112407582,0.25998626315637835,0.7437090565671296,3.890611247780939,0.23668516529589712,34.60148152386264,18.837921873200685,4.163392036212785,-0.07810686749692142,0.5975605278482282,0.5194536588642824,33.76103311874661,82.67044251330944,91.478952242336,0.1377197446017219,0.07169889768789267,0.06602085078492206,3.7887304886293043,-0.4384346385243378,99.73005876966761,74.45080197978255,150.12557942428495,96.91176946148639,107.60649369377543,97.15250816699104,90.26326239284775,96.11153594085826,104.28049302357635,103.01040020015888,75.69080987004621,0.0,0.0,0.0,0.0,1.2252901140153574,163.0,199.72224341176317,6.000000000000002,1005793.2110447533
KCA,116803.89377364278,1961.0,25.33984255188631,1961.0,1961.0,42.0,66.0,4.586430464819371,298.0,109.0,3.989060423269604,0.8238421429301707,17.0,978.1,4354.0,997.0,577.0,500.0,95.0,449.0,14.0,34.0,5.507616808097332,0.9696350066455373,505.0,4.631748909761343,4.117151389695234,1.2518578700899703,9.147426045681277,0.8705144752162353,0.25703641313170367,1.4738419372640568,0.27574781248790636,0.6698998090052143,4.278420811047919,0.23972122930579695,15.531169965977487,9.482007052749395,0.8546014916962632,-0.7260472083508255,-0.030192093415416812,-0.7562392885609052,38.230855740721815,109.33695526638175,100.31104366263978,0.11580158240057253,0.10240473802065227,0.013396845432982309,4.420218543675248,0.30800965377145,89.1299146531733,111.8204162119887,88.69705810643042,104.45953766270237,90.96495602875032,102.69920230053518,106.6383815202951,101.93825423231506,93.93119770227595,86.6162443139085,108.1062297098946,0.0,0.0,0.0,0.0,0.9005194826704837,162.0,145.88396663819825,10.0,1006655.7631121563
LAA,116378.39993951004,1961.0,27.046879725778812,1961.0,1961.0,54.0,59.0,4.064812641177872,302.0,119.0,5.124508519003931,0.5145680008065329,24.0,991.9,4332.0,957.0,518.0,449.0,112.0,450.0,26.0,26.0,4.779211614074,0.21292468998891018,627.0,5.677485186005694,4.074522657691483,1.5457380079907248,8.663566914518734,1.0143335333907855,0.2472505955625561,1.4153432858011352,0.26981595610583264,0.7206644927512854,4.213955198160471,0.2735430375461236,19.006728630414926,11.751762818545103,2.164697328330961,0.06515507501139613,0.16785398520862022,0.23300908178418547,39.297812279463656,93.93930142896038,95.7543028735621,0.14511748417380785,0.10251296101421516,0.042604528103639475,4.069726352232034,-0.1491425569825981,109.25328206088295,110.66263450709944,109.51915307286899,98.93408155267684,105.9934187084715,98.78926733853793,102.40576921947675,99.74536980472988,101.04925834139475,108.54369544501242,108.22047665798375,0.0,0.0,0.0,0.0,0.9907339641092853,162.0,160.49909877248294,1.0,1006246.1550559532
LAD,118517.56670057114,1960.9999999999998,25.567013535717077,1960.9999999999998,1960.9999999999998,83.0,58.0,3.9564764132796064,338.0,154.0,7.048900711994365,1.4825131053908143,24.0,1278.1000000000001,5493.0,1229.0,633.0,563.0,155.0,494.0,57.0,45.0,7.9033721930991305,1.117283467647289,1020.0,7.168829017606103,3.4713549855956285,2.16453671233941,8.636729960940905,1.0893163445484007,0.24752099599700478,1.3453427718373925,0.28351428574818566,0.7338500581715045,3.816830970817724,0.3047376566192003,29.747175998022158,17.39169554412365,3.0708042691612505,0.0767670500743427,-0.1761223191984027,-0.09935526546901421,40.321649323214146,93.69334127016684,92.57395995120544,0.18679390053829903,0.08973620019873249,0.09705770176512009,3.4162882714759495,0.13964544246188215,132.6358066604317,106.45939506524064,130.58478472901962,95.94336368296752,111.58982183748891,96.54194655714304,98.73966019453276,101.48906599596678,103.15150911326346,133.3283102501755,106.16949062771766,0.0,0.0,0.0,0.0,1.246390908379626,153.99999999999997,191.94404543073847,21.999999999999996,1008338.6795242938
