Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BAL,116892.01440709273,1894.0000000000002,25.04765422977466,1894.0000000000002,1894.0000000000002,45.0,19.0,4.979222611270816,79.0,65.0,19.977465829331365,0.0,4.0,541.4,656.0,406.0,300.0,19.0,222.0,0.0,3.54525304765423,0.0,138.0,2.2911142537402363,3.650312313129583,0.6425736181270779,10.870300046745946,0.31518218769858314,0.29968357781396315,1.6134013733195034,0.31371056423680604,0.5603371559032139,5.091503654281153,42.418826146675386,6.925498053431511,4.5731133962766375,0.8217965053689624,0.7692884826543457,1.5910849241277676,30.825267824159585,92.07945845186865,94.15584102318896,5.238886776112535,-0.11228104301033742,105.79786587153761,95.90657886287387,112.93659439235556,93.90135146918314,76.694519231997,95.67131276267038,94.39751411383948,96.59626352563221,107.31188163919808,0.0,0.0,0.0,0.0,1.730569822681936,129.0,223.24357929377703,1006.0000000000001,,1006748.875877355
BRO,118136.4648699845,1894.0,25.20664714999139,1894.0,1894.0,69.0,61.0,5.481640112984998,164.0,134.0,25.707335973824698,0.6827966247632169,5.0,1161.3999999999999,1447.0,1007.0,712.0,41.0,555.0,0.0,15.56569657310143,0.007749268124677115,285.0,2.2070883401459898,4.271113332672509,0.535303088781643,11.201099663150057,0.31741751956249437,0.3053012859650692,1.7191347773136185,0.31855424288456125,0.5152693531298433,5.320338565397611,28.724654489793608,7.129002659581602,2.270510252033969,-0.5728944678168115,0.8899453106176397,0.31705084059433,36.90261753056656,109.82333314196946,106.5916942369967,5.427678532917791,0.16130154758738602,101.91776154166186,112.21721116816848,94.08308388035248,96.75891114207664,77.23845131102236,97.46471604974508,100.5838051762447,98.0877059965936,98.68080882358589,0.0,0.0,0.0,0.0,2.0473734983640433,134.0,274.3481758741067,22.000000000000004,,1007967.4622007922
BSN,120756.7360336394,1893.9999999999998,25.725813889145073,1893.9999999999998,1893.9999999999998,83.0,49.0,5.408962234155757,158.0,133.0,27.302497211018622,1.047798850081524,1.0,1165.3,1529.0,1002.0,701.0,89.0,411.0,9.0,9.309963099630997,0.0,262.0,2.0226226423400573,3.170871223076195,0.6782997883000086,11.797964229251022,0.6854282829434176,0.3160371501593136,1.6632039391474684,0.32136203403232394,0.521691926112589,5.549324674625566,52.02421835913716,12.832224077545106,4.237366999775149,0.014653767561793353,0.5693126176552262,0.5839664097704326,37.47927572298979,97.28623316538773,99.81080730024236,5.160143014679764,-0.14036244046980917,93.39960181980963,83.30997047188241,119.2157064191838,101.91483040464804,166.78795528455225,100.89204506322447,97.31138197610498,98.95226768036744,99.91081565551436,0.0,0.0,0.0,0.0,2.1927251385909208,133.0,291.6327188220196,16.0,,1010537.9921908522
CHI,115752.86129106896,1894.0,26.307811016144353,1894.0,1894.0,44.0,58.0,5.604580689382148,114.0,101.0,23.84590467376215,0.0,0.0,864.4,1131.0,748.0,539.0,26.0,394.0,0.0,4.954534937528922,0.0,219.0,2.2779413327938025,4.097345712921289,0.5900841610238315,11.763419137478854,0.2704389628067697,0.3165924427957569,1.7623072056000162,0.33205201406643997,0.5241048279928274,5.178813000689421,42.537253362217584,11.443519838154316,2.5047150669914227,-0.11530332487423015,-0.3681537308848702,-0.48345705114084364,30.1676307265155,101.85232875912249,94.11482968609727,5.351947037020164,0.42576768869272535,105.18957367434489,107.65172293102744,103.7112221686112,101.61641814462911,65.80697464382239,101.06931729109725,103.10975437641743,102.24387544299208,100.37291772666164,0.0,0.0,0.0,0.0,1.7045145731142988,134.0,228.40478967070194,17.0,,1005631.8558537713
CIN,115761.7003859435,1893.9999999999995,25.5660106601066,1893.9999999999995,1893.9999999999995,51.0,61.0,5.8089318293981,133.0,113.0,25.342067844810067,0.8464351005484461,3.0,984.6000000000001,1341.0,897.0,637.0,74.0,408.0,0.0,7.710542352224253,0.0,196.0,1.7871530791485195,3.719942559637459,0.4852097908917326,12.238028472388072,0.6736883920895014,0.3238806659774161,1.773107892447281,0.3277686165584784,0.5205994138919356,5.7445474038132645,37.586072078157414,8.645469208306167,2.931548693162286,0.20199411258059086,0.13336839845724965,0.335362513589164,33.76213690838919,105.73462811718004,104.56269650248484,5.382877658136269,0.06438442558483518,82.52621249725671,97.73601101965926,85.2788534037323,105.7162551110619,163.93124154875485,103.39601762143542,103.74168515691882,100.92495207338641,99.70158502710669,0.0,0.0,0.0,0.0,1.9509271419865928,131.99999999999997,257.52266181040744,17.999999999999993,,1005640.9490148282
CLE,118300.71877601996,1893.9999999999993,26.325858075384293,1893.9999999999993,1893.9999999999993,61.0,50.0,4.562743835451931,134.0,110.0,30.4607618651124,1.9927144046627807,1.0,960.8000000000002,1152.0,725.0,489.0,43.0,359.0,6.0,5.887593671940048,0.0,228.0,2.1329781604850675,3.3311942242538497,0.7279722292620731,10.771502406828686,0.4009616250763856,0.29753367145920756,1.5669662923425036,0.3082065436375741,0.5475263591965027,5.162888937627002,60.79880119173427,12.255224576219916,6.5369131239821225,0.9242733687658302,1.3083072914679896,2.232580600432063,40.11948376353037,83.64856963703961,94.65100045477485,5.177126921046491,-0.6001451021750718,98.49554074464929,87.52222116086382,127.94596945827874,93.04790383017585,97.56756652480038,94.9849743093703,91.68067236299542,94.90149170451947,104.85844663180494,0.0,0.0,0.0,0.0,2.337081519567027,129.99999999999997,303.8206485052663,1025.9999999999995,,1008114.1582014986
LOU,122463.3947368421,1894.0,26.645454545454545,1894.0,1894.0,4.0,24.0,6.7894736842105265,34.0,30.0,15.662280701754385,0.0,0.0,228.0,330.0,253.0,172.0,13.0,134.0,0.0,10.026315789473685,0.0,68.0,2.6842105263157894,5.2894736842105265,0.5091572999122808,13.026315789473685,0.5131578947368421,0.3386263865530251,2.0350877192982457,0.35515694773746376,0.47556398026315794,5.836500960902163,9.386268116925892,0.8625058978796005,-1.660461265969564,-0.786572785427173,-1.5003051927911624,-2.2868779776454495,18.105263157894736,132.43937564867906,113.85014063161175,5.547190716861956,0.9529727233083626,123.95005826118218,138.97312928901277,89.48778726546867,112.52574924664597,124.86872533730676,108.10345756656245,119.0697026060572,109.35823662830344,91.07671129301988,0.0,0.0,0.0,0.0,1.0682748684210526,129.0,137.80701754385964,1044.0,,1012192.0657894737
NYG,119569.1402640264,1894.0,25.103135313531354,1894.0,1894.0,88.0,44.0,3.8316831683168315,167.0,137.0,32.71534653465346,1.5528052805280528,5.0,1212.0,1292.0,789.0,516.0,37.0,539.0,0.0,12.796204620462046,0.0,395.0,2.9331683168316833,4.002475247524752,0.7416848297854786,9.594059405940595,0.2747524752475248,0.27330207442155885,1.5107260726072607,0.2921302744897785,0.5919146384653465,5.007814144852138,60.586579557299224,13.894966304302216,10.128300486200123,2.2796888120300305,3.5927736238751673,5.872462360766216,43.588283828382835,73.26056908302168,95.74781962858079,5.148596476318231,-1.1761309765353065,135.44629983258187,105.15914120354513,130.35604964906736,82.87675045024498,66.85659856216805,87.24925279990866,88.390147745863,89.9513634393545,113.35938156572118,0.0,0.0,0.0,0.0,2.465070693069307,137.0,337.7145214521452,30.0,,1009362.1823432343
PHI,118827.22316913285,1894.0000000000002,23.689624767316545,1894.0000000000002,1894.0000000000002,67.0,54.0,5.577802302148993,152.0,122.0,22.37216707248549,0.7774864206780299,4.0,1067.7999999999997,1419.0,920.0,668.0,62.0,435.0,0.0,7.057220453268405,0.0,255.0,2.1454527639559653,3.6476361089691722,0.6148347780333396,11.90358340176259,0.5214578073369219,0.31785141952219786,1.7279132789701956,0.3273464217480892,0.5373217723009929,5.420934478990679,33.12746069355502,9.479308283887804,3.329996533707584,0.6864493487930995,0.3500069238580059,1.0364563201766412,31.578198164450278,105.33045265377963,102.3681808738111,5.259915059255925,0.15686782315831527,99.07158640568962,95.83626554079443,105.99192027397847,102.82720476388774,126.88837565821721,101.4712343965819,101.0974211602947,100.79495185722311,102.90413515599569,0.0,0.0,0.0,0.0,1.7966112286945126,129.00000000000003,231.7626202559177,26.000000000000007,,1008641.5415808208
PIT,114705.65986394556,1893.9999999999995,24.301720688275307,1893.9999999999995,1893.9999999999995,57.0,52.0,5.502574277172831,138.0,113.0,23.47398959583833,0.5504201680672268,0.0,999.6000000000001,1323.0,826.0,612.0,33.0,375.0,0.0,3.739095638255301,0.0,260.0,2.338666724458467,3.3719659232362944,0.702080627272909,11.895013527560414,0.29683207553659935,0.31897622446644197,1.6963310500885231,0.33472255916784205,0.5279418962164867,4.961648591034252,39.9475216797563,10.639737295918167,2.4504944786247536,0.36715682341205497,-0.6896640972158654,-0.32250725002732034,34.93517406962784,107.257485219227,96.71363182717946,5.132607441843729,0.5409256861385806,107.99371878925857,88.59343749207159,123.3953479141469,102.75317527380514,72.22931439160656,101.83031835574555,99.24959584794215,103.0661769775282,101.10776626496693,0.0,0.0,0.0,0.0,1.943957474989996,131.99999999999997,256.6026540285303,27.0,,1004611.5344137653
