Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,118123.52994204768,1899.0000000000002,26.289278815196397,1899.0000000000002,1899.0000000000002,83.0,57.0,3.3154924259768763,163.0,144.0,29.33813586606568,2.1223438506117196,4.0,1242.3999999999999,1339.0,656.0,458.0,12.0,331.0,68.0,4.752978106889891,0.29467160334835807,277.0,2.005016653262188,2.396121726844092,0.8755437249219253,9.692726301118695,0.0868447061766297,0.27576740117289134,1.3432053364403096,0.29062688950904014,0.6321910309360915,3.577299425073484,41.90922516979714,15.998058751225471,5.723256528914858,0.8355455850745392,1.0744695432900337,1.91001521310477,36.73422408242113,85.79822627187119,92.57326063758457,3.769978686125047,-0.261806999096608,91.5518740703636,84.85238220844195,112.8942803977782,96.38007343866663,43.68794133817398,97.17139020141613,93.85281033856339,97.42985262366686,104.74390444867497,0.0,0.0,0.0,0.0,1.8949690614938826,151.0,286.14034001165567,1006.0000000000002,1007953.3552801033
BRO,116678.3252578556,1898.9999999999998,26.376988886223717,1898.9999999999998,1898.9999999999998,98.0,47.0,3.2767363728169507,175.0,147.0,26.00359798512833,1.877588550411769,8.0,1250.7,1303.0,654.0,456.0,31.0,454.0,53.0,7.185656032621732,0.4905253058287359,328.0,2.3574731783934793,3.262726136817433,0.7017673128639962,9.364116798759119,0.22279968557337274,0.2688243643419927,1.4029825483973946,0.2835106899614729,0.6567926573822659,3.947098210102625,28.339929565037906,11.696540854871273,5.011214079373606,1.2001205864506508,1.2883920882969793,2.4885126446587695,35.52874390341409,84.32109209950136,101.57168378136328,3.9335286286082307,-0.6703618372856741,107.64553361757852,115.54091017209818,90.48721781657848,93.11252961393238,112.08120819357995,94.72489167327765,98.0295800283298,95.04421558116424,108.819998801218,0.0,0.0,0.0,0.0,1.786382108419285,148.0,264.3847899351168,22.0,1006540.22907172
BSN,119756.09454353747,1898.9999999999998,25.618311220455144,1898.9999999999998,1898.9999999999998,81.0,46.0,3.217062828097721,145.0,128.0,27.45101484931026,3.2369739038748793,4.0,1138.1,1054.0,528.0,408.0,41.0,383.0,64.0,6.8415780687110095,0.0290835603198313,339.0,2.676028004884167,3.019007686325852,0.9818090008979881,8.315442066511112,0.3231997239228675,0.2461799410399078,1.2593833058707735,0.25976498855406505,0.6761861951585978,3.9813016570306647,41.4645521240367,13.874091239646077,7.8216766407861416,1.4351757970042758,2.575504991431377,4.010680878584994,32.691854845795625,78.50963480323486,97.16022188597086,3.748077961534282,-0.7642388289329436,122.19119402989053,106.91025886558111,126.59632746817604,82.68498378550309,162.5882704990485,86.74573937603638,87.99597451174597,87.08369894597735,112.03319689249557,0.0,0.0,0.0,0.0,1.741998820841754,153.0,266.5258253188201,16.0,1009551.2799402513
CHI,114515.55940543312,1898.9999999999998,26.017973979093025,1898.9999999999998,1898.9999999999998,75.0,73.0,3.3663797649707257,157.0,152.0,30.15108671128826,1.5285402722418593,1.0,1329.7,1433.0,763.0,498.0,20.0,330.0,82.0,3.7330224862751,1.0302323832443407,313.0,2.116414243201259,2.230693453875654,0.9988649937361812,9.687317022836288,0.1351636995034895,0.2758225859851593,1.324223386301327,0.2907862955422504,0.5954097616642852,3.5879081136354047,36.984080312645965,15.888410277664661,3.5087585173810054,-0.5832691699716931,0.7423762540846577,0.15910709300076703,32.20824246070542,88.87281090017704,94.72118433246841,3.683791296694571,-0.22152834866467944,96.63844435358324,78.9941727156845,128.79556010455846,96.32628602923072,67.9952070187105,97.19083551983765,92.52649833106997,97.48329195389965,98.64983838572314,0.0,0.0,0.0,0.0,1.7970399999999997,152.0,273.15036776148844,17.0,1006674.3774535608
CIN,116390.80697623076,1898.9999999999995,25.918610640959596,1898.9999999999995,1898.9999999999995,83.0,67.0,3.695880379585157,184.0,156.0,20.746265361689602,1.359481933917139,5.0,1358.9,1484.0,770.0,559.0,26.0,370.0,76.0,2.448303775112223,1.0471705055559644,360.0,2.381662284998089,2.4464922358802874,1.0373165594289497,9.81218219317859,0.17190333504194252,0.2777388381768605,1.3620749365620974,0.29414451412247616,0.6150790529266318,3.6366928267632495,32.3404310789669,17.367773853242397,3.6867080806926618,0.10661361241022743,0.5982519609238044,0.7048655879584484,28.448377364044447,94.74261206703449,93.22535936681253,3.6575018369184504,0.059187552821906506,108.7500421702316,86.63612200633706,133.753578256331,97.56788864067902,86.47738184379801,97.86605996134944,95.17127219495235,98.6091022390463,101.90872443670848,0.0,0.0,0.0,0.0,1.3779505224814184,155.99999999999997,214.96031050794704,17.999999999999996,1006255.4790639487
CLE,117408.24499141386,1899.0,29.183171150543785,1899.0,1899.0,12.0,94.0,6.167072507082354,120.0,106.0,21.091929021179162,0.0,0.0,873.5,1269.0,853.0,599.0,32.0,334.0,73.0,6.169433314253006,1.1456210646823124,155.0,1.595665141131284,3.435942237442835,0.49974865187063533,13.05959645187762,0.3294151460700586,0.33872236772584796,1.8328376321467175,0.3474022158075921,0.5087135020744132,4.451690674240149,11.126825771985322,3.6067863151838537,-2.5655806691563328,-1.21111633523096,-2.325469579789457,-3.5365859029357205,23.90795649685175,160.2717305490836,115.69187252131817,4.16214851305645,1.7153818328422032,72.86030957480394,121.67490520676652,64.43854575440574,129.85870290859685,165.71498956015282,119.35465622204036,128.06453191074831,116.46323141140793,84.28566079932202,0.0,0.0,0.0,0.0,1.195232548368632,154.0,184.06583055955858,1025.9999999999998,1007249.5732112192
LOU,117586.52622118016,1899.0,27.729980813894777,1899.0,1899.0,72.0,70.0,3.352085137586278,165.0,145.0,26.365846033606875,0.8161000390777647,2.0,1279.5,1418.0,717.0,477.0,32.0,295.0,57.0,2.855490425947636,1.7381789761625634,274.0,1.9257680272970117,2.0728888611827583,0.9669872231254396,9.964763898416441,0.22492276404525047,0.28149333238959534,1.3375169732888,0.29291617944463094,0.6093007254185229,3.6560354190966393,32.938644012802975,14.66717042773962,3.434409080030584,0.10927161671492025,0.36156716784284004,0.4708387853857966,32.74810472840953,87.7062256052814,95.65898629697213,3.692995686365485,-0.30395028151036124,87.93327059751536,73.40593591476828,124.68517929991945,99.08509190211062,113.1492402224648,99.18902061805838,93.45535147392667,98.19731492357397,100.9513484257297,0.0,0.0,0.0,0.0,1.687304379054318,155.0,261.53208740401334,1044.0,1007424.4525986713
NYG,115144.64309764311,1899.0,25.443433939636222,1899.0,1899.0,55.0,77.0,4.285038706441877,147.0,133.0,29.094010278220807,1.1950203792309055,0.0,1128.6,1285.0,760.0,538.0,15.0,558.0,92.0,12.402179691653377,1.4279638490164808,367.0,2.9235883720794016,4.428415335862077,0.6261392305147971,10.234654568791205,0.1194817996626702,0.2859371063699166,1.6292299894059206,0.30874019298214117,0.6151191001621479,4.177950252967127,16.921448960158287,5.8018149714916945,0.6493256290964936,0.3177019291196428,-1.1409177696546888,-0.823215773039658,32.77751196172249,114.64665083528536,111.78148794136617,4.09572886859901,0.10708845347474831,133.49514780274095,156.82074347333202,80.73558802617099,101.76876229814032,60.10629875384266,100.75486086448397,113.83800305531953,103.50216235004231,101.91535961264505,0.0,0.0,0.0,0.0,1.7376618527379055,151.00000000000006,262.3873525237902,30.000000000000004,1005038.1900584798
PHI,116397.78546387344,1899.0,25.573321932449765,1899.0,1899.0,88.0,45.0,3.2908529408783727,157.0,134.0,24.058486532706283,2.8828559213339036,1.0,1169.5,1206.0,629.0,428.0,17.0,302.0,72.0,6.656092347156904,0.6879863189397177,269.0,2.0680321877263252,2.3219821501582443,0.9548400841564771,9.271873357568937,0.13077116911658448,0.2674549525888927,1.2882061675252425,0.28162228444059584,0.6112919459734929,3.622490080589339,28.84601352111862,12.537556648254395,3.4035268981699356,-0.17801719465065632,0.9941070714584015,0.8160898559569497,31.768533561351003,87.7927167293722,96.64006571156104,3.7313965748314124,-0.3316371397109664,94.42925180503272,82.2269230645088,123.1189040590991,92.19530267901739,65.78550860049081,94.2423558723058,90.00989337797117,94.41114590236205,101.28126144228207,0.0,0.0,0.0,0.0,1.5761178837109875,153.99999999999997,242.7219375186315,26.0,1006264.1714407867
PIT,118717.2778511669,1899.0,25.837443123440483,1899.0,1899.0,76.0,73.0,3.5821744352720826,193.0,154.0,22.026566857478354,2.0412446792895937,4.0,1362.6,1464.0,765.0,543.0,27.0,437.0,68.0,3.705342727139293,0.520695728753853,334.0,2.2042918545117165,2.870077669123132,0.8479689141457508,9.658448851586806,0.17803304835518033,0.2747176493902564,1.392058502301104,0.2891915855394105,0.6262627442961985,3.805982925678111,28.906434179056625,12.669535415247083,4.161482928625875,0.5954684465035467,0.9587374058134202,1.554205808751903,32.765668574783504,94.55047883013606,100.45784017989206,3.8515339929185752,-0.2238084904060286,100.65105940653527,101.63629193793292,109.33873133230173,96.03923402975931,89.56098437339723,96.80149209289715,97.26629209416932,96.94868085574332,103.76168241172319,0.0,0.0,0.0,0.0,1.56814226772347,154.0,241.49376662999165,27.0,1008539.4605166593
