Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ATL,119589.57639868361,1970.0000000000002,26.957765240557915,1970.0000000000002,1970.0000000000002,66.0,78.0,4.284018616156745,284.0,155.0,7.125607271587527,1.3947657107036517,11.0,1276.1999999999998,5503.0,1290.0,685.0,609.0,164.0,414.0,32.0,25.0,3.831374392728413,0.9751606331296037,841.0,5.918483409993849,2.912366402982911,2.472695637301364,9.076393657026689,1.1532120657929978,0.2543940793310695,1.3320844511121777,0.2769374682239203,0.7012457537039649,4.018477679336026,0.2577110588316878,23.046402862786206,13.49567623436451,2.4441416839043097,-0.36011799926963134,0.3224820622636402,-0.03763592303677275,31.35590032910202,102.17330898828163,100.86122187572245,0.15317331137674348,0.07474718522253565,0.07842613004936533,3.6397252798516018,0.26554093682071805,100.28968980500427,81.4330177358019,149.8518124817098,102.38155001322538,132.56317319214872,100.56064164434294,96.35983278762299,97.92894390549915,98.79110313616334,100.76810494860953,81.14158072991471,0.0,0.0,0.0,0.0,1.1381390354176462,162.00000000000003,184.37817654795006,16.0,,1009390.8105312649
BAL,117766.57643797646,1970.0000000000002,28.289050589050596,1970.0000000000002,1970.0000000000002,104.0,52.0,3.132362391552202,369.0,162.0,11.782744282744284,2.2869022869022873,30.0,1442.9999999999998,5953.0,1287.0,557.0,503.0,132.0,454.0,37.0,22.0,6.251489951489952,0.8595287595287596,920.0,5.727243074064216,2.825783249760698,2.3167582579507973,8.014673339185228,0.8219345379557284,0.23451655439712915,1.2044951765495469,0.26070141720773904,0.763162540794872,3.5405987153354195,0.25262712745391547,34.945967054732634,20.98647854849696,4.640860258698547,0.4161915851006968,0.4775383018638761,0.8937298678264428,37.59695079695081,85.3419821869715,90.7402580160344,0.15478349433264035,0.0756322013721414,0.07915129207276508,3.631023308336678,-0.4082363237832184,101.32864101773177,80.46324391372116,143.94898508628893,94.7140326343208,91.25806359079883,95.7494889651216,90.53432320349934,96.52604173058246,104.14380767211495,104.83943593246869,82.44776486112671,0.0,0.0,0.0,0.0,1.3802870381150385,162.00000000000006,223.60635242065624,2.0,,1007600.3335412338
BOS,118129.08363192805,1970.0000000000002,27.88602576808722,1970.0000000000002,1970.0000000000002,80.0,66.0,3.842016849442382,380.0,154.0,6.240603796599833,1.2047724327208964,37.0,1311.6999999999998,5693.0,1270.0,649.0,562.0,138.0,536.0,36.0,37.0,7.750552717847071,0.4311961576580011,932.0,6.376106261621784,3.6644086578828308,1.830698396017382,8.68288174567997,0.94395806650144,0.24732095734192222,1.3719211559514222,0.27867167698504164,0.7278410586269727,3.890628450457702,0.2818138280033545,24.818091273744034,17.907824482303113,2.2777056305750834,-0.28610136753464765,-0.09767419438710608,-0.38377556572127586,33.7109857436914,97.77859475439399,93.66874870880054,0.1641058267866128,0.09336980969352747,0.07073601627658765,3.7320066254852104,-0.048611601015320305,112.80858418609199,104.34282518439706,113.74824071232119,102.6106380405375,104.80613878823992,100.9773290279229,103.1186805566384,103.17962291840968,99.32371572106027,111.15372624897235,101.7837891304207,0.0,0.0,0.0,0.0,1.0298336776701993,162.00000000000003,166.83294170371934,3.0,,1007954.024929481
CAL,119111.36506815453,1970.0000000000002,25.941238788050004,1970.0000000000002,1970.0000000000002,83.0,75.0,3.4342313953734287,436.0,162.0,3.2539021117310547,1.1683028462462037,44.0,1415.8999999999999,5916.0,1237.0,605.0,542.0,147.0,538.0,64.0,42.0,5.553499540928032,0.7382583515785014,888.0,5.6236951428212505,3.4087819157216255,1.6667626121343315,7.838412564533099,0.9316620032456548,0.23132889125087394,1.2496882755838583,0.25311262178294713,0.7541965584123175,3.959515275583505,0.2658770642015679,11.705244057800284,9.350266114342958,2.103469827640069,0.02044555215946835,0.8668466029881177,0.8872921598779339,39.780634225580904,97.44827840431265,106.39180430582002,0.15009944528144642,0.09086271616357088,0.05923673164912775,3.869998058008886,-0.5252838802100772,99.49663021997783,97.06393820425485,103.43924241520985,92.63105706488243,103.44092675407501,94.44801530996104,93.93120408289057,93.71625115980615,102.92027865582708,101.666790503543,99.05076863874217,0.0,0.0,0.0,0.0,1.0587919351649129,162.00000000000003,171.52423095352881,1.0,,1008920.4133060244
CHC,115884.53857530197,1970.0000000000002,26.748500534056365,1970.0000000000002,1970.0000000000002,71.0,66.0,3.77710512164724,294.0,141.0,12.444499219456086,1.442938131624353,20.0,1217.1,5173.0,1188.0,576.0,512.0,119.0,404.0,42.0,24.0,7.63421247227015,0.5130227590173363,864.0,6.376764578598412,2.978436008017783,2.5597537674652866,8.76505524840144,0.878012881288117,0.24993054986554414,1.3048323618243582,0.28310136258241614,0.7178554300230056,3.5414752465799824,0.2681253819217813,47.7714319211251,23.896693237125874,5.24154319374512,-0.33594121696283913,0.16144372901206105,-0.17449753247210628,36.60036151507682,84.04238932579463,83.48382757763838,0.16802393515816286,0.07714578445074358,0.09087815070741927,3.490301012678738,0.23562987506725716,108.05534074274581,83.2803976922152,155.12776240742755,98.86965861029717,100.9286818093582,98.79623192131821,94.38848122301673,100.10858275590022,101.13106481445382,110.53788328111844,83.74537610934406,0.0,0.0,0.0,0.0,1.3987154794182899,162.00000000000003,226.5919658868376,17.000000000000004,,1005763.7091446883
CHW,118035.51175349428,1970.0,26.75921219822109,1970.0,1970.0,51.0,96.0,4.4182818257140735,384.0,143.0,3.477287166454891,0.8749205844980941,30.0,1259.2,5500.0,1349.0,709.0,621.0,136.0,483.0,63.0,32.0,6.935673443456164,0.20441550190597202,675.0,4.801438314229669,3.4348041559639992,1.4630267426786847,9.600958911914365,0.9679211716242065,0.2696057264052262,1.4484181186531515,0.2899068862352538,0.6914384456210292,4.190560991252499,0.23478009461483484,17.582649751006613,11.092509847134352,1.065151547421917,-0.12609988347790824,-0.6658398530046526,-0.7919397497890024,34.77684243964422,114.10581594341495,102.79873035523296,0.12296643810594027,0.08733646457036212,0.0356299742582592,4.153279114686078,0.22772083446157496,84.9489384368159,97.80491289294726,90.92627098154102,113.46008717009977,107.46672362820222,110.07585622998909,108.8684758901189,107.33951697864656,94.35608914090946,83.28880254823147,95.20674915883099,0.0,0.0,0.0,0.0,0.9372256107052096,162.0,151.83042814801274,4.0,,1007889.0830686148
CIN,117999.21125294855,1970.0000000000005,25.048563896212023,1970.0000000000005,1970.0000000000005,102.0,60.0,3.704575457190143,414.0,162.0,4.607950603579854,1.2065353128902458,60.0,1441.3999999999996,6184.0,1370.0,681.0,595.0,118.0,592.0,74.0,29.0,4.462467045927571,0.7979048147634246,843.0,5.251759046460009,3.686505962066982,1.6003874977480228,8.533176673283185,0.7348754341335549,0.24472947509852988,1.3577425150389073,0.2699488338561136,0.7265458368710979,3.82184464549242,0.25127209620577223,16.760761766848393,12.008438287302852,2.6747976821926485,0.18505327521398332,0.7121286806232421,0.8971819745391441,36.48237824337451,94.84211787185592,103.23412904829448,0.13737525565561265,0.09482607054946582,0.04254918369085611,4.070248608320704,-0.11726918830227709,88.99193411790722,103.07882452038491,96.98766129841796,96.25407263721787,84.47485275200754,96.74027441953027,98.21587633468906,95.45766550691275,102.35536454505964,90.37504008600952,102.93815777778944,0.0,0.0,0.0,0.0,1.0473066109338147,162.00000000000006,169.6638328271186,18.0,,1007829.9767587071
CLE,116445.19394936478,1970.0000000000002,25.105292020839045,1970.0000000000002,1970.0000000000002,58.0,61.0,3.7995063827497746,329.0,127.0,6.938488255186913,0.6156658440727539,23.0,1094.1,4656.0,950.0,490.0,463.0,126.0,525.0,43.0,29.0,6.623160588611645,0.3193492368156476,860.0,7.05959627958599,4.308322321643108,1.68975524786217,7.795617365561931,1.0338158560838204,0.23074695467028383,1.3448821874672268,0.26432653400596406,0.7682545741623253,4.0783383720347155,0.32425843384699754,23.1853052912718,11.664149779826403,3.248286158020781,0.319475566412814,0.3722237687561,0.6916993186349712,33.64226304725345,97.96036826752817,99.7324463456549,0.18500550347683029,0.11225614653687965,0.07274935954391738,3.707846523673786,-0.27883198928494046,124.90115888108419,122.67805390050918,104.99090774742093,92.12532143469399,114.78290396498099,94.21041958736974,101.0863314368603,97.86825988609355,104.83868404577866,125.30969537547968,122.37205859164501,0.0,0.0,0.0,0.0,0.9883921049264237,162.0,160.11928381596042,5.0,,1006310.7088931542
DET,118097.2737250803,1970.0000000000005,25.87157470320317,1970.0000000000005,1970.0000000000005,74.0,74.0,4.063068119788023,420.0,146.0,4.703725826924514,1.0054506085268424,36.0,1339.2999999999997,5865.0,1346.0,672.0,606.0,138.0,579.0,29.0,32.0,5.844246994698724,0.4087956395131786,963.0,6.456611511056088,3.8819614448943405,1.6972841414724118,9.023655345619371,0.9254855587897378,0.25561938855236904,1.4339574211681905,0.2905952195303362,0.731512842139924,3.906038528350847,0.28656241673486155,19.51014722263096,14.890317546203732,1.447405353325366,0.18727797865789736,-0.8107610748187163,-0.6234831048150243,36.287314268647805,106.29367877963267,96.68922672735012,0.1644359554610618,0.09852254621518707,0.06591341421414174,3.7898778861273965,0.15702959143717757,114.23291477839963,110.53756887781347,105.4587066804479,106.63775686368055,102.7551661066091,104.3654503895688,107.7815562532949,107.59437592447551,99.8247801507789,111.37733266482597,107.40086022347775,0.0,0.0,0.0,0.0,0.9667547435227362,162.00000000000006,156.61405637381213,6.000000000000001,,1007925.7398641083
HOU,115625.26182492683,1970.0,25.979382178782906,1970.0,1970.0,76.0,79.0,4.247571858157696,428.0,162.0,5.356923735464079,0.7304701433973032,32.0,1401.7,6110.0,1439.0,741.0,664.0,130.0,552.0,43.0,37.0,8.51630163373047,0.2979239494899051,906.0,5.802541662675883,3.5333989048792027,1.751931795878576,9.21206060809727,0.8314624508221754,0.2604118873444658,1.416162168108497,0.2915863579916689,0.701937526904473,3.8068612157563475,0.2598609984697154,16.589090824263273,13.906556845642626,1.5323252351435663,-0.013817322649074417,-0.2249095006068848,-0.2387268088086657,36.23071984019405,106.18332199211193,100.42904255104534,0.14866823914960406,0.08989548182564028,0.05877275539559106,3.8755657508000727,0.44071064240134894,98.32503753372566,98.79778018108782,106.1059316727526,103.91187067372486,95.57765144896881,102.93944950304335,102.44181561098388,103.10899524901681,98.88855965125627,97.80435320565715,97.58577197377991,0.0,0.0,0.0,0.0,0.9529036277377468,162.0,154.37038376620995,21.0,,1005508.7021473926
