Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,115176.67757911523,1888.9999999999995,24.058552799795443,1888.9999999999995,1888.9999999999995,70.0,65.0,3.5562299025003217,151.0,139.0,43.91496684294468,3.753042894317132,1.0,1191.3000000000002,1168.0,795.0,471.0,27.0,424.0,0.0,31.19331822378913,0.0,540.0,4.077101810324255,3.201292065594827,1.3222017376999915,8.81855143006676,0.20385075493159763,0.257468215032555,1.3355381661846208,0.287587210055901,0.5144808345580457,3.5352784570943374,54.367005133652846,12.946971844881773,5.040492586544476,-0.8723390679958133,1.3020967303584576,0.4297576802013842,50.657852765886005,94.27812825466332,95.89569578974367,3.6993308200512294,0.02095144540598418,105.35558614048973,93.28779443138576,116.79014469839083,93.45589312619526,74.33461991093183,94.99760189624908,93.41106964017786,96.27851837641398,97.51195073827522,0.0,0.0,0.0,0.0,2.9007420087299582,139.0,403.20328276509406,1005.9999999999999,1005069.6588600687
BRO,116817.31991420557,1888.9999999999998,24.694274872133313,1888.9999999999998,1888.9999999999998,91.0,44.0,3.6140558664001228,158.0,138.0,32.43161194522356,3.296485728427652,1.0,1212.2,1205.0,706.0,487.0,33.0,400.0,0.0,16.81570697904636,0.0,471.0,3.4957281701055014,2.9687035798051515,1.2141283332552384,8.942478380360471,0.24489292885834407,0.26015157742447975,1.323464662240625,0.2841079701571193,0.5797700764378816,3.6462262442183575,34.63850136706291,10.584003008902073,6.549921301469966,2.0580958133716134,1.5891805809385173,3.647276401882409,40.172743771654844,97.46869543604943,100.5469077863479,3.8074969017952136,-0.03217037781823542,90.33242422759025,86.5100102102441,107.66415001787901,94.76922717135564,89.3007376483264,95.98767747594424,92.56661685981629,95.11373756969559,109.88652592614487,0.0,0.0,0.0,0.0,2.293611371060881,138.0,316.5181228745949,22.0,1006675.3540669857
BSN,115406.4822064057,1889.0,27.67437722419929,1889.0,1889.0,82.0,43.0,3.2909252669039146,138.0,129.0,47.430604982206404,4.817615658362989,2.0,1124.0,1099.0,591.0,411.0,38.0,390.0,43.0,11.005338078291816,0.0,487.0,3.8994661921708187,3.122775800711744,1.2930302763167256,8.79982206405694,0.304270462633452,0.25708389207233584,1.3247330960854093,0.28300910995280476,0.6388222798398576,3.808400322788551,87.76715767308009,17.262361008673906,12.584363514577367,3.8015594193421873,1.4357262378710975,5.23728536017027,52.26868327402135,77.67844133904968,87.8734139613354,3.7337596412109515,-0.5174750558846364,114.95100775165476,89.40468325992748,133.13641330784154,91.641431074588,84.8111809695174,93.65760757039199,91.0448344961786,95.61954106949655,111.37506581009642,0.0,0.0,0.0,0.0,3.312002393238434,133.0,440.4964412811388,16.0,1005276.4653024911
CHI,117182.60985753474,1889.0,24.04388992124591,1889.0,1889.0,63.0,58.0,3.630790328563658,137.0,124.0,28.43509423944784,1.5336695867622336,2.0,1130.1,1179.0,736.0,456.0,57.0,376.0,36.0,11.975665870276968,0.0,396.0,3.1530168482291354,2.993852045126462,1.0559361057003804,9.387488608587654,0.4538214496523204,0.2697630481915103,1.375704517079346,0.286436426007626,0.5691655992398904,4.1280843445227635,46.79514075553414,15.06021573394537,4.146164094839525,-0.36752824688493635,0.669378298263657,0.3018500700252804,33.87142730731794,84.29438332158013,93.8535428870894,3.9308252630200657,-0.49729401595910516,92.94668713619876,85.71361215256351,108.7240945566997,97.76139608563327,126.49644911697752,98.2767201042852,94.54794361464276,96.77751929965589,99.23081599803028,0.0,0.0,0.0,0.0,2.0840195000442434,136.00000000000003,283.4267981339953,17.000000000000004,1007036.2604194321
CIN,119375.56637168142,1889.0,25.54465004022526,1889.0,1889.0,76.0,63.0,3.504424778761062,168.0,141.0,29.460981496379727,0.9452936444086887,8.0,1243.0,1270.0,769.0,484.0,35.0,475.0,0.0,16.466613032984714,0.0,562.0,4.069187449718423,3.4392598551890585,1.2096419039179405,9.19549477071601,0.25341914722445696,0.2653508073364109,1.4038616251005631,0.2951034361614726,0.5780338504022526,3.6879585892945075,43.18438833707393,13.384595092386007,5.814640733064995,1.5762781016138994,0.5761384767025397,2.1524166149040047,41.95736122284795,90.32559105446418,97.16880456249103,3.7817379825086097,-0.1835338105334455,105.15107270439081,100.22233516746603,107.26631103741849,97.45060550472027,92.40984166776097,97.90602834219875,98.18979295969747,98.79480243885853,109.55745053192544,0.0,0.0,0.0,0.0,2.2336654867256636,141.0,314.94690265486724,18.0,1009181.3539823008
CLE,114282.54556908862,1889.0,23.313985720285597,1889.0,1889.0,61.0,72.0,3.662919371389208,141.0,136.0,33.08534229315414,1.601007979840403,1.0,1190.5,1182.0,720.0,485.0,36.0,519.0,48.0,19.493994120117595,0.0,435.0,3.28528468514192,3.919681622986285,0.8505518721646368,8.927005077547909,0.27187752663999404,0.25991783784157196,1.4274096333926882,0.2811606491691414,0.6093992442830743,4.169800392493103,33.75200744593459,10.743462543934584,4.690775772334647,0.8274431265679378,1.1692715917644707,1.9967146984597606,35.04493910121798,91.46859988906287,101.98974886962287,4.181406013395597,-0.5068810211038961,96.84576470142619,112.21999795917957,87.57677822956019,92.96591619256523,75.78209831424584,94.69003546228112,98.10147735760164,94.99500650292966,106.24532608397435,0.0,0.0,0.0,0.0,2.1965694867702648,136.0,298.7338434635116,1026.0,1004189.8687946241
COL,115669.4258517034,1888.9999999999998,23.906145624582496,1888.9999999999998,1888.9999999999998,60.0,77.0,4.384688917796785,166.0,139.0,34.708583834335336,3.1790247160988643,4.0,1197.6000000000001,1274.0,924.0,585.0,33.0,551.0,0.0,25.345858383433534,0.0,610.0,4.5756357111337325,4.128855372865345,1.0833910465380763,9.564900317150851,0.24780853250148663,0.2723939908380732,1.5215284100017996,0.308000045570485,0.5077473547194389,3.797175482494466,30.091562450867777,6.729947216808796,0.6958990440633629,-1.30443089786586,-0.4904869295793237,-1.7949177610999594,45.53056112224449,121.51023235205476,107.50033258585452,3.8368367086130086,0.587513435302319,118.2381026373025,120.3176103175131,96.07087916601057,101.36543500269569,90.3639188403541,100.50473957452911,106.4197189303985,103.1123325742831,96.23572334986801,0.0,0.0,0.0,0.0,2.5201305527722107,138.99999999999997,350.2983342175413,1024.9999999999998,1005544.54008016
IND,115453.90929824558,1888.9999999999993,24.913608428446,1888.9999999999993,1888.9999999999993,57.0,73.0,4.77826272310247,160.0,131.0,27.98087719298245,0.8608771929824559,2.0,1140.0000000000002,1317.0,856.0,607.0,71.0,406.0,37.0,9.709473684210524,0.0,398.0,3.136326095082645,3.179151366872084,1.072464223382456,10.360597447646827,0.5575407417020934,0.2891499371951425,1.5044165349465457,0.305262293091889,0.547685450791228,4.345168045759367,40.163510854463816,10.799887226894498,2.6932261458784335,-0.19669330618164518,-0.3720668367889562,-0.5687601579065646,36.81807017543858,114.47808768432107,102.05223278736489,3.9848153587904283,0.43309467734310386,92.45466622877937,91.01870871606668,110.42590644907122,107.89536083555241,155.4067665100284,105.33951049413207,103.39392504215958,103.1381653266787,95.48587326354787,0.0,0.0,0.0,0.0,2.1091954421052628,134.99999999999997,284.74100273954235,1036.9999999999995,1005338.8335087716
KCC,119322.27599133622,1889.0000000000002,25.47831850028404,1889.0000000000002,1889.0000000000002,55.0,82.0,4.360083602955366,149.0,139.0,29.790153282239256,0.0,2.0,1200.3999999999999,1370.0,1028.0,582.0,50.0,455.0,6.0,20.38753748750417,0.0,446.0,3.34172536919649,3.4081190753873107,1.0673550283838722,10.263004128601876,0.374628499534479,0.28629830406566903,1.5190136893321318,0.3078905516554924,0.4596499589753416,4.029271689816855,38.46099495035694,12.485305493697524,1.2970837206864945,-1.6690969228948092,-0.29343570350622467,-1.9625325961319637,34.05598133955349,107.38922406203424,101.26015557287963,3.9910319056744203,0.33081191313851227,86.35286813312133,99.31487199164403,94.64886755735247,108.76369260898632,136.6090948745448,105.6349899725011,106.24383271947052,103.07567617393528,87.11959969602445,0.0,0.0,0.0,0.0,2.0242702732422533,139.00000000000003,281.37345284853177,1038.0,1009132.0133288904
LOU,115702.41943567846,1889.0,24.028560899207665,1889.0,1889.0,26.0,95.0,4.714590428302921,135.0,122.0,27.422148516675882,0.6403169338492722,1.0,1085.3999999999999,1354.0,939.0,569.0,36.0,404.0,0.0,16.177538234752166,0.0,391.0,3.239980280489244,3.347320420262898,0.9913505961562559,11.21742630678682,0.2981525203950682,0.30621588203371225,1.618305191894413,0.3301167456233066,0.4780950947816474,3.9061952431720433,28.58844708490267,8.412834949791431,-0.8553151411313433,-1.0490414483295263,-2.1900287359782693,-3.23907016207618,32.98378477980469,124.19068428475424,105.05527858712772,4.012978713901527,0.8083951851308785,83.72369330346078,97.54315846949866,87.90909209701577,118.87832172796023,108.72196321515014,112.98394425917462,113.18854287104921,110.51656696998978,90.61559259162449,0.0,0.0,0.0,0.0,1.90838401050304,140.00000000000003,267.1736653477135,1044.0,1005631.6459369819
