Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,SD,MD,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ATL,117201.9449652902,1977.0000000000002,29.06068847062192,1977.0000000000002,1977.0000000000002,60.0,98.0,4.797755337207782,469.0,157.0,8.998067701996709,5.489229227796465,0.6886137550991198,31.0,1397.3,6331.0,1520.0,858.0,748.0,165.0,683.0,85.0,42.0,6.602519144063553,1.6311457811493597,891.0,5.721169462317307,4.383304249954963,1.351855429631432,9.74628826750691,1.056462498353303,0.2695069742205034,1.5699547241624308,0.29656059909600896,0.6942588765769698,4.5435740300313965,0.2747558149445359,21.024360162894997,150.08427108706067,-0.8781021361451112,25.830340682739894,16.44521408794829,9.17161576775834,1.2218272382198725,-0.22766731433271922,-0.3220139056705976,-0.5496812389239351,-7.530515666119754,-13.023344297445114,12.640587177712272,-91.56039701402187,-9.235323814675212,1.0627166488061548,0.9910414830145079,0.9768400295010392,1.1577253756688195,310.0,33.84112216417377,-0.09285432027485835,-1.59057078296571,3.9516209833249842,3.862019609246404,112.87792696278879,107.31546408217119,0.14164597303156087,0.10747593546983467,0.03417003732698777,4.180215187903927,0.25418130717638737,106.15971982491993,131.4998736765591,83.4328375943827,108.60211452954171,126.05722705082415,105.0683669414451,114.8035865358114,104.82631948296543,97.08763877053597,101.16314985144865,124.10181715674301,0.0,0.0,0.0,0.0,0.9083117705575039,162.0,147.1464901307748,16.0,,1007052.2542761038
BAL,117601.61316481589,1976.9999999999998,27.53177966101695,1976.9999999999998,1976.9999999999998,89.0,58.0,3.6645904282607695,268.0,161.0,17.310563997662186,12.164158386908241,2.0952659263588544,18.0,1368.8,5698.0,1318.0,606.0,561.0,114.0,453.0,20.0,28.0,3.8286820572764464,0.19586499123319698,702.0,4.611391237564203,2.9685890054836603,1.5883497281721215,8.632114194319819,0.7489041211706677,0.25165938244241864,1.2889670222003864,0.27281547002964995,0.7320244703353301,3.845865342626975,0.22280195445426648,28.15230049946137,219.61530648170415,3.6597160264041078,42.084908609103785,28.361330255972735,16.241330383345485,3.8028578299981137,-0.03788330636549498,0.890437831758615,0.8525545344302079,8.082696426659822,-16.452466975567425,18.03016151398233,46.98769789934158,5.6762722954154015,1.0375794939890426,0.9963057990150331,1.0498497764126178,1.5388917165479197,141.0,36.52447399181765,0.6126440398303618,4.530692624134526,2.646843950905903,2.357685563997662,96.63855105460749,97.98568742572195,0.12370878841174748,0.07917771609146698,0.044531071824956164,4.055882766710915,-0.18127491436620538,92.24058883270459,91.75720602566736,102.74540880457697,94.28989990933032,83.60013664077968,96.53263295821095,93.62857676406603,96.52543433968891,103.32021187759199,95.4101558083517,94.36197546121788,0.0,0.0,0.0,0.0,1.4117210556691995,161.0,227.2867220198373,2.0,,1007440.4711426068
BOS,118099.23688995563,1976.9999999999998,29.086042621281546,1976.9999999999998,1976.9999999999998,96.0,62.0,4.027017965721915,334.0,161.0,9.103280238562805,4.69874172667103,1.1979780347661646,39.0,1374.9,5832.0,1482.0,666.0,618.0,150.0,353.0,30.0,24.0,1.4857807840570223,0.3048221688850098,731.0,4.77528277856363,2.3067438475388173,2.1358222310138917,9.674372425073718,0.9807033804534353,0.2707459949638596,1.3312351414013932,0.2897758374353135,0.7254897522983491,3.914642553530496,0.21179536157247797,19.05876145951567,136.15815668895075,4.776199384704034,51.25257337119796,19.4683044187129,18.601837001740932,2.5139407233987185,0.7569277475609224,-0.2536965055914193,0.5032312578792415,11.507042017168715,-11.53432292699583,12.689983501552662,118.01300105452538,10.702594261616468,1.061339480145467,1.02018313287325,1.0296607129488813,1.3187382706300133,192.0,34.12560913520982,0.7270368781634131,2.8248380854764514,6.232453269328678,3.252381991417557,90.9827288688916,92.94234546190656,0.12550611226634661,0.06052345217761291,0.06498266115281111,3.810463719794377,0.1123754121914185,95.51887329561039,71.29999136831502,138.218155797547,105.67464552844278,109.47587854346675,103.85396126739657,96.6988677607498,102.52621879012514,102.39788172946847,96.79633710391991,72.1303000308533,0.0,0.0,0.0,0.0,0.9364864041021166,161.0,150.77432911671224,3.0000000000000004,,1007923.3421339734
CAL,119943.39151259701,1977.0000000000002,26.501484816553315,1977.0000000000002,1977.0000000000002,56.0,62.0,3.6933391940185794,200.0,136.0,15.666059967429833,12.007471980074722,2.7624293514704474,5.0,1043.8999999999999,4493.0,987.0,505.0,430.0,88.0,443.0,31.0,41.0,9.909857266021652,1.3549190535491906,777.0,6.68770047073304,3.8099853544269324,2.0224627206600254,8.48381768338108,0.7545725052085865,0.2424544485202355,1.3659781153120014,0.2821294181129168,0.7258543510843951,3.729399926121941,0.29190443340166694,34.6420255505635,189.3924032781175,0.8976735371169045,23.45774052047502,34.544291590596536,14.323118873726344,4.144135680813166,0.05564497769478822,0.36777741424343247,0.4234223724462877,-4.157731757499278,-14.793731495551391,15.387717150217037,-6.326393723487854,-0.7661406695842743,1.0209950472194618,0.9049788334413401,0.9103460852316239,1.2918258527713347,123.0,30.76798543921832,1.2260849098842237,-5.001795896150208,1.2948558291024046,0.9681961873742696,94.75747257641869,94.66305405069461,0.1749917957141489,0.09779714961969539,0.07719464553788677,3.663919892388249,-0.03606073210336089,133.77252060768845,117.51640243325626,130.8821789250353,92.49487044378397,84.23289812079621,93.0017631806138,99.02840499667933,99.82082255230362,102.41102265361141,134.96207168065067,116.55213945516797,0.0,0.0,0.0,0.0,1.2226233949612035,162.00000000000003,198.06507620605683,1.0,,1009734.4346201746
CHC,116813.31344069839,1977.0000000000002,26.347456351595426,1977.0000000000002,1977.0000000000002,78.0,76.0,3.955492506465919,425.0,148.0,12.346779048765805,2.6393738711619505,1.0543347381095727,40.0,1328.8,5655.0,1353.0,657.0,586.0,114.0,439.0,85.0,20.0,6.044626730885009,1.6068633353401565,866.0,5.8540545101097985,2.967501056851411,2.137187948200632,9.145761420597488,0.768106997931384,0.2585312888519584,1.3459180530498775,0.2915448008728193,0.7101009616465984,3.580862106341903,0.2521194898547562,30.443666378926384,179.87214140689892,8.47941466177761,44.39017444394109,29.698902097420213,23.254139586584643,3.0551669774363956,0.15705700076420945,-0.31470502228243413,-0.15764804409081223,6.915254310297314,-12.787074193623972,14.000872339985754,36.61360278725624,3.537023924291134,1.0678371368158384,1.0397175398883929,1.0697636567404136,1.4101233634079062,288.0,42.14291089704997,0.9484587426528376,-5.882205320821135,6.633880192655027,3.8826008428657435,92.10991881402364,85.76903896345392,0.15519461241947624,0.07711771600165564,0.07807689805087298,3.6533328736353443,0.37463040012401605,108.6254813332074,89.02553686868201,132.1885754222409,101.91049166593801,91.65061551023743,100.78945230084432,98.42081258480668,103.05336761879704,99.33376146686207,110.83955029839143,89.04736308680215,0.0,0.0,0.0,0.0,1.0611282585791693,162.0,171.9027068832511,17.000000000000004,,1006669.7142534618
CHW,117378.15867396203,1977.0000000000002,26.902558738332804,1977.0000000000002,1977.0000000000002,77.0,64.0,4.204560375406204,332.0,141.0,9.526392018023817,4.77092050209205,0.2320566462825877,39.0,1242.8,5481.0,1329.0,664.0,583.0,117.0,468.0,22.0,39.0,4.390891535242999,0.3003701319600901,733.0,5.2908184948422265,3.3717268393850945,1.7122980757845185,9.589118359651515,0.8436720472874135,0.2665415797243055,1.4400939110040676,0.2930676276735062,0.702401716478114,3.9986850936292444,0.23983880815819122,19.67572104474847,154.39454126950517,0.6590778862427501,26.6215016633557,16.73089913632043,11.935639882460237,1.3772202573038006,-0.012885102699593195,-0.3387781907129873,-0.3516633090936906,2.0352198872715235,-11.578739389560015,11.941725903699348,-2.527400255203247,-0.6130197253078222,1.0487532443880832,1.004864350520692,1.0557155814842185,1.6066162821865029,195.0,31.311071773414866,-0.06619126300228864,2.973847181085641,4.129626649501126,2.6403282909559063,101.66142807971069,99.42420532775367,0.13417666772610234,0.0843412169254908,0.04983545153363372,3.992230222331264,0.20587528177695838,105.83101459614902,104.21794114720309,109.19936329562424,104.66452152309448,94.17907638561489,102.2412128405953,104.5479171382786,103.69089424809007,99.13916438651722,103.48348522785177,100.51570082598369,0.0,0.0,0.0,0.0,0.9236845952687478,162.0,149.63692007875918,4.0,,1007224.3108303829
CIN,116765.15169412493,1976.999999999999,29.730287016889438,1976.999999999999,1976.999999999999,57.0,52.0,4.477119324661122,317.0,104.0,8.361309708838462,2.6824163299139983,0.8493420370946015,24.0,965.1000000000001,4235.0,1037.0,524.0,482.0,117.0,383.0,45.0,27.0,5.333229717127758,0.6148585638793908,569.0,5.2885551477093005,3.559804806318311,1.5463104606185882,9.641438251783216,1.085986582328861,0.26961845828152076,1.466804784233503,0.2907570098330136,0.7273574869526472,4.401028039444727,0.25145325583152,8.188752577950233,119.04046144146379,0.6995377465333731,35.46336127281089,7.237982194329923,3.078559158369899,1.0419141088947523,0.43292859810944007,-0.1546675500857742,0.278261086015229,-4.906171530485153,-10.516291255849517,10.242791645530714,-31.403801381587982,-3.2066725119948387,1.0075693068464806,0.9201374042069239,0.9973273449822,1.1591676490180909,202.0,36.191897212724065,-0.07019538099395707,-2.5870732105750016,5.62853590301523,4.383069112009118,113.50095578734937,111.8990547010603,0.13423493087555693,0.08980124504818153,0.04443368714330121,4.057051411517122,0.0760912852163953,98.13230257508484,106.79475018164106,95.17201818266706,107.43377914857295,129.58004415315906,105.11182944650629,107.26070464721931,102.77490434526638,101.74772189115187,95.87020452456771,103.69295749662113,0.0,0.0,0.0,0.0,0.8070285597347424,161.99999999999997,130.73842857101644,17.999999999999996,,1006623.8914102165
CLE,114796.8234955784,1977.0000000000005,27.693292113020348,1977.0000000000005,1977.0000000000005,68.0,86.0,4.012405236776026,343.0,161.0,11.999496728736789,7.995039183262636,1.0323531526349847,23.0,1390.8999999999999,5943.0,1377.0,694.0,621.0,127.0,514.0,59.0,27.0,5.797397368610254,1.082895966640305,832.0,5.375170400468652,3.320522618080013,1.7906944290143072,8.897458147164816,0.8206317338178187,0.25423210032072535,1.3575534183605367,0.281007728947686,0.7068250722949171,3.893945864785165,0.2481159340196995,26.8757901244258,182.00192973363656,3.1560971262097746,34.883727777413775,26.12375553352084,18.901118649169803,2.434499402581045,-0.6177638132320725,0.32730881802593614,-0.29045501604780166,-2.3875653501600027,-14.135889295390372,14.149850664576906,-24.9542992785573,-2.561849921941757,1.0447915702393908,0.9985904950321968,1.0449328670057987,1.5136355635463916,209.0,36.29067510245166,0.5066564372691205,-3.56851273981716,3.555755266374291,3.517650442159753,99.00595776292239,94.10399437400358,0.1406749260996477,0.08609440005248402,0.05458052863685384,3.935289303434101,0.11845937199086135,107.51828619018796,102.63525109647688,115.8834654396713,97.18829237635354,91.60708712844061,97.5194876037294,98.61058681339135,99.42395527107408,99.76349050799718,108.49525632252627,102.60510186465132,0.0,0.0,0.0,0.0,1.1527913746495078,161.00000000000003,185.5996161589848,5.000000000000001,,1004700.2297073837
DET,117287.08071579586,1977.0000000000011,25.004152823920272,1977.0000000000011,1977.0000000000011,70.0,78.0,4.031550832340308,338.0,140.0,7.494714587737844,5.0206131078224105,0.38372093023255827,23.0,1324.3999999999996,5668.0,1383.0,663.0,595.0,142.0,429.0,36.0,21.0,3.0286922379945644,0.8945182724252494,738.0,5.003180278196719,2.906426843477056,1.9316132066543341,9.37501136959705,0.9624517346626098,0.26416422685048924,1.3646042458971226,0.28563416227412847,0.7210853632535491,4.032684962129402,0.23002291617638182,13.954983396941898,108.10021274729398,3.1735421231836387,43.21350770120817,15.324417444311111,15.669803347438574,1.8627544668028024,0.242912265355523,0.03164772094699644,0.27455997998254933,-3.1562202577479184,-10.539928426993074,10.463082604848324,21.736900210380554,2.1435527317225933,1.050507829611854,1.0312227491153947,1.1564296011966213,1.6897722540305544,181.0,29.48233162186652,0.5391131751745607,-7.31553963528051,3.7356538810027193,4.276502567200243,95.84169025353953,96.22557423105202,0.13022536545152527,0.0748241656780429,0.05540120032694052,3.925441237508841,-0.0011341297890941266,100.07745409621945,89.83581296798756,125.00291996863048,102.11259804248527,107.43844806485365,101.32929717842937,98.90693413762664,101.06084370056797,101.77623243665909,100.43605081779273,89.17352268405216,0.0,0.0,0.0,0.0,0.8250817162488677,162.00000000000006,133.66311179162227,6.000000000000002,,1007132.4682875265
HOU,117263.10154540482,1977.0,25.096006564551427,1977.0,1977.0,81.0,81.0,3.542283408527119,396.0,162.0,12.285626367614881,5.123564004376368,0.9995897155361051,28.0,1462.3999999999999,6196.0,1384.0,650.0,577.0,110.0,545.0,33.0,25.0,4.136419584245077,1.4888539387308533,871.0,5.3492347907835525,3.3463469576078637,1.6412218905573033,8.49744505660348,0.6754728965980918,0.24522104642718778,1.315976890467927,0.27343637021834655,0.7277049506058534,3.691568917586821,0.24686734163977023,16.4390590418861,133.72885518262962,0.9482258500338454,34.76381930589107,17.131973550997316,14.709192877169698,2.24515228557754,-0.2440247884273929,0.666173117861704,0.4221483246522397,-2.5186141177546233,-12.490652364406177,12.55209301169993,8.776103407144547,1.255981381982565,1.0633834347744753,0.9780262874564933,1.0082685009781434,1.2323080997041884,234.0,35.351135120350115,0.3289212041498311,-4.563029077090242,4.5747401531728675,3.7472647702407005,98.14518370829127,99.06266719691902,0.14133194990426698,0.08781537777899344,0.053516572713347935,3.9480567626864325,-0.14928550905970195,99.25824963018736,100.39097838300712,101.51226223670412,94.6863540166764,80.59750386394518,95.6004012968388,96.2313527255145,96.65251685538747,101.79632752265239,100.93887569065404,101.39988850858073,0.0,0.0,0.0,0.0,0.9966522545131293,162.0,161.4577404057008,21.0,,1007110.3436816193
