Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BAL,115179.2526224855,1885.0,21.907475103995967,1885.0,1885.0,36.0,54.0,3.7511870189592256,98.0,91.0,41.62643465383192,0.1298284585955819,4.0,810.3,856.0,549.0,338.0,11.0,179.0,39.0,40.480192521288416,0.04195976798716525,353.0,3.918034712610361,1.9865601796435828,2.055719878836234,9.499505624652206,0.12204522423508603,0.27127639538201687,1.2762295338106433,0.3028952006209087,0.5024699892620018,2.9927392267207673,49.672561704178726,8.619935069931671,4.432258726852655,0.7652851038621736,-0.9118158155005169,-0.1465307332158795,43.66913488831297,115.92340995614461,98.82701526830473,2.996462037844598,0.7584477922384582,102.30660843259189,103.7142034089758,103.32656646317068,107.28913117452916,72.0561311860253,104.88800794405327,106.65331408993357,105.44986647786916,97.86686992475879,0.0,0.0,0.0,0.0,3.471943076638283,110.0,381.9137678771317,1006.0000000000001,,1005074.9690238185
BRO,119665.08726606997,1885.0,23.50199203187251,1885.0,1885.0,53.0,58.0,3.3855784221503673,113.0,111.0,40.66273393002441,1.2768510984540278,1.0,983.2,943.0,632.0,370.0,27.0,205.0,27.0,26.898087876322208,0.0,434.0,3.970994853250538,1.8755766364755528,2.137300746979251,8.628230793362508,0.24705459608155705,0.25344732030629713,1.1670897144264514,0.28115773970844876,0.4800016286513425,3.0627336784292223,40.52936141911903,9.950723648071289,3.646492072922898,-0.9855225419881772,0.9465366713793613,-0.038986005076942984,41.875305126118796,104.11501284161153,100.49783131647976,2.937684912181512,0.3228447437211447,103.68948856726016,97.91998187512674,106.8967547447878,97.44879596585048,145.86231044217658,97.99446246788399,97.53260098298558,97.88219176368432,93.6051971470281,0.0,0.0,0.0,0.0,3.281088140764849,111.99999999999999,367.4817023901943,22.0,,1009461.644019528
BSN,117581.74671019077,1884.9999999999998,25.49699071712741,1884.9999999999998,1884.9999999999998,46.0,66.0,3.0272689251733924,115.0,113.0,45.17892481893298,3.664082423747832,0.0,980.3000000000001,1045.0,589.0,330.0,26.0,188.0,0.0,27.6842803223503,0.8856472508415791,480.0,4.403968898631813,1.7246345597098451,3.500063070597777,9.586966943546969,0.23853976084032272,0.2737331997624699,1.2568446114729792,0.30770005205198536,0.5364410760777313,2.8215672416645847,51.014206561302395,10.855065576732159,1.8867975952570963,-0.2687660203350754,-2.5468556173164774,-2.8156215053659355,46.61052738957462,110.10539834274596,95.05022865717457,2.749236028874367,0.2057016835088075,114.48998693616431,81.08775558317801,193.52672238782952,110.54528758458551,118.85860426809153,107.48173110279303,104.74375824952924,108.98095024196907,98.70905680656348,0.0,0.0,0.0,0.0,3.5406706487809854,113.0,400.0958674321014,16.0,,1007413.9126797918
BUF,119673.58991393629,1885.0000000000002,18.116448326055313,1885.0000000000002,1885.0000000000002,25.0,54.0,4.384676119306763,83.0,79.0,24.370979918465956,0.3170768533897026,0.0,662.3,805.0,548.0,323.0,23.0,195.0,0.0,26.81564245810056,0.0,227.0,3.0823094569838423,2.6466987246045495,1.2884226937581156,10.927721730463723,0.31222611800582134,0.30094590556064876,1.5082689394520303,0.3227800923679535,0.46504173789974335,3.529059910679201,17.60274469458263,4.825202863663435,-2.158505489184348,-1.671779860529352,-2.0760194846380697,-3.747799307121425,26.68398006945493,149.9874375982675,113.59627136394857,3.493070507243791,0.8556162086275625,80.13080418731606,124.44077388728063,71.23992217448018,126.00524737926129,155.57473719049344,118.16683882709286,125.69712733548506,114.32198646332061,85.57105974442422,0.0,0.0,0.0,0.0,1.9110642578891741,112.0,214.0392548280163,1015.0000000000001,,1009468.2667975238
CHI,113328.8895191788,1884.9999999999998,22.799295774647884,1884.9999999999998,1884.9999999999998,62.0,19.0,2.062674789948368,87.0,82.0,58.146947595894105,8.41437061048082,4.0,740.4000000000001,618.0,329.0,170.0,27.0,138.0,0.0,12.542949756888168,0.0,360.0,4.371087908078041,1.6740192372390612,2.900362538179362,7.500935292501827,0.32766125011747654,0.22733460990770646,1.0194393921934322,0.25361815270526367,0.5999516895948135,2.940733394364384,90.74747912510865,10.928364917635918,15.033650341906105,2.3784865581267973,4.052877632722959,6.43136458895066,60.080767152890324,68.2678435855544,90.4370169612672,2.6728635217583157,-0.8780586044160164,113.6351797689023,78.70795699096773,160.3228594287373,86.49169794218548,163.2656909041303,89.26325865353986,84.95872303642486,89.82626780889458,110.3954714807501,0.0,0.0,0.0,0.0,4.724885456509995,113.0,533.9123948796384,16.999999999999996,,1003236.8779038356
CIN,120917.69863668979,1885.0,24.66718488399904,1885.0,1885.0,53.0,42.0,3.2778255237004887,105.0,95.0,24.48177946048273,1.495740653099858,1.0,845.2,849.0,486.0,308.0,19.0,198.0,65.0,13.923213440605773,0.0,280.0,2.980457270002542,2.1069370734239894,1.5742042398426406,9.035381303903474,0.20221555205167352,0.26163416285069085,1.238035375258607,0.281906400492739,0.5831137240854236,3.4433895611196115,19.570472141739263,5.6336061488837,3.8407100906592944,1.556546641567037,0.5091797642822351,2.065726369584109,26.205276857548508,99.8382590056034,111.13192677689733,3.3355404196024727,-0.16556403741912232,77.82485282502027,109.9988323747702,78.73357321994662,102.04722732209336,119.38910709380325,101.15987464694156,103.46146381493794,98.14283035940585,113.7131041052739,0.0,0.0,0.0,0.0,2.004552381684808,112.0,224.5095331992688,17.999999999999996,,1010727.236393753
DET,117009.75023582434,1885.0,23.104077140760925,1885.0,1885.0,41.0,67.0,2.876602866209511,111.0,108.0,30.46944764699717,1.6802221989309296,1.0,954.1,966.0,582.0,305.0,18.0,224.0,0.0,11.414736400796562,0.0,475.0,4.479005749802891,2.112642457734722,2.3889551645812808,9.110571186858358,0.16976897966106416,0.2629074351321508,1.2470237382881202,0.2982496553926021,0.5227838824840163,2.8348927790425984,32.19332994499892,11.379057857207954,1.2179006590163255,-0.7572792276791613,-1.0069896571120305,-1.7642689578117232,31.20228487579918,102.87729451962838,93.9385915037637,2.826796921547606,0.04171008716691314,116.44072008347983,99.3308607223196,132.09095208519082,105.05206890162482,84.5917841933257,103.23097918819964,103.92529974059022,105.63381656020704,96.19603435981753,0.0,0.0,0.0,0.0,2.530791215805471,108.0,273.3252212801091,1031.0,,1006861.8753799391
LOU,115610.5563598759,1885.0,24.819027921406413,1885.0,1885.0,52.0,56.0,2.5966907962771457,112.0,108.0,34.238883143743536,1.2171664943123062,1.0,967.0,884.0,571.0,279.0,13.0,205.0,38.0,14.937952430196484,0.0,443.0,4.12306101344364,1.907962771458118,2.6789658311995863,8.227507755946226,0.12099276111685625,0.2439835995193158,1.1261633919338159,0.27483521782640613,0.5027228899793175,2.8932008919819436,44.768169244156134,11.66591422073543,4.782355005670851,-0.015040091808111,0.6192963227510236,0.6042562171262077,35.58117890382627,79.6804088395398,95.07625439984426,2.8726898393929123,-0.296510095704798,107.66019690648221,99.6107950836221,134.07497617426623,92.9229576512292,71.43475152130742,94.33535007188152,94.1124263108638,95.68107042898467,98.03607341391574,0.0,0.0,0.0,0.0,2.842285180972079,112.0,318.33609100310235,1044.0,,1005492.0423991727
NYG,120854.74406604747,1885.0,26.006191950464395,1885.0,1885.0,83.0,26.0,1.6904024767801857,112.0,109.0,47.04334365325077,6.521155830753354,1.0,969.0,734.0,358.0,182.0,10.0,254.0,0.0,34.32714138286894,0.5077399380804953,506.0,4.69969040247678,2.3591331269349847,2.0089506502063985,6.817337461300309,0.09287925696594428,0.21158771770705065,1.0196078431372548,0.24525830878330943,0.6477494318472651,2.756952368733315,56.90531467247305,11.81936326622963,12.74935256247673,3.8450022829144856,3.6381915129713476,7.483193894319613,48.12074303405573,60.901639083554706,91.82511751634593,2.8141501587947526,-1.0665498919531289,122.17785937379021,110.92020005517374,111.07960823685534,78.60927597417856,46.279491559561585,83.08021898321779,84.97276151403429,86.86538519475971,119.19060377396909,0.0,0.0,0.0,0.0,3.7565715583075336,112.0,420.7358101135191,30.0,,1010620.439628483
NYM,115821.26307448494,1885.0,26.817460317460316,1885.0,1885.0,36.0,50.0,4.5,92.0,86.0,28.242627345844504,0.7144772117962467,0.0,746.0,857.0,583.0,373.0,34.0,171.0,18.0,20.81769436997319,0.0,275.0,3.3176943699731902,2.0630026809651474,2.5152639459919577,10.339142091152816,0.4101876675603217,0.2890445896166638,1.3780160857908847,0.3098851164205765,0.46866877962466486,3.4960728793617233,12.355851915023282,0.5498212203383446,-0.6876386187386377,-0.4741124835354713,-1.3310281669586177,-1.805140618824128,29.5656836461126,151.76736097885356,124.83018153499148,3.201574210167171,1.0039271206382774,86.63069209555943,107.70510849828354,125.80052386277231,116.77213698059185,242.17691900572746,111.7580140697638,115.1595214851393,107.88333417975271,91.39517596793338,0.0,0.0,0.0,0.0,2.3323411662198392,108.0,251.89276139410188,1055.0,,1004940.4450402145
