Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ATL,119448.99955614736,1968.9999999999998,27.00710164225477,1968.9999999999998,1968.9999999999998,89.0,66.0,3.4684197717399754,332.0,160.0,6.90745672436751,1.2447107560289983,36.0,1351.8,5652.0,1240.0,579.0,522.0,136.0,411.0,46.0,24.0,5.145731617103122,0.2834738866696257,843.0,5.604160226178481,2.731943387367949,2.271327741769493,8.242135535214727,0.9035697801156053,0.2369670054734752,1.2193421025091864,0.2594912737952503,0.7400366229227696,3.532299666405228,0.24554093593652906,22.81990420950442,14.670539339771494,3.15935960468013,-0.3493276543664563,0.8660264641013731,0.5166988172613163,36.594910489717414,93.52491371341212,99.24079746742196,0.14936990060437932,0.07224249058218672,0.07712741218301523,3.41990730784228,-0.06387989466525355,93.10993041261133,82.50605570033757,124.97639391070769,96.73284951426339,118.7503275133027,96.5704223200416,92.75136873328402,93.44698155962054,102.00894260546147,94.9593364488452,83.48259351616493,0.0,0.0,0.0,0.0,1.1774057360556296,162.0,190.73983086850416,16.0,,1009252.0969818021
BAL,117799.616976236,1968.9999999999993,27.638350177547114,1968.9999999999993,1968.9999999999993,109.0,53.0,2.8463552923287074,394.0,162.0,8.114176454520623,2.8987981425839933,36.0,1464.4,5952.0,1193.0,517.0,464.0,117.0,495.0,55.0,22.0,3.4846353455340067,0.7030865883638349,892.0,5.4714279236909364,3.0356489875004145,1.930981037333379,7.316039802950737,0.7176291634274424,0.2191663666166057,1.150187643383461,0.2428796085551351,0.7736376922288992,3.386229173912943,0.2524666620609123,27.21596211850708,20.401768488809466,4.097995003846638,-0.06368611150629039,1.1488631656141561,1.0851770500161264,36.09922152417372,79.71622953206933,90.7160056914348,0.15022709728830919,0.082650855512838,0.0675762425157061,3.534521327636861,-0.5398738815842358,98.1181562888798,83.95584629027618,125.20662660187399,88.26515399317493,84.63649824258185,90.81808357648691,86.95628080767364,91.14321586013082,105.33469648819116,102.87889337006435,87.29232483132506,0.0,0.0,0.0,0.0,1.161438162387326,161.99999999999997,188.15306497193265,2.0,,1007633.1427888552
BOS,117438.14542012263,1969.0000000000002,25.282906599350888,1969.0000000000002,1969.0000000000002,65.0,50.0,3.941606650209623,328.0,126.0,4.023981247746124,0.5861882437793006,22.0,1109.1999999999998,4847.0,1071.0,549.0,487.0,111.0,520.0,32.0,42.0,6.035521096285612,0.20140641904075013,687.0,5.5601580230828285,4.207225150533745,1.384597398399748,8.665997700933616,0.8981776286320007,0.24963824704310045,1.4303580946074845,0.27494077612677736,0.7332701214596107,4.086211434557831,0.27210030008745045,16.59216801167556,10.672057897318155,1.669752278675356,0.0017080721342946277,-0.12940745497390418,-0.12769937667816178,35.06941940137036,101.50003678398636,101.43540089655771,0.14238474463577352,0.10685169218355574,0.03553305243508836,3.9190395944994596,-0.14460478434820837,99.70933758215152,116.3577045637418,89.77859759209933,104.5518671548097,105.9302118160429,103.44501090127667,108.13767722659391,103.1745178458909,99.83844671932266,97.50827423208172,112.85222142519812,0.0,0.0,0.0,0.0,0.8977650018031015,162.00000000000003,145.43807052302097,3.0000000000000004,,1007282.8632347638
CAL,118672.19148422407,1969.0,24.498873148744366,1969.0,1969.0,60.0,76.0,3.551443399219606,366.0,144.0,3.96120412105602,0.5933676754668383,29.0,1242.4,5200.0,1127.0,566.0,492.0,103.0,453.0,37.0,47.0,7.86711204121056,0.9428525434642627,761.0,5.499629982405981,3.2699505674722715,1.721364362310045,8.13744007590005,0.7434216211912267,0.23679999243104935,1.2674878492635913,0.26256211267748625,0.7244601686711204,3.563574808721222,0.2546168870186735,20.355065092679496,12.503324817866087,2.1866296732525954,-0.49577445380912133,0.47327510756830254,-0.022499367269610587,37.157115260785574,101.99043289208191,98.11397606657712,0.14793437257324532,0.08710304405022536,0.06083132908805537,3.615460285087857,-0.012131409501615831,98.62389885613348,90.4358403589855,111.5857533863482,98.17502648357141,87.67843608101964,98.12509937318578,95.82439002444946,98.52928969549002,98.63892725209189,101.3087837998964,91.99453719256542,0.0,0.0,0.0,0.0,1.0216905771088216,163.0,166.53560686468387,1.0,,1008492.0837894398
CHC,116012.82193906722,1968.999999999999,27.536061422853866,1968.999999999999,1968.999999999999,80.0,58.0,3.232872776414048,341.0,133.0,12.869966511475944,3.793432982112227,25.0,1224.3000000000002,5133.0,1159.0,503.0,441.0,98.0,375.0,62.0,26.0,4.7945764926897,0.33521195785346725,821.0,6.025158496361201,2.744794848303727,2.4205621939304085,8.496115164470174,0.7186327887743655,0.24468978648085465,1.2489900014193223,0.27815662295247734,0.7427675955966674,3.1862806029308977,0.2520584562157967,40.74714948601833,21.053618816658854,4.961700069092693,0.06443862124509515,0.04484622874583603,0.10928483866931057,43.2134280813526,82.66356407785896,85.25900132497424,0.16065163442048513,0.07234797893653515,0.08830365363799722,3.2857923975994243,0.04659217348314975,100.10457689995363,82.89417624364779,133.16422523613085,99.7136514134177,94.44525581392907,99.7176631010005,95.00658750931284,100.16867401959719,102.38538845456834,102.13150335585797,83.6044966354365,0.0,0.0,0.0,0.0,1.4133659217512047,162.99999999999997,230.3786826791945,17.000000000000004,,1005888.6412643958
CHW,119041.82652434346,1968.9999999999993,28.170250345569045,1968.9999999999993,1968.9999999999993,62.0,85.0,3.977101189415521,350.0,156.0,4.262939640608202,1.3681462140992169,21.0,1302.1999999999998,5602.0,1311.0,624.0,578.0,125.0,503.0,61.0,26.0,6.954461680233452,0.2936568883428045,731.0,5.033381162458329,3.460904768593473,1.5045435502211644,9.025662356098358,0.8593706350358906,0.25797997501749903,1.387396347187981,0.2809212863782594,0.7297614432030411,3.8447271392163924,0.24232429973352795,19.316797765265083,13.21908000856638,1.8065929667232608,0.5091486924773189,-0.7938280990005405,-0.28467940053974944,33.075871601904474,107.81172436313133,100.23530722731964,0.13061405811703272,0.08956987928966366,0.041044178448779,3.852906095262127,0.13237405019912926,90.26274063141376,95.71699164618182,97.55601900418014,108.89108031234532,101.35335204962799,106.90165326865466,104.889690870551,105.41876939112018,99.36072270144471,89.44744301360542,94.59990503450176,0.0,0.0,0.0,0.0,0.9848466218706808,162.00000000000003,159.54524825410607,4.0,,1008869.682690831
CIN,115432.56188997338,1969.0,26.610322389825495,1969.0,1969.0,84.0,70.0,4.054579002636897,387.0,162.0,3.3420585625554566,0.9406980183377699,39.0,1352.3999999999999,5936.0,1358.0,698.0,611.0,133.0,563.0,64.0,48.0,7.604111209701272,0.5730553090801539,752.0,4.992780386293464,3.737203665231757,1.514926010388938,9.013535060607571,0.8832666650209816,0.25398768260502086,1.4167487473154807,0.27466325853310564,0.7172357734553386,4.027022597151213,0.2437802595903579,9.977495427761411,8.513048053486273,1.2812773191635338,-0.030496929868470676,0.18759714391581653,0.15710024766103908,42.0578231292517,105.32995378370532,108.46135018001686,0.12717191343833184,0.09415218830597458,0.033019726612688545,3.949199516322192,0.02755640548568372,82.95220257295152,112.86541851227176,83.34177443419762,105.78628886701195,116.08202051578628,103.5068056172953,107.76744704727882,98.91065730210386,98.86600285218016,80.84734941822353,108.80118899307767,0.0,0.0,0.0,0.0,0.9866453896776103,163.0,160.82302374901133,18.0,,1005318.3953711919
CLE,119939.73816682413,1968.9999999999998,26.764109612576235,1968.9999999999998,1968.9999999999998,52.0,83.0,3.979460690854738,348.0,133.0,6.915471179451936,1.3163817541448328,17.0,1164.1000000000001,5040.0,1047.0,585.0,516.0,115.0,558.0,57.0,41.0,5.108581736964179,0.7125676488274202,882.0,6.806240347279969,4.303932209885137,1.7352051586831025,8.075466495663091,0.8871571546094541,0.2350736307673432,1.3754887450609143,0.26962356976484747,0.7185994216622281,3.817604288107432,0.30916886019242323,24.225804340479943,13.392706207931042,2.076233261451669,-0.7385697075603509,0.0043409333524579005,-0.7342288162843764,40.11708616098272,106.2472243489212,97.9980323280787,0.17670901477879902,0.10969784524009962,0.06701117320934626,3.5413021786967676,0.1618564027473063,122.05511311635776,119.03229673283694,112.51233446073653,97.4273395176097,104.63046763370382,97.40973022107508,103.98945446107142,101.17917830256222,97.84095679708533,121.01430621806438,115.85820700280716,0.0,0.0,0.0,0.0,1.1585774435185983,161.0,186.53094069149347,4.999999999999999,,1009730.8476075935
DET,119179.49154969923,1969.0,27.429246634202237,1969.0,1969.0,85.0,65.0,3.304949915150843,368.0,162.0,10.064093382984819,3.0186909195073044,17.0,1396.3999999999999,5878.0,1211.0,576.0,514.0,123.0,563.0,38.0,33.0,6.013463191062733,0.7737038097966199,976.0,6.276507819183496,3.617240609276407,1.9682781184338303,7.787675473349097,0.7912036184750041,0.22878794809639877,1.2672128980695005,0.2598481488378816,0.7559662847522199,3.533242447706016,0.2819886228731023,32.13556143147613,19.18656224757433,3.9255863924995515,0.06923636075389893,0.2739065918310852,0.34314297152876827,36.856344886851915,90.34035217757516,92.5593336615044,0.16629556510885132,0.09477937987109712,0.07151618516542538,3.487242023944893,-0.22829253255517326,112.55551269979757,100.04071545749277,127.43282455087075,93.95525358224438,93.3137992117773,94.80507119899201,95.80360321337622,97.51084523429712,102.92864465112964,113.88294089545347,100.10195909893886,0.0,0.0,0.0,0.0,1.246333119450015,162.00000000000003,201.90612265019462,6.0,,1008980.7703380121
HOU,116942.7943336053,1968.9999999999998,24.91159237558407,1968.9999999999998,1968.9999999999998,79.0,78.0,3.5907036777594907,369.0,161.0,9.585403841874953,1.6716606096566047,33.0,1348.3,5763.0,1263.0,631.0,540.0,109.0,515.0,59.0,30.0,7.930208410591114,1.2933323444337315,1155.0,7.697453851114648,3.429712091614186,2.402847834353631,8.40746761745213,0.7212451376920549,0.2407236044008914,1.3152421898962574,0.29092320615716577,0.7193911775524734,3.0498040198760004,0.30784029753022335,30.12267325501904,18.851185586303473,2.8886268411323774,-0.6020310147889448,-0.04523762892388779,-0.6472686552523081,37.05199139657347,103.10411138903574,91.82509397944874,0.20090299903285622,0.08824497566046133,0.1126580247237262,2.993539965576566,0.5408996578834909,127.88881179443037,103.57901930737539,132.2093030008405,98.67324995570476,94.78857992279306,98.10133732731339,100.04617496402793,104.76612597957795,99.1631102471059,127.72061457920388,101.97488347436457,0.0,0.0,0.0,0.0,1.2271437832826524,162.0,198.7972767462692,21.000000000000004,,1006800.6095082697
