Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
NE,,1936.0,27.290306867998048,1936.0,1936.0,12.0,15.0,5.154143522861475,44.0,27.0,4.400371574547143,0.5866233163028333,1.0,215.29999999999998,997.0,258.0,151.0,126.0,11.0,95.0,6.0,0.4663260566651185,,110.0,4.531966170032165,3.9154050696435045,1.135386402266605,10.580628990606002,0.4502123936036549,0.2799477613862795,1.610670451138834,0.3114617495758868,0.6266630560380866,4.343722688237782,0.2176584411193683,8.551850081182224,2.4274631422013044,1.0629557087218073,0.16536812507385226,0.08196241970148492,0.24733055546305316,9.567115652577797,106.90889141333172,98.71552158882803,0.11247207947050629,0.09546511043195542,0.017006970204366003,4.328309717991862,0.8104208346236935,100.26564836480075,113.63590165928484,86.60849598864077,104.71680475526733,74.33828140430032,101.53201419178147,106.98486242060895,103.35683361537326,103.42679345529538,100.3053396990893,111.68564670854359,0.0,0.0,0.0,0.0,1.728174909428704,32.0,55.30159276283679,1140.0,1015045.9656293544
NYC,,1935.9999999999998,27.9826224328594,1935.9999999999998,1935.9999999999998,21.0,21.0,4.118270778737302,67.0,44.0,5.385466034755134,0.39310163243812535,2.0,379.8,1655.0,378.0,218.0,175.0,33.0,150.0,9.0,0.2764612954186414,,272.0,6.4130343648540995,3.5344656858121914,2.0372612932727754,8.904959792678586,0.7774384119290466,0.2511478760205701,1.382158386498975,0.2888004547004565,0.660251935681938,4.260595066018502,0.2750300072301211,10.281801641960405,4.6141418516635895,1.5232905883100738,0.1875026283718022,0.36620920614828373,0.5537118498449767,12.20589784096893,85.42248805099027,96.99126189410467,0.16539692249605054,0.0897705520668773,0.07562637111374408,3.624876887468713,-0.14232428728119978,141.88257909552777,102.57998545413345,155.30068939873343,88.13265608229409,128.3692680645579,91.08681414734131,91.80650499829517,95.83681009037186,108.97042705552904,147.50500256297806,105.02351936996247,0.0,0.0,0.0,0.0,1.758927643496577,44.0,77.39284979826277,1141.0,1015669.4768299107
NYG,116925.62002892263,1936.0,28.165943600867678,1936.0,1936.0,92.0,62.0,3.455228280768004,301.0,154.0,10.017208966015907,1.8112075198843092,22.0,1383.0,5837.0,1457.0,630.0,532.0,75.0,401.0,22.0,3.8291395516992046,0.0,500.0,3.2483895465324686,2.604542750965194,1.345467535318149,9.464174570828789,0.48711753126054164,0.268409661900835,1.3409685913104425,0.2850027837055302,0.7101095028394794,4.21131412067855,0.16645043621185826,22.54152193067734,12.910168994218111,3.9929708803984365,1.089625841463207,0.7254176073689458,1.8150434932315254,38.40231381055676,88.02550088766468,100.39226397185654,0.08574937268402025,0.06792498929284164,0.017824383619667386,4.318500758437586,-0.7560858399105457,95.47801834755057,90.31628411975515,114.04439518785047,95.81227023429496,99.23061942726747,98.24444734795155,94.57032182402779,97.95310231891038,106.13115509623736,98.83840511903797,92.36844336760548,0.0,0.0,0.0,0.0,1.2718213694866232,154.0,195.860402403064,30.0,1006783.0100506145
NYY,117255.16679774078,1936.0,29.025452205619505,1936.0,1936.0,102.0,51.0,4.1708602736566425,274.0,155.0,11.94437692142704,1.0117966683348825,21.0,1398.6999999999998,6199.0,1474.0,731.0,649.0,84.0,663.0,13.0,4.420604847358262,0.0,624.0,4.010088705927302,4.26010834691327,0.9859464459019089,9.473184483806728,0.5401096916820666,0.2659646243712142,1.5259214256355556,0.2874457002647925,0.7004229644805892,4.650677406014967,0.2209876328812469,22.23440058214138,13.371098549105227,3.790602331915943,0.9170285830348932,0.9320440087788372,1.8490725624865578,31.583112890541223,86.48524746943434,100.06535561065584,0.10080468020590548,0.10652527130835779,-0.005720589164938873,4.601040450053257,-0.4798171323583258,120.7913497454169,106.59614508741068,118.6900548599371,90.93768947118704,86.56111530882639,93.30934006889703,95.27931453250291,95.69522948690567,108.98465559172372,123.59258232115754,108.49341316713576,0.0,0.0,0.0,0.0,1.2101649066990778,155.00000000000003,187.57561783420013,9.000000000000002,1007099.6144991779
PC,120181.00000000001,1936.0,28.778267842822775,1936.0,1936.0,37.0,24.0,4.992047472992691,96.0,63.0,4.719699812382739,0.6544090056285179,4.0,533.0,2399.0,600.0,357.0,297.0,38.0,214.0,14.0,0.5185741088180112,,254.0,4.270185313738924,3.5987680785153966,1.2892476422889307,10.084660710840023,0.6384087303625885,0.27569915108930504,1.5203809765950465,0.2991415437669803,0.6153922465140712,4.564860562830522,0.21160685503939966,7.8344211138211755,4.769593581557274,0.8892048173840901,0.0732132827921632,0.07133236190279696,0.14454563217863137,12.329455909943714,103.54664336628258,103.30243402488004,0.10716974761350845,0.08862752779362103,0.018542220641651036,4.309886728770895,0.4271869101621673,94.47398393021207,104.44621902223354,98.27951294091066,99.80819170748244,105.41293070318291,99.99111970906925,100.9876039464957,99.2684424609787,101.56661729342633,95.5765901186144,103.68628654569943,0.0,0.0,0.0,0.0,1.1285889043151969,63.0,71.10107987423552,1143.0,1014996.7696060039
PHA,118066.87486270204,1936.0000000000002,25.854071865683352,1936.0000000000002,1936.0000000000002,49.0,94.0,6.041068877741736,263.0,150.0,9.673309273497567,0.5110622940530363,9.0,1274.6,5957.0,1554.0,990.0,861.0,127.0,656.0,24.0,4.971285109053822,0.44884669700298135,371.0,2.6055039445921437,4.598114410316991,0.6661170605209478,10.918278046322612,0.8920943370977761,0.2936476511887797,1.7240436062932891,0.2979059470130771,0.6187220743127256,5.61189806480513,0.18947666189000476,12.398625013995877,4.350808270275593,1.308612537615746,-0.06945098330562408,0.29697356283285914,0.22752257968038528,26.40036089753648,119.27029241322256,114.25412499683354,0.062192894490036094,0.10594733505099639,-0.04375444120665307,5.057446654907078,0.4291708129366054,78.48263749604907,115.05371011650523,80.18840228724093,104.80984300831244,142.9722183643527,103.02147742386848,107.65016485914488,99.17761141902237,96.2721321895306,76.2522166897715,107.90479901161676,0.0,0.0,0.0,0.0,1.0058567519221715,154.00000000000003,154.90187918685322,10.0,1007894.0473089598
PHI,118481.07759289596,1936.0000000000002,27.176222088111047,1936.0000000000002,1936.0000000000002,50.0,84.0,4.531400541000357,269.0,130.0,7.84300370721614,1.264074489180102,12.0,1159.8999999999999,5260.0,1361.0,724.0,585.0,71.0,435.0,34.0,3.7363565824640053,0.05603931373394259,396.0,3.0680235817608628,3.3651590736116765,1.0910375274497803,10.54427811909739,0.5502959710217216,0.2834646120117561,1.5454930214121185,0.2978009992660845,0.6377960527700666,4.636323236241714,0.1708560244365894,26.03545540801944,14.542868983000517,1.527308144293265,-0.7808334397731623,-0.20127751965004112,-0.9821109282435291,36.940943184757316,99.94055733984885,96.28523641027016,0.07566707397534271,0.08171801758686094,-0.0060509450168117936,4.605004681571233,-0.10492269524135782,90.17662679735311,116.69175439253361,92.47842239886197,106.74689240057536,112.10068734645512,103.75492429212682,108.99418029538076,102.35174327954647,95.32337137157069,87.21711592636565,111.1250252698707,0.0,0.0,0.0,0.0,1.1483876549702563,154.0,176.85176264317823,26.0,1008296.1915682387
PIT,117447.57727714992,1936.0000000000002,29.91130903375496,1936.0000000000002,1936.0000000000002,83.0,67.0,3.8205989650634398,268.0,155.0,10.493750467779357,0.8726891699723075,9.0,1336.1,5741.0,1404.0,678.0,569.0,68.0,362.0,21.0,3.8383354539330887,0.16855025821420552,544.0,3.6580686303038523,2.429990062337711,1.620076377098271,9.438754014270382,0.4573369891029657,0.2619339002676006,1.318749341845344,0.2815694975510737,0.6586663446209117,4.018517252518331,0.1688594889162488,28.60517401947214,18.11472101509571,2.507124932817281,-0.8537861474712098,0.6021572261635618,-0.2516289371092353,37.364867899109356,93.97650667943131,92.18729352265163,0.09477124826509992,0.06226571847691042,0.03250553241823217,4.142326992666654,-0.19791828745489118,107.51947658912323,84.26341736834372,137.32076450608972,95.55492066659072,93.16403086181609,95.8741615009047,93.00333391229059,96.77311023039432,98.44259216567089,109.23740746288281,84.67263037702125,0.0,0.0,0.0,0.0,1.250785345408278,156.00000000000003,195.12290810079924,27.0,1007290.0227527879
PS,,1935.9999999999998,29.863436123348016,1935.9999999999998,1935.9999999999998,18.0,23.0,5.47774382761403,77.0,41.0,3.105629715612304,0.0,2.0,344.6,1578.0,402.0,257.0,211.0,32.0,132.0,7.0,0.0,,149.0,3.875754319800995,3.431525715315527,1.1898819868165988,10.4456970088673,0.8291545661272569,0.2767066951918668,1.5419136360203143,0.2917810666467752,0.5802880050841555,4.854791063687828,0.19825521131166562,5.251722302086741,1.8811495676636696,0.508723314806659,-0.21246599668698535,0.23756171436466866,0.025095722944547583,15.468659315147999,113.62111230680522,109.31626509032893,0.09470076056006962,0.08392571018572256,0.01077505159895531,4.403092739482404,0.6229527639262019,85.74755529888836,99.592382343829,90.74698313727403,103.3813788557752,136.9085488097238,100.35653781998238,102.41785841259909,96.82590943700802,95.77288365200658,84.4564444897286,98.18557855655968,0.0,0.0,0.0,0.0,1.4423703627394078,52.00000000000001,75.00336745818963,1144.0,1016059.3012188043
SLB,116919.86793717678,1935.9999999999998,30.501628040605244,1935.9999999999998,1935.9999999999998,40.0,73.0,6.307282961567354,282.0,116.0,7.1441294771116635,0.5336142501436507,12.0,1044.2,4952.0,1384.0,834.0,734.0,98.0,467.0,29.0,4.417161463321202,0.9037540701015131,302.0,2.594757507930002,4.013924598281615,0.6542701640892549,11.895541895754357,0.8427634343099141,0.3098397731646231,1.7677184993373305,0.3164190547679098,0.6051733640375406,5.375607201135816,0.1739181794560429,13.723890557385705,6.980186816304922,0.25156755154330573,-0.4578397235280308,-0.48625283687878695,-0.9440925514143194,37.854242482283084,119.74833219355635,105.38420767210677,0.0604885119574794,0.0934838311271787,-0.03299532346293814,4.928337228960692,0.9316757604315373,78.1589347840729,100.43615185476976,78.762251006092,114.19107237452546,135.06616144615498,108.70221868580508,110.37724752644765,105.34091841398713,94.16397528841469,74.16253896539483,95.21102199952644,0.0,0.0,0.0,0.0,1.014549724190768,155.0,157.25526100820653,2.0,1006778.530453936
STL,118064.74616873688,1936.0000000000002,28.507743184384573,1936.0000000000002,1936.0000000000002,78.0,61.0,4.331973851377963,280.0,134.0,11.21326020325859,0.7268914341022746,23.0,1239.8,5442.0,1390.0,693.0,598.0,77.0,386.0,30.0,4.670350056460719,0.07420551701887401,494.0,3.582220962227744,2.7975279368342494,1.640213290120181,10.070536787990743,0.5583288111480261,0.27525003011470456,1.429784969424999,0.29329725468204393,0.6617735919245039,4.329243274485925,0.1763770095628327,25.615176991351785,13.400620803236961,2.6917887461194594,-0.09629506484343509,0.29074409925220357,0.19444902155053753,34.77359251492176,104.348606828132,97.76321075404188,0.09187358072108406,0.07040627788191645,0.021467301233263424,4.274785753531972,0.002730576892037604,105.29013034217449,97.00832435268828,139.13983540922413,101.9508869911813,113.73705567717543,100.7481880481518,100.83399833067138,100.8038434719622,98.86618732118981,105.89743146407835,95.74265179087891,0.0,0.0,0.0,0.0,1.167807648007743,155.0,181.00997193718482,28.000000000000004,1007889.9749153089
WAS,117492.02084805656,1936.0000000000005,29.943727915194348,1936.0000000000005,1936.0000000000005,70.0,58.0,4.536886418355046,215.0,131.0,14.244522968197883,1.5798586572438167,10.0,1131.9999999999998,5052.0,1247.0,669.0,572.0,61.0,500.0,15.0,5.593374558303888,0.5127208480565372,414.0,3.2836277297263097,3.9640548249343195,0.8310370822137809,9.894458754256506,0.48410075980244627,0.27447426263709634,1.539834842132314,0.2919957991063154,0.6521666304973499,4.644299185758944,0.19288377956360428,27.17995614064035,11.918426745571196,3.0816857545429275,0.2249950698764449,0.46497255273837135,0.6899676316055756,32.953710247349825,93.09860147676369,98.89588385359477,0.08210459580565373,0.09876595136307423,-0.016661355123674913,4.732329644985491,-0.10741276740389775,98.90899045421529,99.18831373369092,100.04177924850573,94.98170538303259,77.58479867274224,96.29480752605122,96.14807537716058,97.2100295080106,101.4760496943337,100.66515564724128,100.59073334388704,0.0,0.0,0.0,0.0,1.3257055344522968,152.99999999999997,202.83325628610888,8.0,1007327.5266784453
WEG,,1936.0,25.861940298507463,1936.0,1936.0,24.0,20.0,4.744681952340416,74.0,43.0,3.529638819961401,0.5293631100082713,5.0,362.7,1640.0,420.0,243.0,192.0,14.0,130.0,8.0,0.45547284256961673,,158.0,3.9107192339643606,3.212591374439713,1.365596876371657,10.376963438833897,0.34586408625115345,0.2766556942502069,1.5099505348081788,0.30291272216595483,0.6042601040887786,4.081138220874823,0.18356653447201543,11.65358525398746,4.988364597782493,1.249107408476724,0.02496206247267528,0.1095581043882412,0.1345201673662495,13.290874000551419,98.4157087173898,93.26891068565536,0.09753691257788809,0.07787619984835954,0.019660713121036667,4.2964648184186975,0.6635437314655939,86.52112236825252,93.2383012750548,104.09962474288868,102.70112063674956,57.10847177169028,100.3380406964235,100.29478725096051,100.51988684812244,99.72932725847772,86.98579314282512,91.10819406656321,0.0,0.0,0.0,0.0,1.5344337193272677,45.0,69.04954261190805,1132.0,1015720.9831816928
