Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ABC,,1924.9999999999998,25.7999226006192,1924.9999999999998,1924.9999999999998,10.0,21.0,7.945940946242382,53.0,30.0,4.187025796661608,0.0,0.0,263.6,1242.0,345.0,243.0,234.0,0.0,110.0,6.0,0.7780728376327768,,100.0,3.3976578176594248,3.731184255216516,1.082139148383915,11.712142173839482,,0.30580754943127175,1.7159251587839996,,,,,-9.454807531942185,-3.7027567103505135,-0.7519544131109809,,,,12.985204855842184,151.42336413315914,,0.08086445267450681,0.0873957692336874,-0.006531316786798178,4.495926243269166,,92.07165788529684,123.08766181413411,89.26427976212585,123.44221761764743,,116.11601126848088,123.35636464803001,,,85.85475678314059,112.95841435901201,0.0,0.0,0.0,0.0,1.173164855842185,57.0,66.8703615917331,1147.9999999999998,,1015986.6908194232
AC,,1925.0,27.93909833904561,1925.0,1925.0,20.0,23.0,4.4518188331509325,57.0,44.0,14.419193250725021,0.6013709464803585,1.0,379.3,1672.0,413.0,233.0,188.0,0.0,128.0,10.0,1.4481940416556813,,178.0,4.216719613650186,3.031533727405791,1.3990496380833113,9.78017857376673,,0.2683512194818377,1.4235235890191689,,,,,30.694536378758897,4.820106640458107,2.7564127451388836,,,,24.45742156604271,91.23321059231455,,0.10715499911152122,0.07653264250197732,0.03062236507777485,4.050082125665946,,117.32657922143724,100.50471440091526,117.41695032884896,96.02179792214318,,96.76113718450931,97.04605633087182,,,119.02111388581763,101.28860414391835,0.0,0.0,0.0,0.0,2.3172206380174005,72.99999999999999,169.15718441980042,1097.0,,1015603.1360400738
BBB,,1925.0,27.91521099116781,1925.0,1925.0,19.0,38.0,6.7733722084113515,110.0,58.0,6.101275760549558,0.6210009813542688,1.0,509.5,2335.0,618.0,416.0,387.0,0.0,194.0,10.0,1.3421000981354267,,212.0,3.720796663741881,3.398144717914586,1.337684442708538,10.827304077299862,,0.28817672840530784,1.5806054216904943,,,,,-3.7914700721033188,-3.169942610897124,-0.2838525745034277,,,,22.063984298331693,129.07808065308092,,0.09157623442001962,0.08190296605691855,0.00967326816290481,4.301471224554651,,100.82825754383722,112.1010540418581,109.90499303102291,114.11630821113431,,109.42153751617903,113.62834664705188,,,97.22758331913738,105.8590042664959,0.0,0.0,0.0,0.0,1.4883561118743867,76.0,113.11502147827578,1149.0,,1015688.1346418057
BBS,,1925.0000000000002,27.727810650887577,1925.0000000000002,1925.0000000000002,34.0,26.0,3.9446035739673935,98.0,62.0,7.67289201183432,0.9489644970414203,5.0,540.8,2327.0,546.0,290.0,238.0,0.0,171.0,10.0,2.1549556213017755,,198.0,3.2863409862279154,2.837780438143722,1.1701559924130918,9.053212689675172,,0.25221732708929745,1.321221458646544,,,,,29.075148399919275,10.716410364955664,2.6712358763397357,,,,20.45395710059172,80.83861047693327,,0.08578412485576924,0.07365681216346154,0.012127309877958582,4.272022738861885,,91.43959793322712,94.08119391506995,98.79133560990923,88.88444652390106,,90.94363511342087,90.07180006740481,,,95.28367114807973,97.48253551605201,0.0,0.0,0.0,0.0,1.7634213424556213,65.0,114.62241114393848,1098.0,,1015673.8541050298
BOS,120012.77088122608,1925.0000000000005,26.209535972754367,1925.0000000000005,1925.0000000000005,40.0,93.0,4.87113170265075,250.0,129.0,12.221285653469563,1.1372498935717328,5.0,1174.4999999999998,5326.0,1409.0,798.0,638.0,55.0,466.0,34.0,2.189868028948489,1.3545338441890167,277.0,2.116965053334695,3.5583639971938594,0.6476700601472969,10.761326778490888,0.41962268648111134,0.29091365315323575,1.5910767528538605,0.3005005958203811,0.6117430483175821,4.740976351628019,0.1491128807620264,22.607125112745504,10.063942395150661,1.3478295348080336,-0.8145506912510146,0.09453364721558463,-0.7200170323208274,34.8058748403576,110.12550057046788,102.06065574597808,0.052338983239676465,0.08654335264538103,-0.03420436764325245,4.828002871810152,0.13015535102273026,77.83171845103224,100.56757262031276,84.2537343652301,105.58035143411055,96.01081373995906,103.09998219888887,104.28861231783505,101.54429179225146,93.68621282306599,76.74911297667384,97.55431523834014,0.0,0.0,0.0,0.0,1.2843269169859517,152.00000000000006,195.21778577314944,3.0000000000000004,,1009797.3681566624
BRG,,1925.0,29.524407252440724,1925.0,1925.0,14.0,20.0,4.739656594278992,48.0,35.0,4.2656903765690375,0.0,2.0,286.8,1278.0,334.0,171.0,152.0,0.0,91.0,2.0,0.5313807531380753,,158.0,4.924116302216021,2.8355721316954745,1.7834515046617854,10.413995775954735,,0.28071533717935976,1.4721742119611345,,,,,9.654342959282953,4.192546993494034,0.8779252854850004,,,,10.295327754532776,97.13200478444699,,0.12258251290794979,0.07090091289748954,0.05168159654811715,3.7973712799186923,,137.00928075874825,94.00798172980399,149.67834670749528,102.24461551683615,,101.21934717887949,100.36272149257178,,,136.15703343701327,93.8351863306647,0.0,0.0,0.0,0.0,1.7649340062761507,35.0,61.77267404447207,1099.0,,1015694.9414225942
BRO,118112.50904618314,1925.0,30.519282653547062,1925.0,1925.0,65.0,79.0,4.722061128680264,247.0,148.0,13.531423583558164,0.8414537375019838,3.0,1260.2,5619.0,1485.0,805.0,663.0,67.0,453.0,33.0,4.230201555308681,0.04681796540231709,502.0,3.578586491646347,3.225015796807067,1.2926137116846532,10.58067130839035,0.47702135395041295,0.28764235620218087,1.5339652339108238,0.309671539253177,0.6256314528995397,4.379789475311906,0.18345527139581017,25.02206635209109,13.070654841139913,1.4616164202962842,-0.5273865695956753,-0.4471569586974752,-0.974543538542872,30.18838279638153,112.5663805549103,99.04667570151328,0.09172877724170767,0.0800100623131249,0.011718716145056342,4.276925882140322,0.34227165336835746,128.10780844647266,112.67543953204088,132.55014080319526,102.21492550473864,90.48460774848992,101.18616648394314,104.48079712466388,104.31426683433942,95.8465140934516,129.5934364795212,110.32027381692916,0.0,0.0,0.0,0.0,1.2245653086811616,153.0,187.35868119671315,22.000000000000004,9.0,1007943.7594032694
BSN,114837.4023764119,1924.9999999999998,27.73214023764119,1924.9999999999998,1924.9999999999998,70.0,83.0,4.36403686275025,282.0,153.0,10.819935455478948,0.6282822355875017,4.0,1363.4,6032.0,1567.0,802.0,667.0,67.0,458.0,17.0,2.4491711896728763,0.0,351.0,2.3070300339220924,3.006130300679671,0.8311425265527354,10.292722419028294,0.44148320337278923,0.28015552263703986,1.477650302189774,0.28992481840523515,0.6450141332499632,4.497051822133461,0.14442261726565936,13.561238937996883,8.874810396693647,1.5597266415941478,-0.3353980272322252,0.6636279955770952,0.32822995113193315,29.848613759718347,107.66749977380805,105.40134079961281,0.058088388217691064,0.07516993460759866,-0.017081545493618896,4.622529019681198,-0.13301495938321098,82.58807279238967,105.02802908904063,85.16127984716101,99.43318572495974,83.74349314535344,98.55246539220457,100.64509809696456,97.66249407988124,98.81593384154803,82.06665633690184,103.6465632504156,0.0,0.0,0.0,0.0,1.08937410371131,152.99999999999997,166.67446523569922,16.0,,1004730.4346486725
CAG,,1925.0,29.083842794759825,1925.0,1925.0,32.0,33.0,3.937341791566984,109.0,65.0,6.218515283842795,0.3479475982532751,4.0,572.5,2438.0,542.0,271.0,251.0,0.0,200.0,4.0,0.0,,252.0,3.9543362905546195,3.1379450365639605,1.313866409250655,8.50191372233552,,0.24164523424849227,1.2933176398777202,,,,,28.291362176087222,13.700195908546448,2.6903177987540134,,,,20.482096069868998,75.03271718915767,,0.10432083107074236,0.08193144392838428,0.022389386635807855,4.148877829772596,,107.15684675926761,103.51735294549594,107.92690136370693,89.6074405776239,,91.75339456189154,92.97547831488397,,,110.7586721452055,105.89581325097284,0.0,0.0,0.0,0.0,1.2047718288209608,89.00000000000001,107.22484977089161,1151.0,,1015863.7482969431
CHC,113329.15373374251,1925.0000000000002,28.336475230162215,1925.0000000000002,1925.0000000000002,68.0,86.0,4.407528006616728,269.0,154.0,11.157387110916266,0.5897997954113694,10.0,1368.6,6026.0,1575.0,773.0,671.0,102.0,485.0,29.0,1.2735642262165718,0.0906035364606167,433.0,2.844593952399707,3.1859605712246806,1.079973042479176,10.34693927591374,0.6698721677661629,0.2851949567978607,1.5036555385709356,0.29539961129310294,0.6764384494885284,4.793574097598379,0.1682457514109309,16.20510526618361,9.469616059213877,2.188066777615463,0.6217884074561227,0.07063334408848629,0.6924217460192789,31.881776998392517,102.64633300243898,106.39998506330849,0.07185192704515564,0.0795622242444834,-0.007710295664182377,4.510074032487349,-0.38604609098165105,101.83202166908235,111.3109300270409,110.81912311726991,99.95694946604226,127.06584273427032,100.32522595053929,102.4163558585189,99.5067029714864,103.6301279890165,101.5116366299091,109.70278417192958,0.0,0.0,0.0,0.0,1.1951415512202253,153.99999999999997,184.05174322196584,17.0,,1003261.0336840566
