Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BOS,118548.84278508103,1950.0000000000002,27.863038826047077,1950.0000000000002,1950.0000000000002,90.0,58.0,4.804037964722217,321.0,151.0,9.576429226536227,0.7109446652399879,26.0,1308.3999999999999,5847.0,1352.0,763.0,701.0,116.0,720.0,23.0,2.861815958422501,0.5266738000611435,611.0,4.194912302640211,4.931683470609046,0.9091471836831244,9.275257264323875,0.7944851292724322,0.2642493984552268,1.5785489705481026,0.2821040983017934,0.6924473437396821,4.495456088592529,0.24495956872057476,26.381070154448853,16.63144084531814,2.7047637000353824,0.03983837569085327,0.095558716236061,0.1353970833410441,35.06985631305412,98.722311544841,95.02455030660929,0.10430499199098138,0.12098907723784776,-0.016684084811219812,4.510190758785874,0.3085818761296875,112.10770764965756,110.87741297312247,108.0684374182456,98.46865587988164,99.4626076565566,99.26049446222513,102.4486846502586,100.92723003878015,100.44058423864931,111.52487265379261,108.82987614504998,0.0,0.0,0.0,0.0,1.1016628309385512,154.0,169.65591073489927,3.0000000000000004,,1008369.3756496485
BRO,117316.60142142288,1949.9999999999998,26.778954238886065,1949.9999999999998,1949.9999999999998,88.0,63.0,4.284540560669793,345.0,155.0,9.419392269200085,1.5724853143810285,20.0,1378.9,5950.0,1390.0,721.0,659.0,163.0,589.0,20.0,1.8846906954819058,0.8527086808325478,770.0,5.008338236431783,3.829271604614768,1.485360817660454,9.038989208923756,1.059333663652664,0.25915313572898163,1.4298067570598358,0.277290628956651,0.7261634626513886,4.320642615473648,0.25423026671694826,23.410182860126017,13.835958328098059,2.799473842428856,0.4945345688288422,-0.041570304867629346,0.4529642269156186,34.063311335122194,102.28082252439715,100.08473877119039,0.1294811705257814,0.09745542986438466,0.03202574023787076,3.9256728548798563,-0.03610205480385474,122.36232318237307,103.24737880871278,134.59321607200127,99.75066875768084,117.80717544853691,100.22926029812987,100.766195507042,102.09905269352623,103.01120456452155,123.1687396816118,102.30779725627904,0.0,0.0,0.0,0.0,1.1053868271810863,155.0,171.33514332006197,22.0,,1007159.0065994632
BSN,117318.15203299941,1949.9999999999998,28.67251031231585,1949.9999999999998,1949.9999999999998,83.0,69.0,4.108533175215381,283.0,154.0,17.324027695934,1.3309516794342957,10.0,1357.6000000000001,5913.0,1388.0,721.0,622.0,126.0,542.0,30.0,4.103196817913965,1.3357395403653507,605.0,4.00013527703942,3.579154716802256,1.2109104694902768,9.171761124184,0.8329046534085315,0.2585786621998394,1.4167684267762508,0.27233768089936794,0.7002324445934001,4.157034785845798,0.21476279524381262,26.619889791719014,12.362132356502116,3.012854514143588,-0.23238201672149544,0.6043932754403714,0.37201124795342566,33.00883912787271,104.24041874123812,102.22097639212656,0.10289380681054802,0.09053591050824983,0.012357899265615788,4.161686964442824,-0.04850161063041597,97.730189622942,96.50356021112006,109.7244065364481,101.2158864975551,92.62628763978763,100.00707870374232,99.8473140344556,100.27536573161343,99.33271402172247,97.87755753921708,95.04375081293215,0.0,0.0,0.0,0.0,1.3850197436652916,156.0,216.06296025660012,16.0,,1007162.4818797879
CHC,119036.0019001681,1950.0,28.42622231966674,1950.0,1950.0,64.0,89.0,4.278560509118587,353.0,154.0,7.741430972739897,1.179346634509976,19.0,1368.3,6048.0,1452.0,772.0,652.0,130.0,593.0,27.0,3.0515968720309874,1.1384199371482862,559.0,3.6684175447377974,3.890009733116418,1.0190602287166557,9.52938406563758,0.8529843327343019,0.26707162573380316,1.491043755417111,0.2785527668553119,0.6890485876737559,4.356470587291625,0.21093765820434116,17.53510318442429,11.482556655071676,1.1554727670640297,-0.14650216543718794,-0.4443874958994348,-0.5908896606470642,36.262296280055544,103.9544516503704,102.73510617179817,0.09223771031279693,0.0973027295015713,-0.005065018686691515,4.370761962326497,-0.07791007817303905,89.62575448915729,104.88504080009115,92.34025286691973,105.1624702082498,94.85932373261303,103.29179085030262,105.08189713473779,102.56377479505106,97.74620827723574,87.74096359692471,102.1474945671749,0.0,0.0,0.0,0.0,1.0454006117079586,154.0,160.99153380159447,17.000000000000004,,1008843.3505810129
CHW,117436.3595484478,1950.0,26.684007525870182,1950.0,1950.0,48.0,72.0,4.1374165269561205,255.0,116.0,8.814957666980243,1.0944496707431797,8.0,1063.0,4704.0,1055.0,555.0,491.0,79.0,558.0,14.0,2.607525870178739,0.08203198494825964,436.0,3.680721762306097,4.706539071510568,0.7952080326575729,8.901644687864612,0.6671134075813681,0.25380919613411407,1.5120204177083536,0.26803952792793284,0.7105930797761054,4.337797675579553,0.22730238432173094,18.82514585225737,9.717424020171165,2.5102918326574346,0.0698248902099209,0.6228784497473336,0.6927033452105096,34.41128880526811,92.92124945801689,100.3106779023226,0.09253058947977422,0.11797400596801505,-0.025443416507996235,4.615302744989503,-0.20038114862343392,98.36612770394198,105.81556570206381,94.52472711745915,94.50228306936478,83.51677920196978,95.33882178960069,98.13094547505204,95.89540619054713,103.0726518458393,98.93545598820957,106.11781294302433,0.0,0.0,0.0,0.0,1.046146701787394,156.0,163.1988987585002,4.0,,1007274.1379115711
CIN,117667.5253190957,1950.0000000000002,27.082923166763997,1950.0000000000002,1950.0000000000002,59.0,75.0,4.394527008929227,283.0,131.0,11.424960373738218,1.1712688746141655,13.0,1198.6999999999998,5273.0,1212.0,657.0,586.0,128.0,507.0,39.0,4.72294986235088,0.6512054725953117,603.0,4.521519891393383,3.8014123469792427,1.36252124311671,9.088164166272762,0.9597910314808944,0.2553706671383075,1.4321751681391117,0.27009411038920966,0.7003326899908234,4.329998885075214,0.23438070490364565,25.099630455199243,11.834954962134361,2.0608710617086823,-0.5310505991079839,0.05960441317495984,-0.4714461943519875,35.91315591891216,104.77156718984078,100.17914469031179,0.11481865232168183,0.09543027620005007,0.019388376874113628,4.077321225353139,0.06452812385401425,110.46851312909354,102.4962188954389,123.46233553343188,100.29334391397497,106.73716348230352,98.76636451692403,100.9331102125971,99.44927786632863,99.34693453035202,109.2210467185714,100.18181189569735,0.0,0.0,0.0,0.0,1.2549405339117379,153.0,192.0059787981841,18.0,,1007502.8773671478
CLE,117476.90970360728,1950.0000000000002,29.864746879068704,1950.0000000000002,1950.0000000000002,90.0,56.0,3.6552578829470725,314.0,150.0,12.109366623267213,1.6830052845217127,16.0,1305.6999999999998,5619.0,1214.0,605.0,531.0,114.0,589.0,17.0,2.325495902580991,0.3342268514972812,648.0,4.461786248155187,4.0545734411343,1.1092755281381634,8.357552287531385,0.7847808540765758,0.24177353312519523,1.3791250809628541,0.25835298462669837,0.731732621233821,4.116443932463854,0.24031091153251133,23.18394015644177,13.173791974782944,3.510113772729459,0.3389339993748564,0.9551948439901911,1.294128826122705,34.641341808991356,85.12935506920094,98.8661672562099,0.11544772284291954,0.10457198014628168,0.010875743080340047,4.179472832010796,-0.4611860495167805,119.23982963568172,91.15763745619769,131.85727823078443,88.72605004331761,98.2477170552931,90.81784324270562,89.50596601622522,92.42989119119241,106.13897594060346,123.43889094871521,94.06266983885637,0.0,0.0,0.0,0.0,1.234925256950295,155.00000000000003,191.41359926729044,5.000000000000001,,1007321.1036225781
DET,118736.0879040515,1950.0000000000002,28.38262395787626,1950.0000000000002,1950.0000000000002,94.0,58.0,4.136284418746549,295.0,155.0,10.844961240310079,1.3781629369606554,20.0,1367.3999999999999,5924.0,1417.0,695.0,630.0,137.0,535.0,31.0,2.2674418604651163,0.37041099897615914,563.0,3.696990346150057,3.5127806020459613,1.1108931976605236,9.30301407797571,0.8994843395675887,0.2636376795277463,1.4239771866690747,0.2737719325519911,0.721580197171274,4.3003280116818585,0.20822987912242213,26.059945972443185,16.502023473381996,3.5212405976455643,0.6733199397217239,0.3221279722378933,0.9954479735748398,33.69972210033641,89.87108768668821,96.23038856249364,0.09514536289893229,0.09000646704475647,0.005138893387450638,4.24831498720864,-0.16404359293530887,98.8009004738768,78.97668774125998,132.04956715345534,98.76332976912428,112.6075928463981,99.03071334041908,92.41689201163555,97.94626515945426,104.66635088236328,101.73122344330085,80.96096639644661,0.0,0.0,0.0,0.0,1.1736376992833113,157.00000000000003,184.2612404020554,6.0,,1008555.601360246
NYG,117028.00873467424,1949.9999999999998,29.522557897267404,1949.9999999999998,1949.9999999999998,75.0,65.0,3.8873329517548774,317.0,138.0,10.005849827710552,2.3953842455324943,15.0,1247.9,5335.0,1196.0,610.0,540.0,132.0,498.0,31.0,1.9354916259315647,0.14624569276384325,542.0,3.9037303111175436,3.583602298692264,1.33320567951198,8.610334964780884,0.9505847598992663,0.24787504640749336,1.354881918163683,0.2563679267113404,0.7291100635868257,4.35838948257435,0.21939622115153457,21.042582648941426,10.96123818680644,3.081149665261917,0.07663978270191367,0.8959036433988824,0.9725434121967076,37.78363650933568,93.81348960180044,102.09020027271798,0.10270868581216444,0.09191362856719287,0.01079505724497155,4.180441052367017,-0.4710565308194732,95.37485037873739,96.62347888485087,120.80596017007024,95.02021200739989,105.71334550251414,95.86738156921044,95.4858379151752,94.39526520141852,103.42919992731008,97.70146003553596,96.49006629878434,0.0,0.0,0.0,0.0,1.1565340059299625,153.99999999999997,178.1065017707226,29.999999999999996,,1006883.1242888051
NYY,118320.06999919633,1950.0,30.377561681266574,1950.0,1950.0,88.0,51.0,4.065917353784043,233.0,151.0,11.491682070240294,1.873583540946717,19.0,1244.3,5451.0,1179.0,615.0,564.0,100.0,656.0,35.0,3.230812505022904,2.287551233625331,664.0,4.79195588665347,4.733299214266258,1.0626189806413244,8.501951052272876,0.7216966039534171,0.24686892853735848,1.4705833629487925,0.269295290820278,0.7262981034959414,4.223452434477591,0.25928261042674594,26.30990061735375,14.120905481278896,3.596108874614303,0.4216532885910331,0.5973393571149385,1.0189926441811863,31.2083902595837,92.3968230180417,98.90009217786012,0.12178910442095958,0.1192385884762517,0.002550516160893674,4.279375527749152,-0.15753508069354755,128.0635090447274,106.41720516599639,126.4230731927275,90.25902663572985,90.35011924241286,92.73183612612773,95.44165813895899,96.34467534712029,105.3506906729358,130.2192169634549,107.25530747994887,0.0,0.0,0.0,0.0,1.292718478662702,155.0,200.37145445476744,9.0,4.0,1008144.3568271316
