Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BAL,120608.42966887417,1955.0,29.90450331125828,1955.0,1955.0,33.0,56.0,4.584290491568994,205.0,94.0,6.080794701986755,1.669933774834437,7.0,755.0,3367.0,761.0,436.0,386.0,53.0,384.0,15.0,12.0,4.472980132450331,0.0,341.0,4.051062647003231,4.561841430280541,0.9297613173721855,9.038898289620127,0.6299897138440548,0.2538696466706016,1.5111933022111854,0.27179969160652856,0.675652515176159,3.9462498685760825,0.2295160443602649,12.516274465227756,4.841215630993247,1.0449868975056718,-1.0362750108836107,0.7893729360971525,-0.24690210014399736,32.485165562913906,123.6395763433994,108.07356570660707,0.10114180569271522,0.11247479605695364,-0.011332990639735098,4.3597342257361875,0.6380406229929121,91.81098977223895,116.2458512124253,82.69131205589628,102.52105201035336,80.31780311081633,100.58897514590679,106.74840160839247,100.62472003948415,94.54709711431768,89.56082214219006,111.98353200169713,0.0,0.0,0.0,0.0,0.9869246225165563,155.99999999999997,153.95996132553807,2.0,,1010381.5247682119
BOS,117764.49491057149,1955.0000000000002,26.04304202413844,1955.0000000000002,1955.0000000000002,83.0,70.0,3.728804189786691,337.0,154.0,6.594154427802822,1.405045804856769,34.0,1375.3999999999999,5969.0,1330.0,651.0,571.0,128.0,579.0,41.0,30.0,2.7224807328777083,0.3825069070815763,671.0,4.379383399867117,3.7791681230974943,1.2062460972451652,8.683971812261234,0.8356580853914188,0.24757440498912286,1.3847933261509697,0.26318828966753494,0.7361946521317435,3.9272125296677047,0.2302132390330086,23.566333862304067,18.75787567347288,3.084879452438224,0.22974655623914061,0.3381098360107621,0.5678563832237794,30.232950414424895,87.43581414628774,93.51595077885524,0.11250247642504001,0.09647813234404537,0.016024348003489897,4.031446183976225,-0.1984083398810142,99.25186539175046,96.3015970761867,107.28137506711975,98.49540256954165,106.53859911599112,98.09465604419327,97.81969911346738,97.4366372858322,103.01903043053679,99.62067086355695,96.05673800198733,0.0,0.0,0.0,0.0,1.0215656899810963,153.99999999999997,157.32115266041237,2.9999999999999996,,1007605.2400029084
BRO,117801.608743652,1955.0,26.197394568337376,1955.0,1955.0,97.0,55.0,3.6900341187954058,357.0,154.0,5.733348053286229,0.8783395893133142,37.0,1358.7,5737.0,1281.0,645.0,559.0,167.0,478.0,33.0,19.0,2.611834842128505,0.03032310296607051,764.0,5.045220520619919,3.153571607410158,1.845764349647457,8.46138177708694,1.1021148551227584,0.24398729910683098,1.290550376055233,0.25815549512892866,0.7372269960270846,3.9319151424453174,0.24488949345403696,21.33800423935811,18.57908621430397,2.3846079155461646,-0.06066150113292077,0.2381122858785386,0.17745078742819972,31.475012879958786,88.19082198696312,92.5109393387358,0.13325622369618015,0.08251378338264517,0.050742439781408695,3.6148290804537897,-0.2418810236499129,113.62979778639577,90.77537614503028,144.41854280737147,95.54922385700397,106.5012498851104,96.33525634719976,94.20412605049273,97.34450360327847,102.66034185270243,115.94447265163409,91.75766615103237,0.0,0.0,0.0,0.0,0.9206141164348272,153.99999999999997,141.77452362400547,22.000000000000004,,1007638.5539118273
CHC,117408.1871817256,1955.0000000000002,29.553906591008296,1955.0000000000002,1955.0000000000002,72.0,81.0,4.171985080725957,363.0,154.0,7.348174014258693,1.3713080168776373,23.0,1374.6,5944.0,1306.0,713.0,639.0,153.0,601.0,57.0,29.0,3.318710897715699,0.004364906154517678,686.0,4.479236809407509,3.923553561881527,1.2642409402749892,8.526405739384566,0.999154412034589,0.24452911215985673,1.383328811251788,0.25598079695600684,0.7099080692630584,4.1871284433472615,0.24130919166375675,19.171226818120484,13.486397285014391,2.287885902113844,-0.3409199494300482,0.6577317816673898,0.3168118315148315,32.169285610359374,102.0081173420922,100.88393162676016,0.11541717876691403,0.10004929551505894,0.015367882522915755,4.039323727500351,-0.015143362621305263,100.88256218140822,112.9392621268124,99.13463641575834,96.28349980546307,96.55181872859686,96.54918428339383,100.97651678098033,96.52447490691348,98.85612631477264,100.42295644881312,111.25764974751945,0.0,0.0,0.0,0.0,1.0607054015713664,154.0,163.3486538979228,17.0,,1007253.8480285174
CHW,117127.33232169953,1955.0000000000002,30.62566887628784,1955.0000000000002,1955.0000000000002,85.0,57.0,3.2847955536804703,310.0,142.0,7.41218752495807,2.307483427841227,21.0,1252.1,5294.0,1180.0,496.0,458.0,99.0,450.0,38.0,20.0,1.8817985783883076,0.3716955514735245,663.0,4.756802580490583,3.226772974912253,1.5731153625716798,8.463728291024363,0.7103459362931693,0.2437575069724812,1.2989445851040684,0.26499293574699173,0.7680278330652505,3.4607444996676073,0.2283337806493092,23.009555606794056,19.30724600329995,3.5380713896513956,0.7538621289672377,0.31997044679860737,1.0738325716802537,30.834438143918224,82.89366098005169,88.87033174205398,0.1253429092268988,0.08428950163006148,0.041053407610414504,3.731097467619063,-0.17594894598713648,107.80547997426031,82.22534186482171,139.9100728622881,95.99735504514392,90.56247078009599,96.58231352997149,91.75547432274048,98.10474697147,107.47359070787951,110.99084277405886,83.92134762527017,0.0,0.0,0.0,0.0,0.9518024798338792,155.0,147.5295888570044,4.0,,1006977.51329766
CIN,117055.59085545721,1954.9999999999998,27.715634218289086,1954.9999999999998,1954.9999999999998,58.0,62.0,3.977178046226097,272.0,123.0,6.705408062930187,2.3253687315634215,8.0,1017.0000000000001,4303.0,992.0,507.0,451.0,119.0,346.0,29.0,18.0,3.835791543756145,0.025762045231071777,439.0,3.8767505421988986,3.05280671976501,1.328827583880039,8.751068506451645,1.0494321252236571,0.2509218545030501,1.311541691801851,0.25727960009834017,0.7168432913942968,4.093257333544959,0.20966753536774832,23.380904380468724,12.712219584733248,2.758064409126431,-0.11084881291350197,0.47479574925482776,0.363946932883184,38.43903638151425,94.54513648671032,95.85160163823528,0.10220139832448376,0.08000367271681413,0.022197724758112092,3.957365629613957,-0.11607928731886179,87.31320630643789,87.87486468789172,104.39260180388133,98.82047941332767,101.41033167859645,99.0732766220015,95.73639367154021,97.01422371937116,99.82187006527735,88.92408133238892,88.966350242717,0.0,0.0,0.0,0.0,1.0643112359882005,153.99999999999997,163.90391013694958,17.999999999999993,,1006909.2915437561
CLE,119029.12490611387,1954.9999999999998,29.620174252666366,1954.9999999999998,1954.9999999999998,93.0,59.0,3.3731002343293937,340.0,152.0,6.87734715337239,1.858119272945771,33.0,1331.4,5676.0,1230.0,575.0,500.0,110.0,540.0,23.0,21.0,4.580967402733964,0.0,856.0,5.772148741538903,3.63806683817286,1.6830185672878173,8.295926620219202,0.7423197482258997,0.23946083777029875,1.3259992731546733,0.268712185028633,0.7421121854626709,3.417651106744489,0.26485268895448405,27.8845405190337,20.83830514922738,3.1861552976299037,0.2501779380714023,-0.037187822575533845,0.21299014394618518,36.47566471383506,85.52466512277884,88.19801581562513,0.1505716713805017,0.09485929480096138,0.055712375647438764,3.555189846541195,-0.04455087241509664,130.8167103920986,92.7060229590429,149.68466780120517,94.09411382383318,94.63883310011795,94.87987467106647,93.66657643071697,99.4816742796289,103.84709779773176,133.3308486756856,94.44497316751615,0.0,0.0,0.0,0.0,1.151262647589004,153.99999999999994,177.29437360098112,5.0,,1008840.5686495418
DET,115096.53812305593,1955.0000000000002,26.806691449814128,1955.0000000000002,1955.0000000000002,77.0,69.0,3.7240356320243,304.0,153.0,10.011683483802443,2.115620969577422,9.0,1318.1,5667.0,1316.0,618.0,547.0,118.0,487.0,37.0,30.0,2.854563386692967,0.3119641908808133,609.0,4.151099996682795,3.3152312116263647,1.345740598152644,8.96700109607404,0.804384149911233,0.2550258002997586,1.3646924786333783,0.2705788453602807,0.7318761020795084,3.781046832754535,0.2134802867900766,22.54214391071403,15.688937747851014,2.7624566185812194,0.3649183215299142,0.0016987130418109145,0.36661702464463614,29.34526970639557,93.96398956250579,96.93875181136875,0.10747290049313407,0.08519795516728625,0.022274945416887945,3.956438986142249,-0.05701120073023477,94.0781796156413,84.47945419659335,119.6877670671437,101.70557918581657,102.55146450537794,101.04706972394442,96.39980574817965,100.17274266226995,102.4147162463111,95.16699380111359,84.82583163548928,0.0,0.0,0.0,0.0,1.0708490964266748,154.0,164.9109401756512,6.000000000000001,,1004993.2581746454
KCA,115994.51207611614,1955.0000000000002,27.177766935024806,1955.0000000000002,1955.0000000000002,57.0,80.0,5.319557799001981,365.0,137.0,3.1580873383752137,0.8302838090591201,21.0,1229.6999999999998,5580.0,1300.0,817.0,734.0,155.0,662.0,51.0,41.0,2.894689761730503,0.3329267300967716,523.0,3.80648008254423,4.813871002212279,0.85041158260714,9.4405302617104,1.1249687054331148,0.2639362918835789,1.5838223626580754,0.2700740449040763,0.6734769989225015,4.850696116800769,0.23906930408798896,3.913438300102661,1.047784757334739,0.210301795912422,-0.35077687764171184,0.1451434479044678,-0.20563343196978268,28.745222411970403,129.5860275425411,119.64762483729021,0.09413149304464505,0.11749685226315362,-0.023365361962267225,4.50412266594893,0.4688616822012114,86.26790903498484,122.66812444740408,75.70796778947134,107.07644482265789,143.4230004129448,104.57761080365717,111.87880822260954,99.98585722365475,94.24266702489882,83.3532072690988,116.98365447706857,0.0,0.0,0.0,0.0,0.7255074554769457,155.00000000000003,112.45377332915851,10.000000000000002,2.0,1005868.7116369846
MIL,115918.93573395163,1955.0000000000002,27.345674539921752,1955.0000000000002,1955.0000000000002,85.0,69.0,3.8272597663978085,357.0,154.0,8.686422257643821,0.7582234458774092,12.0,1380.1999999999998,5965.0,1339.0,668.0,591.0,138.0,591.0,64.0,19.0,2.7450369511664983,0.3753079263874801,654.0,4.2552710286760345,3.8289964770287224,1.251336880531807,8.702085440389908,0.8919535906818071,0.2490112912539065,1.3923424352687368,0.26231574366355204,0.7316289739291408,4.028644688232098,0.23089257542022892,15.15902746286864,9.359399564564228,1.9858356388802634,0.32635802512000855,0.1271110367158922,0.45346905222199585,34.31749021880887,102.53784075398474,106.29571630649677,0.1103190199818867,0.09756308865671644,0.012755931087523553,4.070667187913253,-0.2013849218342892,95.83834532872987,110.21744191365414,97.90862451758508,98.2673435228033,86.19262484810965,98.31891522266815,101.63446906925897,98.91323770389066,101.88080613850848,95.98711664931331,108.4929211848871,0.0,0.0,0.0,0.0,1.1008845507897407,154.0,169.53628159995324,16.0,,1005794.8113316911
