Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BBB,110530.0,1941.0000000000002,25.623493975903614,1941.0000000000002,1941.0000000000002,7.0,10.0,4.225753435706153,30.0,16.0,1.7863501483679525,0.32640949554896137,1.0,134.8,0.0,135.0,76.0,64.0,0.0,41.0,6.0,0.0,,81.0,5.339055310247949,2.716472646049045,2.4111662475667655,8.875556150011136,,0.2558036803883406,1.2880031995622425,,,,,2.1583725479307088,1.1810661479830742,0.2921499712751952,,,,7.047477744807121,113.18401946721586,,,,,3.0283148703309863,,99.66094519905606,103.09751978971423,82.12632040164844,106.02410444808956,,,105.3234752846963,,,,,0.0,0.0,0.0,0.0,1.9481818100890207,17.999999999999996,35.067281213641515,1115.0,1010682.8427299703
BEG,,1941.0000000000005,30.050424363454816,1941.0000000000005,1941.0000000000005,31.0,18.0,3.423863191505897,73.0,49.0,5.513729405891164,1.2066899650524214,2.0,400.59999999999997,0.0,369.0,189.0,153.0,0.0,137.0,7.0,0.6100848726909636,,195.0,4.3636184763085675,3.0674919677122072,1.5386835338042937,8.26140324490615,,0.2442345101651414,1.2587661347353731,,,,,17.284133596698226,8.721061310730875,1.7256288770065495,,,,11.506739890164754,85.16920109135603,,,,,3.450290563116628,,112.97853126863978,104.1848533819215,117.2944054082964,89.0845330764886,,,92.723402726006,,,,,0.0,0.0,0.0,0.0,1.3584933050424364,49.00000000000001,66.5661660116789,1132.0000000000002,1015309.1702446332
BOS,118447.8473910466,1941.0000000000007,29.198562110880527,1941.0000000000007,1941.0000000000007,81.0,70.0,4.174912739987333,282.0,155.0,8.445375037059,1.0612955825674477,11.0,1349.1999999999996,6010.0,1432.0,740.0,628.0,88.0,595.0,20.0,3.3353839312185003,0.46849985176400843,568.0,3.779238814459856,3.9585829971544464,0.995408318025497,9.52981260173497,0.5850769598026402,0.26478532766963914,1.4987106220988242,0.2831275396129507,0.682619693755559,4.038087093196362,0.2075155675444708,18.126754402939827,15.40376983396709,1.8318884930013728,0.09167780080261281,-0.0815420639771596,0.010135740519404919,27.92543729617552,97.29128535188528,96.25483551937108,0.09426967337978065,0.09863871419730214,-0.004369040260154166,3.941277179773792,0.13682564679097148,105.20818543002048,102.79063232006364,106.7167727422859,102.15207745116184,98.1918420557006,100.86818926086929,102.33865414481959,101.63694120309769,100.0055454690785,103.68598985991028,101.19617255447021,0.0,0.0,0.0,0.0,0.9453449088348653,155.00000000000006,146.52845646201985,3.000000000000001,1008271.1798843764
BRO,117157.13119785929,1941.0000000000002,31.2705808279553,1941.0000000000002,1941.0000000000002,94.0,52.0,3.1628767308825894,257.0,151.0,12.164253108767513,2.961907760113333,17.0,1270.6,5292.0,1120.0,527.0,447.0,68.0,435.0,15.0,3.3598300015740596,0.4029592318589643,539.0,3.8139691769630657,3.0782165016665597,1.3656317981764523,7.92386837158929,0.4811526439185308,0.2308754259486725,1.2224538748062057,0.24813219253572205,0.7090358087604283,3.577795403062183,0.19698236628915475,27.339596394749115,16.529260743409395,4.012957552341194,-0.430495908064306,1.4993060190713203,1.068810074767381,34.4500236108925,85.10262549001214,93.48096612093698,0.10248691933653392,0.08174434679993704,0.02074257218085944,3.6399378332405083,-0.414918672179594,106.76180275030124,91.65177729467992,128.38981931396418,88.60643914399364,99.51402830155783,90.96391700043183,89.4378972723558,91.45376019980259,102.05053306114854,111.09294023771399,94.24943862120828,0.0,0.0,0.0,0.0,1.2642493412560993,157.00000000000003,198.48711296038314,22.000000000000004,1007005.8654966159
BSN,118176.9756355072,1941.0000000000002,26.334930561195492,1941.0000000000002,1941.0000000000002,59.0,84.0,3.9033983713540152,277.0,147.0,9.165840981076913,1.4072931048485344,7.0,1231.2999999999997,5370.0,1263.0,630.0,536.0,66.0,500.0,25.0,2.45480386583286,0.19329164297896537,398.0,2.9001092708374356,3.6408202595004613,0.8497317446609278,9.206096318343121,0.4813640049785701,0.26006707408756724,1.4274351753159538,0.27256705842259427,0.6873987796621459,3.993951546577785,0.17846273397303666,11.490454815769242,6.5904819536954165,1.165855715552164,-0.002040340038255315,-0.019582826475057092,-0.021623154865993945,34.48184845285471,110.18288658596586,109.8164731414718,0.07405672739949648,0.09209226680012994,-0.018035536158531637,4.10527513816874,-0.09055317522376914,81.18075410719673,108.40291688808607,79.88749625377604,102.94459409620465,99.55774289146282,102.46529982409608,104.4348610642625,100.45968701041036,98.93634549176255,80.27541322833885,106.18036295606538,0.0,0.0,0.0,0.0,1.0894671745309836,156.00000000000006,169.95701906787176,16.0,1008006.5388613662
CAG,,1940.9999999999995,29.679112008072654,1940.9999999999995,1940.9999999999995,3.0,9.0,4.6068095087669825,27.0,12.0,1.15850144092219,0.1940441882804995,1.0,104.10000000000001,0.0,112.0,73.0,55.0,0.0,51.0,5.0,1.2564841498559078,,44.0,3.7276494067466484,4.260573663212717,0.9714315931027858,9.442656257855592,,0.26917373706179487,1.5225811023409233,,,,,1.9698541906450262,-0.7039790786802769,0.20621304378614877,,,,5.584053794428434,123.3903551296302,,,,,4.027051412689475,,69.58179708945906,161.70034997314593,47.778215666180515,112.79847216661817,,,124.50553939295581,,,,,0.0,0.0,0.0,0.0,2.1968586551392892,14.0,30.756028429575544,1117.0,1015118.5139289146
CHC,118825.45740937731,1941.0000000000002,29.649946812863103,1941.0000000000002,1941.0000000000002,65.0,70.0,3.61598464670787,273.0,137.0,9.388920710252846,1.1107928974715655,9.0,1222.1,5287.0,1267.0,581.0,492.0,50.0,406.0,19.0,2.5085508550855087,0.0,486.0,3.5712711730549187,2.9827885773614695,1.257355647635218,9.312212724060865,0.3673634060616832,0.25968501783098275,1.3661112557135928,0.2802926741215986,0.6855799685484004,3.446660857558511,0.17800783089763525,18.40274958701166,14.539961574599147,1.3595241708020276,0.03293440396403751,-0.6150860609559096,-0.5821516511533689,28.821864004582277,101.3261497176966,93.68020390612571,0.09195836149496768,0.07662378603714919,0.015334575326078062,3.7048337699748304,0.16932378914935894,99.96812529280133,88.81047654102322,115.67116266074709,104.1312110873603,75.97965604023372,102.31477131517988,99.9482439944744,103.30710716300041,98.6745666539361,99.6802804746052,88.34554324291004,0.0,0.0,0.0,0.0,0.9603503583994765,155.0,148.8543490519179,17.000000000000004,1008636.4502904838
CHW,118524.87976719253,1941.0000000000002,30.60093429315362,1941.0000000000002,1941.0000000000002,74.0,69.0,3.550408541935808,199.0,145.0,17.843773931689388,2.0294838413233265,4.0,1305.8,5590.0,1263.0,598.0,516.0,83.0,478.0,25.0,3.877546331750651,0.0,534.0,3.675874227338621,3.2891708793040677,1.199206809761066,8.691652947989416,0.5711264106014463,0.24760293490913576,1.3312026474770537,0.26338160116292475,0.7138429048499005,3.8306827587295738,0.19572875498621536,29.461068789395497,16.47220654785633,4.7481379754160065,0.6492519575339636,1.1126678849945055,1.761919895687701,27.564787869505288,86.04038514808863,95.07053910857734,0.09603775079950988,0.08495968345765048,0.011078065895236642,3.7559118737703256,-0.2802742167937665,102.33067459182205,85.40832786263138,128.56581404602377,93.16766679756022,95.85056010842312,94.32267233145912,90.90046158880114,94.54855697884025,104.57982601502013,105.63067557490106,87.16247760718323,0.0,0.0,0.0,0.0,1.3501619084086385,156.00000000000003,210.6256780939896,4.0,1008351.1020830144
CIN,120731.81933323629,1941.0000000000002,30.032246324064637,1941.0000000000002,1941.0000000000002,88.0,66.0,3.1586700204755216,258.0,154.0,14.781482020672588,3.097685252584074,10.0,1373.8,5827.0,1288.0,558.0,483.0,61.0,506.0,16.0,2.96404134517397,0.0,622.0,4.070481927294431,3.30738227518564,1.3144784664288836,8.425899947470286,0.3990598867547643,0.24214878828827907,1.3036980247395473,0.2654218803044879,0.7296689687429029,3.478088248028451,0.20348151547896343,27.64778964705022,17.01256338506937,4.097618099511936,0.8671742986363256,0.2817018729851381,1.1488761809951598,30.46753530353763,88.14501476798989,94.1694250367732,0.10742066233076139,0.08558357014776534,0.021837094266268745,3.626803572371258,-0.3194182275529292,113.94218685493128,98.47503044362588,123.58064099547501,94.22026665735258,82.5352564647949,95.40557289326706,95.3819300783952,97.82619798377345,105.02023445924573,116.44098189724397,98.67597990152441,0.0,0.0,0.0,0.0,1.2985596993739992,153.99999999999997,199.97808455140122,17.999999999999996,1010503.3828068132
CLE,115843.51117678259,1941.0000000000007,27.43108282185345,1941.0000000000007,1941.0000000000007,74.0,75.0,3.8718178003406987,280.0,147.0,12.86701523073426,2.09873456088505,19.0,1319.6999999999998,5788.0,1309.0,637.0,570.0,68.0,636.0,21.0,4.518830037129652,0.061604910206865204,603.0,4.101476968632721,4.322877646897992,0.9309082484254,8.897210765739453,0.46165010435676224,0.25412643892249487,1.4688987125152717,0.2776036640196635,0.7138251674304766,3.9128110534589498,0.22589964965598247,25.74330358703818,12.922206335701048,3.5988568697668684,0.7558856872326409,0.2560039649547364,1.011889687195424,32.74426005910434,95.76671834263075,99.0648722263617,0.10461311603849364,0.10961790852542246,-0.005004794360839586,3.948906201221436,-0.040993253118251125,114.17879912797797,112.25009734198503,99.80178207269448,95.37108453482722,77.47745552531728,96.807757299175,100.3029638259005,99.6539839123458,104.57722759692078,115.06260776487838,112.46002963049914,0.0,0.0,0.0,0.0,1.3290786822762748,155.00000000000003,206.00753388463016,5.000000000000001,1005721.4386603016
