Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,116716.01738446753,1896.0,25.693282082641737,1896.0,1896.0,88.0,38.0,3.6221959057117905,146.0,129.0,21.131912291430066,1.8488686992225036,1.0,1144.7,1252.0,647.0,462.0,22.0,337.0,0.0,4.53655979732681,0.0,294.0,2.3074992896542357,2.642643427087205,0.8679722682842665,9.824802159677482,0.17278258355122053,0.27837600058814976,1.3852717318627434,0.29430881134423054,0.6063004659841007,4.0425438019005115,33.4029401478168,14.37664419785142,4.601541027894048,0.9262360767853918,0.9179948753010729,1.8442310272717857,25.75032759675024,83.88062499643009,93.6147915531684,4.19152227267096,-0.42034789618872187,100.15392490213844,83.2487747959954,119.58947648396436,93.07486335749915,65.39697246338945,94.76932096392187,90.80309473657543,95.42143793826591,108.16844313674916,0.0,0.0,0.0,0.0,1.5949796715296582,132.0,210.53729144235757,1005.9999999999999,1006574.9289770244
BRO,116237.16849586181,1896.0000000000002,27.62000719683339,1896.0000000000002,1896.0000000000002,58.0,69.0,4.261440472182731,166.0,129.0,19.338071248650596,0.7085282475710687,1.0,1111.6,1319.0,746.0,527.0,37.0,389.0,8.0,6.62648434688737,0.0,256.0,2.0701756389361363,3.1453822090422126,0.7081970484904642,10.665499771430829,0.29915138891908705,0.29548155070773185,1.5345424422747824,0.3074079359357109,0.5844291684463836,4.4669435088035465,16.88828067656857,6.156910717487335,2.2467466354606054,0.5704319056213311,0.32473035416652635,0.8951622718913644,31.692515293270958,103.81001135074546,108.8161331137129,4.411815028591386,-0.20550303662081504,89.85320879874001,99.08609405412791,97.57559979147194,101.03917796324866,113.22666174699668,100.59267271163765,100.58763169577134,99.66846438148582,104.26644377495332,0.0,0.0,0.0,0.0,1.655182401043541,133.0,220.13908397486503,22.000000000000004,1006102.112270601
BSN,120734.89025468694,1896.0,26.829173166926672,1896.0,1896.0,74.0,57.0,3.7770163764822438,156.0,132.0,25.893569076096373,1.7328826486392788,3.0,1153.8000000000002,1254.0,761.0,485.0,57.0,397.0,7.0,6.613537874848327,0.0,277.0,2.1565903837650993,3.0892780760484406,0.7420006986332118,9.767519875902257,0.4439667360611949,0.2769649011373732,1.4285331057722999,0.28538626977467596,0.5725933067516032,4.63485709617134,37.370933078613,11.799860283732414,4.788672024067404,0.0434082133489168,1.6956956104040763,1.7391038543069604,35.321372854914195,82.81838547226121,101.62820521812928,4.373233970345263,-0.8578407196890954,93.60392538740439,97.3186969528583,102.23307610702396,92.5322019737345,168.0382351977498,94.28893135964523,93.6388319736745,92.52855225556365,102.15483962835177,0.0,0.0,0.0,0.0,2.0335005009533713,132.0,268.42210370528466,16.0,1010319.5672560234
CHI,116550.46350301984,1896.0,24.968421052631573,1896.0,1896.0,71.0,57.0,4.4399366714696145,147.0,132.0,25.36755823986195,0.4533218291630716,1.0,1159.0,1307.0,799.0,573.0,30.0,467.0,0.0,5.0855910267471955,0.0,354.0,2.744240548668645,3.6183521278726567,0.828223029732528,10.128189317794972,0.23254267989415792,0.284828242836414,1.5273934939630696,0.30366882340482515,0.5649633664624677,4.35704656154337,38.81652127027871,14.224370225332677,3.6160018119244257,-0.051095367023099365,0.44471757717420946,0.3936222189248276,30.060914581535798,98.3660122736118,96.52960023508876,4.351072322398769,0.0828901099262451,119.11009596278002,113.98563209032643,114.11281420482487,95.94898925105629,88.01574163921919,96.9658990283772,100.11902570614183,98.45616124764321,100.79360219755064,0.0,0.0,0.0,0.0,1.8608342985332182,132.0,245.63004448090882,16.999999999999996,1006412.4614322692
CIN,114892.79283093425,1896.0000000000002,27.86470975632703,1896.0000000000002,1896.0000000000002,75.0,46.0,3.488630030659845,147.0,121.0,22.059271803556307,2.0363157399567227,4.0,1062.8999999999999,1178.0,572.0,413.0,25.0,285.0,0.0,3.797723210085615,0.0,208.0,1.757805037677811,2.4082084816028595,0.7566554022880798,9.95286272919601,0.21123876540582198,0.2809330643956799,1.3734523567554302,0.29120272941911785,0.6262610694853703,4.1421009165238045,38.831657865342926,14.649381690658629,5.801671586911826,1.5113389299090183,1.0716785829907158,2.5830175165044578,29.915325994919563,77.41343350906419,91.91409349539448,4.293911012355196,-0.65347088586396,76.29518003559787,75.8635854886172,104.25220585221525,94.28803995034077,79.95236233025604,95.63983853795501,90.02834721743467,94.41437735351961,111.72956098073908,0.0,0.0,0.0,0.0,1.7634351331263527,128.0,225.71950036865468,18.000000000000004,1004796.7454134915
CLE,120684.7595381526,1896.0,26.516984605087014,1896.0,1896.0,80.0,48.0,3.4625708838617157,159.0,135.0,30.67729250334672,2.4754852744310574,5.0,1195.2,1363.0,650.0,460.0,27.0,280.0,10.0,6.333919009370817,0.0,336.0,2.5289708087206333,2.1075785374678784,1.4015340000778114,10.251982836543352,0.20325939569205545,0.28719134713262356,1.3732845971123586,0.30489276181862834,0.621995453224565,3.8840812750046045,64.56088246824032,19.449502683244646,8.266148411615227,2.3398052088117134,0.4713934035560333,2.811198701185936,40.82521753681392,76.87869216404148,86.23739745038469,3.9507481216254483,-0.4215103911428878,109.76660040240363,66.3931157840414,193.10376997394604,97.12174211211011,76.93222794679428,97.77038572638831,90.01735075052324,98.85298920144974,110.96854431883166,0.0,0.0,0.0,0.0,2.3494809554886213,135.0,317.1797911721859,1026.0000000000002,1010455.9932228917
LOU,115686.87041394337,1896.0,24.350239651416125,1896.0,1896.0,38.0,93.0,5.124491316633665,163.0,134.0,23.974379084967318,0.05664488017429194,4.0,1147.5,1398.0,997.0,654.0,48.0,541.0,0.0,12.217167755991285,0.27816993464052286,288.0,2.2565462682483863,4.23907944242064,0.5409856358222221,10.953884341117432,0.3761275647155892,0.30042553304268726,1.688107087059786,0.3128197266208889,0.5100606676470589,4.879732562339267,13.987531081092644,3.7760507240891457,-0.1391435951799609,-1.454878355542072,0.218022292217398,-1.2368560434037044,32.08191721132898,122.1348820380672,116.30141304514669,4.666051308359492,0.2447587542943976,97.94237705798585,133.53983599421275,74.66730054716389,103.77117744596117,142.36159389951058,102.27578421460998,110.65363150495742,101.42308683618563,90.99855876568773,0.0,0.0,0.0,0.0,1.8080692923747281,134.0,242.2810945318883,1044.0,1005566.1940740739
NYG,116954.39905559516,1896.0000000000002,28.428635871526527,1896.0000000000002,1896.0000000000002,64.0,65.0,4.454277686806137,159.0,131.0,24.60842836778333,0.3127227369921597,2.0,1122.3999999999999,1276.0,793.0,556.0,33.0,394.0,0.0,10.616090520313614,0.06245545260156807,308.0,2.46711712680568,3.155498889364624,0.8660357118317892,10.223704825578308,0.26427191400249145,0.286481474595249,1.4865781905492146,0.3020753075308682,0.5420038603465788,4.310176247277834,32.17284211401144,9.592489890754223,2.3208181288595164,-0.464482761537145,0.1721571664155294,-0.2923255890788887,34.212847469707775,105.76788428198473,102.3461652512825,4.2983096247777315,0.1441014395283028,107.08192394715789,99.40479056581422,119.32265722380029,96.8538515262421,100.02502988239448,97.5287192817387,97.4436257991454,97.93950809215008,96.69745805150401,0.0,0.0,0.0,0.0,1.9235768816821104,133.0,255.8358401055856,30.000000000000004,1006799.2484853886
PHI,119148.16096796315,1895.9999999999998,23.36524900837373,1895.9999999999998,1895.9999999999998,56.0,64.0,5.219300040797374,140.0,118.0,21.279024199079064,0.5350249828549035,2.0,1020.7,1342.0,818.0,593.0,38.0,358.0,0.0,3.3284020770059763,0.3517194082492407,226.0,1.9874512518589271,3.15002766083024,0.6442498566807091,11.812747019831217,0.3349294935091038,0.3167697615588525,1.6625305200734954,0.32829824919586653,0.5363507902174979,4.51700586926409,22.379442875907575,7.898785006254911,0.31188663839563935,-0.3840305277833372,-1.092815289789384,-1.4768457633302752,28.587635936122272,121.66854888276411,105.2971788205452,4.430963779629216,0.7022941715332834,86.26266725965779,99.23243546582316,88.76493619706373,111.9075780741816,126.76841851770718,107.83995438331556,108.97711462983892,106.44156682840291,95.68890937478608,0.0,0.0,0.0,0.0,1.6864390908200255,130.0,219.23701877328642,25.999999999999996,1008957.6753208581
PIT,116281.68556325193,1896.0000000000005,24.61912139992709,1896.0000000000005,1896.0000000000005,63.0,60.0,4.170859023463373,148.0,122.0,32.509478672985786,2.6581297849070364,1.0,1097.1999999999998,1213.0,686.0,509.0,14.0,404.0,0.0,10.46399927087131,0.39382063434196146,344.0,2.8207042809898897,3.3122149133572183,0.8952605587695955,9.94259834226281,0.11466325534836706,0.28020026781942403,1.4727570284022253,0.30204257131412576,0.5905401678727671,4.06773860295625,47.76393920749242,11.560587037354708,6.189580057192536,1.314551546656321,0.9704316496506816,2.28498321541015,42.56607728764128,99.31265668924844,96.85725211017373,4.234868686696443,0.10312042050712283,122.4289021435553,104.34167189250287,123.34926552604668,94.1908006985239,43.39922229694418,95.39036791624294,96.53766325985711,97.92889428531244,105.35669080757768,0.0,0.0,0.0,0.0,2.5389809998177184,131.00000000000003,332.60653551538365,27.000000000000007,1006148.5375501278
