Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
AB2,,1930.9999999999995,25.598155467720684,1930.9999999999995,1930.9999999999995,20.0,19.0,4.077439871978662,61.0,40.0,5.82750228171585,0.710678430179495,0.0,328.70000000000005,1423.0,308.0,198.0,151.0,12.0,139.0,10.0,0.3051414663827198,,180.0,4.9102727286270635,3.7675884050692234,1.5724738967204135,8.357218727662675,0.32620016929027573,0.23800276243449645,1.3472007925257663,0.27076608313712397,0.6164152304685122,3.8625128695532913,0.2271269216397931,11.029312860768073,3.557523449882865,1.4806998244781133,-0.3238082415562271,0.6495426095407857,0.325734361162982,11.696988135077575,97.68058527397473,99.30374046595354,0.12622763846060234,0.09256469958624884,0.033662942439914814,3.7522173657149502,0.21492700242536977,107.7527000035232,112.03456999493841,116.04258623223099,87.3442873894052,86.38264009291717,89.45095972625509,93.76532064870085,91.40798103276259,100.7296951787968,109.77422816701511,109.08307185713342,0.0,0.0,0.0,0.0,1.5980885336172799,44.99999999999999,71.91391358286332,1147.0,,1015456.0508062062
BOS,117964.98709772012,1931.0000000000002,28.131075434352322,1931.0000000000002,1931.0000000000002,62.0,90.0,4.596557701145435,314.0,153.0,8.585660875302398,0.7152701414852284,10.0,1364.1,6067.0,1559.0,800.0,698.0,54.0,473.0,25.0,2.1077633604574446,0.14368448060992597,365.0,2.4034273102535417,3.1135435643385976,0.7893058144263618,10.26701653674728,0.35543305212132326,0.27945310307989457,1.486728900120653,0.2916846485705136,0.6352697887757498,4.207797986011228,0.14654012811304157,18.46427558358005,12.292744798585773,1.4836026787290608,-0.20772515210076498,-0.06816940617066711,-0.27589456297686077,36.54717396085331,107.00518891512395,100.68829749100388,0.0601100891987391,0.07755974987244336,-0.01744966438604208,4.365568595774722,0.3887597151342058,72.80592007325201,91.59973038799463,81.27215535540272,103.47522021714846,75.61179913495594,102.1159956827342,100.445050660983,100.24864912325125,98.26833163799637,72.47389425381236,90.81846076366527,0.0,0.0,0.0,0.0,1.135173746059673,153.00000000000003,173.68150425464142,3.0,,1007798.2940400264
BRO,118923.5889012209,1931.0000000000007,32.502996670366265,1931.0000000000007,1931.0000000000007,79.0,73.0,3.845396054912962,294.0,153.0,7.972253052164264,1.0735479097299299,18.0,1351.4999999999998,5824.0,1519.0,678.0,579.0,56.0,350.0,17.0,1.530817610062893,0.17247502774694787,546.0,3.626278320922695,2.323951837442664,1.6660843493769888,10.088800292480396,0.3716084069793057,0.2778047955395638,1.3791946811025622,0.30087003638280485,0.669016253754347,3.67889375604375,0.16383726106696267,22.09704593023547,16.792875088751316,1.734707495501824,-0.026405448124193046,-0.46713324584924126,-0.4935386902789577,27.32904180540141,101.46855442717343,92.75849343166284,0.09437317892341845,0.05987437818128006,0.034498801513133566,3.7421870436064935,0.16650229886921236,114.34313680597703,80.78611076954246,151.12502532488654,103.43326319545545,91.81471852113575,102.25068117567665,98.27527465081876,104.02579228505928,99.20819961253582,115.86182742915659,81.03887492238302,0.0,0.0,0.0,0.0,0.9800510218275994,153.0,149.94815223939415,22.000000000000004,9.0,1008736.7900850908
BSN,117256.10532633157,1931.0,30.30645161290322,1931.0,1931.0,63.0,87.0,3.8732854764042637,266.0,151.0,11.670892723180796,1.878244561140285,9.0,1333.0,5710.0,1409.0,649.0,575.0,64.0,390.0,17.0,2.495423855963991,0.32640660165041263,405.0,2.7301416009327144,2.6279331592277826,1.0560759552235557,9.494513137293637,0.4312552585320021,0.2652956483398673,1.3469384773912692,0.277825240393357,0.6783455894786197,4.066185198184678,0.15058513980945237,15.113397701351783,9.492505010217428,2.26963825749327,0.018832947525062354,0.7729980240246895,0.791830984883874,30.99707426856714,104.80689282694858,105.60007648075772,0.07123884050487622,0.06818890850487622,0.0030499338754688687,4.119573457478126,-0.19289972178041337,86.08631962251236,91.35322680781121,95.79317266508454,97.34046147928649,106.55189556860701,97.64648123876945,95.97684113569969,96.05805581761065,100.59164351854784,87.45983131973355,92.29243897555317,0.0,0.0,0.0,0.0,1.1521956541635408,156.0,179.74250544718308,16.0,,1007099.0612903225
CC2,,1931.0000000000002,28.066666666666666,1931.0000000000002,1931.0000000000002,1.0,7.0,6.730457745973648,14.0,10.0,0.7709011943539631,0.0,0.0,92.1,447.0,112.0,85.0,69.0,4.0,57.0,7.0,0.0,,41.0,3.994301394182116,5.5553766567318945,1.3163862929750272,10.927526837848449,0.39087947882736157,0.27774440632360514,1.831433721620038,0.3040654940337171,0.5745948337350707,4.891736979820387,0.22811040779587405,0.31861019063332435,0.03473905846476555,0.18545223027467728,0.035549937691802445,0.10652107853810511,0.14207101807232855,2.1302931596091206,161.2372156132933,123.96019564997297,0.09361693009771989,0.1258876496851249,-0.03227071839305103,4.543421279240572,1.8387207661532596,87.65231253688451,165.1969822551359,97.1442959191919,114.20749841346,103.51067999969177,104.38745941481744,127.46798480766336,102.64953641655289,93.89573720476972,81.41423143495786,148.35257662473083,0.0,0.0,0.0,0.0,0.915632377850163,18.0,16.48135751026332,1151.0000000000002,,1015629.9815418024
CCU,120181.0,1930.9999999999998,29.723939235201676,1930.9999999999998,1930.9999999999998,16.0,17.0,4.123968373479923,53.0,33.0,2.877813504823151,0.1439799928545909,0.0,279.90000000000003,1220.0,296.0,167.0,129.0,16.0,95.0,6.0,0.6813147552697392,,162.0,5.1631277609098865,3.0295830990353796,2.0352757546445157,9.454353821835538,0.511945540848779,0.26134352692402363,1.387104102318991,0.2929667094765369,0.6240032495855662,3.801737313034097,0.22471415101107536,4.387986911241818,3.217185474000871,0.3654518176366619,-0.008469064914624427,-0.06988279128040573,-0.07835186577544132,7.748481600571632,98.79523843901544,97.84777983439538,0.1348473886780993,0.07670893999642729,0.058138448853161835,3.4585112751360048,0.32223106044582595,113.30143709894121,90.08893840624435,150.1956010671692,98.81083937197343,135.57076778510498,98.22335279840411,96.54259531960675,98.90269531838011,101.96966911399412,117.27041790806845,90.39781871830012,0.0,0.0,0.0,0.0,1.2749190925330471,32.99999999999999,42.07228452948937,1153.0,,1015275.569489103
CHC,119459.7780776728,1931.0000000000002,30.205353126405754,1931.0000000000002,1931.0000000000002,84.0,66.0,3.928086588002847,284.0,151.0,12.010721247563355,1.4016344279502175,8.0,1333.8,5822.0,1384.0,676.0,583.0,50.0,498.0,35.0,2.5727995201679414,0.22807017543859648,512.0,3.4510733231664257,3.3554387303146602,1.0905422106545208,9.324729226664772,0.3367740195388236,0.26127774286645317,1.4089075507754922,0.28206546957447465,0.6728062029494677,4.052411461612138,0.18195640704453442,20.978418638760196,12.506584480404854,2.0854801086337154,-0.5283543340865149,0.5302072107020825,0.001852876741182429,33.11665916929074,101.94958439067281,100.93058764909759,0.0885023904310991,0.08488877707377418,0.0036136182913480276,4.11280927033484,-0.12432487360929093,108.81860524645829,116.64305627172915,98.9194932672542,95.59978831644091,83.20805242414896,96.16762422063145,100.3924815018754,97.52411473573693,99.77021016645679,108.65426906285613,114.89540485706164,0.0,0.0,0.0,0.0,1.1627700472334683,156.00000000000003,181.39241449256264,17.000000000000004,,1009243.1123856651
CHW,117073.95632081098,1931.0000000000002,28.96973762671437,1931.0000000000002,1931.0000000000002,56.0,94.0,4.970595063729999,309.0,153.0,7.931723315444246,1.0451699463327369,9.0,1341.6000000000001,6081.0,1542.0,896.0,742.0,81.0,565.0,31.0,2.1803816338700055,0.5040250447227191,393.0,2.633967862927705,3.785106972319718,0.7251640076893261,10.33157656992321,0.5427403365770376,0.28075427697465916,1.5685203935825474,0.2911973419200499,0.616075358181276,4.66533367874322,0.17006181137224208,8.993469263127626,4.984011732041836,0.06569736155686312,-0.8793709000509252,0.1044337495508369,-0.7749371642827737,38.277877161598084,116.68164371608795,112.27192051455123,0.06448362218992246,0.09231086724284436,-0.027827248586016696,4.490099613724327,0.30526138498677863,79.78957919205757,111.35697027828694,74.66768987197263,104.12588281481698,115.45795492787657,102.59146246537458,105.97097452225368,100.0811674485825,95.29919223037288,77.7470003791341,108.0912561408669,0.0,0.0,0.0,0.0,1.1658537410554561,156.0,181.872734296727,4.0,,1006934.4363446631
CIN,116305.79950826999,1931.0000000000005,29.794590970049168,1931.0000000000005,1931.0000000000005,58.0,96.0,4.211603207935517,287.0,154.0,10.562658322157652,1.001639099985099,6.0,1342.2,5819.0,1545.0,742.0,630.0,51.0,399.0,21.0,1.58664878557592,0.42340932796900604,317.0,2.121688727917844,2.6668743818253575,0.891523096427507,10.336656102359425,0.3407466215841616,0.2856572037022627,1.444836720464976,0.296399485685823,0.6475067617709731,4.092250150985486,0.13084483899344362,17.426541066635135,9.558764904737473,1.1980922194382346,-0.2907898142221095,-0.23207111787003779,-0.5228609289813549,31.36015496945314,113.31116418936094,105.69881087496769,0.05468956632916108,0.0675473977916853,-0.012857837004172253,4.310466670191045,0.11935305695002882,66.90069625275773,92.70691661823814,80.86712449321655,105.97435177630963,84.18957849228636,105.14089076311721,102.95263422548301,102.48009972027239,96.01856416265063,67.14230573397455,91.42416799006564,0.0,0.0,0.0,0.0,1.1286493398897333,153.99999999999997,173.81211941005253,17.999999999999996,,1006175.0675756221
CLE,114817.22398929847,1931.0000000000002,25.214328180737215,1931.0000000000002,1931.0000000000002,78.0,76.0,4.614180049601206,277.0,155.0,12.3778983353151,0.9762187871581449,9.0,1345.6000000000001,6130.0,1568.0,827.0,692.0,63.0,556.0,25.0,2.6133323424494646,0.17464328180737215,466.0,3.1077884084969756,3.706775213482306,0.8623963418103449,10.457938036371251,0.4203521824976501,0.28211018734458804,1.573857027761506,0.29931211949409464,0.6419560842761594,4.343415178669976,0.17627753755276454,26.514172604692906,15.24208533577621,2.263755754720503,0.050759252626448884,-0.3373223864614249,-0.2865631305811955,33.89781510107016,100.79122114698605,97.44134197437181,0.0759522139120095,0.09010663108353151,-0.014154414850624256,4.32602563938718,0.27076487093122875,94.142807443484,109.05246807940777,88.79804001152542,105.39940570443878,89.42214180493173,103.086930706578,106.33152343633019,102.87012289659941,99.30261860042886,91.57452277939082,105.51020712272732,0.0,0.0,0.0,0.0,1.2280498877824018,154.99999999999997,190.3474925132767,4.999999999999999,,1004717.6781361472
