Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,116681.4701465335,1960.0,25.44463075016403,1960.0,1960.0,89.0,65.0,3.508052683066636,331.0,154.0,6.541955238025806,1.3870379820660492,22.0,1371.7,5772.0,1222.0,606.0,538.0,117.0,552.0,19.0,34.0,4.428081942115623,0.14726252095939346,785.0,5.138024829935554,3.6051362124203874,1.6686461029904498,7.976435058103652,0.7659341072519232,0.23464873885320103,1.2868412522804484,0.2566720517209429,0.7337207264000873,3.7674558374832867,0.2513207945374353,18.388433434989818,14.084572544321418,2.4664932827987283,-0.019118192435731863,0.5804138696742508,0.5612956841633168,33.06969453962237,95.40269756865962,99.09230709128465,0.136394433973172,0.09454902898592986,0.04184540398848144,3.876264686289189,-0.2594031544166502,105.57637747573048,99.83190988846911,123.81894706723453,91.89388486762785,86.85132211672001,94.05926167721637,94.22610028166898,95.6018509857399,101.9688197446999,108.24615598400005,101.1230251895838,0.0,0.0,0.0,0.0,1.063071657067872,154.0,163.71300513559936,2.0,1006537.9233797475
BOS,117296.31751301592,1960.0,27.576925979023617,1960.0,1960.0,64.0,86.0,4.585607952027013,383.0,152.0,4.373198521089565,0.8189089262808421,21.0,1325.3,5873.0,1403.0,751.0,677.0,125.0,556.0,50.0,35.0,4.207424734022486,0.32611484192258355,742.0,5.026907899433915,3.766997047304277,1.4316110087240626,9.505192404923092,0.8469310103632182,0.26469912007846397,1.4746877169141523,0.2884935409709039,0.6889852209462008,3.9679502099432886,0.24166823288538447,17.720164815613746,16.020499374135397,0.9945718116109878,-0.19478317374126158,-0.6870492577332421,-0.8818324281219391,33.023164566513245,113.75350873890243,95.36211016264973,0.1266793386689806,0.09384525012978194,0.03283409214819286,3.9844004381669085,0.6176577420837254,103.29314152672619,104.31409178964958,106.23017508434361,109.50619545447853,96.0357781371151,106.10499729455292,107.98074156532816,107.45430337789442,95.751703665373,100.53600597417626,100.37031025522205,0.0,0.0,0.0,0.0,0.869932345883951,154.0,133.96954204663234,3.0,1007143.5997887271
CHC,114769.55823095822,1960.0,24.649385749385743,1960.0,1960.0,52.0,80.0,4.341066599601802,385.0,130.0,5.345454545454545,0.8458640458640458,25.0,1221.0,5322.0,1227.0,675.0,592.0,133.0,497.0,46.0,37.0,4.214086814086814,0.3024570024570024,676.0,4.965181128648344,3.643343197447943,1.4250169098886158,9.00637127501015,0.9751628218143671,0.2555142705959274,1.4055238302731214,0.2737779153168758,0.6956025763325144,4.137104546155485,0.24486745345290745,8.148186939818071,4.921911705285311,1.0403680669313125,-0.10571140379665526,0.26938114256996976,0.16366972975512198,37.743652743652746,113.14327448121924,111.04139801963085,0.12735838355937756,0.09262690733497134,0.034731475993447995,3.961631843051831,0.20396205344631677,89.90242268877847,114.34310188337207,82.21411901088518,103.56636573866164,115.63378169985862,102.38881200998215,106.45616350784661,99.29422548297968,96.88276198536136,88.11692343480179,111.08171279359226,0.0,0.0,0.0,0.0,0.9813770843570844,155.99999999999997,153.09476913913755,16.999999999999996,1004669.0371007371
CHW,119711.51324230961,1960.0,32.42235565060042,1960.0,1960.0,79.0,62.0,3.606058221277824,345.0,147.0,6.463398585293634,1.49703898667544,24.0,1215.8,5190.0,1189.0,547.0,489.0,113.0,468.0,30.0,15.0,1.5282118769534463,0.0,603.0,4.447134019257005,3.4509350417500766,1.426136110873499,8.767449573431854,0.8332583756676165,0.25168270115694363,1.35759829057577,0.26878081125187103,0.7440437482538246,3.929003674243144,0.2263120747063662,18.115172562311503,11.042703475803137,2.4552083202417276,0.6620386150377712,-0.07586694005610209,0.5861716814342073,38.091297910840595,95.85621422475437,101.15169102751028,0.1159567142005264,0.08872228360421124,0.02723442965866096,4.051596378006808,-0.322945452965319,91.37992038627986,95.561836174744,105.82391988627019,101.00690293531007,94.48540142861142,100.88734831240562,99.40712768052941,100.11196346793773,103.4034611015901,92.02625203343649,94.89114559440543,0.0,0.0,0.0,0.0,1.085714215331469,153.99999999999997,167.19993903535354,4.0,1009501.3006251028
CIN,118374.95642771327,1960.0000000000005,27.407448938726475,1960.0000000000005,1960.0000000000005,57.0,79.0,4.00745118940945,351.0,139.0,5.442931517821386,1.0434120945134164,31.0,1248.4999999999998,5323.0,1272.0,623.0,558.0,118.0,411.0,51.0,39.0,3.4957148578293955,0.32302763315979177,656.0,4.7151459869406755,2.9483627144465867,1.7558516732358838,9.144523455868239,0.847736420334753,0.2605647671466526,1.3436540189238695,0.2814072956767032,0.7098467874361235,3.7797408823218537,0.22230102751301573,15.599810150825459,11.583970557898283,1.6760739544211845,0.08704009124241593,-0.11563027800084304,-0.02859019055950628,36.68450140168203,104.01890557908708,101.30924745934034,0.12386322974048862,0.0763574089363236,0.04750582396555869,3.808339672411226,0.22771030708759768,85.37514273374276,92.5317544839717,101.30111258949944,105.15500991659404,100.52369304402062,104.41262986048113,101.77006526366692,102.06126172426058,98.86668023591822,85.69869143497273,91.57070904756849,0.0,0.0,0.0,0.0,1.0817638133760517,154.0,166.59183000805956,18.0,1008195.8063275932
CLE,117398.31192292253,1960.0,24.933922119630672,1960.0,1960.0,67.0,68.0,3.868565745297552,318.0,144.0,4.522039341629867,1.2836611802488962,28.0,1245.5,5404.0,1162.0,612.0,537.0,150.0,592.0,25.0,25.0,4.227940586109995,0.23869931754315532,709.0,5.107899792841039,4.263707463280747,1.2370455874524287,8.374227613379638,1.0809677689245882,0.2424607637857355,1.4042150085178204,0.2575327071584858,0.7452995733584906,4.434504064511315,0.2674720691384985,6.434480622883353,4.325974238105118,1.329565465821769,0.31943707071612615,0.3575651708464667,0.677002227663856,32.28125250903252,102.91043170302092,114.67385845658745,0.13092053038297868,0.10880743899317541,0.022113090513849857,4.113052446162795,-0.5659383192137628,104.95736678718137,118.06878691533949,91.79279042654021,96.47672206362472,122.57383371201983,97.1907223488115,102.82053359351657,95.92241667389476,103.57798942642403,103.90192347451604,116.37282116195688,0.0,0.0,0.0,0.0,0.9717211192292252,153.99999999999997,149.6449633446337,5.0,1007244.5035728621
DET,115357.79176923075,1959.9999999999995,28.706999999999994,1959.9999999999995,1959.9999999999995,63.0,75.0,3.5996416360784127,307.0,148.0,6.616307692307692,1.2464615384615383,22.0,1300.0000000000002,5522.0,1234.0,592.0,521.0,127.0,434.0,23.0,47.0,3.803846153846153,0.5314615384615384,782.0,5.404560509249786,2.997733772676504,2.04761886775,8.526070731373032,0.8774841892071356,0.2441273651887199,1.2804227226721705,0.2674723523663879,0.7327888049646153,3.701019833320462,0.2433882062161538,29.75349052298986,20.15904027223587,3.114221052027665,-0.1342535887707311,0.04272556356741833,-0.09152802316042094,32.433307692307686,89.85838631919546,89.30035207663211,0.14260913614230766,0.07789192521846151,0.06471721313999998,3.601802972359403,-0.10137819724204976,111.05316523395209,83.01197797531768,151.93995393402312,98.22605668506702,99.50028500831785,97.85878175642243,93.7561176684611,99.62460580452166,101.83930558681104,113.17830566478712,83.3077503665366,0.0,0.0,0.0,0.0,1.1165024884615384,153.99999999999997,171.94112808432942,6.0,1005244.4093846155
KCA,116123.28976460856,1960.0,28.661953824170865,1960.0,1960.0,57.0,92.0,4.2803256448394364,361.0,152.0,6.871775588478604,0.4943220275250056,14.0,1329.7,5787.0,1373.0,721.0,635.0,156.0,488.0,32.0,42.0,2.973828683161615,0.31616154019703696,644.0,4.348142639551335,3.291974339970475,1.4323875049785664,9.263291496098955,1.0501627705877283,0.26070265179627905,1.3950295373410475,0.2730162780967845,0.7036563162781078,4.268926103911915,0.22174734114988345,17.710284845877602,11.74097091704607,1.5385954442754863,-0.14227764198937984,-0.17630627220460818,-0.3185839218436224,32.47875460630216,106.35335034866458,102.99572092482266,0.11150542307362563,0.0834233293690306,0.02808209370459502,4.041424408829807,0.011399540927520858,89.34584082913996,91.15996353503732,106.31677481922263,106.71933464473919,119.08077235331,104.50300762362656,102.14794781286712,101.68953479854247,97.7906189249698,88.49359235612559,89.22375414445791,0.0,0.0,0.0,0.0,1.0221161848537261,155.0,158.4281393122008,10.0,1005997.1168684665
LAD,118834.26970773806,1960.0000000000002,25.185800275581986,1960.0000000000002,1960.0000000000002,82.0,71.0,3.367305371909652,345.0,154.0,7.08883892958155,1.7779389368337082,19.0,1378.8999999999999,5801.0,1192.0,581.0,517.0,153.0,556.0,62.0,33.0,5.670824570309667,0.5646529842628183,1107.0,7.215902952814565,3.623296842607558,2.188460657088984,7.76634572563984,0.9971563227548295,0.22811190799916978,1.2655158409163776,0.2619923785845087,0.7692116914185222,3.6432631716844175,0.3126959517985351,24.795863261124758,16.687759456137428,3.7620925044063966,0.34754994017474505,0.6355317360484122,0.9830816703362854,38.226412357676416,85.43496938565357,95.56534712623056,0.19153780811008778,0.09483331893393285,0.09670448977300747,3.2179556700414924,-0.27595779977476526,130.65528538366553,113.71396477778457,126.25981047388704,89.30702247488688,118.24174790783323,91.40823019744717,95.85178022644037,95.01982759961814,107.13495862366655,132.52148944586128,113.72772710492185,0.0,0.0,0.0,0.0,1.1756936130248747,154.0,181.05683541887518,22.0,1008647.2870403945
MIL,117357.54244637153,1960.0000000000002,31.00015213753233,1960.0000000000002,1960.0000000000002,84.0,66.0,3.7054568811601407,306.0,148.0,10.203636087022668,2.1224707135250265,27.0,1314.6,5620.0,1245.0,616.0,543.0,122.0,487.0,46.0,34.0,4.796439981743497,0.5201582230336224,755.0,5.152489079472049,3.322384137184507,1.7420438583561537,8.499450283849555,0.8326837876417896,0.24400864408477377,1.3135371578926738,0.2661968466599254,0.722250287272174,3.7695874062918544,0.2401137623817131,13.27657511529021,6.619312462513335,2.2626723658438577,0.06577960002890247,0.7607009105668295,0.8264804893177103,36.01148638369085,106.20040814138531,111.57277121617652,0.133179624853948,0.08527920871367717,0.04790041425909022,3.803604544876339,-0.06413052513171497,93.29392808034632,104.27008582663596,100.50449243691406,97.73716292566925,98.73876769218268,97.77831637245843,99.48897588387528,96.54471100971061,100.59422596639287,92.14453343250837,102.27007168554505,0.0,0.0,0.0,0.0,1.297274055225924,153.99999999999997,199.78033236842097,16.0,1007200.6264262897
