Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,SD,MD,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ATL,115167.24162864163,1980.0,29.8000702000702,1980.0,1980.0,81.0,80.0,3.7692609048757113,450.0,161.0,13.881642681642678,4.628431028431028,1.3842751842751844,37.0,1424.5,6028.0,1397.0,660.0,598.0,131.0,454.0,49.0,26.0,4.336258336258337,0.9484029484029484,696.0,4.3876149095245705,2.8616167764207074,1.6030912699592834,8.80583744672487,0.8258476616883326,0.25123911844240304,1.296383802571731,0.26786360668961773,0.7195849741677782,3.978791287018321,0.21239436222464023,19.95656987040552,197.02191869303968,2.3341604281560784,33.842510078638675,17.333742287337635,13.313907755538821,1.9500663494229025,-0.5325816235790423,0.5705333040278601,0.037951696691031045,-2.2712641793768853,-13.09978078035628,12.701988876791702,-23.08000284433365,-2.394031533971429,0.9889895465302435,0.9572823237166453,0.9731267089753637,1.253614995215375,289.0,40.81677781677781,-0.57898084601762,1.2422486636019685,4.788557388557388,2.385819585819586,98.20578097410683,101.71636797807354,0.11555200272867673,0.07521755476167076,0.040334447208143206,3.880548332038594,-0.209530382142609,86.76958491121542,93.37723765611462,96.96194878536419,99.7991801548932,129.4076487172418,99.16533467521846,98.14370592960692,95.33410942578797,100.22302064378876,86.88984729174132,93.32571723531598,0.0,0.0,0.0,0.0,1.1132203194103194,161.00000000000003,179.2286124292697,16.0,,1005061.5705861704
BAL,119119.70992104358,1980.0,28.573841400617912,1980.0,1980.0,100.0,62.0,3.641741150691475,351.0,162.0,13.745829042224512,6.652248541023001,1.2086508753861998,41.0,1456.5,6131.0,1438.0,640.0,591.0,134.0,507.0,33.0,21.0,5.21304497082046,0.5865430827325782,789.0,4.864265531449118,3.12434703826396,1.6181331573319602,8.864207724880934,0.825718178107936,0.256189145471367,1.3320616403494328,0.27842475341160844,0.7453975444476484,3.9487699705607318,0.23321683713079297,24.292016192670417,195.52158933908896,2.3060570901973962,48.047305688623766,22.300308219272576,15.520927424076945,3.0863968036099467,0.5827730867534702,0.17413558099505844,0.756908679659035,9.951896335929632,-13.899306769066204,15.27362244019541,86.46559846401215,8.662743493914604,1.0429689519537644,1.0066288033215527,1.069825282102382,1.6376740375877143,189.0,36.48026089941641,0.6949397915878986,0.5219012058706081,4.147202197047718,2.84778578784758,93.22938770564613,99.5700369691312,0.12892565349399243,0.08250672098249229,0.04641893833230347,3.8075344596074294,-0.3070288198692566,106.03991167841428,97.74611742486742,112.81467481883455,95.54933316328452,101.15992776644741,97.21570550957404,96.11226750425398,98.06483134337289,105.38098052354897,108.42295516259213,99.57707761579569,0.0,0.0,0.0,0.0,1.1971351053896326,161.99999999999997,193.93557026648986,2.0,,1008930.3892207347
BOS,118556.26381322955,1980.0,29.358825610187477,1980.0,1980.0,82.0,74.0,4.272481916965218,391.0,156.0,7.322461973823841,3.318853908737177,0.33187124159886805,43.0,1413.5,6064.0,1512.0,737.0,673.0,123.0,469.0,54.0,27.0,2.27831623629289,0.5990802971347718,692.0,4.395712213040649,2.9781934401774626,1.6131505284718783,9.602274051864269,0.7809646400695776,0.2708039855742612,1.3978297213379702,0.291166161413928,0.6959421840219313,3.9535262706371737,0.21171917026812873,16.06947401101822,115.5618108174536,2.668775806896557,41.7688479206797,16.24548085795239,16.376021986827254,1.6894340472435971,0.21109737687585087,-0.21974923561429616,-0.008651877484417094,5.932601782493293,-10.516363641393028,10.968858016668422,2.866001307964325,0.3875034675002098,1.0185122298124838,0.9995434439091584,1.0857500056225893,1.4704552139899307,231.0,32.768942341704985,0.25000523761215254,2.632740915866045,6.243509020162717,3.9306685532366465,100.0453436793993,96.11849990878807,0.11468134184082066,0.07679210556207994,0.03788923675981606,3.9098908588692844,0.31895564632804413,95.82555307084458,93.17365905655262,111.52654114503261,103.50511980122452,95.67710711978663,102.76157666230509,100.85763303520159,102.55252150566744,98.44752816979782,96.44387596852096,92.68012955664462,0.0,0.0,0.0,0.0,0.8521703869826672,160.0,136.3473340165712,3.0,2.0,1008377.4407499116
CAL,116329.81214222366,1980.0,26.870434572280903,1980.0,1980.0,55.0,89.0,4.652340369114102,356.0,152.0,7.049181649600904,2.779085705071354,0.3202451019914537,20.0,1240.3,5446.0,1361.0,710.0,643.0,120.0,454.0,25.0,36.0,2.5673627348222205,0.6210594211077965,615.0,4.452571585584514,3.2856730426354503,1.4675219489542854,9.848679874832102,0.8681312330994791,0.2733428857344813,1.4593725463852836,0.2928559099289994,0.6803411949633152,4.199025643946354,0.21889118893332257,10.36574090763779,107.48474397084624,3.2677786521390333,43.489615699129494,11.525894973507855,9.251251962035894,0.5470918561731212,-0.4632610729288441,-0.19668521022986218,-0.6599462686404213,-11.846089862752706,-10.238311045249654,9.363649302891188,-92.40819922089577,-9.450996823608875,0.9658707237487645,0.908339446513166,0.9909013989354555,1.2457988039848924,234.0,33.387648149641215,-0.4734629811493044,-6.505011450006575,4.770861888252842,4.210755462388132,117.01380391692888,104.8561266314729,0.11382679654438443,0.08308784966862857,0.03073894687575587,3.9956943351593197,0.4533147251677481,97.06507480411751,102.79324899311422,101.74843544436942,106.16118482168217,106.35601245133365,103.72500924583643,105.298133598196,103.14767298236906,96.24062225258533,95.72522700811346,100.27844221880996,0.0,0.0,0.0,0.0,0.79979870031444,160.0,127.96798524510174,1.0,,1006195.8191566557
CHC,118343.67165695706,1980.0000000000002,28.01558054464165,1980.0000000000002,1980.0000000000002,64.0,98.0,3.8890621958400065,506.0,162.0,10.084405907058665,1.9818452784175589,0.38368784717517956,35.0,1476.1999999999998,6402.0,1525.0,728.0,639.0,109.0,589.0,85.0,28.0,4.270965993767782,1.34331391410378,923.0,5.616570472023837,3.582975612419094,1.607495771180057,9.280576526506145,0.6634658442228469,0.26261257417303985,1.429283570991693,0.2964174500970886,0.714705172076277,3.7137932913894356,0.25386225172740823,17.55587569807022,156.8613711852735,3.4059690882030416,56.92786215049636,16.552408417228794,14.444574058055878,1.4070719572120027,0.4564815514580036,-0.8955598303495772,-0.43907825354183366,-4.862950020004064,-13.602958752895466,12.924801791130955,-37.38670074939728,-4.007590785622597,1.1008146957769624,1.0189692786499809,1.0464809112679487,1.3087670731275762,344.0,45.87372984690421,-0.6861548136857657,-1.583988381005358,6.942284243327464,5.384365262159599,100.20468952916046,99.18186845340178,0.14492619213859914,0.09194406724021137,0.052982126470667947,3.7287761934585455,0.17526890445057172,111.07344161498102,116.91585261650462,97.42250243485613,105.17953963078618,103.96294484815081,103.65449444832497,108.20498235410926,105.49657705465435,99.54336723594136,108.9779020944598,114.07903497345661,0.0,0.0,0.0,0.0,1.0235527326920473,162.00000000000003,165.81560039097113,17.000000000000004,,1008169.1535022357
CHW,116631.2335149483,1979.9999999999998,24.41100866163733,1979.9999999999998,1979.9999999999998,70.0,90.0,3.917941246038857,398.0,162.0,9.846255937412684,4.4291003073484205,0.6178401788208996,42.0,1431.6000000000001,6199.0,1434.0,722.0,625.0,108.0,563.0,44.0,39.0,4.157795473595976,1.707879295892707,724.0,4.539877770752961,3.5294904926220916,1.4090448626844088,8.989930766003214,0.6771126835567514,0.2554338698360215,1.3910468065139232,0.2773991458256836,0.7023307658514947,3.9794420257412813,0.22485643045054485,17.9274487157726,138.521378028165,0.9555591051842118,30.11165611081138,16.673281293935897,13.834229983389378,1.9652433661953732,-0.16116617143015383,0.3736260830658173,0.21245993000303492,-3.822131676133722,-11.735519669103123,11.581431079532802,-47.97840029001236,-5.074629824608564,1.0561045689583484,1.0093787449427118,1.0871191451730384,1.6822108012998107,236.0,34.73141939089131,-0.4270560124675115,2.201844615316989,5.000628667225481,3.787370773959206,97.32804931001793,99.8834487869193,0.1173924864606035,0.0901593572450405,0.02723312987496507,4.037764147297337,-0.06150077970242448,98.96833031193994,110.42114973677432,98.07231293766543,96.90453073032435,82.95405378539769,96.9291022125873,100.36822525985546,97.70359896835657,99.29143968740539,98.72387604691033,108.81302232401997,0.0,0.0,0.0,0.0,0.9357284227437829,161.99999999999997,151.5877750373546,4.0,,1006489.2216401228
CIN,118816.87819455893,1980.0000000000002,25.770403957131087,1980.0000000000002,1980.0000000000002,89.0,73.0,3.84395639579192,425.0,163.0,10.523976367133828,3.5291975817532286,1.0739901071723001,37.0,1455.6,6143.0,1404.0,670.0,624.0,113.0,506.0,60.0,13.0,3.183979115141523,2.194352844187964,833.0,5.13549643248661,3.1198346060225672,1.7188006648488598,8.65377619021358,0.6969706614279616,0.24781628445185694,1.308178977359572,0.27301593724111667,0.7162149783800495,3.6844903260299007,0.23709413497320692,13.274578067388042,135.75415637734528,3.8806808362029583,54.742526638701804,13.708319215651162,13.482825657352805,1.638724112695871,-0.38866611458893474,0.49049608371527376,0.10182995055846314,0.4758359594270587,-11.960244201512724,12.112999622798856,2.77879798412323,0.1493407040834427,1.0652187773943957,1.0260022548154393,1.054979551167999,1.3556781526832677,262.0,38.453009068425395,0.27729973667993524,-0.7709775788108209,6.779541082715031,4.352294586424843,105.69796285873849,100.85487613356875,0.13662445177109098,0.08195756249038197,0.05466689309494365,3.708558995873042,0.15946606976201913,101.55970907851965,101.80312746793547,104.26112510942282,98.07582461659693,109.21304098131773,97.81432500636377,99.03666846390401,97.1678517943942,99.75365114275142,102.7353717958114,101.6883389534206,0.0,0.0,0.0,0.0,0.9297489475130526,163.0,151.5492610736154,17.999999999999996,,1008631.911033251
CLE,117902.11967710881,1980.0,26.57987113974672,1980.0,1980.0,75.0,76.0,4.565795304125042,371.0,149.0,10.657113234096126,4.807598311486337,0.933718432940828,32.0,1350.3,5879.0,1416.0,744.0,687.0,126.0,528.0,36.0,31.0,6.926534844108718,0.35806857735318076,825.0,5.485878903780488,3.5096877321255056,1.5943749768629192,9.414428706567344,0.8368294009241897,0.26558026150982705,1.4360129376325388,0.2949184850590078,0.6871024315004073,3.9806749124058554,0.2517379604673035,23.64222974911529,179.85809264059313,1.7971924553496306,44.16078425621272,19.178813920752575,13.910632580518723,0.9745740269446027,-0.6534560882722078,-0.3859754924181059,-1.0394315503179419,-0.26023051515221596,-12.631466085443952,12.850560772935875,-26.841401040554047,-2.807093031704426,1.0099453323461969,0.964795761604851,0.998203561246193,1.370655673865348,213.0,35.30793157076206,0.18795803350395143,-2.357342953467593,2.974302006961416,3.5019625268458854,112.96504178052581,98.64243583733924,0.1409092994964082,0.08950265368658818,0.05140664334962602,3.7476819795782528,0.5851203917191858,119.59094557530409,109.80161454137834,111.09699929819811,101.48029163405867,102.52117973750693,100.77933803397856,103.61266732754387,103.87413885790237,97.19706263433922,118.5008723834459,108.02045075894993,0.0,0.0,0.0,0.0,1.0223956846626674,160.0,163.58364585374167,5.0,,1007735.2600162927
DET,121160.88274488253,1980.0000000000005,25.51627970875121,1980.0000000000005,1980.0000000000005,84.0,78.0,4.246123013473397,365.0,163.0,9.288569858497048,5.5266520126391,1.181068828135733,30.0,1455.7999999999997,6297.0,1494.0,752.0,689.0,151.0,552.0,71.0,27.0,5.268924302788847,0.6749553510097542,738.0,4.549626126237952,3.4016250748334187,1.3764690361794205,9.207927815885858,0.9304504822005011,0.26062579609790193,1.4010614323021418,0.2776729660375854,0.7111814182545682,4.274734154734702,0.22886349190685534,14.691079747011234,128.70631310822054,3.802398322411943,38.31662136358886,17.420558743292464,14.040005661547184,1.8415072361993292,-0.42532005974847503,0.45034474531053753,0.025024679904108355,2.4042860083281994,-11.874661377123056,12.434385134199687,37.69999575614929,3.590817022603005,1.0168892539013956,0.9714674814590217,1.0497105744296704,1.3984854027502727,205.0,34.148372029124886,0.7362333721513125,-3.1729994840924127,4.656683610386043,3.195699958785548,102.95839918062474,101.18890090681168,0.11757483276823742,0.0874030803352109,0.030171754308284105,4.002500664148445,-0.028611141261304304,99.18084230330945,106.42084247619037,95.81849310955019,99.25437105382932,113.99083375557596,98.89927457712567,101.09081073454848,97.80004202009509,100.60326037758514,98.87722375574761,105.48647986532781,0.0,0.0,0.0,0.0,0.9631191853276548,163.0,156.9886617527049,6.000000000000002,,1010923.1159499934
HOU,118966.49246672525,1980.0000000000002,30.4401053982839,1980.0000000000002,1980.0000000000002,93.0,70.0,3.1081962472146243,409.0,163.0,12.81278292007297,4.384028106209041,1.6321194513884196,41.0,1480.1,6160.0,1367.0,589.0,512.0,69.0,466.0,26.0,25.0,4.669752043780826,0.914059860820215,929.0,5.638018999004092,2.8285214745514464,2.031893680243227,8.299166047151209,0.418942460722013,0.2399594784924562,1.2364097246336283,0.27705728102182775,0.7225250157583948,3.098048880392503,0.23831439052901837,24.93223849909674,183.4355511082889,4.607211853295382,37.81689296023999,22.709611568710557,21.604287260910496,2.132030917434267,-0.4749981871618952,0.049453298475133495,-0.4255448725213605,4.47078130976297,-12.66643794146594,12.931870415427658,33.49369961023331,4.310258846729994,1.099411671930424,1.0192313701985178,1.0044797045748117,1.4148438794629037,246.0,35.8791973515303,0.5867440313997845,-2.8088930232307754,4.32389703398419,2.889129112897778,91.64514732036635,89.61227442816602,0.15168300666171203,0.07550533632930208,0.07617766826363084,3.4504296791269216,0.01014736682212185,111.49760823429702,92.29730693533786,123.143195963912,94.05692218212187,65.64692413007175,94.71320445924306,93.60332347737337,98.60618794979426,100.63250651868805,114.05871921137906,93.68278394374263,0.0,0.0,0.0,0.0,1.0420631004661847,163.0,169.85616195834123,21.0,,1008777.5571920816
