Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BOS,116300.93431961122,1910.0,25.032232704402514,1910.0,1910.0,80.0,70.0,2.4065527924098253,224.0,155.0,14.019082332761577,1.7899514008004573,6.0,1399.2,1214.0,545.0,375.0,30.0,403.0,44.0,4.230560320182962,0.17452830188679244,662.0,4.247638440415407,2.586310540671874,1.756186769938536,7.792762111578095,0.1924777117855617,0.2342618488670641,1.153230294694441,0.26403065133210757,0.6920247205817611,2.611936046957932,16.97145193495312,13.651701789349318,2.694191577981171,0.196312973003679,0.46868166470529554,0.6649946157046815,29.979202401372213,95.04987635326431,100.25216504783697,2.5087817861928916,-0.2053832545481065,100.89579510133592,93.60470620278963,115.26015109284717,98.41658665514255,164.1564716157059,98.514106105465,97.17183928166487,98.05580147951362,102.03261313972014,0.0,0.0,0.0,0.0,1.2104589901372211,158.0,191.25270079693973,3.0,,1006169.1780303031
BRO,116341.86114245416,1910.0,28.267489421720736,1910.0,1910.0,64.0,90.0,3.065544418142729,221.0,156.0,19.43603667136812,2.8911142454160794,5.0,1418.0,1331.0,622.0,484.0,17.0,545.0,38.0,3.569746121297602,0.0,555.0,3.5162480454801517,3.4511082412940857,1.1328987690042311,8.433480676631914,0.10775937941092434,0.24827871541946567,1.3205098797695556,0.27455121718305886,0.6891783171748943,2.926317525699584,23.135301033364364,11.891168013215065,3.6556845747612217,0.660642884842715,0.4142044165616327,1.0748473116174364,34.19710860366714,104.62900635578715,102.43470118979518,3.0261923252323664,0.1392268924431442,96.06983919770978,105.72773529314306,101.03417987652522,99.93373759683132,62.061414747214144,99.4961895669714,101.54974130462085,99.60163441779727,102.04257778546857,0.0,0.0,0.0,0.0,1.5604144830747533,156.0,243.424723357206,22.0,,1006204.022425952
BSN,114583.79490935725,1910.0,26.5568577183666,1910.0,1910.0,40.0,76.0,3.2700538431551487,212.0,123.0,12.54257462003296,2.488555209668559,7.0,1092.2,1048.0,549.0,397.0,26.0,487.0,38.0,5.682292620399194,0.27925288408716353,348.0,2.8662080306843793,4.010568868945325,0.751397653064457,8.632010754301488,0.21396802806583148,0.25366631686806684,1.4047310692496457,0.27202276029413397,0.6669691333482878,3.434910969907987,18.29421100599428,7.663783561438322,1.7851679961616096,-0.4238228658800871,0.17940531888051678,-0.24441756079076762,39.969053286943776,100.2846740015472,107.6385375528545,3.41837486661849,-0.16485712675283865,78.30964740072316,122.86730351632517,67.01114680656498,102.28624819685952,123.22972352874292,101.65523817545025,108.02651223613644,98.68436134475918,98.7541943596822,0.0,0.0,0.0,0.0,1.4394389159494596,157.0,225.99157527025267,16.0,,1004484.8124885552
CHC,116581.65313028765,1910.0000000000002,28.897187978406258,1910.0000000000002,1910.0000000000002,93.0,46.0,2.459624074792914,196.0,143.0,15.631455966481349,3.2467166223511406,9.0,1241.1,1047.0,449.0,340.0,17.0,420.0,38.0,4.626782692772541,0.22012730642172268,554.0,4.009458563007856,3.0394012641343315,1.4444903491515593,7.576668777117159,0.1230855530346987,0.2294264917189602,1.179563337916832,0.25812442330003954,0.7140891966183225,2.7132326648030998,22.56516845148871,15.086433559656143,4.40020371543865,0.8756172072912876,0.967501349062215,1.843118560618181,29.203045685279193,82.27591226006821,93.26591214758183,2.7399903234480028,-0.253608590010186,109.54518408141679,93.11473006234674,128.82254047037114,89.78082223257317,70.88815468347296,91.94127524459213,90.71068202744011,93.64232549256276,105.73098498903076,0.0,0.0,0.0,0.0,1.2572652453468698,154.0,193.61882931953107,17.000000000000004,,1006441.8044476674
CHW,122425.66118523119,1910.0000000000002,27.955165994415147,1910.0000000000002,1910.0000000000002,64.0,76.0,2.0266436778232286,202.0,141.0,18.943065466956256,3.81833695314924,7.0,1289.1999999999998,1039.0,452.0,291.0,15.0,340.0,36.0,5.38574309649395,0.7559726962457338,735.0,5.120485271230766,2.368394233009452,2.450605553426932,7.236682043644327,0.10451486878210693,0.2209998111848056,1.0672306974059753,0.2587991199911645,0.6937018860347504,2.207706255418422,29.85450778397629,17.137069925665855,4.3558775301868975,-0.30956456925473785,0.9965376537102484,0.6869731206349219,35.950279242941356,83.58009926011006,88.00914891986082,2.109882892059619,-0.18106257759519337,121.62886271812307,85.71779872019525,161.21361341712435,91.39372346370881,89.13651316555261,92.93702305193679,89.92546439501062,96.11291342461077,102.27989584982784,0.0,0.0,0.0,0.0,1.5629796920570898,156.0,243.82495098246426,4.0,,1012156.7843623952
CIN,117077.20090005946,1910.0000000000002,26.416914324530868,1910.0000000000002,1910.0000000000002,66.0,64.0,2.9350424802219983,205.0,132.0,15.039144094421331,2.635815572726501,11.0,1177.6999999999998,1100.0,544.0,385.0,23.0,459.0,54.0,3.7032351193003317,0.7056126347966376,435.0,3.319481020849083,3.4962633691235885,1.1388530657450966,8.393198867971195,0.17562376226626242,0.24831483093465004,1.3210513596771987,0.27139895786930274,0.6824710670688632,3.1403651818931286,17.24036984181702,7.1047593504190445,2.660426789597835,0.3558903730777209,0.39655179196950174,0.7524422093222521,36.01426509297784,99.4651153953457,108.96273557903353,3.0995342571322544,-0.2053227016711295,90.69383154090714,107.11110233598478,101.56519585429605,99.45641253367202,101.14626874296653,99.5106626406661,101.59138214759005,98.45805842866046,101.04947491444614,0.0,0.0,0.0,0.0,1.4493884597096038,156.00000000000003,226.104460166986,18.0,,1006932.1771249046
CLE,116674.02731422588,1910.0000000000005,26.76734266257577,1910.0000000000005,1910.0000000000005,66.0,75.0,2.8548831570490063,221.0,148.0,10.035321409863057,1.3697523011299861,4.0,1336.2999999999997,1271.0,601.0,425.0,10.0,438.0,57.0,4.422210581456262,0.0,562.0,3.7760190813900594,2.943108855915847,1.4716819131998804,8.537987484173357,0.06704893306520886,0.2507407127133821,1.2756773711210225,0.2807457252271449,0.6681037597425729,2.6879969553845466,12.863457614439008,12.704123228788376,1.0462503068989322,-0.14350731406213954,-0.3394957903123323,-0.4830031027687193,24.14300680984809,110.76456281457905,101.43149898930106,2.7899165819081286,0.16688620166446008,89.69323846155957,106.51808259238058,96.58783599326424,107.82820944171058,57.18332878896971,105.44396066481713,107.4892994505257,104.2634518386591,98.50568995557134,0.0,0.0,0.0,0.0,0.939172533862157,161.00000000000003,151.2068570663782,5.000000000000001,,1006533.5213649633
DET,120170.96393323656,1910.0,27.375036284470248,1910.0,1910.0,86.0,68.0,2.8230218891074004,219.0,155.0,15.946444121915818,2.6447024673439765,5.0,1378.0,1257.0,582.0,433.0,34.0,460.0,67.0,3.7247460087082733,0.0,532.0,3.467745664359462,2.998889339549472,1.216464581946299,8.195673502466668,0.22173649608280188,0.243654579970274,1.2438403157795712,0.26654632287499314,0.6961782667808417,3.016501826704436,10.788501749813816,8.7835843116045,2.199610952323597,0.5830349285855717,0.3609515004957579,0.9439864311755213,27.941944847605225,107.81936936156269,112.39535932857734,2.9107143843734513,-0.19347993759703572,82.37070101958605,108.53691045557234,79.83768804184481,103.50504736367805,189.11010780268938,102.46403014557963,104.80669109461124,98.99007251263914,102.64501520948942,0.0,0.0,0.0,0.0,1.2204062140783742,155.0,189.16281393781975,6.0,,1009955.3348330915
NYG,116797.7183788064,1909.9999999999998,26.179324742639114,1909.9999999999998,1909.9999999999998,91.0,63.0,2.6759202478988797,235.0,155.0,15.816643870131736,1.5053631847959108,10.0,1389.1000000000001,1290.0,569.0,414.0,30.0,397.0,38.0,4.08523504427327,0.15484846303361888,717.0,4.63716625780572,2.566610530296075,1.9592461985530196,8.342174173833753,0.1939125942161573,0.24679453024892117,1.2120871893477587,0.2816300129950492,0.6902575004952847,2.5086359050929703,31.531192951056152,21.33410443738103,3.9057806150958374,0.45344638185550523,-0.20349153886495472,0.2499548336003571,33.16636671225974,88.22644805339124,85.18166129344328,2.3829987308228984,0.16728434280590926,126.69521915357598,78.6303702389765,174.72949752323535,98.85178810985391,111.67928026446255,98.90141136042439,93.21182855397494,102.16967851469889,102.20236639543123,0.0,0.0,0.0,0.0,1.3844097336404866,154.99999999999997,214.58338353120857,29.999999999999996,,1006651.0618386004
NYH,118997.63709269562,1910.0000000000002,25.307925727909833,1910.0000000000002,1910.0000000000002,88.0,61.0,2.563430202290849,210.0,154.0,17.791561303374035,2.563181851022325,8.0,1384.1,1219.0,543.0,395.0,16.0,359.0,54.0,3.7876598511668234,0.3917347012499097,648.0,4.2047791584056435,2.3302199394117187,1.959305564001156,7.911289674524164,0.10380890381715661,0.23652243339965962,1.1379455126595424,0.2678594562867442,0.6825335746022686,2.4307475766927302,25.90288920285092,19.581850692862645,3.8348897935126995,0.14538774273379343,0.5238074793357673,0.6691952758883111,29.961057727042846,97.39800066735417,89.55769627707137,2.426274871648876,0.13268262559811866,99.8777420357307,84.33618058868248,128.59102411278647,99.9134985334576,88.534424141034,99.46474943719615,95.88393487073891,99.47774448742366,100.63323207892606,0.0,0.0,0.0,0.0,1.356641304819016,156.0,211.63626587796563,9.0,,1008806.4727982082
PHA,115509.01675466385,1910.0,28.009292502639912,1910.0,1910.0,102.0,48.0,1.7849651803709414,200.0,155.0,22.885110876451954,4.781414994720169,5.0,1420.5,1103.0,441.0,282.0,8.0,450.0,55.0,7.787117212249207,0.0697641675466385,789.0,4.995187183224484,2.8483120194352947,1.9553452775712776,6.982412224748611,0.050616030503442794,0.2154175214917321,1.0923026937982117,0.25337707038336027,0.7343680647997184,2.350121973628709,26.514541696839164,16.44649538397789,6.158485758500761,1.5847826534218032,1.3777674524910126,2.9625501491336577,33.70397747272087,73.45113428937086,93.67587536422103,2.332919168198095,-0.5651567932577675,118.65260887933478,103.0871604783599,128.33110678150445,88.18249138619451,43.16836945721312,90.58950346309004,92.0380450435639,94.09927062491104,108.2757459759248,0.0,0.0,0.0,0.0,1.6342955283350937,155.0,253.3159611498877,10.0,,1005391.9381907778
PHI,118119.08917436707,1909.9999999999998,28.12170385395537,1909.9999999999998,1909.9999999999998,73.0,70.0,3.081369581888363,248.0,148.0,12.113064382841259,2.627000225377507,9.0,1331.1000000000001,1224.0,609.0,457.0,34.0,507.0,48.0,3.6490120952595597,0.24198031703102696,624.0,4.2123566015752,3.4166853360253673,1.2464736953925324,8.253474800125606,0.2295076823616732,0.24446587894628652,1.2966844595723304,0.2738659556063634,0.6828320246037112,2.963835796860136,18.141501284657178,12.508651298936456,2.5678779526914717,0.27355331309762715,0.2691976156699475,0.5427509141157735,30.02659454586432,101.06283447028795,99.66569631008683,2.806866554256348,0.11753378502822734,115.08870140060914,104.67315932455298,111.16301907158122,97.80073217256876,132.1794125076012,97.96821847254083,99.71752081572578,99.35303536315502,101.10291980492956,0.0,0.0,0.0,0.0,1.170591476222673,156.99999999999997,183.78251846288362,25.999999999999986,26.0,1007952.7440462775
PIT,115569.22853628537,1910.0000000000005,28.659204592045928,1910.0000000000005,1910.0000000000005,76.0,58.0,2.7501386574706297,223.0,133.0,10.334973349733499,1.5748257482574828,10.0,1219.4999999999998,1110.0,499.0,373.0,18.0,315.0,51.0,1.9363673636736372,0.4774907749077492,436.0,3.214892476235942,2.32269276434744,1.613512198074621,8.1838595622044,0.1325814428873847,0.24356624267052476,1.1673947029502045,0.2663083860328666,0.6734619182091022,2.6982753547178575,21.025917675588992,14.769628752022982,2.5339607595120515,-0.19462504933094485,0.3465014203692519,0.15187635286976542,30.125133251332517,91.44243854926357,92.20959330867439,2.7670890323323056,0.05186330275277269,87.83629574339068,71.15773501909653,143.89624745886331,96.97581643659805,76.35708334437489,97.60769469069633,89.7748906700085,96.61130181897411,99.71554324997848,0.0,0.0,0.0,0.0,1.1613739958999592,154.00000000000003,178.85168200575364,27.000000000000004,,1005452.2818368186
SLB,117551.26431190605,1910.0000000000005,26.823617451171152,1910.0000000000005,1910.0000000000005,46.0,103.0,3.0425590536559617,220.0,150.0,11.148394821522118,0.9007707850033676,3.0,1336.2999999999997,1298.0,708.0,453.0,13.0,502.0,51.0,3.0894260270897265,0.20968345431415109,544.0,3.655675574897328,3.37221476818661,1.229692380318791,8.720836051772553,0.08743127808696265,0.25520375567819464,1.343672313328796,0.28394291755492296,0.6267915624021554,2.8737260757522387,7.733946931615951,6.598818024620414,-0.4858936041276863,-0.840865227768521,-0.5747867740720608,-1.4156519830571748,21.7997455661154,123.72009537250051,113.85926419817756,2.9598896900286893,0.16883297790372273,86.83467270950855,122.04844223648983,80.70584066441535,110.13744609493249,74.56660818784728,107.32080356653213,113.2185918794334,105.45082631432217,92.414590267296,0.0,0.0,0.0,0.0,0.8930204085908854,158.0,141.09711898127014,2.0,,1007388.8728578911
STL,117744.64179775285,1910.0,25.57333333333333,1910.0,1910.0,63.0,90.0,3.7748938995445704,249.0,153.0,9.65685393258427,0.4135580524344569,14.0,1335.0,1396.0,717.0,561.0,30.0,541.0,40.0,4.788988764044944,0.32059925093632957,466.0,3.1358596544655915,3.638887518621905,0.940855750563296,9.392222742846995,0.20175274039599772,0.26965233187192617,1.4479011401632111,0.29213052033638226,0.6519884534996254,3.218819898566201,9.579633274970206,7.810585540253669,0.1521246507155538,-0.4117410592072075,-0.48760720962616666,-0.8993482693192664,27.661573033707864,125.44473990751231,109.45586968774305,3.21479497975437,0.5560740009783696,85.67698548409919,111.48051855542893,83.67813055734743,111.29448907559627,116.19462330379464,108.06153674420675,111.3463734507604,105.97905042039875,96.497466796773,0.0,0.0,0.0,0.0,1.0453992172284645,153.0,159.94613904442235,28.0,,1007577.0419475655
WAS,118030.23683442741,1910.0,26.581254558716267,1910.0,1910.0,66.0,85.0,2.455004975847956,200.0,157.0,22.336105032822758,3.937199124726477,3.0,1371.0,1215.0,552.0,376.0,19.0,375.0,51.0,10.018745441283734,0.3728665207877462,674.0,4.42115575939032,2.4591241846549097,2.021153490814005,7.9511206264452605,0.12452761800110879,0.237558472087202,1.1566938679000187,0.2710910125052769,0.6814631823661561,2.4495770150116876,26.47331419669087,13.988067197613418,3.3504517864737515,0.02477251946176168,0.007811458567245696,0.032584010425175204,33.276221735959155,101.80884629288451,98.52877136813862,2.3856409488434385,0.005427960836268529,105.01741894183253,89.00153063637886,132.7857549593559,100.4165327946312,106.204579221852,99.90043465733555,97.46368192612289,100.67788103761438,100.47541272402897,0.0,0.0,0.0,0.0,1.5652569336250914,157.0,245.7451476752193,8.0,,1007864.2638949672
