Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BSN,111330.22032026504,1878.0,22.04086140254003,1878.0,1878.0,41.0,19.0,2.3112519478873828,62.0,60.0,55.855880728879065,8.81612368856985,0.0,543.3000000000001,595.0,241.0,140.0,6.0,38.0,12.81612368856985,0.0,184.0,3.044716285418908,0.6273025011379446,5.410645387344008,9.83996157048604,0.09897902833219814,0.2785653168077443,1.1630293412915536,0.3028288209889658,0.6341955168856986,2.2115679774668857,64.52888253787023,6.0156441777944565,12.91136331014512,7.192346519327242,-0.34298200055356187,6.849364519382563,57.85588072887907,100.85204327042278,96.50230640244845,2.132757082840455,0.0996839704204971,104.02545667341057,63.64937362923074,182.19009508768767,102.74882429009261,158.94023141115497,101.68129660238793,99.10047754974713,101.74737731324842,122.86306849137617,0.0,0.0,0.0,0.0,8.700259884041966,60.0,522.0154803121768,16.0,1001299.1148536719
CHI,117701.4773139746,1878.0,19.6,1878.0,1878.0,30.0,30.0,2.3684210526315788,61.0,61.0,51.704174228675136,0.9183303085299456,0.0,551.0,577.0,331.0,145.0,4.0,35.0,33.994555353901994,0.0,175.0,2.8584392014519056,0.5716878402903811,5.024647272450091,9.424682395644282,0.06533575317604355,0.2700470278591918,1.1107078039927405,0.2926545687428727,0.46550884591651553,2.1858288228403637,64.83705005130837,7.2251531183719635,4.936229661566808,-2.4363363884429967,1.2183461099214,-1.2179902821725164,51.704174228675136,99.98445933032228,92.27620533770174,2.1724145427846953,0.18259222979121517,97.66113339631002,58.00642095308462,169.76548282860625,98.41248144347695,104.9159595138637,98.57196958692033,94.64221570857019,98.32893293010595,90.18330128512197,0.0,0.0,0.0,0.0,7.658591833030854,61.0,467.17422867513613,17.0,1007545.0998185117
CIN,123465.09489051095,1878.0,22.854014598540147,1878.0,1878.0,37.0,23.0,1.8394160583941606,61.0,61.0,45.722627737226276,4.416058394160584,0.0,548.0,546.0,281.0,112.0,2.0,63.0,34.5985401459854,0.0,220.0,3.613138686131387,1.0346715328467153,3.620924577518248,8.967153284671532,0.032846715328467155,0.2609140682940742,1.1113138686131387,0.2908091725823264,0.5416399562773723,2.1255171135394244,41.936393515036926,5.1929009556770325,4.295235929697969,-0.14347854648193303,0.5571031635695131,0.413624625788988,45.722627737226276,84.15303296518454,97.24211449735098,2.0773899709991257,-0.28610105514526385,123.44611668718144,104.98315383443308,121.92567535944688,93.63496499748341,52.74515847822892,95.23827686077503,94.69385782212233,97.70889875097353,104.93222602015237,0.0,0.0,0.0,0.0,6.74356795620438,61.0,411.35766423357666,1028.0,1013181.2335766423
IND,119474.18609406953,1878.0,20.392638036809817,1878.0,1878.0,18.0,32.0,2.3374233128834354,56.0,53.0,29.177914110429448,0.9488752556237219,0.0,489.0,523.0,278.0,127.0,2.0,74.0,16.012269938650306,0.0,164.0,3.01840490797546,1.361963190184049,2.209312009038855,9.625766871165645,0.03680981595092025,0.27446722660319156,1.2208588957055215,0.2995424570932875,0.5372896749079755,2.372501873141174,16.657535770919424,2.402364581823349,1.0478237246930722,-0.592915130478229,0.14011537394884419,-0.4527998005929412,30.519427402862984,110.45112400066023,112.10870144211329,2.4025767653644112,-0.0350785602577382,103.12650491643774,138.19186724750642,74.39311508442067,100.5122044245891,59.10909375474325,100.18542076842664,104.02807159698676,100.64319275713449,104.08944307670585,0.0,0.0,0.0,0.0,4.373131513292434,63.0,275.5071574642127,1035.0,1009277.8486707567
MIL,121271.26691042047,1878.0,23.188299817184642,1878.0,1878.0,15.0,45.0,2.59963436928702,68.0,61.0,31.72212065813528,0.70018281535649,0.0,547.0,589.0,386.0,158.0,3.0,55.0,24.57404021937843,0.0,147.0,2.4186471663619744,0.9049360146252285,3.6312907066544793,9.691042047531992,0.04936014625228519,0.2747828589325889,1.1773308957952469,0.29425945807848386,0.4165026541133455,2.371567234304313,45.40554152028652,7.159620584920049,2.5504034762653833,-2.808385429788088,1.0331894550234133,-1.7751960089563015,37.9890310786106,105.41066188583945,96.16293308759907,2.4408966952317126,0.22806713498270692,82.63524493811359,91.8195135535769,122.2747292582477,101.19380745514233,79.26237709159813,100.30063218408509,100.31909760575175,98.86815928327522,80.68930250674468,0.0,0.0,0.0,0.0,5.173344698354661,61.0,315.57404021937845,1048.0,1011030.731261426
PRO,122378.27255639098,1878.0,20.036363636363635,1878.0,1878.0,33.0,24.0,2.351503759398496,63.0,59.0,25.87406015037594,3.7669172932330826,0.0,532.0,582.0,320.0,139.0,4.0,79.0,19.56015037593985,0.0,171.0,2.892857142857143,1.336466165413534,2.819134235225564,9.845864661654135,0.06766917293233082,0.2758489231797858,1.2424812030075187,0.2985695248425783,0.5344892902631578,2.436476994994888,22.475958581313602,3.8670253050513566,3.673109116284807,0.5587377073593381,1.0386071917215796,1.5973447473243552,26.31578947368421,105.25113290585952,109.05445378836615,2.4132544608802027,-0.08497323559639193,98.8370531657758,135.60480653420086,95.40201749217248,102.81046433541744,108.66295806793023,100.6897646007069,105.87048511423798,100.31629750162398,103.54692298106055,0.0,0.0,0.0,0.0,3.8091226127819553,62.0,236.1654135338346,1064.0,1012110.552631579
