Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxKN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,CompetitiveSwings,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,teamid,playerTeamId,playerid,EV90
ARI,591206.5917953242,2018.9999999999995,27.860608734009706,2018.9999999999995,2018.9999999999995,67.0,62.0,4.3208015550281225,651.0,112.0,5.041288045875607,0.0,0.0,43.0,24.0,1133.5,4888.0,1091.0,590.0,547.0,173.0,434.0,33.0,47.0,3.273400970445522,0.13983237759153067,1154.0,112.61799735333038,93.57185707984121,59.64225849139832,8.552712836347595,19163.0,7038.0,12125.0,57.7243934715483,7.376709307454786,5.662108513453903,1.5428319364799294,9.118193046107782,3.42812045572094,2.785287513087781,8.61944527805498,1.3665990145664693,0.24622942354357816,1.3386184148639908,0.29764948196021873,0.7419745625090429,4.427923453269462,1.310585327995236,0.22035856641799736,0.4292722065468019,0.35036922561782097,0.09535237423528893,0.15293191924719896,0.06355775216029996,0.25050922424605204,0.3603144744587561,0.29424524102138166,12.653527730711906,115.19522518735364,2.3640783425636323,40.486979589268515,9.264085880491798,8.940099882893264,7.3146609332489705,1.1507816964218143,0.2608700511272936,-0.024420944297621316,0.23644910241445555,4.85325247145693,4.401859620437773,3.4647678900073515,-7.259586281354116,7.339418272791977,13.084301818162203,1.1238299286924303,1.0238879531985963,0.9349044447606937,1.0105579182536477,1.1262287787896617,498.0,37.55932951036612,0.18643516023969084,-0.6722835854732754,0.5288083145866784,92.38989941243672,0.2809101825197064,83.71390016209429,0.1818416899289454,89.29491048862754,0.15127969856026277,80.2695084949524,0.1533367962720871,85.56936292780522,0.20088456080862532,86.86163600350405,,,0.007981400113475177,1.2122489800314362,-1.1508427667177117,2.3272354766369845,0.20977599102215472,-1.1655796839218024,1.410445633201265,,-0.028463080427165843,-0.299526142974257,0.6750780932355789,-0.032398279585980676,-0.9586533756314168,2.162946911645303,,0.3175067738429642,0.687402891269519,0.46547865964005297,0.6294098037697398,0.8528385956012351,0.7596767336127039,0.3984573989219233,0.5964913313903838,0.11168343683546537,0.16435526926775476,0.27603870630436705,90.0,6.7577415086016765,4.2979267754741945,97.24298556777863,102.11973167999435,99.24203560636458,0.23679855367534186,0.08837123832554036,0.14842731509483903,4.345312373743948,4.456810058130998,5.000727028117945,-0.10712189824133857,116.87057785619761,89.52924569916189,65.09439788266431,39.55174239082487,116.58438464931629,115.35809439788267,272.0540802823115,0.41643626765240405,0.3366432238747244,0.24692050814556682,0.15075696834936042,0.4255698445893252,0.42367318682311417,102.02053202088867,103.81265711004053,102.86662318904668,100.40872135424284,100.4255031815168,99.86729768648306,101.35437209413617,101.02983892181314,101.76377968914316,102.11567313617631,103.14299852046766,101.60656876175392,98.84546851976103,100.43852089386733,99.67567922441512,103.82980600251709,97.29506278285456,97.62721861050315,87.6858382058504,95.32361795590306,111.0184819243161,4.925616894745024,0.0,0.0,0.0,0.0,0.3904017912075371,0.18825393310953056,0.5103279866666667,,0.16130466698740448,0.23025111033900506,0.12562666156872893,0.17820282059325046,,0.13897716847479635,,0.23025111033900506,,0.12562666156872893,,92.4649511044107,88.27409594617433,83.89073882370984,,92.1040868967635,83.50047105127115,80.24493478584924,81.32782987765728,,85.88971287750842,,83.50047105127115,,80.24493478584924,,-1.0232579576925127,0.4871508337230325,-5.709548405677333,,-1.4202068659702094,1.1719836349629968,1.800602211757499,0.9316721396640613,,-3.8300523281574725,,1.1719836349629968,,1.800602211757499,,9.163493913567784,5.4569889541197405,2.0966983280630895,,6.376922548514317,0.8546739422353407,-4.641225348248013,-3.3738880976888783,,4.755152238453419,,0.8546739422353407,,-4.641225348248013,,2.206570719063588,0.7890614789376729,2.5956377638158976,,-0.2833459752910078,-0.4301495709406785,-0.11021411448809704,2.6547666341145764,,-0.7225114523827072,,-0.4301495709406785,,-0.11021411448809704,,0.07562285379771949,-0.10977715243537822,0.6252588147762984,,0.7446280615166252,1.4416182728779612,-4.632199680731175,0.7583974833423375,,-0.7015010563113317,,1.4416182728779612,,-4.632199680731175,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,2247.069924116025,2356.6297761205756,1256.3741948470208,,2200.9209724298794,2122.4197942855203,2317.940879118378,2053.61946449067,,1777.519424783457,,2122.4197942855203,,2317.940879118378,,0.29411964917071015,0.651014177609175,0.46530997114865463,0.5783662048072342,0.8523489776409351,0.7599007164499338,0.47793901992589316,24.022118421587116,0.0,0.7381916391381138,0.8676720372968914,0.237392947727393,0.5219592675968239,0.7784420192642258,0.4231906479214822,0.24852250895280112,0.4825913050957956,0.2398601418429643,0.08570350762009889,0.06513909502719362,0.0995562604481694,0.5915055243775915,0.8150013708513455,0.22307383642170267,0.4448440308663432,0.7255933820618649,0.200116810944861,0.2913991206369651,0.5976290207869429,0.5395332155959418,0.6678189966157918,0.8453744017247462,0.46046678440405836,0.13800328779160187,,0.15836515136912596,0.3905829503925894,0.1634203035036843,0.08052241915723983,0.00066138,,0.16767907111655894,0.19548717131460672,0.0035541393862815887,86.41375345651439,,80.24250080111362,92.55311034531316,87.83340440005112,88.91550059066162,93.39320373535156,,91.87637565904625,85.30111025675973,0.0,-3.696385135933904,,2.2261908262411114,-0.9167709484726485,0.9395631549124884,-0.6229990946363244,-3.5032699108123775,,-0.8336639464866408,0.14351469506309553,0.0,3.8067678699138927,,-6.2095944836301245,8.017630397888162,3.314557819622399,4.30796311353665,8.894359588623047,,4.9319351621871625,1.0820448471421162,0.0,-0.9136334317040536,,0.7351306644200846,2.583672426756673,1.9666714994385146,0.384517138012647,0.12782397866249084,,-0.646966803295059,-0.5610799056643182,0.057397764705112556,-1.2405989111953155,,-0.001637082579842004,0.4642826035093279,3.0375193848810595,-2.805657668440445,12.782397866249084,,-1.8234711511110293,0.4501328134777831,2.0083266601408765,0.29227816960388187,0.6501742497238642,0.4655555775262462,0.5766660849669167,0.8512227879523598,0.7599007164499338,0.48239987001676227,24.022118421587116,3253.0,89.13209028882903,12.251121803030072,268.0,0.08157681112130567,112.74779885310984,105.19355977062197,0.3816168982637847,0.5958944984561095,161.99999999999997,96.53494498484659,15.0,11.986769775458864,13692.93674459638,104.64274371415968
ATL,591592.5638003902,2018.9999999999995,26.6332899869961,2018.9999999999995,2018.9999999999995,90.0,51.0,4.024675519803493,566.0,146.0,8.494066970091028,0.13426527958387516,0.0,30.0,18.0,1230.3999999999999,5295.0,1189.0,603.0,553.0,174.0,463.0,28.0,62.0,4.744798439531859,0.2994148244473342,1176.0,150.31762028608583,97.95318595578674,70.80152795838751,9.87898244473342,20489.0,7500.0,12989.0,68.09720416124837,9.02755201560468,6.39921976592978,1.1237808842652797,8.562259502985736,3.3684011571877113,3.0092245453519184,8.657457774014084,1.2670752840628772,0.2485375663274221,1.3362065479113105,0.29711297605964027,0.7610576125739597,4.414494163529044,1.6243266335528286,0.22028978029372567,0.4552447872900683,0.3244654311580787,0.09809106782436607,0.16001033608826398,0.05742472398073798,0.16952094545952534,0.34048357909297794,1.2395544269449783,17.165768339529766,118.89612493152374,1.4914808199905296,33.70925154763402,14.329730393343228,10.569400179665536,11.44557028486344,2.139819810871805,0.6634321021058709,0.04569140301277965,0.7091234961711718,4.945161684998162,4.427119218993551,7.058977761204005,-7.789536456487651,8.805572525846788,52.64859801530838,5.152053743600845,0.9943420684007344,0.9018041663933638,0.9522230506811007,1.0955162267957648,439.0,32.84273407022108,0.740938995224551,1.8898591122094064,0.5439467264678153,92.47787177049175,0.2305611995321352,83.19104000084685,0.33497899560016553,87.4813496694081,0.16542233575319149,77.17074474092765,0.08446202758254008,84.23069587964154,0.23294723,86.49171271,,,0.005501863728097764,4.860320246435693,0.9637197497664489,2.7966040499286344,0.029385341429420633,0.8432142531654048,4.497276157140732,,-0.056707547441250956,0.13740526197340042,0.6049660654956207,-0.5299271508553487,-0.6714066969785492,2.484682959746261,,0.3172560799837452,0.6954459827990898,0.4689063682989272,0.6392868758184332,0.8592602627048116,0.7694640110809494,0.3998810576690508,0.6079681506591353,0.10817907368498052,0.16271337624918727,0.2708924512524383,71.0,4.107769830949285,2.5193433029908974,89.73220634570313,100.54906716170876,99.81686723260246,0.22177474279421322,0.08595863570302342,0.13581610792018856,4.453662252119286,4.60814454750242,5.426501032316356,-0.38981864372555075,136.85183680104032,110.52860858257478,78.09110858257478,58.392555266579976,144.44351430429128,122.63548439531864,325.88897919375813,0.411045543553316,0.345664916789662,0.2432895364775683,0.17323412894099482,0.4446550445424252,0.38211082829892723,95.8003702464262,102.00419701023975,109.9277553386501,100.85153246233756,93.11193086967405,100.80344893591428,101.17175600440584,100.84773511179105,104.62657956347195,95.63688916929694,100.32711324728047,101.57485167857101,104.82599061153068,93.01281502199002,104.28914383723321,102.48574063822855,99.9024706412293,96.19160820763739,100.75938696501608,99.59852191407735,100.12756387590842,4.526461485736027,0.0,0.0,0.0,0.0,0.35463161246830305,0.18861528194842406,0.23393316,,0.2355988812162432,0.2224314408683179,0.1681529782079027,0.11965811999999999,,0.08444367136169098,,0.2224314408683179,,0.1681529782079027,,92.62940061421263,89.89953412711358,86.44505393898095,,91.70415830352331,83.38637416587102,77.21927025076579,80.6904776436942,,83.98022469539404,,83.38637416587102,,77.21927025076579,,-2.1878299391740628,-0.6694278022347828,-5.453196095896291,,-3.9748236136630317,-0.7835828327427147,1.2895948816778058,7.903067497980027,,-2.576000379222894,,-0.7835828327427147,,1.2895948816778058,,8.057951829962887,4.929598989009399,0.9276275110768748,,4.612025827169979,-0.17940928792016864,-5.3176819031292295,-2.6698779988856542,,4.9472270608318,,-0.17940928792016864,,-5.3176819031292295,,0.6317131578902891,1.479979373578697,4.625895828008652,,6.069805833781007,1.1690368720722082,0.3667332715194637,-1.975397311151028,,0.8410458808429836,,1.1690368720722082,,0.3667332715194637,,-0.20455898878666132,4.793439670437452,2.541701004400358,,-0.2965691828910124,0.4630388674011244,-0.33653499069899495,-4.70332693131197,,-0.4923073686015892,,0.4630388674011244,,-0.33653499069899495,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,2271.051394875986,2256.4809859754523,1448.456043956044,,2154.6677262915236,2395.080342414133,2605.4366830592526,2681.5476190476193,,1819.3184213078994,,2395.080342414133,,2605.4366830592526,,0.2872241667498375,0.6622143122155397,0.46904177031209354,0.5842856427340701,0.8570907252576397,0.7697950034972367,0.48289137243254227,23.317621357452865,0.0,0.7346583894505853,0.8764906264401822,0.2438175115133291,0.5354340773537061,0.777124646605982,0.41969277732200916,0.2459263240547789,0.4874072204738297,0.24025427558436283,0.058413077680429124,0.18730809163835344,0.0962354381412549,0.6145378074569245,0.8197447969912223,0.2143556882119636,0.4515963812743824,0.7159788151950585,0.20533708610289336,0.29086370310061777,0.6092082823789012,0.5418267984289663,0.678319484717978,0.8518366210394993,0.45817320157103386,0.08351429567104023,,0.17159311873250932,0.3585818872285436,0.2824914327526882,0.2302799,,,0.24447881166936436,0.23076754056396145,0.002849,84.29237488726332,,77.3563181609235,92.67964397653047,87.09550337054206,86.5451869226951,,,91.94855329640586,83.42863791778045,92.1769027709961,-2.6405947884968417,,1.636858345115547,-2.0245410836167883,-0.04784146553679136,-5.178640924105987,,,-3.1013226309105426,-0.6087492777670003,-1.7758400440216064,3.6902921062434175,,-6.780793368089039,7.058019114456626,3.8804676972896592,-0.3172997479939329,,,3.3573700483042366,-1.572938655141304,6.6090898513793945,0.884922737731537,,0.25480495724104235,0.34653579882105073,2.860633580899367,4.425869315862656,,,7.118953130164037,1.1353058101190994,-0.062041692435741425,-0.8053393097333118,,-0.45955040773222167,-0.4003549051478434,-2.8209530491415955,2.445231666222462,,,3.1576600797058316,0.3905972827989776,-6.2041692435741425,0.28668085428072165,0.6632409143042914,0.4690952521472691,0.5845364256900196,0.856710655228381,0.7697950034972367,0.4824762677356958,23.317621357452865,3594.0,88.81276273987008,10.695560722088176,236.0,0.06563401399219768,112.87926690507153,120.56550715214567,0.3665484736955462,0.6914410492522757,162.0,112.01362549092124,16.0,5.513306691607856,12956.090783485048,104.33181079323798
BAL,602250.694015775,2019.0000000000002,26.70430384087792,2019.0000000000002,2019.0000000000002,39.0,93.0,5.565589170587199,580.0,127.0,3.545953360768176,0.0,0.0,22.0,20.0,1166.3999999999999,5177.0,1241.0,790.0,727.0,258.0,448.0,11.0,64.0,3.9272976680384093,0.3580246913580247,1029.0,103.18449931412896,108.45507544581619,51.93089849108368,10.915637860082304,20455.0,7639.0,12816.0,44.53326474622772,6.479338134430728,2.1910150891632374,0.9987139917695476,7.90824791000557,3.4329093167905853,2.4921302397599456,9.513530981795443,1.9730036702462534,0.26371076431894824,1.4384933665095587,0.290453405380882,0.6940612584010631,5.61454539560104,1.1744260676670097,0.20446899277752062,0.40161288003823725,0.39391812597916664,0.09415538088314472,0.17909528582373113,0.06703918129398148,0.35713877453275034,0.3343437418895748,-1.09949323759065,9.998921967405701,87.64264672425966,1.2119184794521531,29.922926960117614,7.963290399413132,4.613851943053305,6.389904965427468,0.6598086051459411,-0.45535234314019357,0.31642282081465145,-0.13892950994147313,5.875845979162659,5.192191578743475,-11.956326016923413,-6.8390430833108695,6.322255794828874,-126.5948980152607,-12.129929948598146,0.8967618176832465,0.8590574487609296,0.9138186891974854,0.97376369261807,443.0,32.36265432098766,-0.44045948521895223,-1.2832660070744057,0.553566994777092,92.25015835997772,0.23986606720813972,83.4239964037032,0.19129363548655567,86.62338592458387,0.06885579378390073,77.43216565099392,0.1496781252258007,84.6374029224878,0.15328467,89.80952381,,,0.005415535133143129,-6.0262950090602025,0.20775260913876267,0.2893446767070686,-1.3763465221731588,1.192107039847742,-1.0328937768936157,,-0.7917165829204567,-0.8021054768405861,0.9518150870218234,-3.5921192003891287,-0.6264291384137669,-4.918541794731503,,0.3103302647865227,0.6988367351003086,0.47197427503600825,0.646348772199245,0.8633735096442045,0.7796097177666323,0.4151749968518519,0.5871274999005487,0.1038770266932442,0.15434501984996574,0.25822204483710565,47.0,5.418724279835392,4.074074074074074,118.18651225790245,115.33798199292065,113.34899876098424,0.19991814876971886,0.08548402068930042,0.11443412883659122,4.834335826518532,4.864728280278867,4.423838277424439,-0.04895622501383901,111.19195816186557,87.5289780521262,67.04055212620027,44.03532235939644,134.70841906721537,87.01774691358025,265.9295267489712,0.41074060076731833,0.3422499228755145,0.24700947657150207,0.16462903687842936,0.4938771342601166,0.34149383078360773,89.72958371979834,104.45101427384341,92.8970110795103,107.59414768389817,136.2488408860355,104.64652059917665,106.7424262740782,97.52192657578065,96.55375475697436,87.95137175384622,100.84870092043417,96.50807264232513,94.91883003925722,107.91661222668505,117.34076371746816,99.54878193940023,101.03821743894642,99.33441796512031,97.7730181666637,109.05454858137293,90.16348756693188,5.595932692604837,0.0,0.0,0.0,0.0,0.4366108659451445,0.21759145571428573,0.28439358098901096,,0.23231440816866472,0.2418402150958879,0.0628341180743243,0.034282490406504065,,0.15302015344375058,,0.24003422858264198,0.07231041,0.06964054169689642,0.04104478,91.7524107922469,86.15073429985809,87.56148546060176,,92.30808911612547,83.20372855357313,76.99039240263069,78.21496242172225,,84.42438269700962,,83.19438554200102,85.6195098132622,77.23104243728345,76.22000177556818,-2.5423463955415238,2.2239214361232693,-7.469898783605425,,-6.600427700296882,0.9297859103517986,2.392702223058999,-3.6371840994365154,,-4.149392606713811,,0.8995751897413813,6.41348564334032,3.352351029915333,-0.6794122154062444,8.933993397124818,3.0256640128585577,2.888570455504237,,6.2691722393118035,0.8961850931945169,-3.8336587511637874,-2.620886034669786,,5.022661302593706,,0.8812325321852456,-1.1144987897175114,-4.373259588349626,-2.1062398130243474,-5.475960761621067,-0.5467579924653366,-1.790724698658828,,0.158895059919019,0.4468179837666068,-1.1333994797713531,-0.9477332257443951,,1.9088151407520721,,0.4526532277695475,-0.23363900184631348,-0.245132734342893,-3.9769992157816887,-0.9076549972767359,-0.8588496792919652,-3.454191032611906,,1.8141895140673916,-0.6545280609058147,-1.3672752575069305,-2.185732247225806,,-0.5797288145870465,,-0.6713848945469749,-0.5698512240153987,-0.6650026272602739,-3.615453832528808,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2258.7641651266154,2193.884322005665,1430.7615090266877,,2143.703918473632,2295.4396923587474,2252.841748023349,2284.945455310687,,1834.386428147766,,2294.7790552048714,2507.268292682927,2264.7164833536426,2214.827272727273,0.27528733792181076,0.6703165147033608,0.47188999654663927,0.5956442255495543,0.8576500842815502,0.7796589038108711,0.49728516346536344,21.793808976390604,0.0,0.7417944535553843,0.877733441540902,0.25155062671039097,0.5345187943184156,0.7815971777314816,0.42519442930984225,0.22356775124334993,0.49631934625721924,0.23159072197788064,0.06330383374485596,0.16942218878721788,0.09166422238511661,0.6214069096930727,0.8180741700865913,0.22014261957476,0.4409229376277434,0.7259630658211775,0.2050518083024692,0.2808394933676268,0.6246313857227368,0.5283067558496228,0.6855714909302126,0.8520740452589165,0.4716932441503773,0.14681493070644902,,0.0717402806754427,0.4503682452437574,0.14915743478641277,0.34934498,0.000373,,0.16980706860667802,0.2424678778757709,,84.69366369936347,,77.1698490302785,91.9252447739329,86.04334612489104,86.4893310546875,84.07039642333984,,92.22768943193996,83.45347595859079,,-3.8949262689927675,,2.662773450863507,-2.331633497514237,-1.5699791000752938,-8.002637481689453,-3.2630300521850586,,-4.706384232128059,1.3373859904418326,,3.616603450686945,,-5.409429515402223,7.805683188571539,0.49125066110401155,1.5122714996337892,1.7679599523544312,,5.955252375820218,-0.5389357765594361,,2.074940014221508,,-1.4146820788625367,-5.567028436152494,0.31880685687065113,-2.172771692276001,0.2694503962993622,,0.3878949833526811,0.2738034911509518,,-0.3782685237424215,,-1.5531197450841223,-1.111769291977317,5.54447080992022,-2.715964615345001,26.94503962993622,,0.7016361123298318,-0.7550384671842075,,0.2755196683033265,0.6686391821999316,0.47188999654663927,0.5976708116400892,0.8564366737277093,0.7796589038108711,0.4993172739609054,21.793808976390604,3636.0,89.23877321060151,13.876711605673137,323.0,0.08657581624399863,112.95717592592594,96.57484567901237,0.38355636595679016,0.5344849485596708,162.0,86.58658705249593,2.0,1.6531413612565444,13913.53926611797,105.02041323731137
