Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxSLO%,pfxCUO%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvCUO,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxCUO-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxCUO-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwCUO,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwCUO/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaCUO,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspCUO,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,CompetitiveSwings,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,Barrels,HardHit,Q,TG,TIP,teamid,playerTeamId,playerid
ARI,373031.4153587443,2009.9999999999998,27.9457399103139,2009.9999999999998,2009.9999999999998,38.0,66.0,4.850977658602363,467.0,91.0,7.655829596412555,0.0,0.0,23.0,18.0,892.0000000000001,3924.0,928.0,520.0,483.0,140.0,363.0,24.0,36.0,5.311547085201794,0.05964125560538116,629.0,140.1688340807175,156.182399103139,71.2134529147982,15.967040358744393,14915.0,5580.0,9335.0,63.83576233183856,9.076569506726457,10.731614349775784,1.8927130044843046,6.331626221424786,3.6487934181043093,1.897682111474215,9.32890830571733,1.406680442664656,0.2608181795260515,1.4419668582024046,0.28323055303068134,0.7231009142264572,5.039740587522172,1.057241819729484,0.18696703561625555,0.39725297344663674,0.4157799892599775,0.10798024567869954,0.11785864524349775,0.06250582266984303,0.1884176807219731,0.28831182785650217,1.0066692332186915,4.909290962387728,161.1369461735628,-2.775427994596702,46.04672067114103,1.8486496745136818,-1.8260414416436106,1.1599934824124278,0.8568857116921234,0.08580870000236235,0.5777447474573326,0.6635534454160056,5.449571240684314,4.598632367086459,-7.797954011708498,-9.460350994354595,8.80718003648183,-64.44879722595215,-7.063178464770317,1.0008793776156106,0.8887046865358436,0.9246801336441146,1.0072144791091302,343.0,35.855381165919276,-0.4554626630080421,-2.786539584324419,0.5905474709495514,90.54020959557172,0.13311621895309392,82.26579730580885,0.12017051927322193,88.56967223780025,0.11588855422235363,76.34801381447366,0.15990516034653468,82.50297264657065,,,,,0.011242941025056949,-4.403677743352581,-3.5018587990042227,0.5581896642951989,-1.1515772385001708,1.2938320476756262,,,-0.6194947954681524,-1.7141582360320602,-0.0721956700171679,-3.026756032955665,-0.6443950707770075,,,0.27791014593161434,0.6441145421670403,0.4464808652690583,0.7061153210056053,0.8912896795840807,0.8272893575706277,0.4599860148060538,0.6059581405762331,0.07614860801569508,0.18100869539013453,0.25715730116367713,42.0,5.242152466367712,3.640022421524663,114.00538060334803,124.25131559436463,114.95309122793378,0.16121944823318382,0.09159849834977579,0.06962094876008967,4.439564561255359,4.441375376164053,4.459721900416961,-0.18876292891980842,145.65919282511211,134.92600896860984,97.71109865470851,63.16614349775784,187.8020179372197,127.32813901345291,378.29630044843043,0.3949396102455157,0.35343845101793714,0.2516219390392376,0.16859239362331838,0.491223610163677,0.34018399541479816,85.68772643231728,110.02005077758832,85.17345188733941,105.85679064631546,150.67457720981906,103.5000960218397,106.99513919344339,95.79366179576562,100.02309571153661,84.23792656915526,106.6345202076336,101.53888967939957,88.78923719691595,112.84404516226279,125.0187471386381,102.78861781282102,96.99369185000002,100.09555755123577,92.38627863837124,95.65541659315461,111.91033531327281,0.0,0.0,0.0,0.0,0.3723140915621952,0.1881555112811388,0.00110375,,0.2811695655985267,0.1297882175581246,0.07795046272275967,0.17173638000000002,,0.1506710817230663,,,0.1297882175581246,0.07795046272275967,90.31852880160011,91.2842254531767,89.30000305175781,,90.24766296408791,82.43974110112869,77.46736726440176,76.58265826798893,,82.31236811623728,,,82.43974110112869,77.46736726440176,-4.002905850463752,1.4291587833635604,-1.2799999713897705,,-7.727163322475425,2.171000549832577,3.7313127498296064,5.313560795520065,,-6.768061486628307,,,2.171000549832577,3.7313127498296064,8.729905948897544,7.517246504368694,2.619999885559082,,6.751102184026951,1.0937965551941085,-4.457059578838939,-7.9241326251153135,,4.094811433801221,,,1.0937965551941085,-4.457059578838939,0.28529646841127704,-0.695664877675182,-0.037277743220329285,,-3.856032953683362,-5.377960567529491,-1.290962948280817,4.799639701843262,,2.341808280387883,,,-5.377960567529491,-1.290962948280817,-0.35318750773566376,9.611715279782864,-3.7277743220329285,,-0.622842309195163,-2.00820418112575,-3.7922454747459713,0.8855423804138859,,-0.11142101884590641,,,-2.00820418112575,-3.7922454747459713,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.2790104421434977,0.6097880591995515,0.44560118227354256,0.699013498839686,0.886514978146861,0.8264488426042601,0.5030781347309417,22.13564152231502,0.0,0.6745196686872196,0.8998938771199549,0.2573506117623318,0.49816405110426,0.8255888107813901,0.4230376131401345,0.24214638497197302,0.6410406727424072,0.232770905220852,0.053414000089686095,0.46711914655349196,0.08684086858408073,0.563600418192825,0.856193850428251,0.22358388820739908,0.42558969256950674,0.7800881594843049,0.1994537249215246,0.28102099671524666,0.7178621949618834,0.5190655022724215,0.622886571545964,0.8814431114921523,0.48093449772757835,0.1524464945567057,,0.13503396906661183,0.40834980544756105,0.07515144407961688,0.02421875,,,0.2516772403484902,0.13001991752391406,0.00031616,82.89183924586493,,77.21331858388831,90.88024700799456,86.41986098886274,84.56002709173387,,,90.82430295569498,82.35245960497886,0.0,-6.92976314184232,,4.997627664483743,-4.068056256709284,-1.7046778775126645,-6.005120062058972,,,-7.421338033596278,3.3332253180869165,0.0,2.838514476176227,,-6.500950064101777,7.8769674947940445,3.8024635368591615,-0.9808023514286164,,,5.277924444984075,-1.1208804384114361,0.0,-0.5767817453453592,,-0.8745054941289452,3.669587143625519,-0.44368427559238316,-0.2871984839439392,,,0.8482448527495405,0.19404378440362524,-0.037277743220329285,-0.37506562158709167,,-0.29522492038100856,0.28262814308047973,-1.3577047228043062,-0.9264467223998039,,,0.17360189520328187,-0.15940450877240017,-3.7277743220329285,0.2798942661692825,0.6065184157354259,0.44563108480717484,0.7012304544013451,0.8848291307836321,0.8264488426042601,0.5069547978834079,22.13564152231502,0.0,0.0,0.0,0.7280251199551568,161.99999999999997,117.94005488566218,14.999999999999998,3.6702981651376154,3586.3293721973087
ATL,361852.7300872094,2010.0000000000002,29.80479651162791,2010.0000000000002,2010.0000000000002,88.0,67.0,3.450517202747388,600.0,162.0,10.964026162790699,0.31279069767441864,0.0,41.0,16.0,1375.9999999999998,5794.0,1266.0,588.0,530.0,118.0,483.0,60.0,48.0,3.101598837209303,0.3587209302325582,1185.0,212.2343023255814,121.03837209302328,67.32739825581396,8.99513081395349,22203.0,8323.0,13880.0,69.39149709302326,12.669186046511626,11.217223837209303,1.6566860465116282,7.721545490417837,3.145684094604071,2.617583890019622,8.250278168659936,0.7680725458823275,0.2388094741690182,1.2662180292515566,0.2882712284053354,0.7460259877906978,3.62434082350691,1.8892480178734012,0.17337745568713667,0.5048553569353198,0.3217671859571221,0.08312048534280525,0.09550764259651165,0.06454446950225293,0.17221164596904073,0.30832616046075584,2.3635600314919603,16.974228785387957,163.74783433635753,5.202583711825187,39.75084506623049,14.55179678391189,15.601621420122683,9.18347596580726,2.3483207099025982,0.4013228322949185,0.4164185698709971,0.8177413968650931,3.7182652543123003,3.633161443278077,5.811072173062712,-9.682970323172322,10.47621226382819,76.66339927911758,8.10303595289588,1.0383539660999264,0.9314436931501744,0.9502135649181752,1.1315922474168976,460.0,38.04767441860466,0.8336363195078882,-2.889018389089917,0.6362634311359012,91.35196533687646,0.21099057480337322,83.13057731199912,0.06392328402949854,87.17575844155947,0.09313350178792779,76.09501150643628,0.10706563435169178,83.24174009657612,0.09876097859498892,84.6230715417856,,,0.01705294514094253,7.450463976754353,3.399638975211583,-1.8685968883738522,-0.444663036591568,-0.011223713472280567,-1.783654598122811,,0.39605173691312723,0.9308684318788949,-1.1006754440301527,-0.15966783057528017,-0.19067289832975293,-0.823445619592703,,0.28550574173764537,0.6471483807202036,0.4489757282718023,0.639626302730378,0.8641695739992733,0.7839086507151164,0.4501631246257269,0.5775237162885175,0.09543894340552327,0.1760274323960756,0.2714663764912791,75.0,5.715334302325583,2.7824854651162796,86.04206585182993,91.82281929943889,90.96712880548986,0.20514468339825584,0.08295602297529071,0.12218865963808143,3.530063087055152,3.810562841019125,4.541324938350398,-0.17382362075952207,153.7732558139535,161.3695494186047,96.67449127906978,72.23386627906977,216.30639534883724,123.27703488372096,411.8776162790698,0.36532720676162794,0.39002374692659897,0.24464904856540698,0.17939784573401166,0.5186686969142443,0.3019334577078489,104.49790535309417,94.85007347946768,117.48472206717813,93.6173816113575,82.27099958684659,94.76641372289626,93.95443003309376,97.49850877253068,103.2331257139029,107.18907058416339,96.57336987661638,94.15860011483655,112.83923603802566,87.32866370814388,101.30988515434497,95.08157087860589,107.0337508069691,97.32173153320247,98.30751503082402,100.99976704713167,99.32705544949364,0.0,0.0,0.0,0.0,0.3195627459714237,0.0902082068059558,0.10747805,0.21947777,0.40130011873787175,0.22328032291424668,0.08683406439389736,0.15431849867549666,,0.1329920238588029,,,0.22328032291424668,0.08683406439389736,91.85956306708825,86.60112020043545,83.23915602992957,83.79485789602593,90.841628060254,82.38716300471162,75.95375855933906,80.36794127178719,,83.37881612786718,,,82.38716300471162,75.95375855933906,-2.4695684322428972,1.0833853456122637,-5.715098550286092,-5.6184889127970505,-5.702922402687426,2.0699705165463493,7.0951147925874425,2.5503983371325383,,-3.369093683566727,,,2.0699705165463493,7.0951147925874425,8.098803135982916,3.4198980219760973,1.564788732394366,1.9180386043438191,3.804488883072889,-0.8112533701400133,-6.815342745680454,-4.621579224357548,,4.2616044107720406,,,-0.8112533701400133,-6.815342745680454,3.42141750170687,-2.1829301133308125,0.4317726194858551,-2.9902257919311523,6.486047364831902,4.672767248902799,0.4492003442262314,-0.1571943868963135,,-0.015305225840918568,,,4.672767248902799,0.4492003442262314,0.5187927358231497,-0.09950167281665785,0.12162608999601554,-0.9614873929039074,-0.10770797192946219,1.237797566543299,0.3190948378683395,-0.01874940584990364,,0.3114306490207018,,,1.237797566543299,0.3190948378683395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.27938259630595935,0.632827283721657,0.4486808072281977,0.6278196618713663,0.8604017062543606,0.7823733208059594,0.4769115252936047,21.250046127700585,0.0,0.6945263665668605,0.8877436781388083,0.23677664826090122,0.5212408166300873,0.7792473674702035,0.41368180675072674,0.24837623508720935,0.5820585429389536,0.2432721202943314,0.06707020041569768,0.19494903326889537,0.10626942407703488,0.5694606333481106,0.8177993308292153,0.2190856830014535,0.466961458505814,0.7286942178088663,0.19459612415043606,0.2916959207165698,0.6494682891111919,0.5442137891417153,0.6351261584593025,0.8581851874091572,0.45578621085828497,0.10488293309953077,,0.10640217426543648,0.30402624439037035,0.09434126533539058,0.1122885448366635,0.00130039,,0.4002876591003102,0.17816155142675655,0.0018342459687166724,83.54975245755939,,77.46474939534691,91.79110708644525,86.49300906377626,84.54016807365723,92.51709747314453,,91.04979336146039,82.57907770204186,0.0,-3.4611832374508316,,5.973668050878015,-3.012816291480463,0.9112810567035645,-6.113228422499525,7.951330184936523,,-5.469533345504216,2.980006382021458,0.0,3.4914378740389256,,-6.983160748294109,6.948244976415059,2.5355937421985466,0.7842131365653201,8.640080451965332,,2.556187350437941,-1.7811864823770065,0.0,-0.7831859509118293,,-0.7570744139303834,2.529916234873511,-1.5256221485786308,-1.404089042720173,0.04070409759879112,,2.0282516230850574,0.7989573390308181,-0.004025001923755272,-0.9996638334388275,,-0.23142900422149187,0.45155008547541753,-0.4545696619521331,-0.5731413045590097,4.070409759879112,,-0.0006922230978319353,-0.36520669174861,-0.9844298540375176,0.2812136356082849,0.6309884795843023,0.44871539171875,0.6296361036228199,0.8604861956206395,0.7824885153553779,0.47685605565988376,21.250046127700585,0.0,0.0,0.0,0.8395317209302326,162.00000000000003,136.00433795618457,16.0,-0.10624999999999989,5159.936482558141
BAL,401270.60316542606,2010.0,28.19534581195346,2010.0,2010.0,66.0,95.0,4.610533504851464,558.0,161.0,9.691696176916961,0.38317554383175545,0.0,35.0,26.0,1383.7,6060.0,1465.0,763.0,713.0,181.0,495.0,41.0,56.0,2.759846787598468,0.6571511165715112,961.0,174.94160583941607,172.5049504950495,74.26125605261257,16.300860013008595,23066.0,8691.0,14375.0,55.37305774373058,13.273903302739031,8.644431596444317,1.9408831394088308,6.2143923917219475,3.1964090816609305,2.255232878910891,9.480296105917276,1.1688689227186475,0.26499802087349084,1.4085227986198008,0.29337672482084004,0.7131330811592108,4.571795529614046,1.0924896651399145,0.18022762846671966,0.41623407248016187,0.40353829739423275,0.09143743883703113,0.10117145978636986,0.08066115194341258,0.2180466659787526,0.2696727068829949,1.1473050045006068,12.716093598275016,147.7221952561643,2.4191692394402797,37.343954112516485,10.814528849847653,9.714920089580119,6.6242386911888484,0.9478644320675741,-0.24496326901063312,0.08878790320187928,-0.156175354838,4.749950027361417,4.4485892993067955,-5.210957607312594,-10.187064322890148,9.78193081547417,-47.7306008040905,-4.925158217549324,1.016791608479633,0.9389132413182667,1.002049682809624,1.1911766498415415,407.0,33.57895497578955,-0.0606225471901012,-4.944614889467731,0.6238503295194043,91.01512308487605,0.1948316470665341,83.4513480671696,0.07462503398142774,85.15902837377828,0.1069563364178192,75.93763542185604,0.10552197523063321,82.61999846677114,0.22354817878625138,83.05093167584319,,,0.019654587601273147,-2.7976275129888393,-3.3837581697970642,1.3373918752907599,-0.6215744777287611,-1.6398971990958495,0.8768969050795641,,-0.36694130417256005,-0.4006925452516895,1.890582581297389,-0.4562635531472122,-0.45511560921367067,-0.15196278748186579,,0.280014379530245,0.6504831574748862,0.44763744956638,0.716193453770326,0.9044256364587699,0.8399800559326441,0.4518003971005276,0.5673478609814268,0.0712784909387873,0.1752612291197514,0.24653972277950423,56.0,4.0758835007588345,2.49866300498663,108.3020541448504,105.46444028496629,106.67980019243166,0.1590117710247886,0.08103559505600924,0.07797617809857628,4.335880538990373,4.341112650840467,3.824721064944549,0.03873797523741828,177.0764616607646,145.85712220857118,107.41866011418661,82.19635759196356,223.97593408975933,124.17995230179952,430.39712365397116,0.41336410517525474,0.33842770324420035,0.2482081889860519,0.18564199332152923,0.5241296409510732,0.29022836399797647,90.94198922894786,98.76478665143676,106.5542997039947,106.76779533314918,118.38002642184406,104.30793328378427,104.63000824236036,100.85321168955963,98.86655632846208,89.6132353319741,96.42566853437691,100.7732452401151,94.9137521347883,105.46822789654293,108.1047618745508,103.18984341179488,96.6203927987754,99.62252938066943,103.77640249367457,100.22389655561213,97.3415221816748,0.0,0.0,0.0,0.0,0.35329081015145997,0.05018831278088577,0.10272896414401693,,0.25213987911035624,0.18911260459672533,0.11599424919689119,0.12738854,,0.10480016509156904,,,0.18911260459672533,0.11599424919689119,91.0982266678512,89.31950161107275,82.49698565132167,,90.73104124739756,83.15296613589169,75.47719310671134,75.7058349609375,,82.63764366285079,,,83.15296613589169,75.47719310671134,-2.9129450628185456,-0.3984273198911934,-2.7360117911286213,,-4.639054815528434,1.865069968165068,4.018884345138972,2.815083312988281,,-3.3457617214102946,,,1.865069968165068,4.018884345138972,9.00745642314274,9.562859317341575,4.9423205574951385,,6.7415317451579915,1.1080332646797721,-5.090836897151905,-9.662666829427083,,5.36786420818146,,,1.1080332646797721,-5.090836897151905,-2.5172526676760896,1.1137337417908377,0.598294512652442,,-0.1797262755702315,-3.005771018179359,-0.3235901443399406,-1.152833342552185,,-1.5356569867132446,,,-3.005771018179359,-0.3235901443399406,-0.5947380655231286,1.3686294901350415,-0.03338237374014759,,-1.1108660858719634,-0.25982417490057924,-0.22726434910411708,-0.9606944521268207,,-1.0884573950617362,,,-0.25982417490057924,-0.22726434910411708,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.2746303300751608,0.6229320299602514,0.44709323935824247,0.7082298466770255,0.8971224722447061,0.8388230059521571,0.49491687216593183,20.553563312942835,0.0,0.6853940586420466,0.9181180656017347,0.24562723473440778,0.504533420789911,0.8361347045508419,0.4245035506533208,0.24996399831321817,0.6659607879988437,0.23341856861964297,0.05728807751824818,0.4190294074181818,0.09645064720820984,0.5623653747365759,0.8605855719180456,0.22633364958661556,0.4384035777032594,0.799932075160078,0.19816989650574543,0.28681010880104074,0.7322608556912626,0.5282551277285539,0.6261530648319722,0.8933212355467226,0.471744872271446,0.10115988215130811,,0.10542301635486678,0.3496316414560882,0.09925199965800274,0.08892378410055866,,,0.305900439570947,0.20251734737489355,0.004228220796281326,83.46101435378895,,66.0050526007177,92.4896175776573,84.4133758271346,87.94252058196876,,,91.7331268543784,83.9369709710521,0.0,-3.7819810774008964,,3.2652477626045155,-2.8614272285471634,-3.3199685288712426,3.4418164148617656,,,-4.673933923010529,1.7881362563571335,0.0,4.492648411026125,,-5.351631530450419,8.639223222029056,3.319211142992403,6.769308562587403,,,5.408115530532943,-0.04014664712507089,0.0,-0.9005925919769966,,-0.7072052872997694,2.2540191026394227,0.3294772610129475,-0.08930718760583653,,,0.8130342470532795,-1.2179182702644624,0.0337343132386862,-0.5767438163500013,,-1.6605657598228774,0.2722350900466428,2.1105452583410114,2.587999257792293,,,0.09593401001921098,-0.3860704360971747,2.1452517966192484,0.2651525352128351,0.6280365710392426,0.4472469225684759,0.6983312842632073,0.8976021527231335,0.8389270432499818,0.5014398276866373,20.553563312942835,0.0,0.0,0.0,0.8048322678326226,162.0,130.38309955017115,2.0,-0.3257931632579317,3679.949483269495
