Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ABC,,1926.0,28.0863863150392,1926.0,1926.0,37.0,43.0,4.060090316535629,107.0,81.0,9.2183891660727,0.6745545260156807,2.0,701.5,3091.0,742.0,410.0,317.0,43.0,241.0,28.0,1.2886671418389166,0.6363506771204561,328.0,4.2018891863687235,3.0864623635856914,1.3988868931062008,9.503476598790968,0.5508498404693981,0.26264232769707246,1.3988821069307398,0.28508259499263067,0.6341477024490377,4.037891814254959,0.19799106898930863,13.223822591445822,8.294059664011002,1.769229313448677,0.0956892005265481,0.40322031707357525,0.4989095304748116,16.274697077690664,89.39553919794484,97.73452942127749,0.10631954201710621,0.07774470593300072,0.028574840062722737,3.6138646519491067,0.02219850228066977,104.16619011666613,96.98266589581031,110.36507871204347,95.67632115348124,98.53557810087723,95.54054970455454,95.99330419497137,95.92020642926299,103.7731372134969,104.74015644264449,97.07823196042617,0.0,0.0,0.0,0.0,1.3431235709194582,81.0,108.7930019191054,1148.0,,1015908.1847469707
AC,,1926.0,26.426100284650754,1926.0,1926.0,28.0,24.0,3.154284554539725,68.0,52.0,14.009415371140792,0.38121305014232537,3.0,456.7,1931.0,379.0,207.0,161.0,10.0,196.0,15.0,0.8460696299540179,,285.0,5.60157342909981,3.831013499614965,1.5397609005014234,7.432978724753801,0.19588853037639867,0.22001741053150517,1.2515546915965297,0.25920754724094536,0.6652629085044888,3.440927003320955,0.2530766882417342,30.55321326609746,8.585798054933548,3.9302769625326572,0.15255860270426996,0.702300968503884,0.854859560717469,19.615502518064375,72.97471508340658,83.29304339949307,0.14777948313553757,0.10009970908911758,0.04767977374425224,3.3846053928499025,-0.28664244878123046,141.35772791337675,102.77764111803442,144.83644689723866,81.69276770702375,43.967896544310456,86.18686610836792,87.82035040106848,93.5617397957985,107.23858998605891,148.2748337775228,106.77302315801766,0.0,0.0,0.0,0.0,2.523296067440333,57.00000000000001,143.8278138923102,1097.0,,1015465.1633457411
BBS,,1925.9999999999998,25.957935425193266,1925.9999999999998,1925.9999999999998,18.0,32.0,4.732223290195385,92.0,52.0,4.818099135970896,0.3460663938153706,0.0,439.8,2022.0,500.0,308.0,232.0,22.0,191.0,24.0,0.9506593906321056,,171.0,3.4832923318491447,3.881043205662704,0.9544397348840381,10.18204924015346,0.44937127932436083,0.2759685854469034,1.562565827312907,0.29503194093112,0.5972146102160073,4.3592340162223255,0.18900463595725334,8.157130588579578,3.4496336709707975,0.18834664484527483,-0.2955541299243523,-0.28110150088526037,-0.5766556077357677,19.498863119599818,109.48049877619883,104.53817568444327,0.0845485045293315,0.09356621279217828,-0.00901770849477035,4.064975174709717,0.3729892739730603,87.90213962568934,104.11982776758082,89.77865318987374,111.90665467495815,100.86302593292841,108.10447894359748,109.64369308088769,106.4926618945548,96.26938789938933,84.83190525477852,99.80395694891617,0.0,0.0,0.0,0.0,1.6482208049113232,60.0,98.89327224906111,1098.0,,1016180.3237835378
BOS,123141.97241840046,1925.9999999999995,24.494369154418777,1925.9999999999995,1925.9999999999995,35.0,78.0,4.592680747567503,262.0,109.0,5.656327543424316,0.6654895972513837,5.0,1047.8000000000002,4641.0,1151.0,631.0,536.0,37.0,426.0,25.0,2.107367818285932,0.3046382897499522,247.0,2.119535373757137,3.649654299244733,0.6023012739931284,9.866605454928493,0.3175162312242849,0.27397782450638486,1.5018066393525809,0.2845386162479453,0.6283890968123687,4.303304126834214,0.15231211423935864,13.516389195683171,7.33334567816928,0.4778408223678134,-0.795299766728511,-0.009544880394803406,-0.8048446590970046,34.97060507730482,114.0868332179839,104.25463788527523,0.053318004248902456,0.09103093813036837,-0.0377129361166253,4.4093179231687785,0.2893766207332869,74.58532623485245,105.5282972763881,73.38494792646226,101.94777667442503,91.07234813758257,101.21117890957323,102.89042464514038,99.31014807763107,94.6116407116763,73.96638779741428,103.76575197517857,0.0,0.0,0.0,0.0,1.0096893863332694,153.99999999999994,155.49217376137398,2.999999999999999,,1012852.8802252336
BRG,,1926.0,30.375654450261784,1926.0,1926.0,10.0,18.0,3.8015896513746283,32.0,28.0,5.419284467713787,0.0,3.0,229.2,998.0,230.0,128.0,97.0,15.0,88.0,5.0,0.6195462478184992,,94.0,3.6842399039017644,3.449843760158665,1.1667792949781848,9.013619796727202,0.5883745200198014,0.25223341214293254,1.3848292840984298,0.2689425876109075,0.6554268490706807,4.274129156758138,0.19834480806719024,6.598660121621471,2.3654899075627327,1.0101752193420346,0.2702907234833398,0.09257730610187558,0.3628680338826271,7.175392670157069,87.95018866443765,102.56926553565083,0.09599488553664923,0.08758271447207679,0.008412172901396163,3.8558166142709083,-0.47253950538350953,92.97312415791079,92.55169785502278,109.75221372717726,99.06493419673491,132.062811313305,98.80675928283767,97.17209626696118,97.07563174721352,105.65304421698713,96.31665663675842,93.4215611336824,0.0,0.0,0.0,0.0,1.8723322207678883,28.0,52.42523112971121,1099.0,,1015659.9371727749
BRO,117676.80416237684,1926.0,31.580526548021766,1926.0,1926.0,71.0,82.0,3.8201999016050094,263.0,155.0,13.15737608471834,0.643035740550081,9.0,1359.8,5932.0,1440.0,707.0,578.0,50.0,472.0,24.0,2.2679070451536987,0.6540667745256656,517.0,3.4176903468766104,3.1188876570947257,1.1214854812832769,9.516453801564161,0.330564549401259,0.26379979346152777,1.4039268287398765,0.28496447668688923,0.6611704891292837,3.8380187805808803,0.1757715193447566,22.37905678984448,13.900074410252273,2.0629587769726156,-0.543931594370244,0.3887249878596047,-0.15520660552767546,33.58280629504338,101.69097882406308,98.94099500082089,0.08800832687895278,0.07931598220473599,0.008692340186792177,3.852454584312787,-0.017818878975871706,123.99599516938433,109.53557337829089,115.93982447445887,98.73475784263844,91.76491942989101,97.56954149132369,101.19788429493121,99.91776281392794,99.68603204469514,123.49724006090521,107.73944937601352,0.0,0.0,0.0,0.0,1.270958902044418,155.0,196.99893452921654,22.0,9.0,1007514.7615825856
BSN,117049.57336657624,1926.0,28.59851873579233,1926.0,1926.0,66.0,86.0,4.00733155634236,285.0,153.0,8.034171738652196,1.2757937962895067,9.0,1363.6999999999998,5954.0,1536.0,718.0,608.0,46.0,455.0,36.0,2.5206423700227325,0.0,408.0,2.6891933446826655,2.9987513270423567,0.9446328352555551,10.124802304671897,0.3031742335648967,0.28039943434563086,1.4581726257460281,0.2966009821550478,0.6699838502339226,3.946552285720592,0.15294492722739605,13.48677518437132,9.68717562360689,1.2265687794320446,0.3135184263354996,-0.39666860160329287,-0.08315019156160161,32.5584072743272,110.2268508624282,105.22328733892383,0.06874287594192272,0.0764539219117108,-0.007711046967808171,4.049295252554208,0.06077927062176921,97.56565725199415,105.31637626616799,97.58487741411102,105.04647262534475,84.161351139112,103.70911927010148,105.10803101806361,103.99789801838706,101.01484050870786,96.46309284234087,103.85174697872694,0.0,0.0,0.0,0.0,1.101597976094449,153.0,168.54495323764672,16.0,,1006888.4422526951
CAG,,1926.0,26.852332321280702,1926.0,1926.0,54.0,24.0,2.740696077104252,126.0,81.0,8.766905879105714,1.8661330389180237,8.0,724.6,2980.0,658.0,278.0,221.0,26.0,200.0,30.0,0.5052442727021805,0.3492961634004968,389.0,4.822092667338297,2.4797248267338676,2.0625860298964946,8.15752763551103,0.3224111183876755,0.23772918909467433,1.1819169402494334,0.26861220295476124,0.719320740656914,3.372270761371042,0.20702575374137452,24.711366773737485,13.521524488925934,4.6859685688791375,1.0927420506531975,1.1472059637369816,2.2399479668014717,21.650289815070384,60.344963902055305,83.07880792618663,0.1310194039884074,0.06727752585150427,0.06374187893734473,3.191860142082763,-0.631574684266791,119.54123473213963,77.91778938308116,162.72757319063942,82.12596998164281,57.672642528876025,86.47797788755412,81.10484208528875,90.3785022635486,117.71101531132658,129.07309739213767,84.00807453201183,0.0,0.0,0.0,0.0,1.5787633535743861,80.99999999999999,127.87980439535923,1150.9999999999998,,1015512.4136075075
CEL,,1926.0,23.41540191118606,1926.0,1926.0,6.0,32.0,6.73771307450053,85.0,39.0,2.0880597014925373,0.0,4.0,335.0,1616.0,408.0,332.0,255.0,23.0,189.0,27.0,2.8086567164179104,0.0,147.0,3.9292167091128345,4.993307128398394,0.9105377787910448,10.837800912924285,0.6137889706346163,0.2860978325173897,1.7590120045914095,0.30708157649460405,0.4967468311910448,4.946223304148041,0.2200410899253731,0.5050934825548489,0.3374762125313282,-0.6615488210498397,-0.7284372983368308,0.0068489325558071645,-0.7215883579005057,12.24865671641791,148.3517474483088,117.73427745120588,0.09297252077910446,0.11350186639402987,-0.020529345435820894,4.2031148396991505,1.7914897703524877,97.40655133381537,156.89944664869859,71.79228707934865,109.10964108380644,109.79407927555567,104.07288279716866,120.70593626351217,103.32208533722427,81.28859730042818,91.59140373372044,141.7274677201925,0.0,0.0,0.0,0.0,1.2316912776119404,44.0,54.194428737199125,1154.0,,1015386.4558208953
CHC,117028.00822514312,1926.0000000000002,25.63373921457947,1926.0000000000002,1926.0000000000002,76.0,67.0,3.251876813671648,243.0,140.0,11.159180711232965,1.7213127973550522,12.0,1240.1,5278.0,1261.0,536.0,449.0,33.0,450.0,34.0,2.6328521893395695,0.35505201193452146,474.0,3.433854016294499,3.25908256235166,1.152689898837997,9.13231701285815,0.23907471690036466,0.262877979409453,1.3768221750233125,0.2864651908292448,0.7121920367954198,3.778272717759037,0.18064041051447466,21.734457250438474,13.694170300848782,3.3444530018010123,1.1883255082736304,0.00494587896023005,1.1932713863723066,32.83025562454641,86.23253820673531,96.97937206296277,0.0897860060398355,0.08455408710587856,0.005231920304814128,3.893979663068327,-0.5263959040873889,124.58242345036999,114.45922918779127,119.07812034598197,94.7492761072989,66.36728643111542,97.22859742453346,99.24412605446437,100.44396173342399,107.37865530887164,125.99175860017951,114.85466366316561,0.0,0.0,0.0,0.0,1.1517960487057497,155.0,178.52833343665355,17.000000000000004,,1006875.9654866542
