Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,112653.61393152302,1873.0,23.955,1873.0,1873.0,34.0,22.0,3.006822782086934,59.0,57.0,34.16056670602126,0.751672569854388,0.0,508.2,680.0,451.0,170.0,4.0,42.0,0.0,34.0,0.6018969702310012,0.7431171208464864,0.7770860908815427,12.028660192439888,0.07083825265643448,0.3203961048701108,1.4190863681429304,0.32421081582356887,0.3857557815859898,3.1479259586799886,58.13936217269387,5.820535898208618,6.8838514254202305,2.1682384939749193,1.1562284080473657,3.3244667360276887,34.65722156631247,91.35257201709206,95.63953649480595,3.2302351322954936,-0.14110317659305452,99.8888902009803,92.20585295296975,107.75173614301801,97.31811857341442,55.32277118669309,97.82890856375072,97.005178433641,98.09346777113474,119.91348026599529,0.0,0.0,0.0,0.0,5.454601428571428,57.00000000000001,310.91250922012784,1005.0,1002592.044077135
BKA,111582.88543961545,1873.0,17.420789104746643,1873.0,1873.0,17.0,37.0,3.97710910796857,58.0,55.0,49.08732225115161,0.9617464450230322,0.0,499.3,737.0,549.0,221.0,8.0,42.0,0.0,15.0,0.2701160150816608,0.7559248143976914,0.36065491688363704,13.263499637144278,0.14366184687926029,0.34270864264813217,1.5577138279491078,0.3427743828413426,0.29920257197276184,3.331113927107658,42.163612204946496,2.440343603491783,-0.6119102770595064,-1.9728335245460569,-1.1164507219721218,-3.0892843612563556,52.08732225115161,131.7507294484202,110.35068039125525,3.3354048665586404,0.6459951808609117,44.82758728900583,93.79502951090436,48.23759473784856,107.30861207612391,112.19604077059532,104.64176048339625,106.4814032612381,103.71007454086765,93.00812570722819,0.0,0.0,0.0,0.0,8.41852377127979,55.0,463.01904491506303,1010.0,1001546.9727618666
BMD,120608.83333333333,1873.0,,1873.0,1873.0,0.0,6.0,8.0,6.0,6.0,2.0,0.0,0.0,54.0,144.0,152.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.6666666666666666,0.4830194877394747,2.6666666666666665,0.4765139367874107,-0.07775557833333331,3.8946161764639395,0.8085360700885454,0.22922566253691912,-1.0141911804676056,-0.42376791561643284,-0.6385050465663274,-1.062272995710373,2.0,253.29413670068686,123.31043178449616,3.1880384922027587,4.1053838235360605,0.0,0.0,,194.17248541362167,520.648746612545,147.48390689621942,182.28663288589098,144.1744143606525,-24.170582769170778,0.0,0.0,0.0,0.0,3.0,6.0,18.0,1046.0,1010390.8333333334
BSN,122704.54941154494,1873.0000000000002,23.138800672520084,1873.0000000000002,1873.0000000000002,43.0,16.0,2.5852162159213075,72.0,60.0,44.583597982439755,0.9288249579674949,3.0,535.3,708.0,460.0,154.0,5.0,35.0,0.07117504203250515,31.0,0.520714305450043,0.5872973297729471,1.028341920403512,11.886816462691492,0.08398617829839404,0.31857016008916256,1.3860126436071598,0.3214860891125921,0.3852021172407996,3.1330180686451854,89.53167037591518,6.177724629640579,9.041567900006335,2.092124540563732,1.4527798121318,3.5449043522978108,56.58359798243976,78.2801641559689,94.86756695220892,3.2051160271886956,-0.5478018527238778,86.41607560047503,72.87175831318649,137.5407303540446,96.17052900901508,65.59094769575486,97.27137936067173,94.7443417276581,97.26907241242529,119.74137372120481,0.0,0.0,0.0,0.0,7.749555906968055,60.00000000000001,464.9736139941345,16.0,1012440.9977582665
ELI,113001.69565217392,1873.0,25.0,1873.0,1873.0,2.0,21.0,3.217391304347826,24.0,23.0,14.666666666666666,0.0,0.0,207.0,342.0,299.0,74.0,7.0,9.0,0.0,8.0,0.34782608695652173,0.391304347826087,0.7722567253623188,14.869565217391305,0.30434782608695654,0.36651034319613096,1.6956521739130435,0.36458797349459104,0.14750181188405798,3.4244068366893816,17.123242996741034,1.7226571291685104,-1.2485960752203844,-1.692743431115388,-0.5787316726763612,-2.271475104318149,15.579710144927537,99.86106195286452,106.28639033433173,3.203364932411481,-0.20701553234155642,57.724101511430234,48.552980604740284,99.29449563888213,120.30251813670039,237.6874712796401,111.90930946785078,115.91052199809373,110.31001090104628,45.85143312900398,0.0,0.0,0.0,0.0,5.873343333333334,23.0,135.08695652173913,1066.0,1002933.5507246377
NYM,118412.72746331237,1873.0,21.427672955974842,1873.0,1873.0,29.0,24.0,2.6226415094339623,58.0,53.0,43.721174004192875,1.8574423480083857,0.0,477.0,539.0,385.0,139.0,5.0,69.0,0.0,76.0,1.4339622641509433,1.3018867924528301,1.1336357228930818,10.169811320754716,0.09433962264150944,0.28569457552529964,1.2746331236897275,0.2956671589221813,0.37157334201257863,3.183225540545002,60.33816650528578,3.958137668669224,8.373223348108727,1.014391533108877,3.728228294249601,4.7426199380706695,48.721174004192875,83.24147314750799,101.03416207356157,3.141130254129681,-0.5605840311110395,237.97577698580207,161.53790402457614,151.62377658914662,82.27906418077208,73.67670942630355,87.23323436642517,87.13071760583468,89.457277515686,115.50482372364162,0.0,0.0,0.0,0.0,7.808432725366877,53.0,413.8469601677149,1053.0,1008230.9350104822
PHN,117758.38224752268,1873.0,,1873.0,1873.0,28.0,23.0,3.031897777556621,60.0,52.0,31.52456251317732,2.4174573055028463,1.0,474.29999999999995,553.0,403.0,160.0,4.0,58.0,0.0,41.0,0.7766751723696943,1.0989566728079925,0.7106006134471854,10.47815109969501,0.07577941037386471,0.29211572945786174,1.286345308055889,0.29705020615721045,0.3421805537613325,3.2348367700059573,64.59641988313126,5.776729978621006,6.399558396724466,0.0328457679001812,2.3923177247827327,2.425163498639608,39.389626818469324,89.64276731854336,95.64297527052669,3.291531515315725,-0.2029389924493369,128.89451991241796,136.3583673852019,95.04283159295926,84.77369339863553,59.181682545285526,89.19385271163586,87.93133310027706,89.87573332515879,106.36797426004277,0.0,0.0,0.0,0.0,6.2201595467004,52.0,323.44853070826315,1002.0,1007590.3057136834
PWS,124187.37214137214,1873.0,27.93548387096774,1873.0,1873.0,36.0,17.0,2.769230769230769,56.0,53.0,46.893970893970895,0.0,0.0,481.0,627.0,396.0,148.0,3.0,44.0,0.0,28.0,0.5239085239085238,0.8232848232848233,0.6531108977130977,11.731808731808732,0.056133056133056136,0.3159283899101384,1.395010395010395,0.31938783495031753,0.4148493111018712,3.170738452586216,83.99153079008858,5.533585447818041,9.729116515285508,3.1578730091746903,1.420542602917894,4.578415612103476,48.893970893970895,83.7882525568155,95.93661936886278,3.281705776230438,-0.4015076833554466,86.94617784829772,102.15304859043071,87.35358172529784,94.91643582718878,43.83840797881096,96.46474816459347,95.35940540522311,96.63422305824848,128.95730392451236,0.0,0.0,0.0,0.0,8.311344989604988,53.0,440.5010395010395,1065.0,1013873.1226611227
WSN,137502.7196531792,1873.0,20.18208092485549,1873.0,1873.0,8.0,31.0,4.708092485549133,39.0,39.0,27.447976878612717,0.0,0.0,346.0,593.0,485.0,181.0,11.0,22.0,0.0,7.0,0.18208092485549132,0.5722543352601156,0.2961464384393064,15.42485549132948,0.2861271676300578,0.37798798573603604,1.777456647398844,0.3753003230515686,0.2163958569653179,3.4952370285298784,38.440412462102195,3.201141655445099,-2.90806167301415,-2.6919372324654134,-2.5403845497983037,-5.232321587256614,27.447976878612717,142.98481416581436,106.15038369399711,3.300930900874647,1.212855457019255,30.217566145253762,71.00522597109418,39.60958533033802,124.79510532905817,223.45762679758067,115.41386281758324,121.50247025811737,113.55114742313056,67.26738038274026,0.0,0.0,0.0,0.0,6.229286040462427,39.0,242.94219653179192,1083.0,1011085.1300578035
