Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,SD,MD,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ATL,117460.51464002754,1993.0,26.61350327247675,1993.0,1993.0,104.0,58.0,3.1296298429276503,515.0,162.0,17.32903892524974,3.094247330347916,0.834653806407165,46.0,1451.5,6015.0,1297.0,559.0,507.0,101.0,480.0,59.0,22.0,5.137650706166036,0.7895969686531173,1036.0,6.405824635172809,2.9645136011471704,2.4043992096734415,8.02033306037301,0.624785049254011,0.23485667476393834,1.2205385179466868,0.2728824946255803,0.7524555772104718,3.5008111827201778,0.26782937202617985,40.58671573221144,218.4135227747553,7.391306895872319,48.06839843105857,33.997480199232704,25.814891355112195,4.939770188811644,0.5887867887811415,0.6954491358079706,1.2842359497614495,14.942498870193958,-12.550325942407014,14.89581938950185,137.0893040895462,14.271419225260615,1.0681253982156798,1.0135558718273254,0.9415424778213085,1.252021633439751,353.0,39.582431966930756,1.7763658646172054,1.5962468920082595,4.035342748880468,2.20785394419566,75.28027552555889,84.5840530533521,0.1723028923368929,0.07882034761625903,0.09348254387116774,3.8387382598395834,-0.3711813397925276,108.08516147499871,94.05523671387367,127.86983473998374,88.49531911686279,71.99365957460888,91.1902037526486,89.9299810862962,94.55080407793619,106.55557336962667,112.2006825734935,96.51165166503996,0.0,0.0,0.0,0.0,1.1477496817085773,161.99999999999997,185.93521895400417,16.0,-1.0,216901.37430244577
BAL,120407.65461875305,1993.0,28.51108639744214,1993.0,1993.0,85.0,77.0,4.3217074190408855,491.0,162.0,10.19705289497463,2.701953152151248,0.7387919649683744,42.0,1438.6999999999998,6183.0,1427.0,745.0,693.0,153.0,579.0,50.0,38.0,3.623688051713353,0.2586362688538264,900.0,5.614583926395717,3.6117957393928832,1.689720849120734,8.901696810504449,0.9533795398390015,0.2550918255482446,1.3903880610997035,0.28078049918418274,0.7124763013102108,4.40060756021799,0.26378292680753457,20.58770393813362,154.1330695447896,1.8047694161184744,41.15047836356419,16.417428182137783,14.084259452996776,1.7975877976327124,-0.11587605957131387,0.2513458071841152,0.13546975354531385,5.75435790375559,-10.186948834072114,10.77018023429347,33.547600358724594,3.414357617497444,1.0145824560558536,1.0017490821401647,1.0343986127916156,1.440107774815121,329.0,34.32800444846042,0.7407894973438113,-1.5743075162709865,4.608048933064573,2.8536873566414123,99.18044937570714,100.48335936715112,0.1461359202307639,0.0932143230471954,0.0529215958337388,4.32546961871877,-0.07890014117710477,97.4023573043077,101.36693625137316,104.44645802572062,96.80776165410077,103.28703138946146,97.46357085859009,98.08102979136866,96.5503073902316,100.9707335630512,98.8143758766852,101.96874060418355,0.0,0.0,0.0,0.0,0.8574584889136027,162.00000000000003,138.9083606095943,2.0,8.612141652613829,721666.7099464795
BOS,116825.17920751071,1993.0,30.56281927378158,1993.0,1993.0,80.0,82.0,3.805295653662206,551.0,162.0,10.070827005384508,1.0584012149661743,0.6190114593400525,44.0,1448.6,6201.0,1379.0,698.0,614.0,127.0,552.0,87.0,48.0,3.381471765842883,0.8956233604859865,997.0,6.177361942803032,3.419406713295701,1.9248945035372087,8.546207777631391,0.7875484019151686,0.24567941907859758,1.3295127212141216,0.27922628934256777,0.7148248538243821,3.992149021531703,0.26962804993510975,23.23929691155606,156.76228494155995,5.137421167616259,48.415950690786644,20.036317353047473,19.810577888041735,2.6133565278046205,0.05660543701647848,0.5526588908666041,0.6092643345160076,4.937236494268291,-10.37518752669656,11.114486729944012,59.169796362519264,5.8936548717319965,1.0535483549432254,1.032962880751056,1.0287303627425861,1.3252455682370952,389.0,37.21151456578766,0.8295469079043533,-3.0668530758294024,4.467209719729394,3.690735882921442,84.30400784459974,92.58027973395969,0.1607885343248654,0.08817620889410466,0.07261232470316167,4.089180857194303,-0.18685336786949758,107.1654859983878,95.96743762215806,118.98321129687844,92.9417461856329,85.32125256544607,93.86734921200191,93.78674951672721,96.01587056718706,101.30356577970667,108.72220012748458,96.45746066238293,0.0,0.0,0.0,0.0,0.8776634971696812,162.0,142.18137056228784,2.9999999999999996,,690127.8633163054
CAL,116700.45179016054,1993.0,28.205804069717527,1993.0,1993.0,59.0,73.0,4.348161234858964,388.0,133.0,11.837468876105435,4.462264960934146,0.43118399587876705,37.0,1164.7,5064.0,1196.0,619.0,565.0,123.0,465.0,25.0,44.0,5.321627887009531,0.7147763372542286,703.0,5.415745174301788,3.5799902542400606,1.6301368927131452,9.20743996788856,0.9469357380108517,0.2609593612469885,1.4208255802365133,0.2859777853064043,0.7159255165759424,4.45877569607398,0.2556133477118572,28.807204511994495,165.85197780674662,-0.12037764845422401,26.055805513648885,22.55025650449548,11.421532868000213,2.7232024071494556,0.11008802638727011,0.27699052790779405,0.38707854941639563,-0.9953879607273848,-10.311888579934466,11.240119945595731,-4.67720265686512,-0.3414752446115017,1.0151150069354715,0.9442611524690213,0.9512773743064329,1.339282909443441,256.0,28.29166308920752,1.1267842155634704,-4.966915296942274,2.5010732377436247,1.7095389370653387,100.0589883009885,101.41845948892667,0.1402746040971924,0.0913376711462179,0.04893693169485706,4.373285565915383,-0.11061446121501556,93.95288296546234,100.4742986775573,99.60682679378513,100.13278061818028,102.58892414687892,99.70539487670888,100.22815929050404,98.33746701902867,101.42495435033487,94.85106359242647,99.91583744863344,0.0,0.0,0.0,0.0,0.8768059852322486,161.99999999999997,142.0428148210535,1.0,-1.0,728581.2580922126
CHC,116221.00709219858,1993.0,28.221004369940538,1993.0,1993.0,81.0,77.0,4.203450512410766,529.0,163.0,10.433555412278816,0.9532917830790171,0.28526398739164693,56.0,1395.9,5970.0,1463.0,719.0,654.0,148.0,453.0,58.0,43.0,3.83050361773766,2.187835804857081,867.0,5.57153871043532,2.9110815170500812,1.954208433847697,9.403479220813715,0.9513538907650481,0.2669466253690003,1.3682845264293109,0.2946990603101675,0.7106222336958234,4.186915518908338,0.24571986609857432,16.511597029131835,148.19344874165606,2.2921877305973606,47.27051040984047,14.285612248300067,12.985913837328553,1.3839550137328216,0.107230506158975,-0.1855328194462112,-0.0783023163959148,2.7111942656338215,-10.554983405228612,10.771590942185599,-2.2834005057811737,-0.3655897155404091,1.0102446238730138,0.990275982679117,0.990017825241422,1.3106486543483569,385.0,37.9204097714736,0.18503158631698452,-0.21142800945099993,5.6529837380901204,2.6114334837739093,103.13287934376574,101.3949428035405,0.14526585677269147,0.0756553080406906,0.06961055021634786,4.125202157341039,0.01653499350242959,94.00829642995093,92.35999493258358,103.92796195237528,103.75677521003045,109.62401905822941,103.65009716223265,100.81599209950906,102.11000581613177,100.63153433425967,94.59463141278127,92.63621402732194,0.0,0.0,0.0,0.0,0.8621523755283329,163.0,140.53059545107456,17.000000000000004,,680036.6064904364
CHW,115263.77967032966,1993.0,25.782967032967033,1993.0,1993.0,89.0,60.0,3.6660995062146755,397.0,151.0,14.23469387755102,2.867111459968603,1.1609890109890109,46.0,1274.0,5423.0,1216.0,576.0,521.0,105.0,513.0,33.0,31.0,5.438147566718995,0.5739403453689168,886.0,6.23663970720107,3.6090268925772806,1.957278146923862,8.555268609177979,0.739202887583145,0.2475049859497867,1.3515883890839178,0.2833073158605065,0.7412078952229199,3.945868691587454,0.27754547632574567,31.2424370566534,192.4794572033042,6.434901993141279,43.07612636780931,27.522819198027626,18.536763857817277,3.8276146872017165,0.6547029362242885,0.39491234956794585,1.0496152633102245,12.60211241178331,-11.518639143768553,13.555845566182962,90.21950093656778,9.00148259755224,1.0234175399436058,0.9613484029070651,0.9375053838297748,1.1581878028187516,257.0,33.73995290423861,1.4385643794223246,3.6571796310592006,3.3222919937205653,1.6521193092621667,86.79001890618251,91.96487623372194,0.16410588148979588,0.09403832108398744,0.07006756024568288,4.119718025004318,-0.27976918537277873,108.19384251844157,101.28922711749668,120.98493656940045,93.04028456987835,80.08360643639801,94.56484810568396,95.34401564880929,97.4191886961865,105.04251841946771,110.96532802536731,102.87012371983202,0.0,0.0,0.0,0.0,1.055807361067504,162.0,171.0407863334172,4.0,,669297.4762951334
CIN,118598.22295358649,1993.0,27.190632911392402,1993.0,1993.0,59.0,79.0,4.489823079140143,416.0,140.0,10.463544303797468,1.0269198312236287,0.3554430379746836,34.0,1185.0,5129.0,1258.0,647.0,594.0,134.0,398.0,20.0,33.0,2.16042194092827,0.7877637130801688,806.0,6.095312305191125,3.00856020379001,2.3621827312101265,9.515676380221374,1.013001292398024,0.26589380982810634,1.3915818426679312,0.29701864695589053,0.7017675083763713,4.183166021528374,0.26035491177637127,23.109072115852566,144.52979509136873,0.4762508467663191,24.98548830706674,18.077065630514912,11.54141494911164,1.962971132082574,0.22519258812817508,-0.2276259298801013,-0.002433363052108583,-5.947580052539706,-8.99372466857266,9.306349402366498,-38.77480087429285,-3.9693285319954157,0.9801505329495777,0.9320591073058467,0.9559893240086755,1.1197607561129883,289.0,29.313164556962025,0.49246718101549253,-3.8090906567023453,3.5317299578059074,2.641856540084388,109.85860189925397,100.02309885460734,0.15837064176877638,0.07635903872320675,0.0820116010886076,3.9763895300826473,0.30665705761177003,102.84590232610336,95.45270496512778,125.62469419472228,104.99474417603798,116.72761741117156,103.24130970160556,102.53255178025165,102.91371725530811,99.37761282035358,103.12824196569461,93.4978997931904,0.0,0.0,0.0,0.0,0.7851349248945148,162.0,127.19187419301848,18.0,,789148.108607595
CLE,118080.09251471824,1993.0,27.156586895022556,1993.0,1993.0,67.0,78.0,4.628313157111265,472.0,162.0,4.449193363406989,0.7522746387338481,0.06193134031653797,37.0,1307.8999999999999,5796.0,1443.0,742.0,675.0,162.0,537.0,42.0,39.0,2.576878966281826,0.4446058567168744,812.0,5.5686256156750895,3.682630774110797,1.6572863628519001,9.895674523905866,1.1106544028534029,0.2757723512826106,1.5087005886685179,0.3010454885951645,0.7147145380006118,4.671847821551821,0.2603428220467926,7.083805652698958,81.21606568438176,1.2838174250550536,26.251777510522416,7.104753679742789,7.809408478438854,0.634295930113891,0.16239593612242778,-0.23743461249623354,-0.07503867930413587,-5.820458964679801,-7.434738519164808,7.27623372930603,-52.14039862155914,-5.062409359961748,1.0476889816964978,0.9884601820324188,1.026957866824935,1.2960043373611312,344.0,27.973774753421512,-0.41235285484896317,1.2581191772674205,4.306980656013457,2.8791956571603334,107.14382379033283,108.88328876007452,0.14031945864897932,0.09208220183347353,0.04823725636134261,4.381681677564528,-0.04353466444055746,96.60506798410216,103.35495854463316,101.82321334313292,107.61747126529566,120.32584230802277,105.36503097387343,106.42705552751522,103.51870784031634,101.26991963358883,94.88139325039202,100.73029171336314,0.0,0.0,0.0,0.0,0.5655862091903051,162.00000000000003,91.62485907001044,5.000000000000001,24.0,646095.6976068508
COL,119120.58503589178,1993.0,27.409258236701643,1993.0,1993.0,59.0,67.0,4.943433687400533,502.0,108.0,4.429780968157557,0.9460703110620284,0.0,33.0,1086.6,4883.0,1216.0,680.0,600.0,126.0,457.0,51.0,30.0,5.396374010675503,1.6074912571323396,733.0,6.049340861677528,3.768640491039495,1.7021536826559913,10.030642597139675,1.0380211416346303,0.27523573652749267,1.5332536764643523,0.30704552360899506,0.6743268189057612,4.482150110399157,0.269499458606663,9.295059580872634,91.2127654995668,1.2536518346861116,48.31348312045214,7.897532827230628,5.807130187749863,0.8474083336379763,0.46545730780271183,-0.42644734458017153,0.03900997224726679,1.1125281187705696,-7.963034821021805,8.237664633677214,-17.351598262786865,-2.125241843983531,0.9732421542611005,0.9449834294662488,0.9600601849851284,1.016139054231442,360.0,38.9144119271121,0.2306915722014621,-1.221664674927233,6.863243143751151,4.415884410086509,107.5499775496984,106.41979760474786,0.1508927330020247,0.09293400032210565,0.05795873077489417,4.265023997895378,0.46128357700137534,102.07022843891588,119.56780138807395,89.94901672896545,110.67681490272045,119.61064175802332,106.86859515140429,112.97101410359275,106.38792050620603,95.4917245543802,98.258755920472,113.79312929289972,0.0,0.0,0.0,0.0,0.6455484133995951,162.0,104.57889585200539,19.0,-1.0,604670.8834897847
DET,116967.87299248563,1993.0,30.193237070870776,1993.0,1993.0,83.0,73.0,4.777575195347442,475.0,162.0,8.838883158980401,1.3768970089877706,0.7425961396787976,29.0,1357.4,5994.0,1490.0,807.0,724.0,182.0,503.0,83.0,47.0,5.823854427582141,0.3145719758361573,773.0,5.102959075176265,3.3164707414274814,1.6753392318277591,9.837396926950785,1.2016594836220202,0.27322259328199994,1.4615408520420294,0.2913410673800822,0.6918647349587447,4.7987615986159575,0.24240216641446885,12.442083168124352,140.43895309188267,0.7687666899400875,27.59113769138685,10.725883987520499,8.349097330123186,0.8439797586678395,-0.4219199579779725,0.19918127972602456,-0.22273868635819016,-3.008887805044651,-10.46786338691378,10.302758945395045,-42.80860076844692,-4.536168181337416,0.9984451462621212,0.961483607460835,1.0184804136824657,1.3077431024492847,331.0,33.927803153086785,-0.05203446048347974,-2.554029298836102,3.88043318108148,3.114851922793576,108.42734471516928,107.59070333419618,0.12906067483350522,0.08303291967585089,0.046027756053484595,4.408195683431203,-0.021186403268516243,88.5266387795637,93.07848574026318,102.94923591374852,106.98369055630278,130.18513154296477,104.39083856676405,103.10030405256565,100.18170668075267,98.04970310450122,87.26841513375726,90.83112753709744,0.0,0.0,0.0,0.0,0.8349789317813466,161.99999999999997,135.26650763733036,5.999999999999999,,840481.2348607632
