Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,CompetitiveSwings,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,teamid,playerTeamId,playerid,EV90
ARI,553715.8617036821,2018.0,29.281414377556985,2018.0,2018.0,81.0,73.0,3.5910720540879897,626.0,161.0,9.510666277030976,0.21778199883109295,0.14611338398597312,39.0,25.0,1368.8,5729.0,1207.0,582.0,548.0,157.0,480.0,35.0,53.0,5.562536528345996,0.2304208065458796,1371.0,158.3907071887785,103.6531998831093,75.33233489187609,9.437755698421977,22469.0,8150.0,14319.0,61.2156633547633,7.295149035651665,4.373100526008182,1.075613676212741,8.987998572758071,3.1415392723899607,3.2532778967694336,7.911424129624293,1.028251695106493,0.23134334653328695,1.2281070446682505,0.28626940635664944,0.7712152409701929,3.8113337445988718,1.5771007283305083,0.21272276151380773,0.4671931595305377,0.3200840775859147,0.09452014580800702,0.12709361239231443,0.04868653345601988,0.20809589891306254,0.3493612176395383,2.3412957992759864,22.69796081012751,157.53265869666222,1.5210356993133574,33.27626651791197,16.205218731504967,13.26133718463825,14.027244599068664,2.1908606698811117,0.41716864345661103,0.020286409872350558,0.4374550505136975,4.230663539605947,3.7747279248328978,4.965929957295884,-8.921715512239492,9.6741374423735,93.77800032496452,9.899018173106015,1.0631788172405596,0.9595511128137654,0.9809913743712008,1.212789440273825,484.0,36.12463471654004,0.9174332380591996,0.37021512670390877,0.514223456616014,91.3121865328463,0.24677460916537874,82.82242848700393,0.19708259199074077,88.18935720718696,0.18923492857965635,76.53769258393595,0.13115968124483612,82.99132321396769,0.1734053467758047,85.03276974351277,,,0.005068304869996188,0.5510201218256578,6.548373197723676,-1.8787949585620267,4.383418824768064,2.5139337155198813,3.115484951636635,,0.05432978047599515,0.4070613889129199,0.9218358797207775,0.39943702230505934,-0.5417829416955726,10.432612649520445,,0.3243715615984804,0.6514979875409117,0.45631070688267095,0.6147768531969608,0.8590755808240795,0.7525891058408823,0.39984350512857975,0.6242066506575102,0.1127260362478083,0.17822137453170658,0.29094741275423724,93.0,6.058518410286382,2.674751607247224,88.12712358809989,95.82901460643275,92.77682878410918,0.239532762150789,0.08249701988091758,0.15703574354398014,3.816752942126999,3.9192933798104654,4.21533556774068,-0.2202616905108816,141.16401227352426,124.01095850379895,76.57437171244887,56.30325832846288,145.6282144944477,139.81786966686147,341.85023378141443,0.4052707657919346,0.36087934244301584,0.23384989005187026,0.1631005377630041,0.4266825090575687,0.41021695614114556,104.89473064869733,95.00493488263622,124.57724057376987,94.69541655293473,94.00268023128703,95.6222197820051,94.78318533248374,98.05499296278711,105.40355228257273,106.84576732505964,95.35503275298387,97.74762959151806,106.2164011086292,93.44831753797745,101.27727140728192,101.85249687882944,103.27738863699777,92.55038527769891,88.94787018289486,91.745336719825,116.68446810846854,4.234171425821993,0.0,0.0,0.0,0.0,0.34764860302826184,0.19072029917350025,0.3797923358420442,,0.20906205939452585,0.2159769899806535,0.12497765487687687,0.2815555127781818,0.02462594,0.12982287582440916,,,0.2159769899806535,,0.12497765487687687,,91.19203619623079,88.13445361310069,84.2726659388114,,91.36355972174042,83.23532102208853,73.92824201548063,81.72241377028014,66.98860883109177,82.95070132037537,,,83.23532102208853,,73.92824201548063,,-0.9276734349635276,-0.25416264266422883,-5.287511347008158,,-0.846254093228596,0.9157961508964798,3.8312769702285925,1.09333956118249,6.619344590585443,-2.200104568058013,,,0.9157961508964798,,3.8312769702285925,,8.866996026343267,4.802494554231511,2.1234796109135075,,6.100979540875216,1.5761948992047086,-3.651216854727278,-4.041444716200945,-7.067291646064081,3.955896981186881,,,1.5761948992047086,,-3.651216854727278,,-0.1991712340046152,-1.7099291998659891,5.919638482604984,,2.90644326842597,5.9151953078869655,1.4265085901762988,6.455177444346023,5.265346050262451,2.80751615658573,,,5.9151953078869655,,1.4265085901762988,,-1.1197026171869469,-0.499779702853545,0.8653971149608294,,0.5501304172962098,0.8806030563404764,0.4341901898064825,0.5483184932854536,6.664995000332216,-0.20749548346944666,,,0.8806030563404764,,0.4341901898064825,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,2259.5028589684985,2215.212455572658,1161.3719995158724,,2207.362834636149,2159.501943588181,2302.97153547579,2068.7279004838074,2332.8227848101264,1612.311800205813,,,2159.501943588181,,2302.97153547579,,0.28264602312901815,0.6425309580691118,0.45681516760666274,0.5561277218760959,0.8481321079587961,0.751536609153273,0.4811634122596435,23.71088132629895,0.0,0.7021457401402688,0.869792815949737,0.2415197879997078,0.5205417012288136,0.7576644739194915,0.4225243322727937,0.25149721371201056,0.47419926203983015,0.2367850104376096,0.06513757462366379,0.19733731884395778,0.09917086995543542,0.5828296829208066,0.8124691258012868,0.219072587695792,0.45292520680011694,0.6794887185132964,0.20345174425555235,0.2938167501526885,0.582794664067066,0.5395435684175921,0.6458590410710112,0.8440380444184687,0.460456431582408,0.12989285861041494,0.01800683,0.1843588137983062,0.3492518921938925,0.18119805205112724,0.3386885898422713,,,0.1845791123140634,0.19516280930412613,0.0009259299999999999,82.9847778738711,67.60401653421336,77.4927414678444,90.85452163449902,88.18985053544202,84.5482188077341,,,90.9197019515036,83.35576976632161,0.0,-2.1805586748755417,6.988558539028825,2.8304489326035873,-0.9093547126903381,0.31694739423454277,-4.5815587316135264,,,-1.7214711026254361,0.6386862700283442,0.0,2.446706753141874,-9.015792320514548,-5.0073310407394285,6.794738342185014,4.335919832379634,0.8231489496298123,,,5.153316196074147,-0.9466725640059489,0.0,2.5691881891401227,1.540940761566162,4.541345501604869,-0.47630622006695855,-2.092094552641713,5.565172404520895,,,2.1398817061745885,5.096089314868105,-0.036135897040367126,-0.41695344242383847,2.656794416493383,1.6419275307149652,0.7244060940455079,0.9453459398529214,2.603844384333975,,,3.6358236600926257,0.8720397774845441,-3.6135897040367126,0.2819228751271186,0.6432184755267388,0.4568413508416131,0.5560019237405026,0.8476817037324664,0.7514615621047632,0.4816103960344828,23.71088132629895,3825.0,89.08767115112319,10.095112617013386,273.0,0.07069981405391584,113.42201928696672,125.54858270017533,0.3714817209687317,0.7695748619228521,162.0,124.67123848961015,15.0,4.555451274831848,9685.129383401521,104.48803331385156
ATL,567265.0049835163,2018.0,27.422755501035045,2018.0,2018.0,79.0,65.0,3.7359012949206214,633.0,149.0,7.498274936747682,0.28061028904393165,0.14030514452196582,37.0,16.0,1304.2999999999997,5529.0,1101.0,586.0,545.0,136.0,581.0,38.0,47.0,3.4755041018170676,0.7205397531242813,1307.0,123.16054588668253,104.32745534002915,59.8334738940428,11.181476654143989,21776.0,8147.0,13629.0,55.600092003373476,6.014873878708888,4.642796902553094,1.0432415855248027,8.980365152919404,3.977693534098615,2.414573286001687,7.563828093485678,0.9346710590449927,0.2224054608945543,1.2823912919538103,0.27542104648590915,0.7522059778601551,3.948304904599326,1.3710257181579393,0.22609802327417008,0.4320879748288738,0.3418140003204018,0.09775363097899258,0.11406152059955534,0.05377512984428429,0.19144788470022236,0.3664374229027065,0.07686118026219244,17.09006185374374,136.87159153643367,2.5210457053590294,27.574925562729113,12.873707198335458,14.046175401424989,10.897984131163597,2.07852376512477,0.0375381414561429,0.6787375825203291,0.7162757083674506,4.557163609019259,4.118050737601356,6.844352224929025,-7.219636113809442,8.144677100955308,56.337799087166786,5.932838297449052,1.0246842624009844,0.9174170690557181,0.9450081069970508,1.0825185383134461,490.0,34.09522349152803,0.8241330929512373,-0.5427337600842724,0.53387578837336,93.34161414336377,0.1817248242411148,83.57125282614255,0.3181215571099534,89.71344673898273,0.14246172014141212,77.72907166074633,0.12598513114833426,85.38331038375024,0.20588234999999996,84.59793814000001,,,0.007777358403397765,2.899876991398207,4.389394891549592,6.40859554433638,-1.5087778634103353,2.608253702664845,2.52843177318573,,0.1798329295293207,0.12600171215414407,1.1659566306174056,-0.7820104907922386,-0.23154533828869464,2.580032421618092,,0.2968928123951545,0.6618945925768613,0.45074155032661195,0.6081619053310826,0.8431090206601244,0.7537603959464848,0.4201552353369624,0.5972849788154566,0.11088378257686117,0.17221447729663425,0.2830982583968413,79.0,5.432032507858622,2.686958521812467,90.82478532814841,98.07851452201064,101.29621652235762,0.2375058495752511,0.10435711249865831,0.13314873544889982,4.1546707914876535,4.205937477066871,4.571715430051078,-0.21240360967870378,114.89411945104656,100.23545196657213,76.8347006056889,56.367706815916605,135.8743387257533,99.72222648163768,292.1045771678296,0.3871062591229012,0.3464076313838841,0.26648611106723913,0.19069765316951623,0.46418009473204025,0.3451222516368934,104.8056445733688,120.29151394393678,93.26484532856786,90.5348822553179,85.4475466493107,91.92788200337203,98.97274999090605,94.3391371040651,102.80551759234687,105.9416434613456,120.62224746921076,103.89365804985876,98.23523462423204,99.79235301711545,90.96210967245639,97.28739932573691,99.1358366235177,105.46676815042522,103.9981250682226,99.80807371071737,98.16855654431755,3.9794306768958023,0.0,0.0,0.0,0.0,0.404464100682495,0.2742401873829269,0.1814044127855382,,0.18355181932215303,0.1886730470559428,0.13754174188491328,0.2265625,,0.09556566386041972,,,0.1886730470559428,,0.13754174188491328,,93.33674006064805,90.30606279437005,83.61383538885472,,93.04857820696319,83.72182271621601,77.91124744784419,79.97586375269397,,84.00480971296487,,,83.72182271621601,,77.91124744784419,,-1.8591846774360814,0.28759762566185126,-2.6562831102712767,,-6.199116871683823,0.6204336218017319,1.4942421673249828,8.718789988550647,,-3.492444509839185,,,0.6204336218017319,,1.4942421673249828,,8.675812255890603,6.210393197329866,2.796865020629575,,5.497021945549724,0.4455256702714902,-4.732989393856872,-3.4112462010876885,,4.6284274680244755,,,0.4455256702714902,,-4.732989393856872,,3.3155275465804683,5.226423271320214,6.94463962146166,,1.06018418855823,5.0812966620578,-1.4259048087741562,-2.101588726043701,,1.7440442054918361,,,5.0812966620578,,-1.4259048087741562,,0.7078878616518778,2.942064722354983,1.3362526719515695,,-0.5848849667069275,0.4493359220270848,-0.7257331042648743,-7.246857676012762,,0.04583432170722165,,,0.4493359220270848,,-0.7257331042648743,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,2276.523610047684,2343.7668735468706,1611.2761520316715,,2208.0269908824057,2221.664618184441,2367.6963428550343,2616.103448275862,,1709.0247702238566,,,2221.664618184441,,2367.6963428550343,,0.2548924591459021,0.6450993768979533,0.45074489088936603,0.5365905839284891,0.8367064385256461,0.7521422771141612,0.5015266933052213,21.49123651206165,0.0,0.7084976427693017,0.8606855305205862,0.25756190883079055,0.5110956377673849,0.7378707549536151,0.4209594387495208,0.21115685935548223,0.46195590552520527,0.22798734769378212,0.0487842044951315,0.10421063171587304,0.09349130303764475,0.588930379934831,0.788152201010504,0.21794346367093462,0.42690455865291743,0.6639804231029717,0.20301597544583308,0.26645362331518824,0.5770254316182,0.5250034981231312,0.6536510110296712,0.8313240201341718,0.474996501876869,0.10218893643324081,,0.1341634908299332,0.4093001723089357,0.15675842225036443,0.06724317784379001,,,0.13559826377457745,0.19308858550501676,0.00047377277302466025,86.34005957155755,,78.43073697761344,93.33859349565738,90.52797478199268,83.09580255714563,,,92.64769148880406,84.02861940262986,0.0,-3.5769719633189556,,1.4973635822728804,-1.9074896695651073,0.4168322756983921,-3.375643898260193,,,-4.396296172723053,0.6808876561788114,0.0,3.0919157132865203,,-5.939711545875537,7.281591064367949,4.307822853523565,3.9938328865402304,,,4.693837380857241,-0.8202577424027672,0.0,1.8533362942060811,,-1.1836709278713058,2.950485623065825,3.735375233335317,2.1207366705436863,,,0.926737143400775,4.34555031876002,0.11065864788718001,-0.6744447035537808,,-0.8442694574417235,0.43220823745852455,5.593131997359222,0.41599613111419786,,,3.4019987907675744,0.05481797412133233,11.065864788718,0.25459234308978,0.6448374136717013,0.45074007394004456,0.5364785531934319,0.8369719130000769,0.7523650171072608,0.5021902517557311,21.49123651206165,3594.0,88.00016373674025,11.904424567747727,204.0,0.05657162341639194,112.56302997776585,97.40749827493677,0.33877241508855327,0.6679800559687191,162.00000000000006,108.21267992823364,16.0,2.3072049386727316,10770.671777965194,103.57518975695776
BAL,576033.1216368616,2018.0,26.889721282423075,2018.0,2018.0,40.0,104.0,5.235615199855246,568.0,140.0,6.246657000161108,0.2604317705816014,0.0,13.0,15.0,1241.3999999999999,5528.0,1345.0,787.0,726.0,206.0,522.0,28.0,60.0,4.512888674077654,0.5813597551151926,1043.0,123.86072176574837,116.7995005638795,64.7126631222813,12.276945384243596,21488.0,8021.0,13467.0,41.888835186080236,8.964153375221525,3.586676333172225,1.4047849202513294,7.526956773416716,3.7659504025019293,2.2153254841050427,9.699115147288401,1.487408247009712,0.26983199232518656,1.4961183944211482,0.3062824088050415,0.6989070912888675,5.03606205568976,1.1743760120878848,0.21432560342186244,0.40825794353343,0.37733589758941516,0.10847316779128405,0.13790188384428873,0.06980830371556308,0.4088212615569518,0.32047307498147254,-0.6835444499031058,5.443841224340102,100.73995866536137,2.564059860549762,40.41371339090118,5.516408771578964,5.393423485103995,4.4598251876385415,0.03562458378810628,-0.28142395428390415,-0.2404296214440071,-0.5218535780185567,5.362086489184939,4.806896590555131,-12.679230049543548,-8.038107017998891,7.157933535887666,-143.91239646077156,-14.25067838653922,0.9164667788990638,0.8483096725853159,0.9007043771421933,0.9785477729211726,440.0,32.25422909618173,-1.1922162640152614,-3.384004669226613,0.5704909472426294,92.40473395373853,0.23180373314464248,83.46825561162744,0.289703581711092,88.534839036638,0.1193263296359685,77.36435292738523,0.13766153789707028,84.6373939903373,0.06182796,86.82608696,,,0.005559679103454931,-6.636356584840598,0.5759869413421262,-5.923409952829341,-6.667734307037851,-2.173410872148391,-1.7615747451782227,,-0.8178087161903425,-0.5940260643081777,-1.0912928707262006,-2.230739922198722,-1.1250652269862447,-7.659020631209663,,0.2967321199283068,0.6799904228242308,0.4634997758852909,0.6613142200483326,0.8698784519671338,0.7933391534396649,0.43529948491058484,0.5867166560294829,0.09640869170452715,0.16225174973417109,0.25866044164088936,50.0,4.434751087481875,3.574995972289351,122.53600670507213,114.09811324826659,113.41888488428928,0.18976844639278237,0.09366774713065894,0.09610069983969713,4.5968699409505085,4.650513879927761,3.8909192899288625,0.19955314416548653,122.63138392137908,104.00813597551152,82.32004188819076,56.294747865313354,153.80731432253907,98.85749959722894,308.95956178508135,0.3946443049375654,0.3374034638443567,0.26795223390155487,0.18712370190445501,0.4987156088004512,0.31416068876419884,88.69244353853202,118.23200762089758,83.0192778854423,112.47050892418102,122.09432958935228,108.91695807416248,114.0245529557327,103.83814877665225,96.44674290043943,85.88497313648755,112.94746878964261,101.33911095055558,96.274356133126,103.5586827455068,107.33412422070855,96.53093535371038,98.82416699203782,107.28592653105795,105.35689495866453,106.54677323078519,88.66614552092712,4.953112475950076,0.0,0.0,0.0,0.0,0.3448302107118312,0.24833703,0.24439713390301598,,0.26198046402340885,0.25367078017827605,0.08500095821976968,0.2046134324116657,,0.1185477931565252,,,0.25367078017827605,,0.08500095821976968,,92.68770947510407,85.86964634486607,86.52208477400136,,92.10639481975116,83.73971896399156,77.10774693789304,80.60555285219526,,84.34943105552207,,,83.73971896399156,,77.10774693789304,,-3.48381031798802,0.8030242238725934,-8.071304492848222,,-7.203625613699138,0.9498087401911105,3.3355254556066325,1.6698692023982713,,-5.831185210192629,,,0.9498087401911105,,3.3355254556066325,,9.703907637444612,3.5458695547921315,4.804733388124447,,6.932812286359235,1.236937297542933,-4.019836500779856,-8.560061346758744,,4.5195792898057,,,1.236937297542933,,-4.019836500779856,,-4.427072335421708,1.4712116718292236,-1.5436747413214533,,-1.3050431482931264,0.5386711743329404,-4.120773224802407,-12.708762115330357,,-2.279058489691632,,,0.5386711743329404,,-4.120773224802407,,-0.1588154322030472,1.3135818498475211,-0.9821802369819229,,-1.0090358348192385,0.058465019852413945,-1.6058742716433723,-2.556954815954118,,-1.3080820720021606,,,0.058465019852413945,,-1.6058742716433723,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,2269.141373359731,1899.8839285714287,1594.5658363054679,,2158.1191530685874,2222.6570860183465,2246.175678943929,2494.5542288452903,,1754.5742992330406,,,2222.6570860183465,,2246.175678943929,,0.2582733049822781,0.6592388780666989,0.46378823622603516,0.6205385479611728,0.8590961220621878,0.7926569370283549,0.512812547320767,21.937158131267118,0.0,0.723525049432093,0.8846580780425327,0.2615801500153053,0.5259779085041084,0.7805359719784115,0.42436073685435804,0.21397073562348964,0.5424733894199629,0.21995878723054615,0.04731161251570807,0.2626782054312277,0.09410032490736266,0.6103956446375061,0.8175762833212502,0.2241402931947801,0.4312451697615596,0.7218530944167876,0.20022044292734012,0.2690883255727405,0.646530065161914,0.5150005360633158,0.6706508186885775,0.8565010718245532,0.4849994639366844,0.10159234147969773,,0.10338262615421226,0.3796899420485969,0.057454023028099176,0.10496975101381134,,,0.24290729563263658,0.24635561996774188,,85.09723399370195,,79.49521878556655,92.3193660310033,87.36875862859671,42.97649847031973,,,91.47556133843182,83.64815523509625,,-5.916095490684242,,2.66156249273591,-3.8485093569146414,0.336133560039027,-3.8471350301823324,,,-6.658236234094816,1.5214227911383102,,3.098062260584461,,-5.848865768024996,7.631166285171583,2.6842433941233894,1.5633900143460817,,,5.392684394229726,-0.27145304347176524,,-1.6581283243538372,,-5.86358330200964,-4.059898711102768,-0.7363841959723263,-1.3382379854912976,,,-2.137306611215684,0.4200660104823003,,-0.10511861118140964,,-2.418537402440189,0.7813335890074494,1.9796407637328965,2.1224302605410226,,,-0.9481188716037972,0.04869272739733882,,0.2584370342137909,0.6582644523336555,0.463762994080071,0.6189883384638313,0.8592314457000161,0.7926569370283549,0.5139125978129531,21.937158131267118,3903.0,88.47766177146445,13.432440478283299,287.0,0.07304470777894143,113.3972851043261,113.84267762203963,0.3623167168194634,0.6069874029321732,162.0,98.33201621024865,2.0,0.2004816955684009,12296.899790559048,103.77599291065818
