Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
CIN,118109.72948500283,1944.0,31.743471582181257,1944.0,1944.0,79.0,56.0,2.8752676273372457,225.0,135.0,13.79650739752607,2.6176732152963047,10.0,1236.9,5098.0,1130.0,470.0,400.0,53.0,342.0,0.0,17.0,1.1620987953755355,0.0,319.0,2.3151798890111506,2.4489620242001404,1.0031043026202604,8.185706765138757,0.38488109762261274,0.2378611600598569,1.1816298654820998,0.24613063059424042,0.725502193550004,3.5730984344162064,0.138727577712022,21.676451241904694,13.453707654844038,4.239780963541501,0.35259778780421613,1.625046644816566,1.9776444403509887,30.214083596086986,81.65941525502346,97.37322607848888,0.06264256218045113,0.06571803262834505,-0.0030754691147222898,3.6411826790836965,-0.6978308070789611,73.22333536526145,76.4210199682012,101.18189566202778,90.68672892841214,82.96573221656347,93.1204727309781,86.94904048731446,91.15622918966258,105.12543419002962,76.62724967690964,79.31664062261308,0.0,0.0,0.0,0.0,1.212675864661654,155.0,187.9646829018761,18.0,,1007934.625434554
CLE,117120.74970229235,1943.9999999999998,29.721122357844596,1943.9999999999998,1943.9999999999998,70.0,77.0,3.531397903272082,336.0,145.0,5.981021137243227,0.9793837451622507,18.0,1343.6,5817.0,1346.0,626.0,529.0,39.0,574.0,0.0,28.0,2.4251265257517116,0.0627418874665079,503.0,3.3593777330657493,3.8311586702006655,0.9282984076972313,8.992135566002693,0.26058258223151637,0.2572020328840056,1.4248104706892624,0.27841563332401537,0.6996517377456088,3.643723214437494,0.19188113064304857,9.6706375801943,6.726149391382933,1.1766214527003411,0.26935633765569617,-0.12486610277720854,0.1444902424635402,33.86000297707651,109.22223711196621,108.81300795789701,0.08730272024263176,0.09787900032078,-0.010576281679815424,3.731192413150841,-0.112325311165413,98.24423781199557,120.35018020315249,86.42099544840077,100.41904427207577,70.46221975417501,100.82116018148335,105.64625003697132,101.54919856601396,100.31136564710368,98.10241817676345,118.1434944807179,0.0,0.0,0.0,0.0,0.9817086007740398,155.0,152.16486237041298,5.0,,1006971.1341172969
DET,118819.94367306039,1943.9999999999998,27.171628972230177,1943.9999999999998,1943.9999999999998,88.0,66.0,3.0842053618812906,275.0,156.0,17.850701402805612,4.084239908388205,8.0,1397.2,5904.0,1373.0,581.0,480.0,39.0,452.0,0.0,22.0,2.5208989407386198,0.7161465788720298,568.0,3.651153485685262,2.903570859542813,1.406001994390209,8.824186443223127,0.2503654438931397,0.25198052700636014,1.3030841447517711,0.27550734195107446,0.7128878372094187,3.2394919292707742,0.17918703221514456,40.85718034236829,22.72275374084711,5.5439728227807406,0.726495063210729,0.23947977317794628,0.9659749066903485,38.8692384769539,85.41585917789776,86.23921897464585,0.09690549652662467,0.07572672014385914,0.021178773812625257,3.350131764408399,-0.15528656738948338,106.77715334155278,91.21138179335625,130.89335383104878,98.54348420382883,67.69947851225315,98.77437122505206,96.62053740316888,100.48842961926842,102.20906896755906,108.89309507379238,91.40489193185084,0.0,0.0,0.0,0.0,1.5426983703120525,156.00000000000003,240.66074937307283,6.0,,1008637.0746492984
HG,116167.0,1944.0000000000002,32.16851535836177,1944.0000000000002,1944.0000000000002,37.0,16.0,4.173459609088602,82.0,54.0,5.627272727272726,0.6783057851239669,3.0,484.00000000000006,2102.0,530.0,257.0,227.0,11.0,150.0,0.0,11.0,0.7157024793388428,0.13037190082644626,206.0,3.8149171380665794,2.7599452235688795,1.523308166578512,9.749863661692196,0.20400244747146212,0.2700126578373717,1.3899787650290083,0.29778336310342357,0.6522360442438017,3.109113463770806,0.17463586595454544,8.179179591002049,5.88560097059235,1.3428815672035548,0.3115186566213716,0.09731513870326074,0.40883379505239115,11.242561983471072,96.44520455061675,96.54197425727484,0.09904579913636363,0.07031399644834709,0.028731805316115692,3.259495386485591,1.0643461453177963,87.45851678172743,91.7182939661476,105.087067766224,99.18865666200115,62.73199669563729,99.88205439578074,97.43775185746111,99.2384820727787,104.24321216581693,89.94854959939026,92.56320804042917,0.0,0.0,0.0,0.0,1.331275838842975,54.99999999999999,73.2202218427638,1136.9999999999995,,1014517.9179752065
KCM,120181.0,1944.0000000000002,31.795495264909135,1944.0000000000002,1944.0000000000002,23.0,22.0,2.8338066763110064,71.0,44.0,3.715337734890807,0.8491620111731842,4.0,393.8,1673.0,346.0,183.0,125.0,2.0,130.0,3.0,8.0,0.5980192991366176,0.0,260.0,5.915276511357523,2.95595534539712,2.1140881254037582,7.859400603334298,0.0457084814626714,0.22182698294566705,1.2017062165257129,0.26640479866967204,0.6526580589563229,2.4719035788995107,0.23868346455815131,9.282903721410387,6.007521494524553,1.4448002483137614,0.020049554778053882,0.22461124032417973,0.24466079916973407,10.652361604875573,84.94398582732092,89.68636716552092,0.15988215304977146,0.07770476785170137,0.08217738652107666,2.6181484072681123,0.3619030974114957,126.0488910736252,105.50918421585627,126.8927781732735,90.35352939629412,37.058535018081834,90.30350286979264,94.04568632647306,95.04811865712047,103.95985863932727,130.9272737811451,106.58748619200928,0.0,0.0,0.0,0.0,1.2129799136617574,50.0,60.648970977251395,1124.0,,1014426.5424073132
MRS,,1944.0000000000002,29.25332650972365,1944.0000000000002,1944.0000000000002,13.0,13.0,2.658028218503162,40.0,26.0,4.509391771019678,0.5500894454382826,3.0,223.6,958.0,204.0,89.0,67.0,3.0,72.0,2.0,8.0,0.1967799642218247,0.0,130.0,5.1893388629883646,2.852625835851016,1.9911270477504472,8.120771447401854,0.12075134168157424,0.2302274426625485,1.2192663648058744,0.26818629807228056,0.698452698832737,2.752332381123726,0.21312354299194994,5.292791100908636,2.541867275722325,1.1997691308029916,0.3726629324070776,0.17583956016970662,0.5485024988094815,8.26788908765653,79.674987432478,98.09228292570106,0.13581860521914133,0.07414097354651163,0.061677630415921295,2.8641454694063246,-0.09430416262056392,110.57985333889926,101.82096467809824,118.86953758816259,93.35831047753501,97.90016384249078,93.72324436416612,95.41994583706875,95.68372344897215,111.25434329201877,111.22166577050031,101.69903486453143,0.0,0.0,0.0,0.0,1.937444525939177,27.0,52.310965180077154,1125.0,,1015697.6466905188
NBY,,1944.0000000000005,41.992877492877504,1944.0000000000005,1944.0000000000005,1.0,13.0,6.670221941393974,23.0,13.0,2.9207436399217226,0.0,0.0,102.19999999999999,497.0,145.0,94.0,76.0,5.0,43.0,2.0,1.0,0.0,0.0,49.0,4.296905050290577,3.775006721863833,1.4398426911937379,12.717995558437643,0.439879058879053,0.3175472462466806,1.8325558089223863,0.3477851165372749,0.5427782807240705,3.642564274940582,0.19377018385518593,2.317346258231105,0.5465767458081245,-0.6076442662283866,-0.35046237279203546,-0.5218077210997416,-0.8722700934179143,5.3992172211350296,154.14331988137772,108.86958190655483,0.09924590874755382,0.08445846119373779,0.014787452162426617,3.4268276286346144,3.0276576664533907,98.50828441342912,125.45074202319556,99.32911141387697,129.38446512141104,135.26549318454124,117.46586836660302,128.46247918830753,115.90193183719475,86.74919415267696,90.13028000275604,111.18335579229178,0.0,0.0,0.0,0.0,1.3316854011741686,22.000000000000004,29.29711382776324,1138.0000000000002,,1016169.6281800392
NE,119733.0,1944.0000000000002,25.31206434316354,1944.0000000000002,1944.0000000000002,10.0,13.0,4.958493441919376,38.0,24.0,3.8824096385542175,0.0,1.0,207.49999999999997,932.0,211.0,136.0,115.0,11.0,92.0,0.0,12.0,0.5710843373493977,0.0,89.0,3.8350962309674905,3.966025324065552,0.9525337728674699,9.099066257095389,0.4749106757739431,0.25412306976577803,1.4516768423512156,0.2743197370573186,0.5999256243277109,4.002790719751054,0.20407593080963857,0.7117304699392204,0.2703927028924227,0.29200779881822053,-0.18590301945079007,0.3983228826379202,0.21241987627358686,8.027951807228916,114.58668803871328,117.19411752171423,0.09409025120000002,0.09836140742168675,-0.004271156221686747,3.6555309346971936,0.9557027221683211,87.92113063970724,131.7986579746161,65.7115764160951,92.56787481715324,146.0379290181873,94.0042384711311,101.76279774985517,91.41905721145746,95.88273261436159,85.44816319976896,129.48556810392765,0.0,0.0,0.0,0.0,1.5013041397590359,34.00000000000001,51.04432076327773,1140.0000000000002,,1014212.1065060243
NYC,121746.0,1943.9999999999998,30.385933273219113,1943.9999999999998,1943.9999999999998,23.0,14.0,3.771349231658369,67.0,38.0,2.2016831980763447,0.04538623384430417,2.0,332.70000000000005,1444.0,345.0,166.0,140.0,15.0,115.0,1.0,7.0,0.8337841899609256,0.0,160.0,4.303934511594545,3.09615644470535,1.501025022711151,9.289444594332947,0.4037441350161968,0.26050553140488975,1.3761778932264777,0.2880872023449798,0.6781996257950105,3.3959092072453188,0.20119355974451456,3.0769150724031555,2.821233802475035,0.8204584190812882,0.22179261887956075,0.24851741631234556,0.47031003724070397,8.96302975653742,87.15276584611146,103.16958701370598,0.1113265069011121,0.07947331705740907,0.03185318701232341,3.2220387740875545,0.3754400244130503,98.66943765402905,102.89124020855073,103.5498410615506,94.504657954166,124.15378372978628,96.3652143813816,96.4703083569242,96.00716563665057,108.39282525670029,101.10128706334844,104.62078327995117,0.0,0.0,0.0,0.0,1.2194252389540123,37.99999999999999,46.338132565896494,1140.9999999999998,,1015001.8100390743
NYG,117266.97977561265,1944.0000000000002,28.176926483613823,1944.0000000000002,1944.0000000000002,67.0,87.0,4.303336226858668,351.0,155.0,8.007676409802185,0.5384558606436376,21.0,1354.7999999999997,6042.0,1408.0,779.0,650.0,116.0,587.0,0.0,33.0,3.982580454679658,0.11529377029819901,496.0,3.2865580641740064,3.8849260142674162,0.9111930200405967,9.322782064991655,0.7670407382319125,0.2585862211636394,1.4675231199176744,0.26698357408248446,0.672726344656776,4.419835212964316,0.19903494130351349,8.157571299575162,3.640496028587222,0.912173374427594,-0.42351346648129656,0.5050778996841699,0.08156443804234129,35.18593150280485,116.92002206981398,116.15816089147923,0.08301771030115149,0.09679679480218485,-0.013779085214791851,3.769626059538799,-0.11649898610564811,103.94559164610067,121.23095645318641,92.35158548716045,103.28400885152266,165.34482176555997,101.23414495420685,107.98620693099336,98.87926508854326,97.50805259454047,101.55105991597628,116.82632795695969,0.0,0.0,0.0,0.0,1.0802187105107766,155.00000000000003,167.43406600258083,30.000000000000007,,1007111.8324475939
NYY,115416.53483340546,1943.9999999999993,28.686138756670996,1943.9999999999993,1943.9999999999993,83.0,71.0,3.385138022757993,265.0,154.0,11.118130679359583,1.3370835136304628,13.0,1386.6000000000001,5920.0,1351.0,617.0,523.0,82.0,532.0,0.0,13.0,2.6653685273330447,0.22385691619789408,529.0,3.4241848029438446,3.441558584165046,1.0418923009649501,8.745311018874038,0.5308623270591852,0.25113844344450154,1.354096622559898,0.2663012435606328,0.7211979573993941,3.8553913803586597,0.1923342749805279,12.926695642800759,9.183762285858393,2.325648733091641,0.47038230997615427,0.4877385846163863,0.9581209023755927,25.496321938554733,98.49051019280598,108.5194541473551,0.08929746456800806,0.08910307375450742,0.00019438869032165028,3.601944351942752,-0.4702533576006679,100.13950583212136,108.11147003793378,96.99614810947415,97.66264842554763,143.54657793368423,98.44428113702142,100.40298924247615,97.13060124480629,103.4005178040178,100.34392138242917,107.5506336568996,0.0,0.0,0.0,0.0,1.076644592528487,153.99999999999997,165.8032799017441,8.999999999999998,,1005300.1938554739
PHA,115089.17776026367,1944.0000000000002,31.442716916242745,1944.0000000000002,1944.0000000000002,72.0,82.0,3.2589890250535594,262.0,155.0,10.645195959016982,1.3209858852188867,14.0,1395.6999999999998,5860.0,1345.0,594.0,506.0,58.0,390.0,0.0,31.0,4.234362685390844,0.2330730099591603,534.0,3.439713660168116,2.5120058371959533,1.4159459426366698,8.663170431824357,0.3736188934217239,0.24690049835938788,1.241686252113368,0.26521132352300164,0.6975191426115928,3.353502752382393,0.1673759531675862,23.57097001156288,17.45277328044176,2.568857501012775,-0.3822516927699387,0.39662603421077086,0.0143743447459364,31.408540517303145,94.25020350686886,93.35244133183612,0.09121193173747942,0.06625965210933583,0.024952276209787204,3.304849714076667,-0.09451372732883308,100.59364373006406,78.91094606166996,131.8190969528996,96.7453491714459,101.02753740157378,96.78304022272715,92.0680321746791,96.73306427821768,100.00560887752889,102.49521406887273,79.97779808739739,0.0,0.0,0.0,0.0,1.2199728566310815,155.00000000000003,189.09549425249074,10.000000000000002,,1004984.9064985313
PHI,117360.93832896216,1944.0,29.357811914574757,1944.0,1944.0,60.0,87.0,3.5948745395133175,296.0,147.0,10.734432371674785,1.6676657924316227,6.0,1334.4999999999998,5737.0,1344.0,623.0,535.0,46.0,437.0,0.0,17.0,3.8144623454477338,0.7204945672536531,472.0,3.174758289184615,2.9368491276629065,1.3106960354065194,9.036323008509214,0.30946213409769185,0.2536331800208211,1.3303524595746805,0.27169511507539335,0.6802469391217686,3.432886814292816,0.1658991561701012,26.457948836626166,16.501981938257813,2.299705827613311,-0.4045451943326774,-0.11032809112381518,-0.5148733044422134,33.57384788310229,101.26142444801637,92.62706903823467,0.08234306466691646,0.07555893941251407,0.0067841278126639214,3.522867541742056,0.16198772522050103,100.40964506300149,91.64576812987737,132.94178808670145,100.11042402254411,66.70827096292008,99.29507456306287,97.89264239928737,100.62421779739209,98.5633664388625,100.72580285997753,91.19386072447953,0.0,0.0,0.0,0.0,1.27562664293743,154.0,196.4466507675497,26.0,,1007202.5399025854
PIT,119472.72532152999,1944.0,32.18064138967764,1944.0,1944.0,79.0,56.0,3.521784639569159,266.0,134.0,11.306747953900116,1.7021045598797393,18.0,1197.4,5178.0,1245.0,573.0,469.0,58.0,365.0,0.0,16.0,0.9038750626357106,0.2388508434942375,369.0,2.771187409863105,2.740751937658408,1.0511125294513108,9.349701128605087,0.43556113435053406,0.25900039252004625,1.3433836740292773,0.27116776389305414,0.6839322325872723,3.6413208510936657,0.15261046416569232,24.48790305916606,14.876006577163935,2.7147125031407695,-0.12604966337934284,0.2668826583444982,0.14083301394802797,37.121680307332554,94.4018533104412,93.73162636388543,0.07132006603641222,0.07016474919408719,0.0011553176699515624,3.5904132300998826,-0.11953621152450643,87.64570996643582,85.52646243017527,107.24930949159268,103.5822362245474,93.89042137866193,101.39628925927344,98.851531156512,100.4289095372024,99.13228535850979,87.24196635647534,84.6834841577262,0.0,0.0,0.0,0.0,1.1976402472022714,157.99999999999997,189.2270136473671,26.999999999999996,,1009273.2604810421
PS,,1944.0000000000002,28.08679245283019,1944.0000000000002,1944.0000000000002,30.0,22.0,3.6800735337618526,78.0,53.0,6.580568206462806,0.14790717848622859,2.0,461.1,2023.0,493.0,246.0,192.0,17.0,141.0,3.0,7.0,0.24571676425937974,0.10648449360225547,256.0,4.9705500654328105,2.7170624601860305,1.9164998491715461,9.544488425895336,0.30986303862382547,0.26113681559133406,1.3623945428979294,0.29636659063384524,0.6477239812882238,2.9684288293321406,0.20403639509217092,11.732921311729152,6.542468685656786,1.760500993018126,0.3095793041179041,0.10437690195607513,0.41395620574334047,13.71871611364129,85.04345985571463,93.29086855206621,0.12705888749945782,0.06934699637605725,0.057711892229451306,2.911734342684559,0.7116447044297128,113.95186856729177,90.29321716953531,132.21182288716807,97.09930500979596,95.28477406021892,96.59873662420773,95.50409311474425,98.76633229295832,103.52207450681726,115.38866552471754,91.2902244876066,0.0,0.0,0.0,0.0,1.6103169724571678,55.99999999999999,90.17784217080799,1144.0,,1015719.4122749947
SLB,118085.62613742212,1944.0000000000002,30.478182990614034,1944.0000000000002,1944.0000000000002,89.0,65.0,3.1676040265095793,281.0,154.0,10.558142867378379,2.1299706240596117,17.0,1395.6999999999998,5958.0,1392.0,587.0,492.0,58.0,469.0,0.0,12.0,2.0797449308590674,0.5344988177975211,581.0,3.742686092572376,3.0188923449564533,1.3601540992125816,8.964131408363398,0.37361843514192566,0.25336779105472407,1.3314470837022059,0.27505158210594044,0.7205552954238017,3.4143708940802915,0.18528105523966468,25.581079736474752,18.14092083275318,3.2511400301867543,0.2955145703370689,0.11769891160548891,0.41321349140565466,30.372214659310742,89.59438566926602,93.02276856072362,0.0977166037013685,0.07787421478612883,0.01984238874256646,3.3661683808168767,-0.24676686757071203,109.45400361357116,94.83403560270628,126.67320699912392,100.10630980258945,101.0274134815037,99.31816774666505,98.72358072140855,100.32219596902627,103.3083775012288,109.80454058042481,93.99699313680762,0.0,0.0,0.0,0.0,1.1841079895392992,154.0,182.35293618418336,2.0,,1007916.0351078314
