Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
CWH,116337.1044461318,1915.0,31.28153210157766,1915.0,1915.0,75.0,54.0,2.587827780663404,182.0,134.0,19.561208132962122,3.6420315531932843,9.0,1185.3,1047.0,449.0,341.0,27.0,336.0,28.0,6.668016535898086,0.0,490.0,3.7185378653968337,2.549837158598927,1.4594816166793219,7.94539609840066,0.2049125796547483,0.23807030247804992,1.1661370285555097,0.2629586034921805,0.7021183964549059,2.7989789102868863,21.303797169817074,10.758418226614594,3.6578529584280073,0.27232696530457484,0.97908988801938,1.2514168835141122,38.511684805534465,90.89246088864472,101.30692138126842,2.7745517084034224,-0.21115112962348181,100.78547503160976,86.05918133042044,117.20323231599066,94.5527999008159,100.61359360609646,95.71146422327446,92.33867914765825,95.85753779055672,103.01695345297408,0.0,0.0,0.0,0.0,1.6563153927275793,155.0,256.7288455317858,1021.0000000000001,26.0,1006201.7527208303
DET,113103.00412321127,1915.0000000000002,25.6959333818417,1915.0000000000002,1915.0000000000002,84.0,49.0,2.861547182588414,227.0,135.0,17.855283369714613,1.7087880992804594,15.0,1236.8999999999999,1102.0,520.0,394.0,13.0,413.0,55.0,6.2077775082868465,0.10364621230495594,480.0,3.4870188440532366,2.999880762175451,1.1933457229962,8.00422123148019,0.09446623153293564,0.2392065774533944,1.2226779992950714,0.26483992407567347,0.6777106876214732,2.903199927540222,27.523945165475354,14.534776451066136,3.763390362329588,-0.01901810428186977,0.6217853158451265,0.6027672095824361,41.50618481688092,94.94162802491935,95.28596944214867,3.002937396021182,-0.041652744951807937,88.63328147280703,87.82355874172507,103.69385868001949,98.82644263610095,72.88987973568514,98.87879669059602,95.56257163825443,97.75045204605212,100.6724327545341,0.0,0.0,0.0,0.0,1.6044973312313042,156.0,250.30157756150055,6.0,,1003038.0689627295
KCP,116420.68871538008,1914.9999999999998,28.018562168532704,1914.9999999999998,1914.9999999999998,81.0,72.0,2.8193241272890384,228.0,153.0,18.51598408956983,3.0227607542722454,11.0,1357.6000000000001,1210.0,551.0,426.0,29.0,390.0,35.0,6.383986446670596,0.15247495580436063,526.0,3.4832506801793834,2.58133168792487,1.410747985153948,8.012197184473132,0.19175469546456703,0.23959640144704905,1.1770587635997782,0.26287446753146804,0.6812915044085149,2.8492046847282815,24.882952877012467,13.791301366873085,3.338092736561789,-0.3838547622262509,0.881950299317565,0.49809555907151454,40.413081909251616,95.14686562297825,99.03609254915665,2.861446160833351,-0.029880557439243442,94.40836349224391,87.1221485873832,113.45683575956365,95.34775456970135,94.15297505911647,96.32500217971914,93.20349911588931,95.82686731266996,99.96116821417641,0.0,0.0,0.0,0.0,1.6698748769888039,153.0,255.49093574541905,1040.0,,1006280.5394077783
NWK,118836.93556745553,1915.0,26.976939022283645,1915.0,1915.0,69.0,55.0,2.5278899858232835,194.0,124.0,16.52858870271204,3.572205907756089,5.0,1157.8,1072.0,458.0,326.0,8.0,385.0,41.0,4.7863188806356884,0.4906719640697876,477.0,3.702419173638668,2.9862891981876176,1.3073871493919502,8.317397218091418,0.062144687414992836,0.24621062199958468,1.2559651573643371,0.2750587179550141,0.7057078295413716,2.7768947453202513,22.998396234415342,11.649754915386438,4.025943622323187,1.047515037001572,0.3404100427491242,1.387925064939305,33.31024356538263,86.88188493325221,98.37385478004664,2.916223554496211,-0.24900475949696724,100.3486017054425,100.7898103395426,104.98933187910173,98.97973431634239,30.513501586309754,98.98411894980525,99.4515745976787,100.26844948535364,103.54360591937157,0.0,0.0,0.0,0.0,1.4548258101571951,155.0,225.49804198768683,1051.0,,1008649.9674382452
NYG,121335.85568171967,1915.0,27.11658143364826,1915.0,1915.0,57.0,70.0,3.036247662976975,223.0,128.0,12.854814943226142,3.0458524746467885,6.0,1153.7,1115.0,517.0,390.0,32.0,283.0,37.0,4.172141804628587,0.0,532.0,4.142959116906544,2.201571880523966,2.0422847035927885,8.685167301369017,0.2492235453260988,0.2540226047328448,1.209637686876998,0.28327443790287427,0.6614588128300251,2.6775173692249497,18.96982003901471,10.333238270133734,1.4868285414239941,-0.3710236713914056,-0.3824951774268358,-0.7535188769079054,32.73988038484874,115.58277202750963,99.8964466109132,2.5172065190041457,0.35873029375202553,108.6982059639886,83.56011247301616,141.17633221179437,106.22021710215455,137.43191111929082,104.25067538103829,100.69794037973668,104.74586084041454,96.27335508071386,0.0,0.0,0.0,0.0,1.2776804021842767,155.0,198.04067733125171,30.0,,1011097.0597208979
NYY,115851.89432948982,1915.0,27.018875375138204,1915.0,1915.0,65.0,73.0,3.0341619576298857,196.0,142.0,14.465803190649185,1.7468804296319698,2.0,1266.2,1171.0,536.0,428.0,38.0,466.0,44.0,1.942900015795293,0.0,510.0,3.6163420798558996,3.303676470376065,1.1577433127736532,8.30289117824241,0.26944963067022915,0.24563114664781371,1.289618627624275,0.2685577254228978,0.705583824590112,3.199400504118204,14.830953859223504,10.029463897459209,2.741287147813692,0.8547501845408567,0.1926209524619863,1.04737113163038,22.562154477965567,102.2126994133525,106.72559305998915,3.0531933375709417,-0.16523854648831807,91.92042825132803,96.71738564346248,100.5189119927826,102.51405789650093,207.9065805385732,101.53446643832038,100.79454489197083,99.12266495381888,104.81292582033927,0.0,0.0,0.0,0.0,1.0914542441952295,153.99999999999997,168.08369042955854,8.999999999999996,,1005726.1359184962
PHA,117522.4532044337,1914.9999999999998,21.744895407950658,1914.9999999999998,1914.9999999999998,34.0,97.0,4.258426373824801,221.0,133.0,8.487290607550628,0.47095591299274936,1.0,1199.9,1209.0,797.0,572.0,17.0,760.0,54.0,6.786065505458788,0.34352862738561546,508.0,3.799963659867274,5.678408400597184,0.79254863436203,9.009606554288544,0.12709146214323666,0.2601309691582184,1.6320016616539699,0.289399484934114,0.6186570969964164,3.7745505932556633,3.2077993127689,-0.7167770201340318,-0.9810614846233864,-0.8232194669535382,-0.5287751273719089,-1.3519946020591733,23.103758646553874,146.84455720879976,129.08048790718973,3.6769373571542245,0.48387578056913766,96.58773402553834,166.2392852466931,68.82303401224085,111.239724585496,98.06341632060469,107.52813524676007,127.55465935878024,106.81520383656819,91.90015130687961,0.0,0.0,0.0,0.0,0.8894982931910992,153.99999999999997,136.98261071509225,10.0,,1007358.4381198431
PHI,114651.56731136763,1915.0000000000002,26.497133246693682,1915.0000000000002,1915.0000000000002,86.0,59.0,2.175929361385013,211.0,145.0,19.677165354330707,4.748643070101675,8.0,1308.1,1101.0,432.0,317.0,25.0,331.0,30.0,2.6519379252350737,0.3941594679305863,639.0,4.388681230117788,2.2719256466203217,2.1853868030777464,7.559573719888466,0.17155921318890263,0.22874764214476873,1.0923888185009762,0.2592349104755839,0.7244205261531994,2.5071066932263033,36.49955363846064,20.16885709250346,6.01707402901127,0.48638115035492885,1.0480974518726949,1.5344785706800594,36.438422138980194,76.77243061789311,86.57545302953662,2.4256272988964964,-0.3311773318412903,115.14518072720703,86.23037214517029,151.0685033128242,92.4541271185097,94.60466709845676,93.87785079399588,90.93739828898684,95.85680959664636,105.4372447000601,0.0,0.0,0.0,0.0,1.622128977906888,153.0,248.1859986583954,26.0,,1004551.3670973169
PIT,114675.241949947,1915.0,25.403195565337896,1915.0,1915.0,65.0,70.0,2.54955870933685,216.0,137.0,15.428874215374583,3.4570799706529716,10.0,1226.7,1066.0,453.0,348.0,20.0,340.0,35.0,2.407434580582049,0.0,488.0,3.57507253445771,2.490721843473809,1.4785318502029834,7.810631992641989,0.14654437561532196,0.2348930065540954,1.144594870679533,0.25961141395558873,0.7003337606065051,2.7414638408383545,18.35279036452079,11.667897855862975,2.8519716656245935,2.528165725292073e-05,0.7166176879200139,0.7166429551433232,34.54259395125133,94.87387068697903,100.03035144303173,2.8011140216210957,-0.19190513150150457,93.7986496417191,94.53472731044177,102.20597715976483,95.52458774544172,80.81047710899341,96.39990347040506,95.28336236299828,95.9960285865929,101.93148784070574,0.0,0.0,0.0,0.0,1.3487664759109805,158.0,213.10493153756877,27.0,,1004577.9257357137
PRB,115008.20552003743,1915.0000000000002,27.533993450803063,1915.0000000000002,1915.0000000000002,82.0,62.0,2.7540049019723143,218.0,146.0,15.812022454389522,3.223374395758616,9.0,1282.6,1186.0,479.0,393.0,33.0,421.0,29.0,3.2965850615936385,0.7146421331670046,489.0,3.4278458850844413,2.951171461093046,1.1784034112521442,8.311902272199045,0.231189025337381,0.24576114422282724,1.2514526370324546,0.26787844388235776,0.7297478187338219,3.0322335344969242,17.819335586458337,10.803515796083957,3.8208764591224518,1.3871888007022384,0.42085195975694745,1.8080407045049685,35.43661312958054,91.8203956095553,103.94276259106778,3.0054041919738133,-0.27822863252460983,92.90669837686748,99.6045567266427,94.55053771635801,98.91434267154676,113.51552296435979,98.80341528495717,99.0942579557493,97.65099037154044,106.97786286427754,0.0,0.0,0.0,0.0,1.4338757087166694,156.0,223.6846209701093,1059.0000000000002,,1004899.9171994389
SLB,119427.79123173279,1915.0,23.779401530967295,1915.0,1915.0,47.0,64.0,2.925559656350814,218.0,107.0,9.784869271299334,1.124167412267621,6.0,1005.9,918.0,480.0,329.0,18.0,387.0,41.0,3.181827219405507,0.6962918779202704,378.0,3.366525484242562,3.4411744636092263,1.0737119383149418,8.171861020207913,0.1605352133404901,0.24156494153693467,1.2903372759796823,0.2643362806702643,0.6690307331116414,3.1613121009256733,11.797104641057803,5.268414244055748,1.857516383724451,0.014482265983730204,0.5047974184783938,0.5192796721201208,28.612983397952082,102.74239476974462,109.92344034659781,3.1602969124833775,-0.23575244457485944,85.57057308110538,100.74273332989013,93.31581229205354,100.89625598647044,123.86852109847516,99.85365367497063,100.85071330670137,97.56456099990199,99.38304432095153,0.0,0.0,0.0,0.0,1.0101370931504128,158.99999999999997,160.6118346131432,2.0,,1009227.3208072373
SLT,116301.06117002596,1914.9999999999998,29.50930542875202,1914.9999999999998,1914.9999999999998,87.0,67.0,2.7321216392811456,247.0,159.0,19.67209775967413,5.34826883910387,9.0,1423.9,1267.0,528.0,433.0,22.0,396.0,30.0,3.8519558957791977,0.4637263852798651,698.0,4.40615206427063,2.4989710871742226,1.8985844656127535,7.995685303148149,0.1388307182132053,0.23887801564178404,1.1660729322580414,0.27161853755421445,0.7043641369218344,2.5260090227536005,43.00177025814617,23.792483416153118,6.046926264774932,0.4050876650336845,0.5301888199328573,0.9352764696943952,43.80251422150431,87.45131208270051,83.58626508384503,2.511582615518137,0.20611261652754498,119.42224200307628,84.34240798685914,152.46525425830936,95.15125780710174,68.16691042531735,96.03618935181306,92.33360378575692,99.01438432682086,103.34645539499635,0.0,0.0,0.0,0.0,1.7256358051829481,159.0,274.37595010153717,1070.9999999999998,,1006166.9334222908
STL,118166.43306902987,1915.0000000000002,25.957866915422887,1915.0000000000002,1915.0000000000002,63.0,78.0,2.900941095466144,245.0,144.0,12.546719527363186,1.8117226368159205,8.0,1286.3999999999999,1227.0,566.0,415.0,29.0,370.0,36.0,2.4818874378109452,0.5590796019900498,490.0,3.42596618622831,2.586721033390058,1.4073706955433771,8.57775799512859,0.20264171503123818,0.25208112572955577,1.240497669835405,0.27574326991598636,0.6692443691379043,2.8860762133909272,17.218178674022653,10.742251887917519,1.4819313428730738,-0.3011364987252086,-0.22368276905875414,-0.5248192996274628,36.6650342039801,106.01300593749582,103.520710896154,2.8868366302699737,0.01486488207521628,89.88656842319156,98.17835265726038,97.28684374083828,104.9065936068591,111.74481180256838,103.45389393891485,103.26692178448138,101.96107489304708,97.40651984794037,0.0,0.0,0.0,0.0,1.330923910136816,158.0,210.2857718132622,28.000000000000007,,1007993.9696050996
WAS,114679.80418373953,1915.0000000000005,23.80166774495005,1915.0000000000005,1915.0000000000005,85.0,68.0,2.3052069596863984,254.0,155.0,15.664941413270078,3.1605204514413066,13.0,1391.0999999999997,1161.0,491.0,357.0,12.0,455.0,48.0,4.827546545898931,1.083746675292934,715.0,4.618970434895852,2.9248995806658824,2.051947573347711,7.496961998843331,0.07754664633360107,0.22726747305816664,1.1579846199454684,0.262380385925427,0.7137219914614336,2.5723934790512986,31.926211909257695,20.375067338347435,5.169531791996292,0.9216258634015976,0.4523141558330483,1.37393995456547,36.406297174897574,79.20244251040849,87.30793004991557,2.571926233258158,-0.26718651936489995,117.40530377943888,85.62843342812623,178.15653529545426,92.56341916310423,59.83477517245085,93.94363023852165,90.50623979767042,96.84265475359257,106.021832841782,0.0,0.0,0.0,0.0,1.4234207813960178,155.00000000000003,220.63040735764267,8.0,,1004585.2877578898
