Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BAL,116915.20122630995,1963.9999999999998,27.49219620958752,1963.9999999999998,1963.9999999999998,95.0,65.0,3.1470181693257775,387.0,163.0,6.249372909698998,2.293547937569677,41.0,1435.1999999999998,5907.0,1275.0,558.0,503.0,124.0,448.0,62.0,36.0,3.1973244147157196,0.14214046822742477,925.0,5.788267679470926,2.8042082293801815,2.263488782173913,7.978011729616915,0.775820518242988,0.23395987522679176,1.1980244398885662,0.2624858973648448,0.7645616099303236,3.4490734347004484,0.2527173416227704,20.096648219318745,17.51478011906147,3.016882524911808,0.3932535527322033,0.4448645573247997,0.8381180727928087,34.32852564102564,89.59488844576462,94.0648196064944,0.1566003312277035,0.07520302851867337,0.08139729990523971,3.5394307129543163,-0.3020552653746709,94.41044046262756,87.11923841338981,118.83543648734847,95.00186445070212,81.22799791311779,96.45419141132145,92.81768126825396,97.11066293193706,103.31998381789911,97.23030839453956,88.93582030551926,0.0,0.0,0.0,0.0,0.9950324951226311,163.0,162.19054967706552,2.0,,1006767.7474219622
BOS,118832.1085572843,1964.0,25.905374823196603,1964.0,1964.0,72.0,90.0,4.447546030183799,410.0,162.0,2.8054455445544555,1.1135785007072136,38.0,1414.0,6189.0,1451.0,782.0,700.0,177.0,568.0,35.0,30.0,4.540806223479492,0.16548797736916548,1089.0,6.919429165818146,3.6075549519940515,2.2089826669561528,9.220189776754857,1.1250828513789786,0.2581906548397538,1.42530496986099,0.29282153038857994,0.7116709827510608,3.958327836381288,0.29512820590735506,16.390302713297547,14.69205616787076,0.6203040183591624,-0.376033084643109,-0.7590823657779073,-1.1351154434402462,39.91258840169731,115.40863488923807,98.95013935631849,0.1764092362708628,0.08999180613719944,0.08641743013366336,3.4791891191580975,0.48921819380251075,112.86042585966837,112.07706926302055,115.97381062188458,109.79367404653777,117.79557946065223,106.44376869489895,110.42638029564816,108.33379325234503,96.17254320082806,109.52930155940896,106.42516855965138,0.0,0.0,0.0,0.0,0.9789997842998586,162.0,158.59811197116315,3.0,,1008640.0140028289
CHC,115616.61924793955,1963.9999999999998,29.288890796703296,1963.9999999999998,1963.9999999999998,63.0,66.0,3.8713363386212336,336.0,125.0,10.55666208791209,1.570570054945055,17.0,1164.8,4962.0,1189.0,558.0,504.0,111.0,356.0,55.0,15.0,4.991243131868132,0.026785714285714288,624.0,4.803968165776929,2.736549589237284,2.004166279141484,9.143960142401626,0.8532899648583991,0.257569597775288,1.3200566368487676,0.2784377269856335,0.715884976928228,3.7205330062784827,0.2184628832975618,20.10682708461984,9.539964739233255,2.6492610052048873,-0.3418338660398309,0.6521965076265457,0.31036266200513074,35.685439560439555,104.77393756502396,104.64296938040341,0.12584586388307006,0.07054634498197115,0.05529951893372252,3.852604076475256,0.15080333234275092,83.7530325407411,100.50022707127988,95.14159717680911,105.15707751164413,113.70414103755364,103.63174553280483,104.04657494545751,99.87794596581213,99.79796967004154,83.17846179924041,98.22222066964294,0.0,0.0,0.0,0.0,1.196904689217033,162.0,193.89862535938946,17.0,,1005502.0464457418
CHW,118093.73522807017,1963.9999999999998,28.674807017543852,1963.9999999999998,1963.9999999999998,95.0,63.0,2.7044448785983266,364.0,160.0,6.431298245614036,2.076842105263158,44.0,1425.0,5734.0,1179.0,486.0,429.0,123.0,383.0,39.0,31.0,6.796350877192982,0.11228070175438597,923.0,5.820030670300626,2.4144227714310222,2.5310025929859647,7.433239077988025,0.7754224802255368,0.2204078047745087,1.0941846499354497,0.24559695012136318,0.7816559970933331,3.30151907973453,0.24923126157614034,24.819826846817083,18.68496859073639,4.162603332431693,0.17315446967409368,1.2726097430199907,1.4457641581830225,36.685192982456144,78.84748815213537,92.02618084068001,0.16137352453894738,0.06657283460982456,0.09480069008421053,3.3785900251778553,-0.5970742011362036,94.92851566590093,75.00964830329629,132.88018040151545,88.51473214750327,81.18632354322088,90.86710518058582,84.77262959324199,90.86233919530086,105.63005513585077,100.1938985182939,78.72966796513316,0.0,0.0,0.0,0.0,1.1082627922807018,162.0,179.53876634795205,4.0,,1007921.0347368421
CIN,119022.43521594685,1964.0000000000002,28.123842510779678,1964.0000000000002,1964.0000000000002,91.0,68.0,3.043494164524113,334.0,163.0,7.292712235809713,1.6076199901039092,34.0,1414.6999999999998,5826.0,1251.0,538.0,479.0,111.0,419.0,43.0,27.0,6.102707287764191,0.3417685728422988,1077.0,6.844117093850841,2.6624038782431554,2.6857247262331243,7.949199953740391,0.7052209329542419,0.23205799576654929,1.179067092442616,0.2725607188609918,0.7535575344277939,3.047214695684089,0.2753873067668057,25.68466178623621,23.92952847480774,3.547703957912328,0.2516100405119431,0.2540090495914446,0.5056191037771808,34.94316816286139,82.53614706779358,86.59542723988682,0.18501586739167317,0.0714532661539549,0.11356260144129499,3.1534470990278685,-0.0037205311599764427,119.32126564815141,97.77721382109854,127.46477229433653,91.41713466300024,93.97337801408572,93.36728936119431,92.93380994046541,97.7698139024302,105.04971371925552,122.2871762691176,99.48493633125248,0.0,0.0,0.0,0.0,1.0708070269315049,163.0,174.54166868326732,18.0,,1008831.4627836291
CLE,117379.37648138875,1963.9999999999993,27.50325488232348,1963.9999999999993,1963.9999999999993,65.0,61.0,3.4535936230217077,369.0,122.0,4.298030378901686,1.2918544483391752,37.0,1198.2,5123.0,1119.0,521.0,461.0,111.0,483.0,47.0,27.0,4.921465531630779,0.627858454348189,943.0,7.069919903504362,3.6180887553037007,2.10322065916458,8.383487189309411,0.8319946646144569,0.24153186555242928,1.3335084382903457,0.28187175174851,0.7541795699566013,3.508932782746101,0.299765326625772,17.718745020278664,14.544810058549047,1.8050170190752974,0.3861283549991987,-0.514657404720211,-0.12852905569571652,36.65815389751293,95.8302782505236,93.34100926207446,0.18425610653229846,0.09379999244450007,0.09045611408779838,3.430724933542697,-0.05533915972439274,115.31502844843463,112.40432631630146,110.61506612566616,99.83025101684248,87.10940132658583,99.57588141703607,103.31438748050344,104.28275556471965,101.91699393746217,114.40127975955114,110.92876536163438,0.0,0.0,0.0,0.0,0.8524435177766648,163.99999999999997,139.8008357678644,5.0,,1007232.7175763645
DET,118935.32545572452,1964.0000000000002,26.71618992722819,1964.0000000000002,1964.0000000000002,83.0,74.0,3.769872543439896,376.0,159.0,5.085452842423807,1.3070105915411776,33.0,1387.8999999999996,5896.0,1273.0,641.0,585.0,151.0,507.0,21.0,48.0,4.117515671157865,0.42611139131061326,950.0,6.147794926322455,3.273721689266256,1.956169557646805,8.23452810127701,0.9778308356417466,0.23719319930867924,1.2786944211714744,0.262964323289981,0.7383794050046836,3.8459341787427785,0.2730184586497587,18.362566309060433,14.62587694710237,2.1189678539154606,-0.21444199975171727,0.35055836753400227,0.13611636075096384,34.90409971899994,100.72250760965792,98.87931926126831,0.16178408336119318,0.08559085987246923,0.07619322345269834,3.6018796095928174,-0.07606163530288322,100.27456555379328,101.70576398647516,102.70086826756362,98.05645178345458,102.37837129748776,97.78718776202857,99.06763774771395,97.28766390311392,99.78181917231569,100.44880803520545,101.22056670148227,0.0,0.0,0.0,0.0,0.9734158952374092,163.0,158.6668585869548,6.000000000000003,,1008745.984148714
HOU,116416.37239189599,1963.9999999999998,30.49765648624131,1963.9999999999998,1963.9999999999998,62.0,88.0,3.4968708162188347,380.0,152.0,4.1136982159056545,0.7759298457816753,30.0,1322.8,5566.0,1329.0,592.0,515.0,101.0,333.0,49.0,27.0,2.9453432113698215,0.15278197762322346,794.0,5.393434462190085,2.2604177075712686,2.5680661808482013,9.028035269679663,0.6866438086242157,0.25461474149219765,1.2542725530278813,0.2844462341443686,0.7118125542735108,3.212731893163106,0.22059445939749014,15.826807374323627,12.850714732310735,1.628510490790379,-0.10343839098820276,-0.10711790998005863,-0.21055630347509824,33.90935893559117,104.00770800510344,99.89796420953147,0.14319553187329906,0.05937292666162686,0.08382260517462958,3.510327055815717,0.2841389230557296,94.02986789882402,83.01420656885325,121.91100140614546,103.82392200390925,91.49790537068719,102.44287496321851,98.86148786932452,102.03324783467959,99.23025301633785,94.64581258161914,82.66538524767564,0.0,0.0,0.0,0.0,0.9345339741457513,162.0,151.39440573271142,20.999999999999996,,1006281.5168581797
KCA,118997.56528359347,1964.0,26.649562238294635,1964.0,1964.0,50.0,98.0,4.9108428621830456,445.0,156.0,2.2446897601827183,0.5652074609821091,22.0,1313.4999999999998,5853.0,1406.0,788.0,719.0,208.0,546.0,35.0,48.0,4.475751808146176,0.2758279406166731,834.0,5.701131083342435,3.7297496775963546,1.6026879000426346,9.606486255199858,1.421011011510055,0.26651826962255415,1.4818039925329125,0.2831713886434766,0.7132365833467835,4.7427395278304445,0.27159200222306823,4.977179811737772,-0.0864969976246357,-0.08969140343955141,-0.1280367048733081,-0.4884234839858191,-0.6164601848885094,42.1312523791397,131.28016794584343,122.90875423295402,0.14319297561248576,0.09288253114350971,0.05031044356909022,3.9124729941760976,0.16810333435260086,92.98918545569659,115.87333208012194,84.14272583769083,114.39367802331527,148.77910130407844,109.87697855398847,114.8036768713492,104.7635760648229,96.38411257174019,88.90592497566303,109.84376854104121,0.0,0.0,0.0,0.0,0.919826312143129,163.0,149.93168246556382,10.000000000000002,,1008805.4520746102
LAA,115990.09064595835,1964.0,26.06445464172256,1964.0,1964.0,80.0,79.0,2.8866245570118756,430.0,157.0,4.542252029650547,2.7027179668196264,40.0,1416.5,5921.0,1240.0,538.0,456.0,97.0,509.0,53.0,47.0,4.2758912813272145,0.09537592657959759,944.0,5.982034137859761,3.2251478076894258,1.9762034737232617,7.856884418621453,0.612305997762111,0.2299767747464288,1.231336914034542,0.2632282781740616,0.7645083459343452,3.334348476772815,0.2611632165781857,22.42284117272664,17.92132704705,3.4078609338906642,0.2846637177577278,0.6034993407085402,0.8881630402904254,37.552276738439815,83.92429810786732,92.72411800484504,0.15994584320578895,0.08525579785245323,0.07469004831980232,3.619917733350535,-0.4477239197609391,97.57089842628649,100.19670359451885,103.75266903324854,93.55948497440352,64.10811410485634,94.8120861752375,95.39858571777066,97.38531804009621,103.31278620171692,99.30747849157662,100.82431876362533,0.0,0.0,0.0,0.0,0.9237151754324038,162.0,149.64175788978366,1.0,,1005863.634592305
