Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,116868.02496517732,1891.0000000000002,23.73984785170899,1891.0000000000002,1891.0000000000002,54.0,49.0,3.3432459407507586,120.0,106.0,37.364298724954466,2.6947390978249226,1.0,933.3,951.0,598.0,347.0,28.0,354.0,0.0,13.555234115504126,0.0,339.0,3.2672148632650884,3.4103273031027928,1.0907186199271404,9.163756837716337,0.2697789064933404,0.2648065062884316,1.3971204600910143,0.2863998644558975,0.5648122620368585,3.479609026180471,55.129608384617455,10.656222186982632,6.849616274360572,1.4578331052637505,0.5742726992070516,2.032105805504607,44.840137147755286,88.24831337241706,96.23064509449978,3.5045466747594918,-0.13636308542971323,87.66841791963888,86.72742245246091,115.08476266365213,99.99947434260994,99.83256582290022,99.82125066310502,96.01439137831574,98.36986017121532,102.13131530451722,0.0,0.0,0.0,0.0,2.6122710361084325,139.0,363.1053634654999,1006.0,1006723.2817957785
BRO,116698.394515995,1891.0,25.75471541337765,1891.0,1891.0,61.0,76.0,3.854612201325782,153.0,137.0,26.1318653926049,1.810469464063149,3.0,1203.5,1272.0,820.0,516.0,40.0,459.0,0.0,13.161362692147902,0.0,407.0,3.0400895753451453,3.429010345847254,0.8821906694341505,9.502979766397905,0.2987654304748961,0.27224628566119813,1.436887790249462,0.29171912853392656,0.5455310742201912,3.5781784168286377,20.364822950470135,8.010961771011353,0.8089032408603752,-0.6728794544922845,-0.22284671968823405,-0.8957261684738751,32.52555047777316,120.14810009629942,106.37498791557752,3.599026260217302,0.27643378449714456,90.52810320502091,98.07028838550647,91.85247341028312,104.68418461564956,109.83614614231097,103.34042678956311,102.84507816172841,102.12637252063186,95.56685975787342,0.0,0.0,0.0,0.0,1.8869631740756125,137.0,258.5140931456327,22.0,1006558.9192355629
BSN,115953.35249638608,1891.0000000000002,25.212666145426116,1891.0000000000002,1891.0000000000002,63.0,38.0,2.70003148428156,112.0,101.0,45.33181363282553,3.898698988101857,6.0,899.3,873.0,481.0,270.0,36.0,267.0,17.0,14.736350494829313,0.0,382.0,3.8202263605884488,2.6699515053364715,1.5717516101890359,8.73011776611822,0.3600153783608394,0.25513269672658595,1.2666743634949655,0.2793306193942359,0.613537885187368,3.2969468870490166,71.85704767187407,12.67524121364113,8.951866010277486,1.7674592329309522,0.8546633765086519,2.6221225484768627,52.74124318914711,77.49883011812588,89.88351000896894,3.091373995125537,-0.5969154027674585,113.75909744324856,76.36107439010007,163.830781141448,96.17038891066657,132.35367173593778,96.84437642065251,90.66207173803083,97.78934633474653,107.48038384351993,0.0,0.0,0.0,0.0,3.1205582519737582,140.0,436.8775722385315,16.0,1005818.633381519
BSR,114951.54881176271,1891.0,25.677209779449477,1891.0,1891.0,90.0,40.0,2.9112258674345695,165.0,134.0,28.417165327406398,2.241750726619935,7.0,1169.8,1101.0,630.0,379.0,37.0,476.0,0.0,10.366216447255942,0.0,498.0,3.8251757048023647,3.6556907243764813,1.096088466849034,8.457183826127784,0.28416558727817953,0.24880204244798276,1.3458749500560294,0.27371185319939684,0.6264253808035561,3.4581862962859633,41.793442145377206,12.233499134890735,7.676358889232366,2.3375569937442116,1.7303975261862479,4.067954368115486,42.82065310309455,78.17987706804772,97.32733795700523,3.411094178750302,-0.5469604288513933,102.64005164617002,92.96721564527955,115.7502990749781,92.28899806144987,105.15640405434088,93.78822066267924,92.49264318449147,94.01190457118754,113.2146179987161,0.0,0.0,0.0,0.0,2.2454822448281755,139.0,312.12180861735425,1013.0,1004847.8273209095
CHI,117459.49815498156,1891.0,27.047459299457323,1891.0,1891.0,82.0,53.0,3.4731653672155236,161.0,137.0,35.042066420664206,2.132923329233292,3.0,1219.5,1207.0,730.0,471.0,53.0,475.0,0.0,15.981303813038128,0.004264042640426405,477.0,3.5169030996469735,3.501812588807651,1.066179763098811,8.896056048075748,0.39093738960564883,0.25896909094450654,1.3775409596537105,0.27934735797920107,0.5970601217695776,3.629624544492784,46.66107800187709,11.547067428007722,6.311643317235498,1.2768598624652112,0.9989133749671919,2.275773116211854,44.25371053710537,101.97552324552949,101.7119082579814,3.4600858694734367,-0.15645917727726033,104.72670586712998,100.15244511357947,111.00916372286561,97.99835384064241,143.7216353611151,98.30061158966528,98.59733559429294,97.79520625545932,104.59378772039487,0.0,0.0,0.0,0.0,2.6304019507995084,137.0,360.36492916402784,17.000000000000004,1007304.1301353014
CIN,120401.09079371279,1891.0000000000002,29.178560968466268,1891.0000000000002,1891.0000000000002,51.0,64.0,3.3543934655133576,126.0,115.0,36.90930391486869,1.2050180611149077,1.0,1024.3,999.0,632.0,382.0,33.0,376.0,13.0,15.731133456995021,0.0,319.0,2.8007750840060486,3.301456032071375,0.8734171056194473,8.771821371813058,0.28983797532627453,0.2566364040135542,1.3414752670982701,0.27293118293977303,0.5634798662755054,3.6140208800980624,38.75865423045947,9.219440966378897,3.956535968349442,-0.6730370704758555,1.3113675235823288,0.6383304647038625,44.19867226398516,99.88322048704491,102.68789531302758,3.636763843940285,-0.2596274145847047,83.40177141989804,94.422212971571,90.93898207520849,96.6297930202211,106.55411559806662,97.41516015944431,96.01593780179226,95.54900222513982,98.7111531110284,0.0,0.0,0.0,0.0,2.603084792541248,138.0,359.22597439233465,18.000000000000004,1010178.5698525823
CKE,118323.58244365363,1891.0000000000007,26.686170212765955,1891.0000000000007,1891.0000000000007,1.0,7.0,3.607032121461181,14.0,8.0,2.329774614472124,0.0,1.0,84.29999999999998,106.0,82.0,34.0,3.0,36.0,2.0,0.0,0.0,12.0,1.2591611169107928,3.8029252501182693,0.30061809130486367,11.198549220163406,0.3164864609798105,0.3029346300152696,1.6668304966979641,0.30739829999524065,0.4187938772123371,4.195350019191241,2.181536530711261,0.3636827259324491,-0.26203235221997984,-0.41525960904419046,-0.03433281522794392,-0.4495924380326187,4.568208778173192,91.98253945478868,111.21943639581693,4.2157304601635,-0.5883178977300617,33.78677792717246,96.71151048231118,31.719053182279644,122.20414129793286,117.11684897278516,114.19399795393261,114.54969005381616,105.58220006440528,75.72776300960705,0.0,0.0,0.0,0.0,0.2854554448398577,102.00000000000003,29.116623418186908,1023.0000000000003,1008146.1032028472
CLE,121102.29353556652,1890.9999999999998,24.883904786456995,1890.9999999999998,1890.9999999999998,65.0,73.0,3.4678650802975595,165.0,140.0,33.48933409035606,0.2824235542217536,3.0,1232.9,1359.0,879.0,476.0,23.0,462.0,11.0,15.674101711412115,0.0,396.0,2.88590641267861,3.365630789481118,0.9123376944829263,9.903439764942263,0.16734412101475638,0.2801888755346003,1.474341172713709,0.3017451677660286,0.534713737926028,3.4282207197557635,49.925459551525016,14.55910587310791,2.560084861968737,-0.7135534121950512,-1.0622040087964346,-1.7757574308667985,44.265796090518286,101.01322365002002,95.03952266521613,3.6177666073658514,0.03964436054179592,85.93682096927692,96.2576221221632,94.99133972031736,109.09562496902524,61.521285453330854,106.35530952832451,105.52579969969055,105.6363343893307,93.67186490847642,0.0,0.0,0.0,0.0,2.4285687614567273,140.99999999999997,342.4283578638922,1025.9999999999998,1010863.7525346742
COL,115883.84600778503,1890.9999999999995,25.310092266717394,1890.9999999999995,1890.9999999999995,56.0,63.0,3.645938787108269,138.0,119.0,32.05307129972467,2.461976644830532,0.0,1053.3000000000002,971.0,649.0,427.0,23.0,520.0,1.0,17.254058672742808,0.0,436.0,3.723235427393553,4.440443247484584,0.8583539864321654,8.290727835340126,0.19634837402234537,0.2451319601025572,1.414574564758301,0.27061340036814946,0.580972292338365,3.6184249712195453,27.409920475540204,5.6543847266584635,4.998892106897445,0.5582503597909911,2.1423198893120894,2.70057030676873,40.576948637615104,104.51186389331966,108.48286514292751,3.6882050741043333,0.027513815888723214,99.90471184859436,112.92411641850119,90.53888981684987,90.47254746430677,72.65935735523901,92.40474933151062,97.21389083777808,92.94767790915346,105.0534282999518,0.0,0.0,0.0,0.0,2.329069595556821,137.99999999999997,321.4111825031601,1024.9999999999998,1005764.9748409758
LOU,140231.78131721806,1890.9999999999998,23.902489987811247,1890.9999999999998,1890.9999999999998,46.0,64.0,4.274345011186414,122.0,111.0,22.024685035337495,1.895319061763802,1.0,976.3000000000001,1056.0,713.0,464.0,19.0,410.0,0.0,10.448632592440847,0.0,417.0,3.8421019771614398,3.7772839505510043,1.038274694743419,9.727447654949344,0.17499618377209075,0.27634314984814873,1.5005257339444833,0.30672827009659853,0.5242522643439517,3.3372668394222145,26.516446916777788,9.527761847013608,1.1627042766881384,-0.546220591812059,-0.5645239813489668,-1.1107445932992666,25.670080917750692,119.26955184764343,97.75492843421137,3.4469593045895746,0.9370781717641999,103.09423038283079,96.0594311884038,109.55125807705255,106.15074902321403,64.75790958703014,104.17009467274227,103.12071808238684,105.35206466414878,94.79711529412317,0.0,0.0,0.0,0.0,1.5014482659018742,140.0,210.20274220804302,1044.0,1004829.2470552083
