Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BOS,117040.94207875457,1953.0,29.083943833943824,1953.0,1953.0,82.0,63.0,3.5345570793144727,354.0,142.0,5.465735653235653,1.8894993894993894,37.0,1310.4,5667.0,1272.0,598.0,516.0,87.0,554.0,22.0,3.3514957264957266,0.2757173382173382,611.0,4.185135486836365,3.7961238394325063,1.1496727519986263,8.714686539995665,0.5959549301624518,0.24900193976286197,1.3900900421586857,0.2689106941897547,0.7276577668337911,3.8371785604907336,0.22085674287469478,23.30216801326644,19.973458357155323,3.0362412240722936,0.1867736499958134,0.4182077340604152,0.6049813513100482,32.36813186813186,81.83142481472295,88.28011172188295,0.10784270154914528,0.0976000488301282,0.01024265309981685,4.20704173975296,-0.30262148117626103,104.7286012328961,104.38924114381582,104.61998826211024,96.33628589979746,83.32019107920691,96.37542042549747,98.64531963528718,97.80910916518158,102.9040601152661,104.87818075278062,104.30472701599548,0.0,0.0,0.0,0.0,0.979676942155067,153.0,149.89058789883777,2.9999999999999996,,1006892.55242674
BRO,117969.05979215457,1953.0,27.592579039812648,1953.0,1953.0,105.0,49.0,4.053212571904752,360.0,155.0,6.899590163934427,1.318208430913349,29.0,1366.3999999999999,5814.0,1322.0,677.0,617.0,165.0,504.0,15.0,2.5806498829039812,0.40895784543325525,812.0,5.335596814757686,3.311320342908955,1.6605655729669202,8.686414932680519,1.0840097576122838,0.24901498115178736,1.3330816972877193,0.26758573889700843,0.7248941577078456,4.1075500244598295,0.254094281831089,20.5522871283919,15.477730890735984,2.336416212484171,-0.02864690827597279,0.2979132412317748,0.269266339087645,34.32647833723654,93.99785435233652,95.82099872564412,0.13964571379025176,0.08611235803351874,0.05353335694452577,3.68755330905376,-0.05433745255507625,122.56430807316374,95.65746396608624,132.04422299322025,93.3643382909745,110.40002152296026,94.88125305364355,93.98617552161576,96.83201384910379,103.61022341824169,125.41011427801469,97.2539063467298,0.0,0.0,0.0,0.0,0.9835740573770493,155.00000000000003,152.4538277100414,22.0,,1007802.6990632319
CHC,118421.50186008529,1953.0,28.494147536521186,1953.0,1953.0,56.0,75.0,4.742080805203329,311.0,125.0,5.75973142183105,0.515561201342891,20.0,1102.1,4913.0,1196.0,668.0,582.0,124.0,435.0,32.0,3.2691225841575178,0.28264222847291537,518.0,4.220069271471462,3.5433582491499447,1.3226034658143546,9.744577784310792,1.0102835216071893,0.2685404033336738,1.4764373370511927,0.2814132704619351,0.670379647313311,4.380281952726607,0.21779760185010436,17.337485096440773,10.012487544678152,0.9600479869037108,-0.7081052394577568,-0.06433379208601803,-0.7724390520813348,36.77760638780509,109.01352502465801,101.25439010120346,0.10508978570819345,0.08751290316486708,0.017576882468015604,4.119030978641079,0.3617988524767231,96.93945930249407,102.36057793769146,104.92479257344358,104.73780769258693,102.89143778133634,102.32095212094401,104.09316922517974,101.83582209954741,95.81838155405546,94.37684689591688,98.83565976461196,0.0,0.0,0.0,0.0,1.0328474884311767,155.0,160.0914138483813,17.000000000000004,,1008242.6340622449
CHW,116619.78129441866,1953.0000000000002,28.510091916990433,1953.0000000000002,1953.0000000000002,64.0,54.0,3.471383082441989,265.0,113.0,7.148772860797878,2.2604946460722073,29.0,1055.3,4501.0,987.0,457.0,408.0,87.0,427.0,17.0,3.6334691556903254,0.44281247038756755,562.0,4.781533548814771,3.631843010413879,1.3432351073931583,8.397705597197966,0.740121144273939,0.2425385049924176,1.3366165119568716,0.2632737570369003,0.7454447135127452,3.856132488252025,0.23889023487728606,20.501500598253894,11.549274129793048,2.9331033093037404,0.2173552497888511,0.5744119513033974,0.7917671957806299,33.5012792570833,87.94649759743567,97.08389368506953,0.1250820927982564,0.0946036965317919,0.030478397145835306,3.9642128271924757,-0.3847494058100361,119.65283367542172,99.87169856588584,122.25729361378049,92.8322279408566,103.47600471373902,93.87376825368068,94.85066366422961,95.75882327751152,105.4126344628515,121.64367328157932,101.10254043838094,0.0,0.0,0.0,0.0,0.9935029167061502,156.00000000000003,154.98632829229743,4.0,,1006478.0955178624
CIN,120518.44771573604,1953.0,28.92964467005076,1953.0,1953.0,46.0,66.0,4.847661549836361,260.0,113.0,5.3545177664974615,0.9008121827411169,9.0,985.0,4319.0,1099.0,604.0,532.0,141.0,349.0,22.0,1.4250761421319795,0.0,355.0,3.235186918096584,3.1717042715171075,1.130266386782741,10.006490721762308,1.2850022372994996,0.27758987413444447,1.4642438881421576,0.2766731324835773,0.6822404363421319,4.852084417339783,0.194766028293401,10.162146922162341,4.543800499290228,1.034250117147029,0.03434392287608633,0.0008011238655160497,0.03514505197251509,31.885482233502536,110.9354763757389,111.59225400016756,0.08217635034010153,0.08006664427817259,0.0021097041025380714,4.304637135113579,-0.0044228675034217535,74.31566886896917,91.62423312907225,89.87609362636181,107.55293088029083,130.86992405621612,105.76903835687258,103.23349525942794,100.12049486178431,97.5136624432447,73.79922271759561,90.42597532905344,0.0,0.0,0.0,0.0,0.9376699837563451,155.0,145.33888845550226,18.0,,1010293.0217258881
CLE,117545.1626550563,1953.0,31.060133081409685,1953.0,1953.0,81.0,52.0,3.612230364562135,237.0,141.0,15.133163558695475,2.1942002793066626,11.0,1217.2999999999997,5149.0,1152.0,549.0,490.0,87.0,466.0,29.0,4.117965990306416,0.23609627864947016,520.0,3.8346574108382394,3.4353992135025373,1.1719628783726284,8.495018765600053,0.6418556896072153,0.2471435533708774,1.3256019976780655,0.26276432244108466,0.7198780339809415,3.882251744178194,0.2079285515509735,25.684194656331787,12.27800584177021,3.466415103893689,0.26462157154917115,0.5647750712174042,0.8293966294830832,34.31389139899779,94.38058378250334,100.8064936853145,0.10097813251293848,0.09004601689969606,0.01093211708288836,4.198768165041575,-0.2700213796160587,95.95825705227641,94.46970965446761,106.64838521462725,93.9079739438796,89.73755563826155,95.65613779657053,94.06903783517686,95.57352999958972,101.80386379409313,98.2023133537062,96.2317654494312,0.0,0.0,0.0,0.0,1.421116024809004,155.00000000000003,220.2730317062119,5.000000000000001,,1007389.1899285305
DET,116240.28517690116,1953.0,25.46278975193168,1953.0,1953.0,44.0,63.0,5.246286209249011,273.0,103.0,6.096482309882065,0.0,11.0,983.6000000000001,4432.0,1153.0,637.0,576.0,107.0,408.0,24.0,2.781211874745831,0.4018910126067506,445.0,4.056944596406498,3.7175358169453165,1.2099282900498167,10.506404250792645,0.975715387242739,0.28731049790798574,1.580437785304218,0.3019348880332989,0.6671947219530295,4.4106229134302,0.21597937766571773,11.673351756122452,5.337731286883354,0.23177049467783228,-0.2023545162655313,-0.7509719532194474,-0.9533264596119745,29.814253761691745,129.76224355692258,108.49719574430438,0.10115676925579502,0.09060997300630337,0.010546796879829196,4.203392003276777,0.83566329581881,101.52075941086997,102.22815673839841,107.70601852737255,116.14278483087138,136.41432999275065,111.20262779844813,112.15301582400868,109.82078088566753,94.35348417172487,98.37603939086227,96.83446296508401,0.0,0.0,0.0,0.0,0.8921202206181373,157.99999999999997,140.95517063780787,5.999999999999999,,1006113.367832452
MIL,117031.2600909813,1953.0,28.131922882518598,1953.0,1953.0,92.0,62.0,3.29505096749609,316.0,157.0,9.858112499097409,1.9232435554913714,15.0,1384.8999999999999,5860.0,1282.0,589.0,508.0,107.0,539.0,21.0,2.042674561340169,0.8401328615784533,738.0,4.787293450938462,3.4953903700403854,1.461046911397935,8.318462803845001,0.6944726927496282,0.2414688975361605,1.3126503526539322,0.2633206002799748,0.7441120373832046,3.7406820068258653,0.235041616007654,23.85282908407684,16.707213699817657,3.58898774919824,0.3822304314246237,0.7761120564746855,1.1583424627714205,31.456206224276126,83.26080904679493,95.13465425944362,0.1259325535720991,0.09106350162611018,0.03486905457650372,3.9115249486543293,-0.4456310393297744,109.96919927206078,100.97488123900803,116.17897380722177,89.40947229646206,70.72796133823132,92.00599685103859,92.54570570884981,95.288575983785,106.35706411810514,113.09488612125041,102.84564891675971,0.0,0.0,0.0,0.0,1.0378162553252943,157.00000000000003,162.93758695438387,16.0,,1006884.5790309771
NYG,117526.47104125738,1953.0,29.960078585461694,1953.0,1953.0,66.0,82.0,4.256074890146336,348.0,148.0,5.646444007858545,1.0667976424361494,20.0,1272.5,5628.0,1312.0,703.0,604.0,139.0,576.0,25.0,3.7150491159135557,0.1969351669941061,599.0,4.226006015057256,4.060743889889029,1.1147176317390963,9.249663144765226,0.9801235086614817,0.25996567534052895,1.478934114961584,0.2722684449072539,0.7067825605383105,4.479711762480647,0.23324300361178782,13.251702792604977,8.791020199423656,1.7255235876416701,-0.004348059553499315,0.4221664523873442,0.4178184119578312,36.01917485265226,99.51634771340925,105.31311720164362,0.10692911844007859,0.10167950563143419,0.00524961153555992,4.266958232843109,-0.22363687233431082,97.0758325883818,117.30682087415457,88.63969353191516,99.41830842968116,99.81981775674076,99.05375537309929,104.26919940202635,98.5265580169075,101.02150541345526,96.02867553211601,114.83519253671304,0.0,0.0,0.0,0.0,0.9760577823182711,155.0,151.28907701971954,30.0,,1007367.9326522595
NYY,118496.01032596131,1953.0,30.905910456962317,1953.0,1953.0,97.0,50.0,3.1998786310137395,299.0,150.0,6.720582569160822,2.0466209447484007,37.0,1297.7,5467.0,1232.0,523.0,462.0,89.0,471.0,29.0,1.50974801572012,0.28288510441550435,584.0,4.04507824866305,3.261411662090112,1.3361969300208059,8.532933891741001,0.6163895420869175,0.24756222569928005,1.310482839314568,0.2659866202644259,0.7512226170501657,3.7363349335184024,0.20794571675579873,17.19771287772324,13.198218379169703,2.9257524000853814,0.6281452292886898,0.5336246904046884,1.1617698884376269,30.920474685982885,85.30501230688769,98.9643004449859,0.10642303085535947,0.08524959062880481,0.02117344134391616,4.075872272215745,-0.5364563025046634,101.22381657477224,89.68524285921973,121.59365076634887,94.32710576406357,86.17714499300672,95.81818360918051,92.99613308501574,96.74555508589407,106.236558875043,103.49753619714993,91.10584789191537,0.0,0.0,0.0,0.0,1.0099985666949216,151.0,152.50961566553778,8.999999999999998,,1008317.7384603528
