Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BBB,115666.0,1945.9999999999995,27.921020656136086,1945.9999999999995,1945.9999999999995,5.0,5.0,3.6747585130558136,14.0,10.0,1.5698663426488453,0.0,0.0,82.30000000000001,366.0,94.0,41.0,34.0,2.0,22.0,0.0,3.0,0.21992709599027946,0.0,58.0,6.308251678236365,2.3845587847219374,3.0692588095990274,10.17309120218616,0.21871202916160387,0.27312901922036453,1.3952944429897887,0.32361618902222733,0.6767408795018225,2.395894185305871,0.22567618613608748,2.4999186626181706,1.473826788365841,0.46360204862215676,0.19557010117162332,-0.046386232280499436,0.14918386999558417,2.623329283110571,90.20594090817129,86.24615407308353,0.16075695642770352,0.05907245861482381,0.10168449917375455,2.4752784356081974,1.2788643277499425,112.8500385612296,68.80657259340295,191.9359832394492,108.5464519128983,93.7626478515751,106.02261386545665,97.81849069963498,108.20639541731813,110.95969731015269,115.69230073897239,68.57233525640187,0.0,0.0,0.0,0.0,1.7588089550425272,9.999999999999998,17.588089519978148,1114.9999999999998,,1013690.0279465369
BEG,111037.0,1946.0,28.07819225251076,1946.0,1946.0,34.0,31.0,3.9620528247005966,103.0,66.0,5.367109038737446,0.42557388809182206,6.0,557.6,2427.0,545.0,312.0,246.0,28.0,195.0,1.0,12.0,0.3432568149210904,0.0,273.0,4.396458615705923,3.1376924372798576,1.746328034444046,8.777006796952818,0.4509384078471541,0.24407397834292952,1.3238554704702974,0.2683166524244365,0.6146620882496413,3.363194598093942,0.2038962118507891,7.930393323093824,5.565899880602956,1.0202295410204971,-0.27913235086771304,0.4052120953787604,0.12607973389370286,14.804878048780486,90.66860601728673,101.19207035596786,0.11231589740494977,0.08007373613880918,0.03224216300573888,3.3085864538370933,0.5988582266066544,96.07952491960054,89.89701627241023,132.51351560121327,93.51745632597715,123.22562860166721,94.23879106297406,92.53603861484974,93.10121007247295,99.38947158647773,97.93674691441532,91.53803149316539,0.0,0.0,0.0,0.0,1.2447775555954088,66.0,82.15536127165707,1131.9999999999998,,1012086.3307030129
BOS,114900.64066477021,1946.0000000000014,28.82714478215302,1946.0000000000014,1946.0000000000014,99.0,49.0,3.408117118163586,292.0,149.0,13.795478365024707,2.6833358287168743,20.0,1335.7999999999997,5714.0,1322.0,574.0,509.0,85.0,462.0,0.0,14.0,1.439362179967061,0.41518191346009886,638.0,4.287859556783544,3.099729879165417,1.6763300156198533,8.87116178777797,0.56577514695757,0.25190686502867293,1.3300990741048206,0.2736729376222725,0.7314204426980088,3.5074858239049798,0.20676039764261123,29.29417180922984,17.017398497089744,3.391267100836831,0.14365875395733005,0.0060830696187778276,0.14974182432701194,32.00673753555922,94.81399655190485,93.95521425040313,0.11226586872361133,0.07985170253106755,0.03241417095598144,3.306522374214466,-0.09936870574139413,100.80825862245975,86.51027351074292,141.23302660480488,101.02514628016102,106.49318773863187,100.27961452872752,96.81882068400489,100.08764102674901,102.41306310620708,102.02493635332668,86.14519206101427,0.0,0.0,0.0,0.0,1.2237978170384791,156.00000000000009,190.9124991777576,3.000000000000001,,1004802.226231472
BRO,115068.61246810062,1946.0,27.69012030623405,1946.0,1946.0,93.0,57.0,3.054977501540388,369.0,153.0,6.6562158220926,1.271819176084579,28.0,1371.5,5917.0,1246.0,562.0,467.0,53.0,656.0,0.0,20.0,2.9754283631060883,0.4086766314254466,631.0,4.125781874282784,4.292924245647978,0.9832874791913963,8.149309655504709,0.34676485588206085,0.23729982276840256,1.3824704334614095,0.26155620834024673,0.7389719963558148,3.6372199734454216,0.22579828512504557,15.486318360555357,13.927751772105694,2.386989475742955,0.37695808043194823,0.3628165427903668,0.7397746476411651,35.99278162595697,88.39896144881605,97.76743810835514,0.10645959404666425,0.11047827897192855,-0.004018685953335765,3.743716652078027,-0.5822424719050335,114.73098227081994,120.74200733926244,97.21869480603209,93.41024909519035,75.99392686362422,94.72999725884735,101.3238812559672,97.35603436570428,103.31366385173762,114.04324585334379,119.69952311404361,0.0,0.0,0.0,0.0,0.9517979307327743,157.0,149.4321897911756,22.0,,1004964.4860371855
BSN,119889.3090780643,1946.0000000000002,29.56614270575769,1946.0000000000002,1946.0000000000002,71.0,61.0,3.4494458074840164,267.0,133.0,11.502649240551044,1.7160014129282941,10.0,1132.3999999999999,4788.0,1064.0,504.0,436.0,64.0,395.0,0.0,10.0,2.1953373366301663,0.6437654539032145,444.0,3.5191370186741047,3.1170395810855624,1.271317602265984,8.421345848219657,0.506617696631074,0.24196021290514913,1.2820428254783576,0.25723811747074954,0.7055771077560934,3.5935208485535393,0.18814288401359947,21.32140457216573,11.929695969913155,2.7140047836013164,-0.29051752675119735,0.6964136335736583,0.40589608649349196,28.749116919816323,101.77349874559235,98.39813316756155,0.09342950523048393,0.08141135303338044,0.012018153806958675,3.5512745712876264,-0.1440750410695232,97.86121981261367,87.66928891366834,125.69654396523596,96.52842346806446,111.0258653163338,96.59042319481628,93.9633513091402,95.748761474907,98.64481548984902,100.08496133181602,88.20648027545191,0.0,0.0,0.0,0.0,1.065876450900742,154.00000000000003,164.14487950303285,16.0,,1009675.0821264572
CAG,,1946.0,31.06319218241043,1946.0,1946.0,6.0,11.0,3.4895831906597023,25.0,17.0,2.9765472312703585,0.3322475570032573,1.0,153.5,697.0,140.0,85.0,60.0,1.0,62.0,0.0,14.0,1.58371335504886,0.0,96.0,5.588387913138201,3.6057899105840088,1.7659233248143325,8.13975906002454,0.05801943704615955,0.22207880898391558,1.305060996734283,0.2612535945289863,0.6281191186254073,2.894393114832251,0.22728217715309448,4.398747993214511,1.7052777167409658,0.8703882715309869,-0.1668850004891425,0.49062778025574333,0.32374278270072193,5.1100977198697075,85.66035944196912,98.48303027049377,0.13907027046905537,0.08702204124429967,0.052048232429967436,3.070913632124879,0.5951900758274519,99.97219890076893,104.04526272481453,104.09327116408133,86.8508841444046,24.87314513590879,86.20605704883168,91.49258610818038,87.3544362512023,102.98758308645729,100.08499658967364,101.01669121494866,0.0,0.0,0.0,0.0,1.939714488599348,20.0,38.79435332978587,1117.0,,1015615.7309446256
CBE,112363.0,1946.0000000000005,25.66322314049587,1946.0000000000005,1946.0000000000005,8.0,9.0,5.770066901661978,37.0,18.0,0.948051948051948,0.0,2.0,146.29999999999998,718.0,191.0,124.0,99.0,10.0,66.0,1.0,7.0,0.2269309637730691,0.0,71.0,4.266897296414152,3.946118770989919,1.0865556744360905,11.351842508712334,0.6077249025613806,0.28941302722163215,1.6997734755224725,0.31731841892674767,0.5751572449555709,3.964921406386958,0.20694132020505818,0.2827326608713531,-0.43542432435788214,-0.1526476395757575,-0.03188300774428262,-0.15635338927519218,-0.18823639290714136,4.330143540669857,141.6404131368863,124.76176708147582,0.10102199997949422,0.09235365288448395,0.008668345604921395,3.591472255783592,1.8051454952750214,76.33169204367644,113.86547038301242,67.44656579155382,121.12367838891903,260.53389129041574,112.3437037936838,119.16429305817714,106.1006324044794,94.30385513812676,72.70271579182008,107.2057198169242,0.0,0.0,0.0,0.0,1.1716025768967873,19.000000000000004,22.260435860122794,1118.0000000000002,,1011975.0827067673
CHC,117148.6929475588,1946.0000000000002,29.212730560578667,1946.0000000000002,1946.0000000000002,82.0,70.0,3.219876113966082,339.0,154.0,7.282386980108499,1.4389150090415914,11.0,1382.4999999999998,5957.0,1359.0,574.0,496.0,57.0,521.0,0.0,18.0,1.2639421338155516,0.30755877034358053,604.0,3.9216876933938316,3.381121789732117,1.2008247004940327,8.823903774546062,0.37007058288068,0.2501812616664583,1.3561139515864646,0.27316384556933376,0.7288253383840869,3.4075838338194613,0.19796656658734177,18.70725010432128,15.34858061093837,2.0984952615855086,0.12657983785835358,-0.03715984086851313,0.08941997404885604,31.541482820976498,97.24029614142225,95.10304732431872,0.10134579303942137,0.08713233985171791,0.014213452933815554,3.524930971069547,-0.1877077198533794,109.05546995275334,95.09681713220046,118.72683459113337,101.14268378740245,81.1014044035022,99.87226267340593,99.39216468888263,101.67661056670795,101.89508752586227,108.56516504036007,94.40497811513895,0.0,0.0,0.0,0.0,0.9657835486437614,155.00000000000003,149.69659820197936,17.000000000000004,,1006992.6400000001
CHW,117376.45550210467,1946.0000000000005,30.663860493084794,1946.0000000000005,1946.0000000000005,71.0,78.0,3.042907811706922,274.0,153.0,7.763905592303068,0.9415213469633195,15.0,1330.3999999999999,5649.0,1281.0,564.0,451.0,78.0,481.0,0.0,23.0,3.312161755862898,0.17363199037883345,528.0,3.5625111613246316,3.2443834075986184,1.2083654039273903,8.64533776086281,0.5265954265156173,0.2483046236500108,1.3210801298290478,0.26417704089506006,0.7333269219309982,3.680676592410649,0.19187518374173182,11.966878002002094,10.844736948609352,1.9194457024392986,0.3899428862745141,0.2671879029910213,0.6571307846682284,26.592829224293446,88.91651764924946,103.74702920478231,0.0937329243934155,0.08425971280892966,0.009473209940619363,3.5818138943611664,-0.6377687807037261,83.7552027393378,90.54740474374557,101.7911448143286,98.45345320337483,99.11857372985345,98.84562670608301,96.16232556601318,96.61480256812102,102.68000712764236,85.18257247231637,90.90062277191956,0.0,0.0,0.0,0.0,0.9511680479555024,155.00000000000003,147.43121310439514,4.0,,1007224.8247143718
CIC,,1946.0000000000005,28.482897384305833,1946.0000000000005,1946.0000000000005,10.0,13.0,3.7244120765863817,42.0,25.0,2.1308973172987975,0.0,2.0,216.2,972.0,235.0,127.0,93.0,8.0,83.0,0.0,3.0,0.46345975948196116,0.0,139.0,5.716013420909373,3.309623218130119,2.1239821830157264,9.609785020442294,0.32657170807681196,0.26184486606481466,1.435489804285824,0.30527456965139904,0.6378685970860315,2.9242118099952448,0.2321265434273821,3.547975237065174,2.4031403735280037,0.5269116314195241,0.12425383744170332,-0.033969053059513116,0.09028479689861428,5.543940795559668,91.42480914177227,99.21500311830823,0.1428309257678076,0.08173088961147087,0.06110003876040704,2.962291964183558,0.8002002665911362,102.25532649427672,95.49935680937165,131.68056831903303,102.53599883097183,140.0024871977598,101.64235644636388,100.63642607869349,102.07357331027126,104.58612551754346,102.79143476201392,94.87463077836073,0.0,0.0,0.0,0.0,1.2399076780758558,26.0,32.23759241704033,1122.0000000000002,,1015361.9514338578
