Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BBB,110530.0,1943.0,31.620570440795163,1943.0,1943.0,14.0,15.0,3.3432272742067215,43.0,29.0,4.884057971014492,0.2455716586151369,0.0,248.39999999999998,1046.0,231.0,112.0,93.0,4.0,73.0,8.0,0.2419484702093398,,151.0,5.449475475899188,2.6106838977202003,2.5019927540096627,8.312196794562778,0.14467371686807207,0.2377076687618492,1.2136534102536642,0.27927063156516,0.6598614380273752,2.6189771163834425,0.21633770979468603,7.513715489121114,3.5453081550076604,1.1257888339264934,0.16400458437245155,0.011550297957639583,0.17555485832566423,9.216586151368759,87.99093397076858,92.78695748060396,0.14481890494363928,0.06763161871980675,0.07718728622383254,2.604111954398826,0.7242501578232788,120.8894366168933,94.01337458024261,154.12900268462698,92.29360634857942,83.35755606543668,94.0307127665107,92.69890202520986,97.84111899826225,106.20627027820736,123.99270876537733,93.99881317560094,0.0,0.0,0.0,0.0,1.319985229468599,42.0,55.43932699101367,1115.0,,1015485.6690821256
BEG,111037.0,1943.0,31.23736822973464,1943.0,1943.0,8.0,25.0,6.016895435533349,65.0,37.0,4.414442162902122,0.3086926762491444,1.0,292.2,1406.0,398.0,263.0,198.0,10.0,107.0,11.0,1.7960301163586583,,148.0,4.525417157120192,3.2531859359585154,1.4922997565674196,12.135064750502773,0.30557583366896623,0.30611439002112517,1.7098056318290324,0.3419800099684038,0.5150767702737853,3.2865721611413523,0.18839246828542094,6.671188894218162,2.9608330009505153,-0.023666171088029413,-0.2625397281487926,-0.5171195278906765,-0.7796592759370069,12.81211498973306,124.49978260412766,99.54419262428384,0.10552393590349077,0.07568191490075293,0.02984201805612594,3.1722551744839413,2.7303232743919965,98.82816687011582,89.79747853513766,119.29022691431163,122.56275615292878,107.89958535868094,113.48520111065983,113.7855490491148,113.22611704236499,88.47863392015375,93.31875723715349,84.59471251990641,0.0,0.0,0.0,0.0,1.3263348870636549,50.0,66.31680128559685,1132.0000000000002,,1015273.2481177279
BOS,118300.45059115456,1943.0,30.772004086994595,1943.0,1943.0,67.0,79.0,3.3816110109158433,277.0,150.0,8.36761056780032,1.578455699897825,15.0,1370.2,5820.0,1302.0,571.0,516.0,61.0,572.0,15.0,3.135600642242008,0.637936067727339,498.0,3.2646066139579046,3.7478746674268297,0.951050893450591,8.534507810479461,0.3999247603376819,0.24818684544773836,1.3647091642118103,0.26465093166336356,0.7346457885659028,3.7886041174815475,0.19427376559407386,13.343300889128578,10.854736285284162,2.160627878500917,0.5944967738981708,0.13540723660821863,0.7299040124261886,29.292074149759152,101.7977815770554,104.83881133994886,0.08614773377390161,0.0975873884031528,-0.011439656570573642,3.6676352728545414,-0.40699310656570375,90.43782578961215,108.12362149666491,91.3245403689336,101.19118293211311,105.4722839217283,101.47565554017149,103.21044058666271,100.19492062489202,103.17382339689331,90.89991674669834,107.23328053033222,0.0,0.0,0.0,0.0,1.037907917822216,155.0,160.87592769584384,2.9999999999999996,,1008127.3736680776
BRO,117858.91843625055,1943.0,29.917458907152383,1943.0,1943.0,65.0,63.0,3.968931122693175,273.0,137.0,6.117725455353176,1.5989338071968013,19.0,1125.5,4934.0,1099.0,554.0,498.0,50.0,518.0,24.0,1.7974233673922702,0.21003998223011996,468.0,3.733217166943235,4.123796569316232,1.0646984169622387,8.759899037622617,0.3981459811964939,0.24949900848247086,1.4315217341043165,0.2701688725108898,0.6945082243269658,3.8382538830297506,0.2085856652145713,12.284605385578246,7.045700240880251,1.0738856366125145,-0.2775761239915781,-0.012432745593897456,-0.29000884822571016,32.71559306974678,117.50656041929449,108.24941090579313,0.09525573209329187,0.103308156816526,-0.008052424039093738,3.6269885079232873,0.13067723966342576,114.20763123771222,127.15883624996721,105.63046248531391,99.38349231015941,114.44308083784877,98.92424389353704,106.85418922411107,99.98021498010151,98.35954376296945,111.65501817987565,122.0560071923599,0.0,0.0,0.0,0.0,0.9310704833407374,153.0,142.4538194134838,22.000000000000004,,1007692.3513993778
BSN,115355.6888460054,1943.0,27.817985333847933,1943.0,1943.0,63.0,78.0,3.217362710059314,231.0,139.0,16.90914704747202,2.6087225009648782,4.0,1295.5,5492.0,1262.0,560.0,466.0,60.0,409.0,22.0,1.861366267850251,0.6493245851022772,383.0,2.653923813740926,2.821376644901149,0.977034750062524,8.738173778349271,0.4151180197528702,0.24864027823057547,1.2843944914722687,0.2596367193122344,0.7068940061821691,3.6554614768363454,0.15434887489695098,25.639678163026485,11.766365218907595,3.4283631278045936,-0.487778487467124,1.128323797998926,0.6405453566262669,33.02238517946739,94.89801291948223,102.45195744826324,0.06983934666460827,0.07365312168120416,-0.0038137771779235816,3.576124731449929,-0.43809876677703147,81.18958493402728,86.99822233179499,96.93320750065466,99.13701319793957,119.32152360060985,98.58376462111849,95.87205612079283,96.08262703364966,100.11367633534041,81.8629328983001,87.0193264523849,0.0,0.0,0.0,0.0,1.5405236125048243,153.0,235.69999302825792,16.0,,1005244.0722500966
CAG,,1943.0,29.104193687851275,1943.0,1943.0,15.0,13.0,3.079713576635105,37.0,27.0,5.81464240372408,0.2835378755818875,1.0,236.29999999999998,997.0,227.0,103.0,81.0,3.0,67.0,7.0,0.6436732966567922,,78.0,2.956117761488488,2.5431446717674056,1.1967994222090563,8.620527088722095,0.11416733772464317,0.24458568633892513,1.2404079733877225,0.2652858647031229,0.6778177873719847,3.0988456993667337,0.14748374374100723,4.9031236499131765,1.8458158299326897,1.0621131235292993,0.2522282311838661,0.21399577970654357,0.46622402449558215,10.5366060093102,81.05547476872587,105.41669555605321,0.07784446185357598,0.06665380919593737,0.011190652657638593,3.3960715719186076,-0.019132122731628252,65.57757940924918,91.58121856399546,73.72583362267697,95.71711947005603,65.78050568716552,96.7514701512503,94.74241675992559,92.94162336908335,109.09638750337268,66.64976302411232,92.63979159631445,0.0,0.0,0.0,0.0,2.0240760093101984,34.0,68.81857917614524,1117.0,,1015636.1807024969
CBE,,1942.9999999999995,31.12893503014065,1942.9999999999995,1942.9999999999995,16.0,19.0,4.133719842874734,44.0,36.0,6.048225050234428,0.9581379772270596,0.0,298.6,1290.0,325.0,164.0,138.0,5.0,72.0,3.0,0.339919624916276,,131.0,3.926742521812586,2.157340919022591,1.9684930244206296,9.745239399697605,0.14956563880896365,0.2649594898871825,1.3225089243022439,0.29399962518744016,0.6162593801574012,2.746871499564459,0.16013191518754188,7.344727256117615,3.8865375369787216,0.9258524394941583,0.07615174231358367,-0.061413673670277495,0.014738048931455236,8.731748158070998,108.79603446473796,96.15303023088781,0.10102330877762893,0.055346418523107836,0.045676888178164766,2.9822367194180215,1.386848343310274,87.10961142974851,77.68803419459124,121.2640868214435,108.20524479361373,86.17616518313471,104.8107947804731,101.01329108096516,103.00135088389078,99.18841503788384,86.49529269820067,76.92404439774181,0.0,0.0,0.0,0.0,1.7371351105157395,36.00000000000001,62.5368407805814,1117.9999999999998,,1015459.0897521769
CC,,1943.0,31.691694630872483,1943.0,1943.0,15.0,17.0,4.213953621867222,51.0,33.0,2.976435935198822,0.22496318114874814,3.0,271.6,1205.0,283.0,160.0,128.0,9.0,101.0,6.0,0.34609720176730485,,126.0,4.135089190113653,3.3408389342729694,1.6914597803019145,9.322740133822066,0.29100668666222007,0.25190267397277266,1.407064340899448,0.27824515644175574,0.6248543828902797,3.335651399192946,0.1954761451435935,2.41383904815598,1.3840548312291503,0.4903190481738463,-0.06732902128046409,0.24535031427817197,0.17802127738742485,6.355670103092782,110.90772014163485,111.64922268876336,0.10639578048232695,0.08217668158321059,0.024219100224594996,3.239730208279913,0.8783022226742763,91.73150787892317,120.30699787681648,103.26467998528972,103.51406845467196,167.67113421841148,99.64587219598927,107.47163760116881,97.48184873408718,100.57180160116779,91.09515934499522,114.21448868486813,0.0,0.0,0.0,0.0,1.0489368446244478,36.0,37.76177866206078,1122.0,,1015581.0040500737
CHC,117284.45694286177,1943.0,30.0310109067231,1943.0,1943.0,71.0,66.0,3.144801669882726,263.0,137.0,10.675728471430896,2.166205437082858,12.0,1228.6000000000001,5172.0,1219.0,516.0,430.0,47.0,323.0,15.0,2.0340224645938463,0.1269737913071789,457.0,3.3433974659372927,2.3624723689143003,1.4515893233102715,8.919048086998608,0.343700508338763,0.2517458534218096,1.253502272879212,0.27036461354763575,0.7011510677291225,3.2318117222818836,0.15928573188588632,21.985142785427996,15.332895249128342,2.4865654238773955,-0.178246014851403,0.25483252976987836,0.07658651596850626,31.93390851375549,95.59279988991294,92.70554757004427,0.08811622937978186,0.06214564837701447,0.025970582525638934,3.218712446285313,-0.08701005239915759,102.28215713031244,72.84773437639687,144.01453930491627,101.18908256375671,98.79327411924943,99.81509888379134,93.56614424222782,100.05265201088305,99.30033457667942,103.28637399738633,73.42353090946334,0.0,0.0,0.0,0.0,1.135388832003907,153.99999999999994,174.8498611347733,17.0,,1007126.4697216343
CHW,118005.6859657912,1943.0,29.09575610105203,1943.0,1943.0,82.0,72.0,3.200879066561655,264.0,155.0,8.97530952551349,1.5247978243755815,19.0,1397.3,5940.0,1352.0,594.0,498.0,54.0,501.0,37.0,1.9709439633579042,0.2613611965934302,476.0,3.0584072349675315,3.219470812721245,0.9935469177256137,8.689883281556831,0.34701307692668065,0.24997429725057116,1.3232615660308973,0.2659339727586372,0.7159786466907607,3.628315835736367,0.17328595583267734,13.924515928266077,11.12751168757677,1.4002209379031996,0.04568293512575097,-0.13947178360565582,-0.09378884537174154,26.743147498747582,99.54012308812608,103.31735934871537,0.08016385576039504,0.083997742904888,-0.003833889778859229,3.5763660585998833,-0.42743676917471296,84.7255836360471,92.87953159149446,95.40521565673512,103.0334248124999,91.517868869283,102.20648735807747,100.07583507385982,100.68067066511085,100.55220570272296,84.5859490684692,92.30038483011,0.0,0.0,0.0,0.0,1.023455925713877,155.0,158.63579370543295,4.0,,1007841.5938595865
CIN,121312.67004135178,1943.0,31.376657635819196,1943.0,1943.0,87.0,67.0,3.13426526898869,274.0,155.0,13.595679452445461,2.9612148866390986,17.0,1402.6,5876.0,1299.0,542.0,489.0,38.0,581.0,11.0,2.7048338799372598,0.330243832881791,498.0,3.192622939302744,3.7248761670133486,0.8793409996378156,8.326653007387367,0.24368776908571746,0.24669550513341854,1.3390587971556351,0.26735720081149655,0.734485816952802,3.561987669607763,0.19078949108013693,16.167862432086828,10.934783171862364,3.2335635704175223,0.9627796843688861,0.5404005073649422,1.5031802348551389,35.508412947383434,96.34117129172031,103.89436320637203,0.08506900570654499,0.09919852657493226,-0.014129517116070156,3.699913628722712,-0.427722400619073,97.66962033754434,114.85797386246725,87.24085190587718,94.46819553226668,70.04561234766865,97.81267855808805,99.95240636915966,98.93971191123862,104.02135955875173,99.71454265609633,117.20058264957977,0.0,0.0,0.0,0.0,1.3933140268073578,155.0,215.96333590047468,18.000000000000004,,1011071.0674461715
CLE,117018.79435897438,1943.0,30.223296703296704,1943.0,1943.0,81.0,68.0,3.008370454537854,295.0,147.0,8.840879120879123,1.8880586080586081,20.0,1364.9999999999998,5688.0,1183.0,539.0,457.0,52.0,571.0,21.0,0.7582417582417583,0.1452014652014652,573.0,3.770629318222226,3.7566146067208845,0.9905892148476191,7.788565979907954,0.3423391858167583,0.23125646150863144,1.28279784295876,0.2522051578832063,0.7268947064776559,3.6090966798722603,0.21019731723882787,12.853381099316668,9.701247967779636,2.001202780708173,-0.008335132525189894,0.638131294913126,0.6297961529161469,28.08271062271063,95.71186446192004,105.08947959887544,0.10071574003443225,0.10032723696043958,0.00038850317509157655,3.5256973814446724,-0.6007262253344066,104.45592921995555,108.37576276924996,94.27189108231352,92.34676707237341,90.28522208405086,94.55336356426805,97.01563822344588,95.48304106270552,102.08525988941902,106.27154197073936,110.24394710531791,0.0,0.0,0.0,0.0,1.0687875391941393,153.0,163.5243226437691,5.000000000000001,,1006870.0870329674
DET,119785.33406702644,1943.0,27.27790400454417,1943.0,1943.0,78.0,76.0,3.0026993115582146,285.0,155.0,9.286779324055669,2.2717977847202504,20.0,1408.3999999999996,5892.0,1226.0,560.0,471.0,51.0,549.0,14.0,2.6044447600113605,0.3503976143141154,706.0,4.501379161259423,3.4996502837415076,1.3708338948729057,7.816135480188582,0.32519096235525646,0.22988451715379685,1.2573095293255654,0.25704538297465823,0.7174791995384835,3.3199881645854648,0.22121498823203645,27.180408569915638,21.892175011336803,3.023678027242476,-0.4315202209468455,0.4421850314020775,0.010664819174346194,32.1646549275774,86.59026586152672,86.91657430391909,0.11994534391224086,0.09258107604444761,0.02736426844362398,3.2019881728335897,-0.3172888530272504,124.69954041581178,100.96251775403056,131.63414941428357,92.6736506382679,85.76271567020045,93.9924194396094,95.08800400739489,97.31551512881428,100.76294332556436,126.56191156765681,101.73212433140115,0.0,0.0,0.0,0.0,1.1284810139165011,155.00000000000003,174.91422544775688,6.000000000000001,,1009579.8840528262
HG,,1943.0,31.672023374726074,1943.0,1943.0,54.0,13.0,3.606955054949074,103.0,66.0,9.435175153485012,1.465149873600578,6.0,553.8,2381.0,542.0,251.0,225.0,10.0,185.0,8.0,0.9765258215962443,,259.0,4.193043506702825,2.9608401081984472,1.6342736808342364,8.777873211103431,0.16227732729802574,0.2456651141467298,1.304301479922431,0.27491293166817854,0.6799881649331889,2.9871368327544707,0.18901274557240882,17.008274960233745,7.993165323510766,4.2508485251657575,1.2135559997957575,1.056526978149386,2.2700829960341253,21.21632358252077,74.63402430961692,93.3483672708958,0.10916774900686169,0.07561862537016974,0.033549123636691956,3.1277699317780754,0.6198182221946038,91.56963634216325,81.72787577958937,127.17881632428686,88.65550831685692,57.300527068316335,91.07495692342613,86.79972580262664,91.02088680679549,116.8067117697619,96.54111623803783,84.52396710647199,0.0,0.0,0.0,0.0,1.7098218020946194,71.00000000000001,121.39738947443689,1137.0000000000002,,1015973.014084507
HSS,,1943.0,25.660513643659712,1943.0,1943.0,5.0,8.0,3.7718352306294043,23.0,14.0,1.8852327447833066,0.5080256821829856,0.0,124.60000000000001,546.0,109.0,65.0,53.0,4.0,59.0,7.0,2.317817014446228,,108.0,7.729703889549991,4.2062528767011,2.0952796760032104,7.76439316344271,0.28391975758836335,0.22477154476523348,1.3300717822382013,0.28319897833027036,0.658236287423756,2.915112527796221,0.31470140109951844,5.4709646319559395,1.91642709072039,0.8745732426786881,0.10162783569894,0.12812325456456236,0.22975111057919065,5.947030497592295,78.04567509329253,91.85806211176673,0.20172668006420544,0.10589123745585874,0.0958354426083467,2.380334077805754,0.8567227028331832,168.80487241957493,116.10492294152863,165.7711208532721,78.41947657733502,100.25277114062843,83.32912399144602,88.51470904023874,93.7643129189451,113.07022725097133,178.39443837272816,118.3616801652622,0.0,0.0,0.0,0.0,2.472559237560193,14.0,34.6158318267014,1146.0,,1015495.2046548957
KCM,,1943.0,32.160591844099606,1943.0,1943.0,19.0,12.0,3.418356209271794,55.0,25.0,3.6751143963393167,0.8060542062653995,4.0,284.1,1186.0,270.0,131.0,108.0,4.0,102.0,5.0,1.0246392115452305,,152.0,4.8122316052591225,3.2244968085350605,1.8654781186202039,8.546836893955009,0.12671594508975711,0.2489153963761311,1.3079259669433412,0.2855347673027902,0.6712720324533614,2.8955199970717937,0.2186092748081661,5.226256706394892,2.744571380317211,0.8429235135195583,0.3342794132002933,-0.15145649168534162,0.1828229183548145,12.416754663850755,89.9682644429165,100.06533383941989,0.1296444343189018,0.08580552538894753,0.04383890892995425,3.0042924943991105,0.5228362122000003,106.75302058016734,116.11739994961776,114.91811136214197,94.898908112015,73.01071490985733,98.46418612289479,99.8994441424325,100.03572874541622,108.0428326785095,111.00045705565877,119.25809067848596,0.0,0.0,0.0,0.0,1.2577105667018653,52.99999999999999,66.65868504103621,1124.0,,1015856.8595564942
