Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BOS,119605.71041379811,1905.9999999999998,29.88499166606276,1905.9999999999998,1905.9999999999998,49.0,105.0,3.411850352425944,190.0,155.0,18.79165156895427,0.7693311109500687,6.0,1379.9,1360.0,711.0,524.0,37.0,285.0,43.0,3.723820566707732,0.2459598521632002,549.0,3.57619759950589,1.8558412413579226,2.5063630184172765,8.855418885059768,0.24072126266156246,0.2580301624061749,1.1901400140464098,0.28257691344213115,0.5992437606790346,2.6312716718542406,18.54706050235924,13.065439762547612,-0.03733325118828151,-1.7755923652949235,-0.5157043839012403,-2.291296724195765,27.815711283426328,126.2867429568423,101.42872316396458,2.470545244994991,0.7805786805717031,94.65030586244445,79.02206214461982,152.43321744644157,106.88733595741105,212.1067357611987,104.84889786031691,100.73292507510182,102.95958561739786,89.51362277183745,0.0,0.0,0.0,0.0,1.3314343814769185,155.0,206.37233226103527,2.9999999999999996,,1009404.2911805203
BRO,119714.51637015997,1906.0,26.487068321124237,1906.0,1906.0,66.0,85.0,3.0967211978585376,188.0,152.0,22.90716101061444,4.206009866945732,11.0,1337.8,1245.0,617.0,461.0,14.0,448.0,38.0,3.4184481985349082,0.4353416056211691,471.0,3.1645236131283996,3.0103454449431,1.0663402821303634,8.359983434936318,0.09410361984271466,0.24720491919402496,1.2633698755421576,0.2704814528929284,0.6511628826730452,2.8875458885015806,12.219935588464018,7.366945853456855,0.12529668661266333,-1.2942818067706137,0.029801709711382362,-1.2644800686013327,35.58304679324264,123.67975747788299,110.96318524104468,2.993846331219892,0.2091753093569566,84.02201737327086,105.94073537266122,80.4514600393616,103.82148725944012,89.9682595387385,102.63719129030554,104.37426684742017,100.60560017839019,95.13471909673937,0.0,0.0,0.0,0.0,1.6665758035580804,153.0,254.98625688849407,22.000000000000004,,1009510.8664972342
BSN,121140.12166368007,1906.0,26.3265113647081,1906.0,1906.0,41.0,77.0,3.002985538385287,133.0,120.0,31.373384891068564,3.0698858813543333,0.0,1060.3000000000002,1027.0,496.0,354.0,19.0,333.0,40.0,5.974629821748561,0.6226539658587191,458.0,3.884968457071947,2.8247731186015157,1.4498098894746767,8.71169425235462,0.16118444716651828,0.25520548272103544,1.281829707884015,0.28421593902779274,0.6608682376799018,2.790450691956288,29.329472155500376,10.577489390969276,1.6750154382134903,-0.6618400389103913,-1.0938585412557764,-1.7556985711694144,36.24983495237197,112.84507558233872,100.75410178708735,2.6949784604645015,0.21253484642899814,103.15071938174344,99.41003347249624,109.38283409441193,108.18933564500092,154.10123649359358,105.95895111543065,105.89933999037513,105.71414350349124,96.55266923578027,0.0,0.0,0.0,0.0,1.9673249287937375,151.99999999999997,299.03339965440387,16.0,,1010898.2272941619
CHC,117494.902992126,1906.0,26.711496062992126,1906.0,1906.0,82.0,24.0,1.5569788947315872,127.0,109.0,22.253963254593177,6.129868766404199,8.0,952.5,660.0,233.0,165.0,9.0,305.0,38.0,3.1892913385826773,1.0,494.0,4.661693067387837,2.8784066547930616,1.8102873133270339,6.228205521714945,0.0849149396147298,0.19679537681388648,1.0118457973897785,0.22858567766284443,0.7778751488461942,2.5319916828823694,27.48380750480912,12.396576404571533,7.542796165586456,1.8149897322316808,2.4321637849732647,4.2471535704204735,32.042204724409444,58.99711975548566,91.80359082705594,2.4210113104138022,-0.9750127881507822,123.77371882199469,101.29751660979313,136.57953247662928,77.34722984254675,81.18337359118884,81.70761650273352,83.59441309290365,85.02246289899216,113.64734684033272,0.0,0.0,0.0,0.0,1.5687954719160104,154.0,241.59413191347298,17.0,,1007334.5365879266
CHW,119535.58083527358,1905.9999999999998,26.78696158323632,1905.9999999999998,1905.9999999999998,93.0,58.0,2.133472478735821,197.0,154.0,20.99708963911525,5.866196158323632,3.0,1374.4,1212.0,460.0,326.0,11.0,255.0,32.0,5.1103026775320135,0.1594150174621653,543.0,3.5530813526467027,1.668790324926878,2.1818397108905705,7.93140182694726,0.0720120123179209,0.23740480202777767,1.066688016874904,0.26395534504207513,0.7038783451324214,2.3067788766574586,22.89978502951866,15.191081874072552,4.272921338111456,0.7541464268633314,0.7459144316737272,1.500060890320953,33.73581199068684,83.60091350089387,94.66308331097594,2.3924159261713243,-0.17330639792163802,94.0384940777947,71.05739964385187,135.63400645495787,95.73419650655116,63.451947283210956,96.46791525161458,90.28400256625487,96.1746400864232,105.14369104694471,0.0,0.0,0.0,0.0,1.558841562863795,153.99999999999997,240.06133031456517,4.0,,1009327.8736903374
CIN,117046.10552147239,1906.0,30.437376120811706,1906.0,1906.0,51.0,64.0,2.4947261901242106,142.0,119.0,22.775554506842848,2.8,5.0,1059.5,940.0,416.0,294.0,9.0,347.0,39.0,6.548749410099103,0.3607361963190184,436.0,3.698994718607956,2.9446956080407163,1.4110500945332705,7.9760937271906105,0.07634564788219754,0.23900224518829793,1.2134210372479253,0.2671274969550925,0.6943228733959415,2.7464318056315844,28.350914398404633,13.206081862561405,3.864203852395922,0.3890375489056983,0.06853018707440618,0.457567741986278,29.861632845681925,90.05365491365444,95.1968630268159,2.7848101887523535,-0.25170561550737364,98.2128865214141,103.6303719523378,106.45854996630702,99.05401364995988,72.99065726482199,99.23151706762941,100.24770543593837,99.35809597250504,101.44038164980768,0.0,0.0,0.0,0.0,1.5005136347333647,155.0,232.57990636064963,17.999999999999996,,1006900.1530910806
CLE,116787.35696058974,1905.9999999999995,27.829600226821658,1905.9999999999995,1905.9999999999995,89.0,64.0,2.088703948538554,184.0,157.0,25.427062659483973,5.503189679614402,4.0,1410.8000000000002,1197.0,482.0,328.0,16.0,365.0,49.0,2.7993337113694357,0.23617805500425287,530.0,3.376672669271092,2.3238038705115587,1.733655473401616,7.625285578107466,0.10187850437247543,0.23080891862835584,1.1054543831798915,0.2546138057923212,0.7115592209257159,2.6416064807258004,21.345365561927245,12.419223636388779,5.331941461552072,1.1678844189757125,1.6036846583647328,2.77156902789364,33.13616387865041,78.42293341638862,103.27476321879108,2.6772052004822813,-0.5529025321872459,89.36953064003622,98.94799715362976,107.75955755844264,92.03928938172113,89.76821061735501,93.78772043099548,93.56517068626229,92.7709614260988,106.2910423018306,0.0,0.0,0.0,0.0,1.6805302835270766,156.99999999999997,263.84299609976784,4.999999999999999,,1006643.5851998865
DET,117201.35364298044,1906.0,29.27943273054702,1906.0,1906.0,71.0,78.0,3.061790961318104,176.0,151.0,22.528851204322056,1.3057702408644107,4.0,1332.6999999999998,1398.0,596.0,454.0,14.0,389.0,58.0,4.152247317475802,0.0,469.0,3.1629267823222795,2.623084340231949,1.2592800648022813,9.42914487021946,0.09426210565100497,0.27061760881301206,1.3391365789390453,0.2955496604456683,0.6862281851812112,2.804241684188476,15.30544408228031,10.16178072988987,1.8534265859272676,1.1882606194070664,-1.1375427092112103,0.05071789868482909,28.807383507165905,112.50919379481019,107.0504672538929,2.8691857920629213,0.2575492771296287,83.71237299881977,111.69141472075478,78.27360416801794,113.81236603438713,83.0571729084089,109.96372579487122,113.34392851220845,107.6863293542922,102.50715192790416,0.0,0.0,0.0,0.0,1.5033329353943123,151.0,227.00321682984162,6.000000000000001,,1007051.6687926769
NYG,118955.22323103476,1906.0,28.223981391160798,1906.0,1906.0,96.0,55.0,2.488790367331056,207.0,152.0,20.874540406693182,3.220829894199745,18.0,1332.6999999999998,1207.0,508.0,369.0,13.0,394.0,25.0,4.160201095520373,0.19149095820514747,639.0,4.309850733695692,2.6573854124338805,1.6752707100615292,8.141078093044902,0.08769015575374808,0.24268208689672138,1.1998292783865314,0.27667009715205815,0.694909179635327,2.477181309936492,29.84937386831376,17.653365317732096,3.21280749709021,0.23049643201919956,-0.5523378389424262,-0.32184138339382684,36.70045771741577,94.22550704284696,89.65073253806096,2.494250323802295,0.011609057394564103,114.43186953021184,93.51928870314387,126.39302557020346,101.10293185307094,83.83663354323545,100.75935323924323,99.12481190033294,102.90746695454494,101.52604096561228,0.0,0.0,0.0,0.0,1.6675854318301193,152.00000000000003,253.4727204626872,30.000000000000004,,1008759.9158850457
NYH,115959.6982593303,1906.0000000000002,29.54690957368343,1906.0000000000002,1906.0000000000002,90.0,61.0,2.77662510257494,223.0,155.0,18.847838914294144,2.779023454786842,5.0,1355.8,1236.0,544.0,419.0,21.0,351.0,45.0,5.501253872252545,0.29311107833013716,605.0,4.010261985646023,2.3264595629385143,1.830304653790382,8.193355743182588,0.13934863440016335,0.24377127714182037,1.1688683673467892,0.2732830285359906,0.6787772600995722,2.5512989517634033,27.89538175780955,18.134335374459624,3.686867924474442,0.4482365749885377,-0.19064001748312245,0.2575965762224369,34.35219058858239,95.62835667279788,91.62192787345685,2.482982772482314,0.22532615081153717,106.13857678959748,99.06107702669387,113.76702142956516,98.89605215826333,122.78426778175447,99.05489149012017,98.93250229464957,99.57327027034461,101.39414978436426,0.0,0.0,0.0,0.0,1.4779567723853078,155.0,229.08345028611652,9.0,,1005832.9811181588
PHA,116176.26138343812,1906.0000000000002,24.835517842260778,1906.0000000000002,1906.0000000000002,78.0,67.0,2.598458948373005,200.0,149.0,17.51723615425411,3.2270626562618374,4.0,1319.9,1135.0,536.0,382.0,9.0,425.0,57.0,4.555723918478672,0.20622774452610043,749.0,5.098450797831022,2.8922275252645964,1.9465173281309187,7.7263758965420095,0.061293313406695235,0.23308832330805748,1.1798448246451783,0.2741155956039509,0.6769753178180163,2.415253408081378,23.825967713972588,16.9949668943882,2.9327285255489133,-0.08930310762527363,0.11068443210456973,0.021381308855599645,30.87355102659292,94.52860652601946,91.82900054194543,2.3042325639236148,0.18320554029162697,134.93939135410332,123.15158115066379,120.99050202545797,93.2594772654117,54.00737968444595,94.71394187044157,99.86154479181711,99.87662399896917,101.12498000324419,0.0,0.0,0.0,0.0,1.3963563535116295,148.99999999999997,208.05731175131697,10.0,,1006043.2235017804
PHI,118989.30628698225,1906.0,27.145562130177513,1906.0,1906.0,71.0,82.0,2.5776170526923408,206.0,154.0,19.57869822485207,4.124778106508875,5.0,1352.0,1201.0,568.0,388.0,18.0,436.0,64.0,4.391346153846154,0.30273668639053253,500.0,3.3230659053058242,2.897485872162483,1.2497495342307692,7.979857812022186,0.11966230595501105,0.23843328913714218,1.2085937426871856,0.2620457638651895,0.6818730848365385,2.9082515979420336,16.88645895142439,9.114283040165901,2.7638369082456684,-0.09038420171875054,0.9002047030156005,0.809820490535459,33.844748520710056,99.6785060011455,108.24058779423251,2.890236025112251,-0.3306345452496927,88.23151139393983,101.96895660079045,94.28901471114183,99.10075930303753,114.40377551000061,98.9952917884212,99.84889481017642,97.4679449030398,99.62147119959384,0.0,0.0,0.0,0.0,1.5431060769230769,154.0,237.63792902266485,26.0,,1008802.4443786982
PIT,119578.81600309239,1906.0,29.053420950908386,1906.0,1906.0,90.0,54.0,2.210619503780725,184.0,147.0,21.774333204483955,4.832470042520293,2.0,1293.5,1174.0,439.0,318.0,13.0,293.0,38.0,4.54665635871666,0.0,513.0,3.5661651303928696,2.0371057170184406,1.9283320856227288,8.161162610833028,0.09035090015663261,0.24280138024495532,1.1331409253168299,0.2696432453168095,0.7172548725504445,2.4713683019598043,27.135097978510913,17.195820982567966,4.7220629967083845,1.4657223438561124,0.04071250052342879,1.5064349291387513,32.368457672980284,84.17862837736705,89.94853204002204,2.5329330848619556,-0.26074879817907937,94.68609660510846,71.69026998390382,145.48557733098806,101.35235872381546,86.38045219128603,100.80888273178842,93.6153026951012,100.29382879677571,104.79074072075505,0.0,0.0,0.0,0.0,1.5172462729029765,154.0,233.6559037983072,27.0,,1009374.9657518362
SLB,118289.76825490482,1905.9999999999995,28.103850125387225,1905.9999999999995,1905.9999999999995,76.0,73.0,2.2270477873811205,175.0,154.0,23.756601268623687,3.3152382357279833,5.0,1355.8000000000002,1132.0,501.0,336.0,14.0,314.0,61.0,6.59433544770615,0.317450951467768,558.0,3.699408502238506,2.0812469617877385,1.8391798206284111,7.503965099408577,0.0928044187399673,0.22781336720407033,1.0650235623551465,0.2544716421407359,0.6797309151866056,2.5067313833136695,20.16900174113339,13.090947162359953,3.7064099584221575,-0.1475280099983218,1.4285930618193141,1.281065034222719,30.47101342380882,85.30643119782474,100.19473663070873,2.4899796367240175,-0.27968359593254954,97.91129726595113,88.6198792696044,114.31867914403124,90.5749179122834,81.77276118240063,92.57049736532213,90.14312387093261,92.71916274771851,101.53660454940304,0.0,0.0,0.0,0.0,1.545252479716772,153.99999999999994,237.96879221545782,2.0,,1008109.7436200029
STL,115874.15436835888,1905.9999999999998,25.28571428571428,1905.9999999999998,1905.9999999999998,22.0,56.0,3.4843625333620305,108.0,81.0,10.669126328217235,0.03689492325855962,0.0,677.6,655.0,334.0,263.0,11.0,267.0,30.0,5.8578807556080275,0.07674144037780402,282.0,3.7373660235554755,3.5383997963279668,1.1087298675708381,8.67991047394802,0.14518747264198303,0.25373382023999297,1.357590030030665,0.2817169504485089,0.6633463058810508,3.05740335943341,4.969901326219105,3.0709588839672506,0.33432609684888487,0.011752782112433883,-0.2425259689139609,-0.23077321135237758,18.63119834710744,135.33638209134762,114.51041124281821,2.9768497278184034,0.42695917392862076,99.23169214433953,124.52413961167333,83.64959847720272,107.79461726181516,138.80724505879544,105.34793049304986,112.15833684732294,104.78464448176973,96.91471368655507,0.0,0.0,0.0,0.0,0.8216824232585594,154.0,126.53889078063696,27.999999999999993,28.0,1005751.5011806376
WAS,118068.57124470017,1906.0000000000002,28.76067534827377,1906.0000000000002,1906.0000000000002,55.0,95.0,3.2508099873921847,198.0,151.0,20.88915808600848,2.606753482737735,1.0,1320.8,1331.0,670.0,478.0,15.0,451.0,44.0,6.007344033918837,0.17799818291944278,558.0,3.796783990383031,3.068211514118331,1.250774762908086,9.055744290224848,0.10200242272247662,0.2618154706551945,1.3471062004825753,0.29227923704258585,0.6462483098962749,2.792323575584695,14.370707727763927,7.668839814141393,0.5980352804539434,-0.14151210360835983,-0.9573368679262191,-1.0988489526946172,32.4909903089037,123.7609060100427,110.45557370037353,2.806947978131799,0.45848641180748945,100.48850936901212,130.64501183522086,77.74493669529906,109.3053185690309,89.87739879802945,106.3870335351166,114.01847375927719,106.49471948682944,96.53505183152453,0.0,0.0,0.0,0.0,1.5364010190793458,151.00000000000003,231.99649455387038,8.0,,1007901.0531496063
