Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,DGV,rFTeamV,rBTeamV,rTV,pfxFA%,pfxFC%,pfxFS%,pfxSI%,pfxSL%,pfxCU%,pfxCH%,pfxKN%,pfxSLO%,pfxCUO%,pfxvFA,pfxvFC,pfxvFS,pfxvSI,pfxvSL,pfxvCU,pfxvCH,pfxvKN,pfxvSLO,pfxvCUO,pfxFA-X,pfxFC-X,pfxFS-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxCH-X,pfxKN-X,pfxSLO-X,pfxCUO-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxCH-Z,pfxKN-Z,pfxSLO-Z,pfxCUO-Z,pfxwFA,pfxwFC,pfxwFS,pfxwSI,pfxwSL,pfxwCU,pfxwCH,pfxwKN,pfxwSLO,pfxwCUO,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwCH/C,pfxwKN/C,pfxwSLO/C,pfxwCUO/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaCH,pfxaaKN,pfxaaSLO,pfxaaCUO,pfxspFA,pfxspFC,pfxspFS,pfxspSI,pfxspSL,pfxspCU,pfxspCH,pfxspKN,pfxspSLO,pfxspCUO,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,CompetitiveSwings,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,Events,Barrels,HardHit,Q,TG,TIP,teamid,playerTeamId,playerid
ARI,334456.3127193599,2007.0,28.277270812859744,2007.0,2007.0,90.0,70.0,4.037228898583999,617.0,160.0,10.887196406008705,1.0198652253264073,0.6040292011792784,51.0,15.0,1424.6,6137.0,1418.0,707.0,641.0,168.0,540.0,38.0,55.0,3.867190790397305,0.7303804576723292,1081.0,201.7896953530816,148.74140109504424,82.29138003650147,12.520777762178858,23066.0,8652.0,14414.0,70.47585287098134,12.976625017548786,12.2345219710796,2.303874771865787,6.810752315910292,3.40010340113936,2.140469707967149,8.915126451330423,1.0584809592513085,0.25426233328079717,1.3683588724966427,0.28958379739914875,0.7368652632970657,4.503788495334847,1.3686800720320793,0.1879894320282887,0.4405216027505967,0.3714889637438579,0.08537943551081006,0.1011156211473396,0.0673755216101362,0.1430060109682718,0.29209426143759654,22.792798015965257,168.68003803857002,3.9906705232711674,40.428314548082966,18.13795939321176,16.138959241914563,10.270092505365703,2.6376597528915555,0.5981552151621993,0.20555940332209163,0.8037145995066484,4.814227975198153,4.394907340129495,15.221233782129275,-10.429760918271876,11.816878432996344,94.51200145483017,8.547036729753017,1.0435257368429807,0.9518857792489144,0.9405230222727781,1.117974832038502,456.0,38.16678365857083,0.7786594946453199,5.251790966205069,0.6182925443015584,88.85941789852171,0.167910189870221,82.41566678232813,0.10149038674049025,82.88187621070499,0.10604136773521872,72.35993149397406,0.09944738405952906,80.20572537363098,0.16128507103906897,84.72347872398171,0.39130435,64.88888889,0.02251746908013544,0.0016447354768021766,-0.24849005543070987,-0.422343279469284,3.8153405914745995,1.581079747071981,-0.38649912395865826,2.865446487864354,0.21555095911026,-0.0818912509982104,-2.1128298217273422,2.7465748084339854,1.2654591257786094,-0.269777441619594,1.7345212168559867,2.395010656780667,0.23162134763231781,0.6520555331377229,0.4489980077783238,0.5820026965653516,0.8866679201733821,0.8111614504492489,0.5174888149080443,0.593927469072071,0.08451147608802471,0.1747997944756423,0.25931127090621925,83.0,6.8358837568440265,2.3199494594974026,86.21836568339914,97.52414710735339,97.66986136918197,0.17756517587322757,0.0872681126126632,0.09029706590270953,4.324044343585938,4.414427165515406,4.437500051179729,-0.4665595967508477,181.23045065281485,154.05390986943706,109.77263793345502,77.08100519444055,213.05082128316724,154.92517197809912,445.1714165379756,0.39089626453390425,0.34653381345149514,0.262569922080584,0.17067673696265617,0.47835317146005896,0.35097009431138565,101.69619535797594,101.65037848968412,106.46523979370139,96.23109280555512,101.22530202944877,97.10738029169048,97.66869082335641,97.38686110054418,103.68277938350501,103.6455500175844,101.98955915959648,99.73415487853076,102.17406263678538,97.66739536256951,102.85748553378916,97.75969615042499,101.75275562099844,101.15134814620167,92.63789656028996,96.19656894605485,110.19714183571062,0.0,0.0,0.0,0.0,0.5584389375781136,0.10436736939754339,0.1804878,0.04006598860681628,0.13163327129580768,0.13673835220461922,0.10260150830599865,0.41666667,0.13163327129580768,0.13673835220461922,89.33168056184131,81.69856775251438,85.92702834670608,88.41243695950467,82.76316526632854,73.07058626219694,80.68584545270772,65.52000122070312,82.76316526632854,73.07058626219694,-5.730450677516256,-0.4045791098971976,-6.452648678341427,-8.704436269243182,-0.15434527807851037,2.4183877573872916,-4.630210789628785,-4.258000183105469,-0.15434527807851037,2.4183877573872916,8.633706859275867,6.185115538847065,2.694351402488915,5.41028244296198,3.5463311561687862,-4.154812752013847,5.889328823063144,4.4430999755859375,3.5463311561687862,-4.154812752013847,1.9186973097883473,0.6468335407355545,2.4391725063323975,1.2596630944748866,0.056379669585367206,2.084788334841952,-0.6737550056442458,-0.04351931810379028,0.056379669585367206,2.084788334841952,0.25940555477206706,-0.15119656382757118,3.2961790626113476,-4.534004718164152,1.9364009700852423,2.028294313442375,-1.4142888296638412,-0.43519318103790283,1.9364009700852423,2.028294313442375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886941239783055,0.618798688298886,0.45435008181691594,0.674201863375843,0.8762284181361772,0.8123986058179421,0.5024360053452068,0.0,0.294654265304163,0.6967099600491059,0.5288993995946937,0.6357364277535913,0.8728123400850191,0.47110060040530644,0.03216048280636177,,0.0381745168564937,0.14097938520961595,0.05064217947141673,0.021122635137272125,,,0.09451895025975003,0.03700785845247736,0.00364155283270978,81.51901859763134,,77.6952712739069,86.93378465774482,79.0464117519905,85.94036858501744,,,87.94907548407899,81.8009939733228,0.0,-2.5923279819436384,,2.8263219488538818,-2.8428106306748164,-1.1854804414937976,-4.09154480384181,,,-4.685651485818853,-0.34593018016187,0.0,3.617814278684488,,-3.41524552359021,6.05560912479857,2.487948039121897,4.33921360888409,,,4.291636919221413,1.3818490694913927,0.0,0.2641889782569488,,0.7614330647511087,0.8945218318807384,0.5740033502433551,0.2358787853148856,,,1.3362253618694058,0.2393872100792138,0.27774409741314565,-1.114504855622528,,2.6862062018798625,0.8331744271527202,-0.5060674836657834,-4.193705801486493,,,-4.034254475072615,-2.011455017945686,-13.799849560933275,0.2869291646262093,0.6208718099237761,0.4539508662958077,0.6687701561660804,0.8796289344063325,0.8132630802748461,0.5006811144671651,0.0,0.0,0.0,0.8652127993822826,162.0,140.16432555816692,15.000000000000002,1.9137409200968523,2252.9067106556226
ATL,327520.6913740087,2006.9999999999993,29.62955170739601,2006.9999999999993,2006.9999999999993,75.0,61.0,3.902535283069369,538.0,140.0,10.97815180449911,0.18134002265738788,0.18134002265738788,16.0,7.0,1235.8000000000002,5268.0,1212.0,589.0,538.0,148.0,423.0,78.0,35.0,3.5563197928467383,0.4930409451367534,936.0,189.1231590872309,133.08027188865512,72.82157307007604,10.033095970221718,19355.0,7122.0,12233.0,77.91859524194851,11.779656902411395,11.92256028483573,2.3307169444893985,6.793586716583668,3.0639370155313066,2.528894432663052,8.789623376648652,1.0727845884574934,0.25024982506740845,1.3170622657977733,0.283162951853975,0.744826812472892,4.3856345724520915,1.5222070197727784,0.18440623315730698,0.4609290578053084,0.354664707590144,0.07362155637392781,0.10602862543558826,0.06350953494934454,0.22419212061450067,0.2856643124219128,26.95999791579848,164.0665381617178,2.6537993334090433,42.20189189320669,19.18543278399042,12.055654837633483,11.000999563404521,2.620847309547455,0.29544070568858133,0.3609423786921368,0.6563831002296685,4.40654663236816,4.179396651539976,6.0178297478705645,-8.435826103487564,9.342846108290964,69.1076957732439,6.794366719201207,0.9241041611576547,0.850275798463415,0.8960753150684116,0.949318790550052,429.0,37.52136268004531,1.0096813450041546,0.2637732729227431,0.6293371674469977,91.09326066123967,0.17256015019826115,82.50263786352238,0.07134855471264367,87.2681641084748,0.0598108883949243,76.6813321240895,0.09247494527665097,82.45088450073096,0.09042054781757024,84.35443061181044,,,0.030354876818625056,0.003470584255299791,5.138345501727319,5.791270142349539,-2.774245474426607,-0.7595055813997327,-1.167912441102566,5.670317831208548,,0.2488718463223149,-1.1163393276008875,-1.620619935601998,1.5554398631247643,-0.10501669769704991,1.6906150819530108,,0.2545314333443922,0.663690403839618,0.4661887420529212,0.5590824950841561,0.8773588225708042,0.7946458139245832,0.516808151408804,0.5823550700064734,0.09497964710147272,0.1685405764808221,0.26352022324405244,55.0,4.785078491665317,2.4285483087878297,88.7971454538173,98.46547715476011,92.8123387474266,0.178565006921832,0.07930486100906294,0.09926014504531475,4.108933687021368,4.306870195581699,5.20590599287123,-0.4830992893827207,155.88347629066186,148.07549765334196,102.98859038679397,74.97977018935102,203.97135458812105,127.99643955332574,407.11361061660455,0.38020817415034797,0.3620117443259426,0.25778008235636835,0.18395967606166044,0.49164520479284674,0.3243951200016183,101.43988356427307,91.60026050764948,126.03556088386537,94.87639547254292,102.59319549400148,95.57493088806308,94.00731768458466,95.2275345122752,104.80619456797606,104.22915451381209,92.6829694697215,97.8331580581841,106.90734377901555,93.24416495623265,107.95412581726362,95.08669909220276,106.29754194360943,99.30613012340412,99.84745300150307,98.86959026256707,101.85316507497627,0.0,0.0,0.0,0.0,0.6046182759255956,0.031167569795356835,0.02323472491294025,0.037436920243799326,0.17527042412631239,0.06719269516208408,0.1250144258048462,,0.17527042412631239,0.06719269516208408,91.39561940305164,88.5158597814183,85.61241205446747,90.37362929669489,84.04629412552833,77.1386705418109,82.70941147854552,,84.04629412552833,77.1386705418109,-3.133102692780888,0.28675605454620035,-5.370301091459289,-4.283319141937964,2.704571623833385,5.944975669371554,-2.9744478256172466,,2.704571623833385,5.944975669371554,7.804087687825223,7.1290351680020985,3.1828450247517424,2.610613688493027,3.3212801813596378,-3.302890247063386,4.7669519436267285,,3.3212801813596378,-3.302890247063386,2.6069230360526534,0.056381964842410086,1.9185772093346836,0.2903667763600035,2.288615260733157,-0.30785333451050617,0.2897954144193461,,2.288615260733157,-0.30785333451050617,0.32082347979408504,0.048863882742593026,4.156799739693603,1.1275128985320002,-0.5300453742109903,0.8362391610287052,-1.0962866164858975,,-0.5300453742109903,0.8362391610287052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2916048045355811,0.6394429422005187,0.46794643139893,0.6602831040424839,0.8659016235889122,0.8005706516445128,0.5052976120659749,0.0,0.3059822991854433,0.6758090739123034,0.5309468733417083,0.6505614074347543,0.8699855578400062,0.46905312665829135,0.051888976174420474,,0.03125084717837838,0.2081308562052196,0.03914914811544064,0.03670162361360575,0.0005748401784930505,,0.1504121141615667,0.09258691041425895,0.0014521901780194008,84.85880174472814,,83.37233744599219,90.6346829183201,88.22027200941739,86.67077765085382,89.52070180227396,,90.89741287773673,84.50205620333304,6.214278818587354,-1.6826610696677227,,2.4173193260869428,-2.3099448694562983,0.3101935794177578,-2.50071567768348,-1.6882319044351755,,-4.313743834727637,1.9025467700617444,0.05400883835041374,3.491677094522896,,-0.797826313875092,6.337347623954804,5.12423422241955,4.136733493422355,3.3912181126958005,,4.94808991662292,1.5219601865330536,0.2946367773111537,-0.1085060394966447,,-0.8497811234954612,0.7115462756952584,-0.6093286031440649,2.411133487276452,0.014075135835872225,,1.2260200235684129,3.3716368432243677,0.09988150617721084,-0.9880218714760827,,0.9450508453838896,0.2935289709164,0.9279714325501778,3.6810623213512406,1.3351453102759925,,1.492455769125872,2.096863321583893,5.320880649126813,0.2911851403493273,0.6432896912660073,0.4675390702861078,0.6473618390128059,0.8743297895436861,0.8008344856783918,0.4992759753079914,0.0,0.0,0.0,0.8046648527269783,161.99999999999994,130.35588265331572,16.0,1.4134694549645974,2373.1368344392295
BAL,362794.55775329657,2006.9999999999998,27.863294942413617,2006.9999999999998,2006.9999999999998,61.0,80.0,5.078377811724847,554.0,132.0,8.716574862293438,0.3489400767818394,0.15189450842931063,29.0,23.0,1198.2,5336.0,1238.0,715.0,680.0,132.0,551.0,31.0,61.0,4.164413286596561,0.5387247537973627,972.0,160.62560507427807,126.8052078117176,62.70455683525288,10.99349023535303,20513.0,8004.0,12509.0,66.23393423468536,10.885661826072441,6.363044566850275,0.9852278417626439,7.27148121555126,4.115180041295402,2.044066397975296,9.254485017812609,0.9870875970212197,0.26036831657893333,1.4855183399008904,0.30330772619244306,0.6936356482198297,4.573050605501383,1.3318861143201468,0.17992262720914703,0.4535071770801202,0.3665701942248372,0.0811055630595059,0.10036392314605241,0.06676688792129859,0.20860457339559338,0.31086352628108826,20.839548928534814,139.15146924871385,1.2202418708811742,32.33952393110265,15.446491296030796,11.49549356289208,8.743378190507768,1.4665341575161628,-0.3245457611091036,0.22976233209109456,-0.094783430071829,4.508383520856746,4.553780872956627,-5.665355777833611,-9.151852414789222,9.28240183201368,-56.63009947538376,-5.421837471425533,1.0516502042340323,0.9198572091799138,0.9597066359376796,1.1678720489900094,406.0,34.536054081121684,0.3526565334749549,-7.520601024216636,0.6295861086070773,90.71785146472959,0.20866487535363248,81.1914055264263,0.023850067822254864,89.24189948871465,0.12530620959312377,76.50629428875597,0.09213132931605662,81.72408651293524,0.09272107287522602,87.67003214644966,,,0.018233533637049455,0.002690378222803347,-0.5961048158236687,1.9287996861136434,0.142613732580573,4.879890492815547,-1.3733278834439733,-0.53877103177807,,-0.22560428152283135,0.358233557012176,1.2812345943874166,0.5727280235272934,-1.2540128441145897,-2.170737673073024,,0.22182127864630277,0.6576043432214989,0.44227838141629106,0.5477011850358872,0.8820789817593058,0.7984737120472375,0.5065841656868636,0.5768148449482555,0.08866649011183442,0.1697541393114672,0.25842063230262063,69.0,4.64204640293774,3.5596728425972297,111.98751922672206,99.53758378504632,102.42997277364795,0.18458078584960777,0.10142624357202472,0.08315454439158736,4.416191100406923,4.500137409209047,4.797311129726711,0.5053272062234635,142.83133032882657,115.21165080954765,98.45543314972458,64.73902520447338,182.44416624937406,109.31522283425137,356.49841428809873,0.4100944900150225,0.32247768256718407,0.2674278268819896,0.18296222944667,0.5076937228175596,0.30934404771824403,109.48911074878312,124.02722763067261,102.12095215806531,98.58362562111472,98.09782109733932,98.21923929513706,105.22811384340076,100.47844957825892,98.73156318886873,108.65101697100745,119.50271694745263,97.77538958467913,103.34721537365563,97.19100021886396,106.38309361327055,101.62375597771859,94.63298053505223,104.59010762046978,102.22802597194514,101.63646599835991,96.21715892454479,0.0,0.0,0.0,0.0,0.6181616805095155,,0.06151800057971014,0.01219512,0.14823517407499118,0.14057057699704845,0.10335402270934256,,0.14823517407499118,0.14057057699704845,91.47934587526159,,83.04924134332776,89.60000610351562,81.34891392061468,77.93360391266818,81.85695050859135,,81.34891392061468,77.93360391266818,-1.6877179676835812,,-9.68223129309318,-4.296500205993652,-0.33739315142481335,0.19531750058224132,1.2399661975942293,,-0.33739315142481335,0.19531750058224132,9.041757618374914,,-3.3498864694493977,5.630000114440918,0.4304936818267979,-4.313107808559115,4.961031488325241,,0.4304936818267979,-4.313107808559115,1.6625447331463665,,0.5711170922154966,0.18930043280124664,0.6757506779070547,0.4632356348723714,-0.08397090100718718,,0.6757506779070547,0.4632356348723714,0.2768380401934702,,7.369912203383332,9.465021640062332,0.7247647814679902,-0.7606175311012614,-0.7743753590810195,,0.7247647814679902,-0.7606175311012614,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.24450177376903115,0.5883832558901383,0.4305571115138408,0.5890606773122837,0.8685472945233564,0.792651392533737,0.5404442887863322,0.0,0.2688965164930796,0.6209476475692042,0.5003382817794118,0.5917521653036332,0.8692152492171279,0.49966171822058825,0.02016745726223495,,0.03346405139135642,0.11208811598738946,0.0007321700617665224,0.001996661111111111,0.00028169,,0.04354009567502176,0.03425375616262975,0.0007614816476345839,83.91050897189504,,79.77671548055496,91.19563768225173,90.87246908054738,85.37299854935848,95.84909820556639,,90.60885463766473,83.27166734787721,0.0,-0.64473413005518,,-1.7046974465298566,-1.5041640928274826,-0.22054775149912545,-2.1765231512850867,-10.116600036621094,,-0.7468182147435312,0.044007800658167034,0.0,3.5624905322771125,,-3.299712342244609,6.891859169067158,7.224498135213475,1.2809811458751457,6.169990062713623,,5.496264037942341,-0.5963724351134462,0.0,-0.5517549019827179,,1.131730833119193,-0.07317538021734425,0.10068296484092341,0.018874228306582592,-0.09940753877162933,,1.800077128848231,0.013538872337155599,0.07673258481769052,-8.01443324558814,,3.377566614718059,-0.004376158557490278,6.377957449857407,0.6645542682936865,-9.940753877162933,,1.6164336327107212,2.0262594266001956,9.228139651747842,0.2542899652430796,0.5871760470891004,0.4303202914160899,0.5920453302058823,0.8732492245683392,0.7920981996245675,0.5284222431107266,0.0,0.0,0.0,0.7300623360040059,162.0,118.2701242313503,2.0,2.075867861142217,2246.2982807544654
BOS,289041.5600393701,2007.0000000000002,31.6280284675954,2007.0000000000002,2007.0000000000002,88.0,63.0,3.811818481598263,532.0,155.0,10.544669897032103,0.4373107207752877,0.13113264688067838,44.0,8.0,1320.8,5566.0,1231.0,599.0,561.0,142.0,426.0,17.0,57.0,3.337674136886735,0.0,1067.0,174.8639460932768,168.3600090854028,72.45063597819502,18.959494245911568,21129.0,7579.0,13550.0,85.35917625681405,9.995305875227135,5.248637189582071,0.994397334948516,7.247675329215623,2.8916228686385397,2.9096341307563596,8.362656721869556,0.9650788768989916,0.24098903716314996,1.250475510056455,0.2795052344272296,0.7435748692065415,4.1157261334630615,1.0691468349339037,0.1734642398814355,0.41680082972266813,0.40973492896373415,0.10962693747569653,0.08700411842012418,0.05407975955981223,0.17404945760508786,0.2947496010001514,26.164158840552663,165.52889636793046,3.3355680371545464,35.10888236401232,20.690505489697543,18.04681912070373,11.722728711731207,2.734027598626339,0.20489021734013554,0.4357929171295978,0.6406831425715628,4.0457982790158775,4.2463638368488015,14.866499844938517,-9.50505933349107,10.675521924740876,141.64319759607315,13.521490268409252,0.9979002034150674,0.9403368255547508,0.9455504556429954,1.0619137045176534,402.0,34.595396729255,1.2343054040860293,-0.2738283104783743,0.5136761549046033,88.67531458227968,0.1255585321976545,82.60531153947348,0.09229876266363118,88.27924362660501,0.1237183198117513,72.80491570793117,0.12014515853310981,82.73187353923626,0.09533897081888247,83.66424718998073,0.82636428,66.8287596,0.024776327820260447,0.0018954863725941617,4.74042578708992,-0.5086334418972343,3.0503227040733485,2.530024553109885,0.9035237819009113,-0.5139760173565313,-6.685161113739014,0.5958790624083921,0.2660310490549988,-0.4670811061510367,0.27001590368269,0.8260350977461162,0.6021768161653921,-0.28667071671265065,0.24644960530057544,0.6529437063355543,0.4597849482616596,0.575125167713507,0.8710146652301635,0.7956065908956692,0.5250224282351605,0.6037798006753483,0.09375460837749848,0.18203479591913993,0.27578940525287704,72.0,4.489173228346457,1.6110690490611748,81.91826795855603,95.18242695245738,95.62131548419374,0.19329963064279226,0.07604714722062386,0.11725248446850395,4.098094982899689,4.090962145650623,5.401562081018619,-0.30390765186479807,180.3990763173834,143.64612356147788,96.8780284675954,71.56677771047849,210.56791338582676,138.78853725015145,421.0375529981829,0.4194620905678376,0.343948167720321,0.23658974150817685,0.17563699056708054,0.4966126437727136,0.32775036518776496,109.13065760172674,87.15049260342825,145.21071821856796,89.08340311534127,95.91057095292759,90.90875656315264,88.57862996116513,92.59326479021804,105.83987309127946,113.78324778688129,89.60048682545454,94.26570681369388,94.98241105196408,108.63553064620847,92.22205527861885,103.94510086782871,100.93362091892435,92.52943818665985,98.13513338769404,99.41811760774765,101.9421874036321,0.0,0.0,0.0,0.0,0.4933915734267673,0.04607919951447661,0.07318058281566409,0.004064937602427921,0.160768095387996,0.1232025981307794,0.10332164421625545,0.98130841,0.160768095387996,0.1232025981307794,89.40824756664057,88.18907568929951,84.30855217180977,87.0928688975495,83.21649878518186,75.20616017572719,82.89352869055317,67.35912698412699,83.21649878518186,75.20616017572719,-4.677349706188203,-0.7897605636217693,-5.474762164936591,-9.682687643627114,1.5261175683086674,4.427371563560209,-4.599774134915561,1.0532302129836308,1.5261175683086674,4.427371563560209,9.350569064832115,6.071492486962539,3.3217685791992873,9.626067663722408,2.7876932179652707,-4.200541275935589,5.0461638982776895,2.9676872132316467,2.7876932179652707,-4.200541275935589,1.2309873077405098,1.2129478030764091,0.5800538947944434,0.07444776523977022,0.5073480687807217,1.6338503371371766,-0.6591363375457695,8.293913841247559,0.5073480687807217,1.6338503371371766,-2.3126432774017056,4.29265039172559,1.3890576228957392,5.54833819874886,-1.108235414868949,2.7555672829196225,-0.4980211882894593,0.6582471302577428,-1.108235414868949,2.7555672829196225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2838436499091329,0.6049403230332667,0.46121295614661945,0.6536529844547977,0.8487878888549207,0.7950331716587092,0.5536033286808871,0.0,0.29288151015786235,0.6892307036693364,0.4869805917257047,0.6217475352918528,0.8431139485338057,0.5130194082742954,0.027246638060988763,,0.03590038550807143,0.13795132657477283,0.03492975452797203,0.03324944798173516,0.22973496906976748,,0.040779820915601415,0.024324853703969397,0.0011913333617021276,83.44782748065622,,76.78091417851935,88.78633416327594,84.83756661562917,85.06332993927806,72.90638278340185,,86.3626157964471,82.22753100347742,41.41718760594008,-1.999182820031264,,3.5444086541826776,-3.599314116261852,-0.884261563453395,-5.809108031626662,2.099566672167113,,-3.1440614956575796,0.6767468144362774,2.561193550660923,3.4187771263937035,,-4.143582494349449,7.661214356037335,3.346973905336898,3.636990660731327,3.436973393462425,,3.6388587613802157,1.3670145579996837,-3.082433627954656,-0.21965821520103374,,1.4349053842207669,0.7641544754812131,1.4247409364612367,-2.393256522120406,6.186249153471963,,-0.14181138631819895,-0.15517622127145572,0.16370101560737357,0.15316918206976557,,1.7277299723681303,-0.15822089500379485,1.4881855510826134,-3.0833653400466807,1.8099739298570987,,0.7645582322468165,0.4561854678830321,11.630453768062164,0.2906883687170798,0.6000422308416756,0.46081637260049285,0.6462610927891576,0.853760041895118,0.794481589370091,0.5506651062012936,0.0,0.0,0.0,0.8473151196244703,162.0,137.26509137329805,3.0,6.746281415626603,2671.2048758328287
